"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_AMOUNT","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE"
"04:53:54","2020-11-16","20:53:54","2020-11-15","2020-11-19 08:35:24.924034000","2020-11-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","1ff73f84-11f4-4b42-a7cd-d0277097b39f","=""7097b39f""","NULL","NULL","Order Received Time: 2020-11-16 04:31:11.184824000
Order Pickup Time: 2020-11-16 04:53:54.556281000","Delivered","USD",39.71,3.08,5.96,0.00,0.99,35.84,0.00,"1410986200",0.00,0.00
"04:52:14","2020-11-05","20:52:14","2020-11-04","2020-11-09 08:36:57.020665000","2020-11-09",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","92e740df-d866-4729-8ab7-621eb28d3439","=""b28d3439""","NULL","NULL","Order Received Time: 2020-11-05 04:21:05.077857000
Order Pickup Time: 2020-11-05 04:52:14.084844000","Delivered","USD",46.46,3.60,6.97,0.00,0.00,43.09,0.00,"1362969630",0.00,0.00
"04:51:56","2020-11-04","20:51:56","2020-11-03","2020-11-09 08:36:57.020665000","2020-11-09",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a4eaa1d4-ecec-47e8-b2be-d2bd5402d7d8","=""5402d7d8""","NULL","NULL","Order Received Time: 2020-11-04 04:38:22.295368000
Order Pickup Time: 2020-11-04 04:51:56.125120000","Delivered","USD",11.98,0.93,1.80,0.00,0.00,11.11,0.00,"1358919508",0.00,0.00
"04:51:47","2020-11-02","20:51:47","2020-11-01","2020-11-05 08:35:27.310141000","2020-11-05",486867,223895,"Aroma Pizza & Pasta","NULL","ERROR_CHARGE","131539410","=""59a65aac""","NULL","NULL","Issue: 1 Buffalo Wings missing
1 Mozzarella Marinara Sticks (8 Pcs.) missing
Customer Explanation: Hi Keith,

Thank you for contacting our support team. We sincerely apologize for the issue with your order.

We have issued credits to your account in the amount of $24.14 for the inconvenience.

These credits are available immediately and will automatically be applied towards your next order.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",18.54,0.00,0.00,0.00,0.00,0.00,18.54,"1351212984",0.00,0.00
"04:51:06","2020-11-21","20:51:06","2020-11-20","2020-11-24 08:37:15.225020000","2020-11-24",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","67c5feb8-c1ae-4263-a798-b8ddab4fa5db","=""ab4fa5db""","NULL","NULL","Order Received Time: 2020-11-21 04:29:40.198144000
Order Pickup Time: 2020-11-21 04:51:06.376657000","Delivered","USD",46.71,3.62,7.01,0.00,0.00,43.32,0.00,"1432154538",0.00,0.00
"04:50:00","2020-11-11","20:50:00","2020-11-10","2020-11-16 08:36:16.134511000","2020-11-16",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","cafb5942-e93a-4dd0-8a3b-b5cda37d091e","=""a37d091e""","NULL","NULL","Order Received Time: 2020-11-11 04:32:19.764504000
Order Pickup Time: 2020-11-11 04:50:00.951637000","Delivered","USD",46.21,3.58,6.93,0.00,0.99,41.87,0.00,"1388524960",0.00,0.00
"04:49:40","2020-11-16","20:49:40","2020-11-15","2020-11-19 08:35:24.924034000","2020-11-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e7935c76-cd40-4499-8479-4b77a3dfda37","=""a3dfda37""","NULL","NULL","Order Received Time: 2020-11-16 04:31:47.577454000
Order Pickup Time: 2020-11-16 04:49:40.059347000","Delivered","USD",13.99,1.08,2.10,0.00,0.00,12.97,0.00,"1410977483",0.00,0.00
"04:49:15","2020-11-23","20:49:15","2020-11-22","2020-11-26 08:35:16.774769000","2020-11-26",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","781a6463-a1cc-4900-8f44-975ba2e1d35d","=""a2e1d35d""","NULL","NULL","Order Received Time: 2020-11-23 04:23:46.464998000
Order Pickup Time: 2020-11-23 04:49:15.231321000","Delivered","USD",19.98,1.55,3.00,0.00,0.99,17.54,0.00,"1440895558",0.00,0.00
"04:48:53","2020-11-08","20:48:53","2020-11-07","2020-11-11 08:35:26.960579000","2020-11-11",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","2a29ba61-295a-46ea-82f7-ebd54b8ddbbc","=""4b8ddbbc""","NULL","NULL","Order Received Time: 2020-11-08 04:31:04.624629000
Order Pickup Time: 2020-11-08 04:48:53.212297000","Delivered","USD",36.71,2.85,5.51,0.00,0.99,33.06,0.00,"1376586545",0.00,0.00
"04:46:19","2020-11-29","20:46:19","2020-11-28","2020-12-02 08:35:05.128335000","2020-12-02",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b5cb74cc-814d-4a95-8cb1-d8e145cc0d75","=""45cc0d75""","NULL","NULL","Order Received Time: 2020-11-29 04:31:27.200369000
Order Pickup Time: 2020-11-29 04:46:19.269388000","Delivered","USD",14.48,1.12,2.17,0.00,0.00,13.43,0.00,"1462298593",0.00,0.00
"04:40:25","2020-11-07","20:40:25","2020-11-06","2020-11-10 08:35:34.440136000","2020-11-10",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","524bbf60-e406-4c04-bfe0-269a9c4d551d","=""9c4d551d""","NULL","NULL","Order Received Time: 2020-11-07 04:24:58.419010000
Order Pickup Time: 2020-11-07 04:40:25.152206000","Delivered","USD",33.46,2.59,5.02,0.00,0.00,31.03,0.00,"1371939689",0.00,0.00
"04:39:39","2020-11-08","20:39:39","2020-11-07","2020-11-11 08:35:26.960579000","2020-11-11",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","74a56a2f-7baa-45d5-aa1f-ce01609b0ce7","=""609b0ce7""","NULL","NULL","Order Received Time: 2020-11-08 03:18:30.724812000
Order Pickup Time: 2020-11-08 04:39:39.274366000","Picked Up","USD",42.97,3.33,6.45,0.00,0.00,39.85,0.00,"1376559847",0.00,0.00
"04:36:44","2020-11-23","20:36:44","2020-11-22","2020-11-26 08:35:16.774769000","2020-11-26",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","83d3a4ac-d1dd-43e0-9d23-f41a2abcc9c6","=""2abcc9c6""","NULL","NULL","Order Received Time: 2020-11-23 04:09:20.004256000
Order Pickup Time: 2020-11-23 04:36:44.908502000","Delivered","USD",17.73,1.37,2.66,0.00,0.99,15.45,0.00,"1440866661",0.00,0.00
"04:36:09","2020-11-04","20:36:09","2020-11-03","2020-11-09 08:36:57.020665000","2020-11-09",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","2ebfe50e-8719-4ed9-b42a-3dd7246db676","=""246db676""","NULL","NULL","Order Received Time: 2020-11-04 04:13:22.400044000
Order Pickup Time: 2020-11-04 04:36:09.622898000","Delivered","USD",49.47,3.83,7.42,0.00,0.00,45.88,0.00,"1358881723",0.00,0.00
"04:29:47","2020-11-17","20:29:47","2020-11-16","2020-11-20 08:35:44.146924000","2020-11-20",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e753d8dc-1e34-4fc9-82ec-9a54b4b1dfc4","=""b4b1dfc4""","NULL","NULL","Order Received Time: 2020-11-17 04:16:12.529268000
Order Pickup Time: 2020-11-17 04:29:47.637213000","Delivered","USD",25.07,1.94,3.76,0.00,0.00,23.25,0.00,"1414616494",0.00,0.00
"04:28:59","2020-11-22","20:28:59","2020-11-21","2020-11-25 08:35:24.702266000","2020-11-25",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d897a084-9692-49bf-a0b7-4d12c8e1e549","=""c8e1e549""","NULL","NULL","Order Received Time: 2020-11-22 04:18:45.289034000
Order Pickup Time: 2020-11-22 04:28:59.323380000","Delivered","USD",28.97,2.25,4.35,0.00,0.99,25.88,0.00,"1436418188",0.00,0.00
"04:24:56","2020-11-28","20:24:56","2020-11-27","2020-12-01 08:35:34.148384000","2020-12-01",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","8a95517f-0369-4bd8-80f7-8a587bf50b39","=""7bf50b39""","NULL","NULL","Order Received Time: 2020-11-28 04:02:01.414542000
Order Pickup Time: 2020-11-28 04:24:56.379316000","Delivered","USD",30.32,2.35,4.55,0.00,0.00,28.12,0.00,"1458508715",0.00,0.00
"04:23:04","2020-12-01","20:23:04","2020-11-30","PENDING","PENDING",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c82225b5-30ac-484e-9db5-2d2e23203670","=""23203670""","NULL","NULL","Order Received Time: 2020-12-01 04:07:50.730261000
Order Pickup Time: 2020-12-01 04:23:04.796708000","Delivered","USD",21.48,1.66,3.22,0.00,0.00,19.92,0.00,"1471038770",0.00,0.00
"04:22:56","2020-11-03","20:22:56","2020-11-02","2020-11-06 08:35:54.918808000","2020-11-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","05b92410-5da1-4103-94d8-30ef1e572ab7","=""1e572ab7""","NULL","NULL","Order Received Time: 2020-11-03 04:04:08.262785000
Order Pickup Time: 2020-11-03 04:22:56.707511000","Delivered","USD",59.71,4.63,8.96,0.00,0.99,54.39,0.00,"1354791200",0.00,0.00
"04:22:29","2020-11-21","20:22:29","2020-11-20","2020-11-24 08:37:15.225020000","2020-11-24",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","3f44d60c-49ac-48ad-be7a-ba5f078bbff6","=""078bbff6""","NULL","NULL","Order Received Time: 2020-11-21 03:58:55.768390000
Order Pickup Time: 2020-11-21 04:22:29.157907000","Delivered","USD",34.22,2.65,5.13,0.00,0.00,31.74,0.00,"1432053131",0.00,0.00
"04:21:26","2020-11-29","20:21:26","2020-11-28","2020-12-02 08:35:05.128335000","2020-12-02",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","edfc62ee-1082-486b-9980-8a86596ebcff","=""596ebcff""","NULL","NULL","Order Received Time: 2020-11-29 04:04:03.464089000
Order Pickup Time: 2020-11-29 04:21:26.827913000","Delivered","USD",15.98,1.24,2.40,0.00,0.00,14.82,0.00,"1462229473",0.00,0.00
"04:19:31","2020-11-25","20:19:31","2020-11-24","2020-11-30 08:37:16.083644000","2020-11-30",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","9aa1df74-069d-4cf9-8a94-b160ba51cc40","=""ba51cc40""","NULL","NULL","Order Received Time: 2020-11-25 04:00:22.524691000
Order Pickup Time: 2020-11-25 04:19:31.260982000","Delivered","USD",56.95,4.41,8.54,0.00,0.00,52.82,0.00,"1448733537",0.00,0.00
"04:18:05","2020-11-10","20:18:05","2020-11-09","2020-11-13 08:36:11.307499000","2020-11-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","4eae9f7e-f84a-4413-a5b4-5326ae988303","=""ae988303""","NULL","NULL","Order Received Time: 2020-11-10 04:03:53.808258000
Order Pickup Time: 2020-11-10 04:18:05.534898000","Delivered","USD",30.55,2.37,4.58,0.00,0.00,28.34,0.00,"1384543565",0.00,0.00
"04:14:51","2020-11-18","20:14:51","2020-11-17","2020-11-23 08:37:53.230224000","2020-11-23",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","36b7f849-08ea-4b45-b9e4-463b9970ac56","=""9970ac56""","NULL","NULL","Order Received Time: 2020-11-18 03:59:40.011170000
Order Pickup Time: 2020-11-18 04:14:51.725552000","Delivered","USD",21.47,1.66,3.22,0.00,0.00,19.91,0.00,"1418502324",0.00,0.00
"04:14:05","2020-11-12","20:14:05","2020-11-11","2020-11-16 08:36:16.134511000","2020-11-16",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","1c9c7643-8871-4ef3-a021-01a35cbbcde9","=""5cbbcde9""","NULL","NULL","Order Received Time: 2020-11-12 03:56:46.706460000
Order Pickup Time: 2020-11-12 04:14:05.896601000","Delivered","USD",39.98,3.10,6.00,0.00,0.99,36.09,0.00,"1392537499",0.00,0.00
"04:12:45","2020-11-28","20:12:45","2020-11-27","2020-12-01 08:35:34.148384000","2020-12-01",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","be5e963f-9f19-4db7-96a7-58e8435a6551","=""435a6551""","NULL","NULL","Order Received Time: 2020-11-28 03:58:35.603449000
Order Pickup Time: 2020-11-28 04:12:45.230198000","Delivered","USD",30.46,2.36,4.57,0.00,0.99,27.26,0.00,"1458473759",0.00,0.00
"04:12:19","2020-11-28","20:12:19","2020-11-27","2020-12-01 08:35:34.148384000","2020-12-01",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","fb02c9e1-5321-4212-8403-93dc34a69802","=""34a69802""","NULL","NULL","Order Received Time: 2020-11-28 03:50:40.333598000
Order Pickup Time: 2020-11-28 04:12:19.528950000","Delivered","USD",23.97,1.86,3.60,0.00,0.00,22.23,0.00,"1458472478",0.00,0.00
"04:11:36","2020-11-07","20:11:36","2020-11-06","2020-11-10 08:35:34.440136000","2020-11-10",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a119384a-cff8-4376-8a34-9a7cc0de6f9f","=""c0de6f9f""","NULL","NULL","Order Received Time: 2020-11-07 03:54:10.348553000
Order Pickup Time: 2020-11-07 04:11:36.856896000","Delivered","USD",44.97,3.49,6.75,0.00,0.00,41.71,0.00,"1371833726",0.00,0.00
"04:08:27","2020-12-01","20:08:27","2020-11-30","PENDING","PENDING",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","6da885d4-dc2b-435a-a518-bc52d786592b","=""d786592b""","NULL","NULL","Order Received Time: 2020-12-01 03:52:10.432861000
Order Pickup Time: 2020-12-01 04:08:27.948813000","Delivered","USD",25.47,1.97,3.82,0.00,0.00,23.62,0.00,"1470999749",0.00,0.00
"04:08:08","2020-11-15","20:08:08","2020-11-14","2020-11-18 08:35:24.294755000","2020-11-18",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d60e188c-c8d0-4b63-8dbf-d48cad3b6fc5","=""ad3b6fc5""","NULL","NULL","Order Received Time: 2020-11-15 03:53:13.848082000
Order Pickup Time: 2020-11-15 04:08:08.584089000","Delivered","USD",12.49,0.97,1.87,0.00,0.00,11.59,0.00,"1406420537",0.00,0.00
"04:05:55","2020-11-24","20:05:55","2020-11-23","2020-11-27 08:35:26.104635000","2020-11-27",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","7a88e5a9-2fd5-4187-8184-fe814b870cea","=""4b870cea""","NULL","NULL","Order Received Time: 2020-11-24 03:53:22.014752000
Order Pickup Time: 2020-11-24 04:05:55.217968000","Delivered","USD",17.98,1.39,2.70,0.00,0.99,15.68,0.00,"1444628660",0.00,0.00
"04:05:43","2020-11-20","20:05:43","2020-11-19","2020-11-23 08:37:53.230224000","2020-11-23",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b680bd4a-733d-4809-9479-916b0849374f","=""0849374f""","NULL","NULL","Order Received Time: 2020-11-20 03:42:19.619778000
Order Pickup Time: 2020-11-20 04:05:43.688332000","Delivered","USD",28.94,2.24,4.34,0.00,0.00,26.84,0.00,"1426949342",0.00,0.00
"04:05:25","2020-11-02","20:05:25","2020-11-01","2020-11-05 08:35:27.310141000","2020-11-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","9b264e53-ba2f-4d8c-b000-191659a65aac","=""59a65aac""","NULL","NULL","Order Received Time: 2020-11-02 03:39:26.175000000
Order Pickup Time: 2020-11-02 04:05:25.960222000","Delivered","USD",62.92,4.88,9.44,0.00,0.00,58.36,0.00,"1351102450",0.00,0.00
"04:04:36","2020-11-04","20:04:36","2020-11-03","2020-11-09 08:36:57.020665000","2020-11-09",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","be0a720c-2c16-4f44-a900-5009c9cd43e3","=""c9cd43e3""","NULL","NULL","Order Received Time: 2020-11-04 03:37:04.160948000
Order Pickup Time: 2020-11-04 04:04:36.881126000","Delivered","USD",61.52,4.77,9.23,0.00,0.99,56.07,0.00,"1358787707",0.00,0.00
"04:04:30","2020-11-26","20:04:30","2020-11-25","2020-11-30 08:37:16.083644000","2020-11-30",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","5a637bbe-3685-4983-954c-8516df736141","=""df736141""","NULL","NULL","Order Received Time: 2020-11-26 03:48:48.468483000
Order Pickup Time: 2020-11-26 04:04:30.923782000","Delivered","USD",28.72,2.23,4.31,0.00,0.00,26.64,0.00,"1452942856",0.00,0.00
