"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE"
"05:38:01","2020-12-31","21:38:01","2020-12-30","2021-01-04 17:30:17.134517000","2021-01-04",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","9e414d9f-e52c-4b41-9693-d3c69fe424b6","=""9fe424b6""","NULL","NULL","Order Received Time: 2020-12-31 05:07:43.691614000
Order Pickup Time: 2020-12-31 05:38:01.921945000","Delivered","USD",26.47,2.38,6.62,0.00,0.00,22.23,0.00,"1605097718",0.00,0.00
"05:37:11","2020-12-24","21:37:11","2020-12-23","2020-12-28 08:32:11.841670000","2020-12-28",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","2ae62c5a-7385-40c3-8d4f-c7da920fb0d0","=""920fb0d0""","NULL","NULL","Order Received Time: 2020-12-24 05:11:20.857284000
Order Pickup Time: 2020-12-24 05:37:11.656619000","Delivered","USD",14.98,1.35,3.75,0.00,0.00,12.58,0.00,"1577274688",0.00,0.00
"05:36:12","2020-12-18","21:36:12","2020-12-17","2020-12-21 08:32:11.155940000","2020-12-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","245e3ac3-52d7-4076-b9e1-88ea265f87e0","=""265f87e0""","NULL","NULL","Order Received Time: 2020-12-18 05:10:05.805182000
Order Pickup Time: 2020-12-18 05:36:12.734487000","Delivered","USD",15.49,1.39,3.87,0.00,0.00,13.01,0.00,"1548996564",0.00,0.00
"05:36:06","2020-12-06","21:36:06","2020-12-05","2020-12-09 08:32:15.572850000","2020-12-09",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","fcb634bd-fafc-4b29-b689-b770c078824c","=""c078824c""","NULL","NULL","Order Received Time: 2020-12-06 05:16:26.114926000
Order Pickup Time: 2020-12-06 05:36:06.176847000","Delivered","USD",69.94,6.29,17.49,0.00,0.00,58.74,0.00,"1494328326",0.00,0.00
"05:34:44","2020-12-23","21:34:44","2020-12-22","2020-12-28 08:32:11.841670000","2020-12-28",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","bd3f6b50-5b98-4eb6-b2b5-71b0283c89e3","=""283c89e3""","NULL","NULL","Order Received Time: 2020-12-23 05:13:57.845360000
Order Pickup Time: 2020-12-23 05:34:44.517369000","Delivered","USD",16.98,1.53,4.25,0.00,0.00,14.26,0.00,"1572734024",0.00,0.00
"05:34:21","2021-01-01","21:34:21","2020-12-31","2021-01-04 17:30:17.134517000","2021-01-04",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","a71b980b-606b-416e-9ba1-8e1b36aecb67","=""36aecb67""","NULL","NULL","Order Received Time: 2021-01-01 05:12:13.912817000
Order Pickup Time: 2021-01-01 05:34:21.842707000","Delivered","USD",26.97,2.43,6.74,0.00,0.00,22.66,0.00,"1609953872",0.00,0.00
"05:33:52","2021-01-01","21:33:52","2020-12-31","2021-01-04 17:30:17.134517000","2021-01-04",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","3aeb0c51-386d-46e4-9eaa-ca60201c017d","=""201c017d""","NULL","NULL","Order Received Time: 2021-01-01 05:05:19.928846000
Order Pickup Time: 2021-01-01 05:33:52.558438000","Delivered","USD",14.98,1.35,3.75,0.00,0.00,12.58,0.00,"1609952863",0.00,0.00
"05:33:50","2020-12-24","21:33:50","2020-12-23","2020-12-28 08:32:11.841670000","2020-12-28",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","1abd128f-aad9-4a30-8e18-3bffb58cd41a","=""b58cd41a""","NULL","NULL","Order Received Time: 2020-12-24 05:12:20.616190000
Order Pickup Time: 2020-12-24 05:33:50.772773000","Delivered","USD",19.98,1.80,5.00,0.00,0.00,16.78,0.00,"1577268188",0.00,0.00
"05:32:57","2020-12-18","21:32:57","2020-12-17","2020-12-21 08:32:11.155940000","2020-12-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","08c91fec-26ff-4830-b6f6-e67766e0f6bc","=""66e0f6bc""","NULL","NULL","Order Received Time: 2020-12-18 05:14:31.372678000
Order Pickup Time: 2020-12-18 05:32:57.574018000","Delivered","USD",23.98,2.16,6.00,0.00,0.00,20.14,0.00,"1548987764",0.00,0.00
"05:32:46","2020-12-14","21:32:46","2020-12-13","2020-12-17 08:31:45.848170000","2020-12-17",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","ed32b399-8750-455b-802d-f67beeb407a7","=""eeb407a7""","NULL","NULL","Order Received Time: 2020-12-14 05:12:37.431613000
Order Pickup Time: 2020-12-14 05:32:46.488719000","Delivered","USD",16.47,1.48,4.12,0.00,0.00,13.83,0.00,"1531227551",0.00,0.00
"05:32:36","2021-01-01","21:32:36","2020-12-31","2021-01-04 17:30:17.134517000","2021-01-04",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","1b36e8d1-b7b2-4a39-ae56-fe919e767e3a","=""9e767e3a""","NULL","NULL","Order Received Time: 2021-01-01 05:16:54.699398000
Order Pickup Time: 2021-01-01 05:32:36.582427000","Delivered","USD",30.72,2.76,7.68,0.00,0.00,25.80,0.00,"1609950233",0.00,0.00
"05:31:14","2020-12-05","21:31:14","2020-12-04","2020-12-08 08:31:52.894870000","2020-12-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","4038b34b-a35b-4737-9fc3-9ee90d9199a8","=""0d9199a8""","NULL","NULL","Order Received Time: 2020-12-05 05:07:25.512111000
Order Pickup Time: 2020-12-05 05:31:14.000080000","Delivered","USD",21.98,1.98,5.50,0.00,0.00,18.46,0.00,"1489397166",0.00,0.00
"05:31:07","2020-12-23","21:31:07","2020-12-22","2020-12-28 08:32:11.841670000","2020-12-28",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","411221fe-ba47-4b42-8f5d-ff76d0968dbe","=""d0968dbe""","NULL","NULL","Order Received Time: 2020-12-23 05:05:38.102131000
Order Pickup Time: 2020-12-23 05:31:07.555097000","Delivered","USD",42.20,3.80,10.55,0.00,0.00,35.45,0.00,"1572727296",0.00,0.00
"05:29:13","2020-12-28","21:29:13","2020-12-27","2020-12-31 08:31:59.942612000","2020-12-31",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5580be02-7d26-40bd-97f5-7666e187a152","=""e187a152""","NULL","NULL","Order Received Time: 2020-12-28 05:03:01.157077000
Order Pickup Time: 2020-12-28 05:29:13.724436000","Delivered","USD",17.99,1.62,4.50,0.00,0.00,15.11,0.00,"1591517889",0.00,0.00
"05:27:44","2020-12-17","21:27:44","2020-12-16","2020-12-21 08:32:11.155940000","2020-12-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5d9f91e8-547d-4107-988d-284a126c73d5","=""126c73d5""","NULL","NULL","Order Received Time: 2020-12-17 05:05:07.233147000
Order Pickup Time: 2020-12-17 05:27:44.457323000","Delivered","USD",20.72,1.86,5.18,0.00,0.00,17.40,0.00,"1544262865",0.00,0.00
"05:27:34","2020-12-21","21:27:34","2020-12-20","2020-12-24 08:31:54.302030000","2020-12-24",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","da2498ef-3572-4151-980f-0ab7b4283cbc","=""b4283cbc""","NULL","NULL","Order Received Time: 2020-12-21 05:06:09.403886000
Order Pickup Time: 2020-12-21 05:27:34.775813000","Delivered","USD",51.26,4.61,12.82,0.00,0.00,43.05,0.00,"1564054945",0.00,0.00
"05:27:11","2020-12-09","21:27:11","2020-12-08","2020-12-14 08:32:13.418132000","2020-12-14",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","2f8a650e-48fe-48d5-a180-02a541ae1d55","=""41ae1d55""","NULL","NULL","Order Received Time: 2020-12-09 04:49:14.751295000
Order Pickup Time: 2020-12-09 05:27:11.616331000","Delivered","USD",21.98,1.98,5.50,0.00,0.00,18.46,0.00,"1506959331",0.00,0.00
"05:26:51","2020-12-23","21:26:51","2020-12-22","2020-12-28 08:32:11.841670000","2020-12-28",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","bd937fab-c522-4e49-9f90-5bd93bd96b37","=""3bd96b37""","NULL","NULL","Order Received Time: 2020-12-23 04:49:32.572510000
Order Pickup Time: 2020-12-23 05:26:51.188981000","Delivered","USD",16.73,1.51,4.18,0.00,0.00,14.06,0.00,"1572719650",0.00,0.00
"05:26:02","2020-12-30","21:26:02","2020-12-29","2021-01-04 17:30:17.134517000","2021-01-04",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7c47ce21-d4cf-4b9e-9358-36e80b3fd09c","=""0b3fd09c""","NULL","NULL","Order Received Time: 2020-12-30 05:08:25.370886000
Order Pickup Time: 2020-12-30 05:26:02.120015000","Delivered","USD",48.45,4.36,12.11,0.00,0.00,40.70,0.00,"1600245476",0.00,0.00
"05:24:51","2021-01-01","21:24:51","2020-12-31","2021-01-04 17:30:17.134517000","2021-01-04",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","0933ad66-63c4-4c28-ae96-44768f922d49","=""8f922d49""","NULL","NULL","Order Received Time: 2021-01-01 05:05:22.205464000
Order Pickup Time: 2021-01-01 05:24:51.850552000","Delivered","USD",25.94,2.33,6.49,0.00,0.00,21.78,0.00,"1609934086",0.00,0.00
"05:23:32","2020-12-16","21:23:32","2020-12-15","2020-12-21 08:32:11.155940000","2020-12-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","e33e4997-ac1f-4a72-8751-e5c30363efc5","=""0363efc5""","NULL","NULL","Order Received Time: 2020-12-16 05:07:28.202213000
Order Pickup Time: 2020-12-16 05:23:32.392656000","Delivered","USD",10.99,0.99,2.75,0.00,0.00,9.23,0.00,"1539683407",0.00,0.00
"05:21:46","2020-12-21","21:21:46","2020-12-20","2020-12-24 08:31:54.302030000","2020-12-24",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","2fa4fe1a-1593-445a-9c04-56251c9e5bde","=""1c9e5bde""","NULL","NULL","Order Received Time: 2020-12-21 05:02:04.756897000
Order Pickup Time: 2020-12-21 05:21:46.620269000","Delivered","USD",21.73,1.96,5.43,0.00,0.00,18.26,0.00,"1564044919",0.00,0.00
"05:21:37","2020-12-12","21:21:37","2020-12-11","2020-12-15 08:31:56.957765000","2020-12-15",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","9f1e2486-a613-40a7-a3d4-d828f0a4232c","=""f0a4232c""","NULL","NULL","Order Received Time: 2020-12-12 04:56:34.444009000
Order Pickup Time: 2020-12-12 05:21:37.764753000","Delivered","USD",59.95,5.40,14.99,0.00,0.00,50.36,0.00,"1521516761",0.00,0.00
