Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Ameci Pizza & Pasta - Lake Forest,,#A3983,335dcdfb-cb22-4158-bfca-cc751eaa3983,Delivery - Partner Using Uber App,iOS,Completed,2021-03-04,12:55,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.28,0,0,0,0,0,,0,0,0,10.64,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#DCFC5,5af522f1-c498-4144-a3af-827d045dcfc5,Delivery - Partner Using Uber App,iOS,Completed,2021-03-04,17:58,81.67,6.33,88,0,0,0,0,0,0,0,0,88,-15.52,0,0,0,0,0,,0,0,0,72.48,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#0BE31,553763c7-946b-434c-83fb-7e6cc520be31,Delivery - Partner Using Uber App,iOS,Completed,2021-03-04,19:48,18.97,1.47,20.44,0,0,0,0,0,0,0,0,20.44,-3.6,0,0,0,0,0,,0,0,0,16.84,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#8F425,912eed66-424c-4c6f-8dd9-de053378f425,Delivery - Partner Using Uber App,iOS,Completed,2021-03-05,18:42,43.96,3.41,47.37,0,0,0,0,0,0,0,0,47.37,-8.35,0,0,0,0,0,,0,0,0,39.02,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#CB396,0030c796-f249-4249-8c58-0a8e970cb396,Delivery - Partner Using Uber App,Android,Completed,2021-03-05,19:11,23.48,1.82,25.3,0,0,0,0,0,0,0,0,25.3,-4.46,0,0,0,0,0,,0,0,0,20.84,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#57CA5,36409198-dbd3-42a5-bb48-b8a57a457ca5,Delivery - Partner Using Uber App,iOS,Completed,2021-03-05,19:21,39.91,3.09,43,0,0,0,0,0,0,0,0,43,-7.58,0,0,0,0,0,,0,0,0,35.42,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#F3E17,b4cceee4-bf4f-4c46-9ca8-99702aff3e17,Delivery - Partner Using Uber App,Android,Completed,2021-03-06,18:41,24.42,1.89,26.31,0,0,0,0,0,0,0,0,26.31,-4.64,0,0,0,0,0,,0,0,0,21.67,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#33400,a4c1b464-8a84-420f-9bac-f2d7b1933400,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-03-06,21:13,28.73,2.23,30.96,0,0,0,0,0,0,0,0,30.96,-5.46,0,0,0,0,0,,0,0,0,25.5,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#B7A67,b4bafb69-820d-46b6-8551-665553bb7a67,Delivery - Partner Using Uber App,iOS,Completed,2021-03-06,21:59,21.99,1.7,23.69,0,0,0,0,0,0,0,0,23.69,-4.18,0,0,0,0,0,,0,0,0,19.51,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#0BEC2,962fc4c4-e872-4f1a-bed1-5ca288b0bec2,Delivery - Partner Using Uber App,Android,Completed,2021-03-07,19:14,22.48,1.74,24.22,0,0,0,0,0,0,0,0,24.22,-4.27,0,0,0,0,0,,0,0,0,19.95,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#CE5FB,236451fa-6d14-4e40-ae1b-c3f9e7fce5fb,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-03-07,19:18,16.95,1.31,18.26,0,0,0,0,0,0,0,0,18.26,-3.22,0,0,0,0,0,,0,0,0,15.04,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#F2A6A,98f6dc61-dbf6-4259-9d4e-ca0837af2a6a,Delivery - Partner Using Uber App,iOS,Completed,2021-03-07,20:21,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-4.55,0,0,0,0,0,,0,0,0,21.28,2021-03-08
Ameci Pizza & Pasta - Lake Forest,,#BAF07,9342bc48-effd-4e8b-88b6-bf86ca2baf07,Delivery - Partner Using Uber App,iOS,Completed,2021-03-08,16:22,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-2.85,0,0,0,0,0,,0,0,0,13.3,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#1A5E9,e5501b59-9014-4af4-9a50-6321b861a5e9,Pickup,iOS,Completed,2021-03-08,19:29,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,0,0,0,0,0,0,,0,0,0,24.76,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#FF443,41e3d94c-b93e-409c-8e35-eedeacdff443,Delivery - Partner Using Uber App,iOS,Completed,2021-03-08,19:47,34.72,2.69,37.41,0,0,0,0,0,0,0,0,37.41,-6.6,0,0,0,0,0,,0,0,0,30.81,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#0381E,9cf131b5-2f55-4131-bedf-c45110b0381e,Delivery - Partner Using Uber App,Android,Completed,2021-03-08,20:25,28.98,2.25,31.23,0,0,0,0,0,0,0,0,31.23,-5.51,0,0,0,0,0,,0,0,0,25.72,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#19C28,bdaa8267-ea22-4364-b7b3-f46005f19c28,Delivery - Partner Using Uber App,iOS,Completed,2021-03-09,19:31,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-5.31,0,0,0,0,0,,0,0,0,24.83,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#27C20,36636fcc-aa4b-46d6-bebc-ea6bb4127c20,Delivery - Partner Using Uber App,iOS,Completed,2021-03-09,19:47,42.82,3.32,46.14,0,0,0,0,0,0,0,0,46.14,-8.14,0,0,0,0,0,,0,0,0,38,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#5060B,5631f386-f672-44ee-806c-3a73c7a5060b,Delivery - Partner Using Uber App,Android,Completed,2021-03-09,22:12,29.98,2.32,32.3,0,0,0,0,0,0,0,0,32.3,-5.7,0,0,0,0,0,,0,0,0,26.6,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#5060B,5631f386-f672-44ee-806c-3a73c7a5060b,,Unknown,Refund,2021-03-09,22:12,-3,-0.23,-3.23,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-3.23,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#99348,e17ee01e-4c52-4ca2-8308-e9434c199348,Delivery - Partner Using Uber App,iOS,Completed,2021-03-10,13:00,22.96,1.78,24.74,0,0,0,0,0,0,0,0,24.74,-4.36,0,0,0,0,0,,0,0,0,20.38,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#FD8CD,efd48f3a-a2bf-4f0f-86c6-5ce6f5efd8cd,Delivery - Partner Using Uber App,iOS,Completed,2021-03-10,18:37,24.57,1.9,26.47,0,0,0,0,0,0,0,0,26.47,-4.67,0,0,0,0,0,,0,0,0,21.8,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#5C119,7ccb864a-71ab-4236-b65b-fc035b95c119,Delivery - Partner Using Uber App,iOS,Completed,2021-03-10,22:17,22.97,1.78,24.75,0,0,0,0,0,0,0,0,24.75,-4.36,0,0,0,0,0,,0,0,0,20.39,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#49030,84ba54b6-7845-4529-8eff-eb204b649030,Delivery - Partner Using Uber App,iOS,Completed,2021-03-10,22:43,15.71,1.22,16.93,0,0,0,0,0,0,0,0,16.93,-2.98,0,0,0,0,0,,0,0,0,13.95,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#11CBD,a42e5bc9-0d7c-474a-b5c2-2f4ad7511cbd,Delivery - Partner Using Uber App,Android,Completed,2021-03-11,17:57,42.4,3.29,45.69,0,0,0,0,0,0,0,0,45.69,-8.06,0,0,0,0,0,,0,0,0,37.63,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#373C4,bd0d8fc2-6d45-464a-9ad8-070fee2373c4,Delivery - Partner Using Uber App,Android,Completed,2021-03-11,18:39,19.73,1.53,21.26,0,0,0,0,0,0,0,0,21.26,-3.75,0,0,0,0,0,,0,0,0,17.51,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#81542,10f03f90-a016-4759-b3e9-df61c0b81542,Delivery - Partner Using Uber App,iOS,Completed,2021-03-11,18:45,29.72,2.3,32.02,0,0,0,0,0,0,0,0,32.02,-5.65,0,0,0,0,0,,0,0,0,26.37,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#2BB54,cc7c5e32-1052-47af-961e-9f714902bb54,Delivery - Partner Using Uber App,Android,Completed,2021-03-11,19:01,30.41,2.36,32.77,0,0,0,0,0,0,0,0,32.77,-5.78,0,0,0,0,0,,0,0,0,26.99,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#842B3,b1c70598-9c13-4aea-9b68-bed060a842b3,Delivery - Partner Using Uber App,iOS,Completed,2021-03-11,19:19,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-5.31,0,0,0,0,0,,0,0,0,24.83,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#84A2F,8b0ddad2-604f-4fe6-90d9-7d0242384a2f,Delivery - Partner Using Uber App,iOS,Completed,2021-03-11,21:11,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-4.56,0,0,0,0,0,,0,0,0,21.28,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#1E69A,fdef909b-8b8d-46a7-b364-eb52a6e1e69a,Delivery - Partner Using Uber App,iOS,Completed,2021-03-11,22:28,28.97,2.25,31.22,0,0,0,0,0,0,0,0,31.22,-5.5,0,0,0,0,0,,0,0,0,25.72,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#B7501,b0a7f8d2-380e-47fc-84c3-267ae85b7501,Delivery - Partner Using Uber App,iOS,Completed,2021-03-12,16:33,15.98,1.24,17.22,0,0,0,0,0,0,0,0,17.22,-3.04,0,0,0,0,0,,0,0,0,14.18,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#1537B,91ce87b0-7c5b-4069-a2e5-a3aa7571537b,Delivery - Partner Using Uber App,Android,Completed,2021-03-12,17:40,31.52,2.44,33.96,0,0,0,0,0,0,0,0,33.96,-5.99,0,0,0,0,0,,0,0,0,27.97,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#E6A61,bb275f91-e026-419c-b337-678ae5fe6a61,Delivery - Partner Using Uber App,iOS,Completed,2021-03-12,18:56,23.7,1.84,25.54,0,0,0,0,0,0,0,0,25.54,-4.5,0,0,0,0,0,,0,0,0,21.04,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#9F3E0,b03eb26c-9259-443f-b2e7-742d8ea9f3e0,Delivery - Partner Using Uber App,iOS,Completed,2021-03-12,20:13,21.17,1.64,22.81,0,0,0,0,0,0,0,0,22.81,-4.02,0,0,0,0,0,,0,0,0,18.79,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#B9DC8,5b8eaa9d-53a3-4548-a9df-ad84c23b9dc8,Delivery - Partner Using Uber App,iOS,Completed,2021-03-12,21:15,47.42,3.68,51.1,0,0,0,0,0,0,0,0,51.1,-9.01,0,0,0,0,0,,0,0,0,42.09,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#EEA5B,a66355b1-3078-4059-8704-afcd049eea5b,Delivery - Partner Using Uber App,iOS,Completed,2021-03-12,22:09,21.73,1.68,23.41,0,0,0,0,0,0,0,0,23.41,-4.13,0,0,0,0,0,,0,0,0,19.28,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#900E1,35bf7632-3c98-47b1-88d3-0630e29900e1,Delivery - Partner Using Uber App,Android,Completed,2021-03-13,16:59,66.43,5.15,71.58,0,0,0,0,0,0,0,0,71.58,-12.62,0,0,0,0,0,,0,0,0,58.96,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#38E10,1638b5d3-93b6-4c39-800d-362adc838e10,Delivery - Partner Using Uber App,iOS,Completed,2021-03-13,17:00,33.97,2.63,36.6,0,0,0,0,0,0,0,0,36.6,-6.45,0,0,0,0,0,,0,0,0,30.15,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#765B2,d037c297-e899-4952-9a76-6689a05765b2,Delivery - Partner Using Uber App,iOS,Completed,2021-03-13,18:06,11.78,0.91,12.69,0,0,0,0,0,0,0,0,12.69,-2.24,0,0,0,0,0,,0,0,0,10.45,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#59437,6a477475-0d0e-4801-93fa-724ddcd59437,Delivery - Partner Using Uber App,iOS,Completed,2021-03-13,18:59,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,0,0,19.5,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#2DD07,75628893-09f6-4f05-b286-0c0271d2dd07,Delivery - Partner Using Uber App,iOS,Completed,2021-03-13,19:35,33.75,2.62,36.37,0,0,0,0,0,0,0,0,36.37,-6.41,0,0,0,0,0,,0,0,0,29.96,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#0502E,52bfe6e5-4533-41e0-821c-2cdf7e60502e,Delivery - Partner Using Uber App,iOS,Completed,2021-03-13,19:45,24.2,1.88,26.08,0,0,0,0,0,0,0,0,26.08,-4.6,0,0,0,0,0,,0,0,0,21.48,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#CB568,c4b53578-2d49-4fad-90ea-3ba6366cb568,Delivery - Partner Using Uber App,Android,Completed,2021-03-13,19:51,23.47,1.82,25.29,0,0,0,0,0,0,0,0,25.29,-4.46,0,0,0,0,0,,0,0,0,20.83,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#F19F9,369d0d30-5cac-4379-9c64-ae50c7ef19f9,Delivery - Partner Using Uber App,iOS,Completed,2021-03-13,20:30,38.96,3.02,41.98,0,0,0,0,0,0,0,0,41.98,-7.4,0,0,0,0,0,,0,0,0,34.58,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#F19F9,369d0d30-5cac-4379-9c64-ae50c7ef19f9,,Unknown,Refund,2021-03-13,20:30,-9.99,-0.77,-10.76,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-10.76,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#D436E,8f4a79d0-1a12-4481-847c-9c1dcefd436e,Delivery - Partner Using Uber App,iOS,Completed,2021-03-13,21:02,29.34,2.27,31.61,0,0,0,0,0,0,0,0,31.61,-5.57,0,0,0,0,0,,0,0,0,26.04,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#9ED2D,11174af6-595b-4048-b89c-2a47a3a9ed2d,Delivery - Partner Using Uber App,iOS,Completed,2021-03-13,21:53,28.97,2.25,31.22,0,0,0,0,0,0,0,0,31.22,-5.5,0,0,0,0,0,,0,0,0,25.72,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#65F90,fbb208d5-d8a6-4de0-b6a0-234100265f90,Delivery - Partner Using Uber App,iOS,Completed,2021-03-13,21:57,21.73,1.68,23.41,0,0,0,0,0,0,0,0,23.41,-4.13,0,0,0,0,0,,0,0,0,19.28,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#93308,9e901368-aab6-4014-b446-c56ef2993308,Delivery - Partner Using Uber App,iOS,Completed,2021-03-14,18:21,36.93,2.86,39.79,0,0,0,0,0,0,0,0,39.79,-7.02,0,0,0,0,0,,0,0,0,32.77,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#CC566,e79241c0-61fc-4a30-ae61-d4b133fcc566,Delivery - Partner Using Uber App,Android,Completed,2021-03-14,18:43,34.21,2.65,36.86,0,0,0,0,0,0,0,0,36.86,-6.5,0,0,0,0,0,,0,0,0,30.36,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#F6FA5,9e93bae9-602a-45b6-8088-b08ae60f6fa5,Delivery - Partner Using Uber App,iOS,Completed,2021-03-14,18:55,62.81,4.87,67.68,0,0,0,0,0,0,0,0,67.68,-11.93,0,0,0,0,0,,0,0,0,55.75,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#47EF4,fd45f1f5-7b37-4e88-bf37-2e0e2a147ef4,Delivery - Partner Using Uber App,iOS,Completed,2021-03-14,19:10,39.79,3.08,42.87,0,0,0,0,0,0,0,0,42.87,-7.56,0,0,0,0,0,,0,0,0,35.31,2021-03-15
Ameci Pizza & Pasta - Lake Forest,,#8E610,e7870a36-ab1a-4e68-bef8-f1ca43f8e610,Delivery - Partner Using Uber App,iOS,Completed,2021-03-16,15:08,20.49,1.59,22.08,0,0,0,0,0,0,0,0,22.08,-3.89,0,0,0,0,0,,0,0,0,18.19,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#18587,134d8063-a071-46e2-a344-92b905918587,Delivery - Partner Using Uber App,iOS,Completed,2021-03-16,17:46,41.96,3.25,45.21,0,0,0,0,0,0,0,0,45.21,-7.97,0,0,0,0,0,,0,0,0,37.24,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#347D0,76cf2691-47b4-4019-9656-b949acd347d0,Delivery - Partner Using Uber App,iOS,Completed,2021-03-16,20:34,52.31,4.05,56.36,0,0,0,0,0,0,0,0,56.36,-9.94,0,0,0,0,0,,0,0,0,46.42,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#9E9C9,f86f7574-6aba-454e-a356-caf0ef99e9c9,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-03-16,21:04,15.46,1.2,16.66,0,0,0,0,0,0,0,0,16.66,-2.94,0,0,0,0,0,,0,0,0,13.72,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#B270C,9c24a6f7-b6b3-467f-a8b6-665075ab270c,Delivery - Partner Using Uber App,Android,Completed,2021-03-17,15:12,24.99,1.94,26.93,0,0,0,0,0,0,0,0,26.93,-4.75,0,0,0,0,0,,0,0,0,22.18,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#30A9D,fe5197a9-0809-415e-acd3-5cb6e3230a9d,Delivery - Partner Using Uber App,Android,Completed,2021-03-17,21:00,21.72,1.68,23.4,0,0,0,0,0,0,0,0,23.4,-4.13,0,0,0,0,0,,0,0,0,19.27,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#8A918,a21b3781-8d40-4911-a8ea-e64ade88a918,Delivery - Partner Using Uber App,iOS,Completed,2021-03-18,11:49,17.98,1.39,19.37,0,0,0,0,0,0,0,0,19.37,-3.42,0,0,0,0,0,,0,0,0,15.95,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#F6F50,60d2d64d-7885-4424-a338-a6e1f9cf6f50,Delivery - Partner Using Uber App,iOS,Completed,2021-03-18,17:27,36.96,2.86,39.82,0,0,0,0,0,0,0,0,39.82,-7.02,0,0,0,0,0,,0,0,0,32.8,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#F6F50,60d2d64d-7885-4424-a338-a6e1f9cf6f50,,Unknown,Refund,2021-03-18,17:27,-9.99,-0.77,-10.76,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-10.76,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#D3947,7af5f332-c544-4aa8-bde5-17e6d4fd3947,Delivery - Partner Using Uber App,iOS,Completed,2021-03-18,17:40,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-2.85,0,0,0,0,0,,0,0,0,13.3,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#887B1,6ba07cb0-fe33-4ee4-8506-7f3404d887b1,Delivery - Partner Using Uber App,iOS,Completed,2021-03-18,22:14,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.28,0,0,0,0,0,,0,0,0,10.64,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#66C08,b02a8b03-6047-47e0-9582-25faf2d66c08,Delivery - Partner Using Uber App,iOS,Completed,2021-03-19,18:02,44.94,3.48,48.42,0,0,0,0,0,0,0,0,48.42,-8.54,0,0,0,0,0,,0,0,0,39.88,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#75A03,598069f7-f0d0-4109-a147-b4f646a75a03,Pickup,iOS,Completed,2021-03-19,18:59,54.94,4.26,59.2,0,0,0,0,0,0,0,0,59.2,0,0,0,0,0,0,,0,0,0,59.2,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#BC84D,d56197ae-0c35-402f-a6cf-fca7a9dbc84d,Pickup,iOS,Completed,2021-03-19,19:20,11.78,0.91,12.69,0,0,0,0,0,0,0,0,12.69,0,0,0,0,0,0,,0,0,0,12.69,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#02A42,1f1afa54-ca9b-4ad5-b486-3063bda02a42,Delivery - Partner Using Uber App,iOS,Completed,2021-03-19,21:53,29.73,2.3,32.03,0,0,0,0,0,0,0,0,32.03,-5.65,0,0,0,0,0,,0,0,0,26.38,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#5C5E9,f6666a7b-79fb-4ef3-bc34-4f03a0f5c5e9,Pickup,iOS,Completed,2021-03-20,12:20,63.26,4.9,68.16,0,0,0,0,0,0,0,0,68.16,0,0,0,0,0,0,,0,0,0,68.16,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#A5BCC,8105c91c-1e91-4a56-adf6-b46dbf7a5bcc,Delivery - Partner Using Uber App,iOS,Completed,2021-03-20,15:22,28.05,2.17,30.22,0,0,0,0,0,0,0,0,30.22,-5.33,0,0,0,0,0,,0,0,0,24.89,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#220D8,8e500728-89ae-4b0f-9f56-5a45c61220d8,Delivery - Partner Using Uber App,Android,Completed,2021-03-20,17:15,30.48,2.36,32.84,0,0,0,0,0,0,0,0,32.84,-5.79,0,0,0,0,0,,0,0,0,27.05,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#63DBB,e2d08e26-0d3b-470d-8162-f2164e763dbb,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-03-20,18:25,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-3.23,0,0,0,0,0,,0,0,0,15.07,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#5B2B2,6647186b-cb8e-4f51-baa1-034ad675b2b2,Delivery - Partner Using Uber App,iOS,Completed,2021-03-20,21:28,43.95,3.41,47.36,0,0,0,0,0,0,0,0,47.36,-8.35,0,0,0,0,0,,0,0,0,39.01,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#978E6,839d7ceb-398b-4f68-b787-80f8df3978e6,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-03-21,17:28,77.87,6.03,83.9,0,0,0,0,0,0,0,0,83.9,-14.8,0,0,0,0,0,,0,0,0,69.1,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#D8FCB,f564da33-b040-4cd4-968a-3547878d8fcb,Delivery - Partner Using Uber App,iOS,Completed,2021-03-21,18:01,28.27,2.19,30.46,0,0,0,0,0,0,0,0,30.46,-5.37,0,0,0,0,0,,0,0,0,25.09,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#51310,c1dc8197-b883-49c2-8f69-b60392f51310,Delivery - Partner Using Uber App,Android,Completed,2021-03-21,20:59,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.28,0,0,0,0,0,,0,0,0,10.64,2021-03-22
Ameci Pizza & Pasta - Lake Forest,,#421B4,f5115087-6be3-421a-b0d0-9a1911e421b4,Delivery - Partner Using Uber App,iOS,Completed,2021-03-21,21:18,18.22,1.41,19.63,0,0,0,0,0,0,0,0,19.63,-3.46,0,0,0,0,0,,0,0,0,16.17,2021-03-22
