"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"W-665014590379716","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/12/21","6:54 PM","32.70","0","4.99","2.92","8.12","48.73","0","-1.79","0"
"O-517714656274358","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/19/21","5:29 PM","25.77","0","2.99","2.23","5.55","36.54","-3.60","-1.41","0"
"O-097814738402326","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/27/21","5:30 PM","38.98","0","0.00","3.02","0","42.00","-4.87","-1.58","0"
"O-842614739468747","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/26/21","8:39 PM","19.28","0","2.99","1.72","3.60","27.59","-2.78","-1.14","0"
"O-266514500890530","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/4/21","2:00 PM","19.98","0","2.99","1.78","4.00","28.75","-2.87","-1.18","0"
"O-640814563527122","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/9/21","5:21 PM","34.76","0","0.00","2.69","0","37.45","-4.35","-1.44","0"
"O-665014740340322","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/27/21","7:28 PM","29.22","0","2.99","2.49","6.94","41.64","-4.03","-1.57","0"
"O-728514660728865","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/19/21","7:13 PM","30.91","0","2.99","2.63","5.48","42.01","-4.24","-1.58","0"
"W-463714730376142","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/27/21","4:25 PM","45.69","0","2.99","3.77","7.87","60.32","0","-2.14","0"
"O-768814538993715","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/6/21","7:34 PM","35.95","0","2.99","3.02","6.29","48.25","-4.87","-1.77","0"
"O-665014550348506","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/8/21","6:02 PM","15.57","0","2.99","1.44","5.00","25.00","-2.32","-1.06","0"
"W-336914592712474","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/12/21","5:07 PM","48.95","0","0.00","3.79","0","52.74","0","-1.91","0"
"O-768814748929261","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/28/21","3:46 PM","58.44","0","2.99","4.76","25.00","91.19","-7.68","-3.08","0"
"W-672414732598679","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/26/21","7:22 PM","19.98","0","0.00","1.55","0","21.53","0","-0.96","0"
"O-640814613521365","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/14/21","8:21 PM","15.74","0","2.99","1.45","2.02","22.20","-2.34","-0.98","0"
"O-332214525648068","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/5/21","6:06 PM","46.46","0","4.99","3.99","13.86","69.30","-6.43","-2.41","0"
"O-463714650367859","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/18/21","9:31 PM","11.99","0","0.00","0.93","0","12.92","-1.50","-0.69","0"
"W-892314656284504","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/19/21","2:33 PM","24.96","0","2.99","2.16","6.02","36.13","0","-1.40","0"
"O-689314607803401","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/14/21","5:41 PM","42.97","0","2.99","3.56","25.00","74.52","-5.75","-2.57","0"
"O-689314657897627","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/18/21","5:46 PM","33.66","0","2.99","2.84","3.95","43.44","-4.58","-1.62","0"
"O-728514670756905","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/20/21","8:33 PM","16.25","0","2.99","1.49","0","20.73","-2.41","-0.93","0"
"O-097814578470373","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/10/21","7:11 PM","26.48","0","0.00","2.05","0","28.53","-3.31","-1.17","0"
"O-892314516204179","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/5/21","11:45 AM","55.95","0","2.99","4.57","9.53","73.04","-7.37","-2.53","0"
"O-842614749442578","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/27/21","7:49 PM","42.71","0","2.99","3.54","7.39","56.63","-5.71","-2.03","0"
"W-097814748481548","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/27/21","6:19 PM","11.99","0","0.00","0.93","0.65","13.57","0","-0.71","0"
"O-113214694981898","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/22/21","6:15 PM","36.20","0","2.99","3.04","6.33","48.56","-4.90","-1.78","0"
"O-689314677811361","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/21/21","4:32 PM","33.97","0","2.99","2.86","5.97","45.79","-4.62","-1.70","0"
"O-396814558099300","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/9/21","2:00 PM","19.98","0","2.99","1.78","3.25","28.00","-2.87","-1.15","0"
"O-266514670810524","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/20/21","6:41 PM","30.98","0","2.99","2.63","2.00","38.60","-4.25","-1.48","0"
"O-907714749618226","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/28/21","1:14 PM","35.24","0","4.99","3.12","7.59","50.94","-5.03","-1.85","0"
"O-933614506262367","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/3/21","9:05 PM","28.97","0","0.00","2.25","3.12","34.34","-3.62","-1.35","0"
"O-113214694981553","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/22/21","6:09 PM","28.56","0","2.99","2.44","8.50","42.49","-3.94","-1.60","0"
"O-899414731835670","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/27/21","11:45 AM","27.44","0","2.99","2.36","4.92","37.71","-3.80","-1.45","0"
"W-728514730733171","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/27/21","5:03 PM","57.82","0","0.00","4.48","9.35","71.65","0","-2.49","0"
"O-665014690342369","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/22/21","7:16 PM","23.98","0","0.00","1.86","0","25.84","-3.00","-1.09","0"
"O-517714756295695","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/28/21","6:37 PM","36.77","0","2.99","3.08","6.42","49.26","-4.97","-1.80","0"
"O-728514510752812","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/4/21","8:45 PM","30.97","0","0.00","2.40","0","33.37","-3.87","-1.32","0"
"O-768814578976086","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/11/21","12:35 PM","25.95","0","2.99","2.24","3.12","34.30","-3.62","-1.35","0"
"O-432214610230718","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/14/21","8:15 PM","37.46","0","2.99","3.13","6.54","50.12","-5.06","-1.83","0"
"O-640814663547698","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/19/21","8:28 PM","30.98","0","2.99","2.63","5.49","42.09","-4.25","-1.58","0"
"O-463714660354634","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/19/21","6:52 PM","31.02","0","2.99","2.63","3.66","40.30","-4.25","-1.53","0"
"W-113214724987209","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/25/21","7:12 PM","38.95","0","2.99","3.25","4.81","50.00","0","-1.83","0"
"O-097814688446032","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/22/21","1:27 PM","25.96","0","2.99","2.24","5.00","36.19","-3.62","-1.40","0"
"O-432214660237245","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/19/21","6:15 PM","22.98","0","0.00","1.78","0","24.76","-2.87","-1.06","0"
"O-689314567892577","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/9/21","5:33 PM","43.54","0","0.00","3.37","9.38","56.29","-5.44","-2.02","0"
"O-517714666217579","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/20/21","1:02 PM","20.98","0","2.99","1.86","5.16","30.99","-3.00","-1.25","0"
"O-244114592693592","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/13/21","12:11 PM","29.97","0","0.00","2.32","0","32.29","-3.75","-1.28","0"
"O-899414521806140","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/5/21","5:42 PM","66.10","0","4.99","5.51","15.32","91.92","-8.89","-3.10","0"
"O-244114582632072","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/11/21","7:00 PM","18.99","0","2.99","1.70","2.00","25.68","-2.75","-1.08","0"
"O-768814508950933","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/3/21","4:57 PM","30.55","0","2.99","2.60","5.42","41.56","-4.19","-1.57","0"
"O-640814623524728","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/15/21","5:22 PM","10.99","0","0.00","0.85","0","11.84","-1.37","-0.66","0"
"W-728514590725655","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/12/21","5:52 PM","54.95","0","2.99","4.49","9.36","71.79","0","-2.49","0"
"O-222414650434514","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/18/21","8:17 PM","44.70","0","2.99","3.69","10.28","61.66","-5.96","-2.18","0"
"O-266514600840939","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/14/21","5:27 PM","51.43","0","2.99","4.22","10.00","68.64","-6.80","-2.39","0"
"O-332214615642605","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/14/21","8:49 PM","22.98","0","2.99","2.01","2.02","30.00","-3.25","-1.22","0"
"W-332214545644187","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/7/21","5:09 PM","73.42","0","0.00","5.69","11.87","90.98","0","-3.07","0"
"O-640814573516202","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/11/21","3:49 PM","15.27","0","0.00","1.18","0","16.45","-1.91","-0.80","0"
"W-892314646215926","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/17/21","9:56 PM","32.71","0","2.99","2.77","7.69","46.16","0","-1.71","0"
"O-517714676295566","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/20/21","6:27 PM","25.17","0","4.99","2.34","6.00","38.50","-3.77","-1.47","0"
"T-AwAABNXp9wif0H61Eeu2_ofeamK7yA","Ameci Pizza & Pasta - Trabuco Rd","Account Adjustment","40831446-0389247,js","3/6/21","11:55 AM","0","0","0.00","0.00","0","0.75","0","0","0"
"O-517714746289899","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/27/21","8:45 PM","30.97","0","0.00","2.40","0","33.37","-3.87","-1.32","0"
"O-266514520823438","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/5/21","7:05 PM","103.22","0","2.99","8.23","11.44","125.88","-13.28","-4.14","0"
"O-396814508092624","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/4/21","1:29 PM","26.99","0","2.99","2.32","4.85","37.15","-3.75","-1.43","0"
"W-640814663528517","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/19/21","6:47 PM","35.97","0","4.99","3.18","5.00","49.14","0","-1.80","0"
"O-933614716266497","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/24/21","9:30 PM","44.71","0","4.99","3.86","10.71","64.27","-6.21","-2.26","0"
"O-672414492575994","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/3/21","12:55 PM","40.55","0","2.99","3.37","14.07","60.98","-5.44","-2.16","0"
"O-640814723524544","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/25/21","6:10 PM","37.46","0","2.99","3.13","6.54","50.12","-5.06","-1.83","0"
"O-266514490815099","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/2/21","6:21 PM","27.16","0","2.99","2.33","4.87","37.35","-3.77","-1.44","0"
"O-997214614740650","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/14/21","6:31 PM","29.09","0","0.00","2.25","0","31.34","-3.64","-1.26","0"
"O-113214754980501","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/28/21","6:19 PM","15.28","0","2.99","1.41","3.94","23.62","-2.28","-1.02","0"
"O-907714519610850","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/5/21","1:30 PM","18.97","0","0.00","1.47","0","20.44","-2.37","-0.92","0"
"O-728514670729660","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/20/21","6:23 PM","76.45","0","2.99","6.15","17.12","102.71","-9.93","-3.43","0"
"O-463714540367361","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/7/21","7:55 PM","38.25","0","0.00","2.96","0","41.21","-4.78","-1.56","0"
"O-899414581812178","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/11/21","7:45 PM","31.73","0","0.00","2.46","0","34.19","-3.97","-1.34","0"
"O-332214655641707","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/18/21","6:23 PM","32.97","0","2.99","2.79","2.25","41.00","-4.50","-1.55","0"
"O-672414752544032","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/28/21","8:25 PM","15.98","0","0.00","1.24","0","17.22","-2.00","-0.83","0"
"O-665014710343632","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/24/21","6:02 PM","42.96","0","0.00","3.33","0","46.29","-5.37","-1.71","0"
"O-244114582697487","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/12/21","3:34 PM","43.97","0","0.00","3.41","0","47.38","-5.50","-1.75","0"
"O-768814508958058","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/3/21","6:18 PM","53.94","0","2.99","4.41","9.20","70.54","-7.12","-2.45","0"
"O-907714729604179","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/25/21","6:21 PM","10.99","0","0.00","0.85","0","11.84","-1.37","-0.66","0"
"O-689314487898040","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/1/21","5:43 PM","26.53","0","2.99","2.29","4.77","36.58","-3.69","-1.42","0"
"W-907714759603101","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/28/21","6:08 PM","27.97","0","0.00","2.17","0","30.14","0","-1.22","0"
"W-222414490497200","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/2/21","7:16 PM","34.94","0","0.00","2.71","5.65","43.30","0","-1.62","0"
"O-396814518018154","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/5/21","4:32 PM","37.45","0","2.99","3.13","8.07","51.64","-5.06","-1.88","0"
"O-842614759442044","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/28/21","8:27 PM","33.47","0","2.99","2.82","5.89","45.17","-4.56","-1.68","0"
"O-728514510752812","Ameci Pizza & Pasta - Trabuco Rd","Adjustment of O-728514510752812","Additional charge due to order change. For adding meat sauce","3/4/21","8:45 PM","1.50","0","0.00","0.12","0","1.62","0","0","0"
"O-396814688060840","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/21/21","6:56 PM","31.14","0","0.00","2.41","0","33.55","-3.89","-1.32","0"
"O-768814608952443","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/13/21","6:24 PM","25.17","0","4.99","2.34","6.00","38.50","-3.77","-1.47","0"
"O-997214674773101","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/20/21","9:00 PM","17.98","0","2.99","1.62","3.39","25.98","-2.62","-1.09","0"
"T-AwAABNXpreZvwH62Eeu_wPmc--T00w","Ameci Pizza & Pasta - Trabuco Rd","Account Adjustment","upcharge for 37671446-7849194 MS","3/6/21","12:01 PM","0","0","0.00","0.00","0","2.00","0","0","0"
"O-899414591814594","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/12/21","10:03 PM","29.46","0","2.99","2.51","3.50","38.46","-4.06","-1.47","0"
"W-517714716295442","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/24/21","6:27 PM","55.70","0","4.99","4.71","10.00","75.40","0","-2.60","0"
"O-432214580230880","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/11/21","6:56 PM","61.33","0","2.99","4.98","10.39","79.69","-8.04","-2.73","0"
"O-743514776907262","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/30/21","8:15 PM","16.99","0","0.00","1.32","2.74","21.05","-2.12","-0.94","0"
"O-358814778428840","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/30/21","6:14 PM","25.17","0","0.00","1.95","0","27.12","-3.15","-1.13","0"
"O-672414602592301","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/13/21","7:12 PM","69.00","0","2.99","5.58","4.00","81.57","-9.00","-2.79","0"
"O-899414491810462","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/2/21","7:51 PM","27.35","0","0.00","2.12","0","29.47","-3.42","-1.20","0"
"W-842614609445492","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/13/21","5:04 PM","11.99","0","0.00","0.93","1.29","14.21","0","-0.73","0"
"O-097814548488721","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/7/21","6:37 PM","27.97","0","0.00","2.17","6.00","36.14","-3.50","-1.40","0"
"O-206514672528394","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/21/21","4:12 PM","18.99","0","2.99","1.70","4.74","28.42","-2.75","-1.17","0"
"O-517714686296244","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/21/21","5:55 PM","33.96","0","2.99","2.86","5.97","45.78","-4.62","-1.70","0"
"O-640814713525829","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/24/21","7:12 PM","42.73","0","2.99","3.54","7.38","56.64","-5.72","-2.03","0"
"O-463714600364340","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/13/21","8:44 PM","31.02","0","2.99","2.63","4.00","40.64","-4.25","-1.54","0"
"W-396814618097775","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/15/21","3:15 PM","23.56","0","0.00","1.83","2.54","27.93","0","-1.15","0"
"O-266514520821683","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/5/21","8:29 PM","49.59","0","2.99","4.07","8.49","65.14","-6.57","-2.29","0"
"O-266514680829984","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/22/21","12:15 PM","60.54","0","2.99","4.92","5.00","73.45","-7.94","-2.54","0"
"W-842614479443390","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/1/21","2:00 PM","31.96","0","0.00","2.48","1.72","36.16","0","-1.40","0"
"O-517714546296152","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/7/21","4:22 PM","29.98","0","0.00","2.32","2.00","34.30","-3.75","-1.35","0"
"O-899414741825495","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/28/21","3:27 PM","74.73","0","2.99","6.02","12.56","96.30","-9.72","-3.24","0"
"W-640814603516286","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/14/21","2:25 PM","40.00","0","0.00","3.10","0","43.10","0","-1.61","0"
"O-672414752549008","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/28/21","7:47 PM","27.24","0","2.99","2.34","0","32.57","-3.78","-1.29","0"
"W-517714496218411","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/3/21","2:16 PM","21.98","0","2.99","1.93","4.04","30.94","0","-1.24","0"
"W-396814718064768","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/24/21","6:50 PM","37.98","0","2.99","3.17","6.62","50.76","0","-1.85","0"
"W-517714596286285","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/12/21","6:12 PM","91.13","0","0.00","7.06","9.82","108.01","0","-3.59","0"
"O-206514502508745","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/3/21","6:45 PM","39.46","0","2.99","3.29","6.86","52.60","-5.31","-1.90","0"
"W-517714726201545","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"3/26/21","3:57 PM","29.98","0","0.00","2.32","3.23","35.53","0","-1.38","0"
