"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE","PAYOUT_STATUS"
"00:49:49","2021-03-02","16:49:49","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5ef1d23b-afc4-4362-b3a8-443080597667","=""80597667""","NULL","NULL","Order Received Time: 2021-03-02 00:30:21.932123000
Order Pickup Time: 2021-03-02 00:49:49.636143000","Delivered","USD",20.03,1.80,5.01,0.00,0.00,0.00,16.82,0.00,"1907833693",127545292,0.00,0.00,"paid"
"01:44:03","2021-03-02","17:44:03","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","86cefded-bed5-47ef-880a-375055d1e4e7","=""55d1e4e7""","NULL","NULL","Order Received Time: 2021-03-02 01:26:32.332052000
Order Pickup Time: 2021-03-02 01:44:03.256406000","Delivered","USD",19.98,1.80,5.00,0.00,0.00,0.00,16.78,0.00,"1908194697",127545292,0.00,0.00,"paid"
"02:02:48","2021-03-02","18:02:48","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","24714dd6-27fa-40e3-a77d-5b300cbc29a2","=""0cbc29a2""","NULL","NULL","Order Received Time: 2021-03-02 01:44:18.110063000
Order Pickup Time: 2021-03-02 02:02:48.757794000","Delivered","USD",41.65,3.75,10.41,0.00,0.00,0.00,34.99,0.00,"1908312649",127545292,0.00,0.00,"paid"
"02:14:35","2021-03-02","18:14:35","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","6e72e8aa-d9eb-4e7c-acca-97096d282922","=""6d282922""","NULL","NULL","Order Received Time: 2021-03-02 01:52:35.159493000
Order Pickup Time: 2021-03-02 02:14:35.233435000","Delivered","USD",16.98,1.53,4.25,0.00,0.00,0.00,14.26,0.00,"1908384542",127545292,0.00,0.00,"paid"
"02:27:43","2021-03-02","18:27:43","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","76b32d38-fa76-43fd-98f2-5dbb4837604e","=""4837604e""","NULL","NULL","Order Received Time: 2021-03-02 02:04:04.086647000
Order Pickup Time: 2021-03-02 02:27:43.348546000","Delivered","USD",15.73,1.42,3.93,0.00,0.00,0.00,13.22,0.00,"1908460209",127545292,0.00,0.00,"paid"
"02:48:43","2021-03-02","18:48:43","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5a9a6c67-c759-423f-b2cb-996575cf9098","=""75cf9098""","NULL","NULL","Order Received Time: 2021-03-02 02:27:04.022622000
Order Pickup Time: 2021-03-02 02:48:43.516747000","Delivered","USD",29.97,2.70,7.49,0.00,0.00,0.00,25.18,0.00,"1908576487",127545292,0.00,0.00,"paid"
"02:57:06","2021-03-02","18:57:06","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","dd2cca84-641a-42d3-874e-02b05e45f97a","=""5e45f97a""","NULL","NULL","Order Received Time: 2021-03-02 02:40:05.091929000
Order Pickup Time: 2021-03-02 02:57:06.820120000","Delivered","USD",19.28,1.74,4.82,0.00,0.00,0.00,16.20,0.00,"1908618824",127545292,0.00,0.00,"paid"
"04:07:04","2021-03-02","20:07:04","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","e7892b8e-c842-4855-9d15-0bd8e6ac1c8e","=""e6ac1c8e""","NULL","NULL","Order Received Time: 2021-03-02 03:28:52.549318000
Order Pickup Time: 2021-03-02 04:07:04.837624000","Delivered","USD",39.84,3.59,9.96,0.00,0.00,0.00,33.47,0.00,"1908915535",127545292,0.00,0.00,"paid"
"04:13:01","2021-03-02","20:13:01","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","0335282f-ca62-4179-84f0-7997949e74d0","=""949e74d0""","NULL","NULL","Order Received Time: 2021-03-02 03:42:21.546351000
Order Pickup Time: 2021-03-02 04:13:01.286358000","Delivered","USD",79.43,7.15,19.86,0.00,0.00,0.00,66.72,0.00,"1908935033",127545292,0.00,0.00,"paid"
"04:14:10","2021-03-02","20:14:10","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","632118fb-efbb-4330-8449-581523fd6763","=""23fd6763""","NULL","NULL","Order Received Time: 2021-03-02 03:37:00.967592000
Order Pickup Time: 2021-03-02 04:14:10.977958000","Delivered","USD",18.97,1.71,4.74,0.00,0.00,0.00,15.94,0.00,"1908938665",127545292,0.00,0.00,"paid"
"04:16:04","2021-03-02","20:16:04","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","d81492c8-a5b3-4e2c-b67e-771becea677e","=""ecea677e""","NULL","NULL","Order Received Time: 2021-03-02 04:00:10.680086000
Order Pickup Time: 2021-03-02 04:16:04.906041000","Delivered","USD",12.49,1.12,3.12,0.00,0.00,0.00,10.49,0.00,"1908944891",127545292,0.00,0.00,"paid"
"04:18:59","2021-03-02","20:18:59","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","1aba7703-7592-4d5f-9551-ad0e9edc262e","=""9edc262e""","NULL","NULL","Order Received Time: 2021-03-02 03:57:15.689832000
Order Pickup Time: 2021-03-02 04:18:59.234703000","Delivered","USD",13.78,1.24,3.45,0.00,0.00,0.00,11.57,0.00,"1908953842",127545292,0.00,0.00,"paid"
"04:27:02","2021-03-02","20:27:02","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","41ebb02b-83f0-4fe2-b941-5a9e3c87e791","=""3c87e791""","NULL","NULL","Order Received Time: 2021-03-02 04:00:00.408667000
Order Pickup Time: 2021-03-02 04:27:02.916085000","Delivered","USD",12.48,1.12,3.12,0.00,0.00,0.00,10.48,0.00,"1908977753",127545292,0.00,0.00,"paid"
"04:30:22","2021-03-02","20:30:22","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","49105d19-48a4-469a-87ed-d4cff840370f","=""f840370f""","NULL","NULL","Order Received Time: 2021-03-02 04:11:43.210856000
Order Pickup Time: 2021-03-02 04:30:22.351995000","Delivered","USD",23.98,2.16,6.00,0.00,0.00,0.00,20.14,0.00,"1908987151",127545292,0.00,0.00,"paid"
"04:33:06","2021-03-02","20:33:06","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f1831276-cf5d-4ae5-b448-cca16765eef7","=""6765eef7""","NULL","NULL","Order Received Time: 2021-03-02 04:16:51.350883000
Order Pickup Time: 2021-03-02 04:33:06.917143000","Delivered","USD",18.99,1.71,4.75,0.00,0.00,0.00,15.95,0.00,"1908995488",127545292,0.00,0.00,"paid"
"04:57:20","2021-03-02","20:57:20","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","d218d6c8-7ce8-44d7-b998-924894642c8d","=""94642c8d""","NULL","NULL","Order Received Time: 2021-03-02 04:32:00.612263000
Order Pickup Time: 2021-03-02 04:57:20.297910000","Delivered","USD",4.99,0.45,1.25,0.00,0.00,0.00,4.19,0.00,"1909056084",127545292,0.00,0.00,"paid"
"05:03:15","2021-03-02","21:03:15","2021-03-01","2021-03-05 08:31:32.775492000","2021-03-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","6e89f1a8-bc03-4fd9-9f6e-65cd3f55ab1c","=""3f55ab1c""","NULL","NULL","Order Received Time: 2021-03-02 04:46:34.758802000
Order Pickup Time: 2021-03-02 05:03:15.659358000","Delivered","USD",85.85,7.73,21.46,0.00,0.00,0.00,72.12,0.00,"1909070393",127545292,0.00,0.00,"paid"
"08:31:44","2021-03-02","00:31:44","2021-03-02","2021-03-02 08:31:44.677613000","2021-03-02",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","PAYOUT","127147385","NULL","N/A","N/A","NULL","N/A","USD",1157.07,0.00,0.00,0.00,0.00,0.00,0.00,1157.07,"NULL",127147385,0.00,0.00,"paid"
"19:22:22","2021-03-02","11:22:22","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","6b7b6dce-8765-4a5b-a18c-a46442f631fa","=""42f631fa""","NULL","NULL","Order Received Time: 2021-03-02 19:06:51.018997000
Order Pickup Time: 2021-03-02 19:22:22.197263000","Delivered","USD",11.99,1.08,3.00,0.00,0.00,0.00,10.07,0.00,"1910508690",127617510,0.00,0.00,"paid"
"20:14:39","2021-03-02","12:14:39","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","59b42ee1-c380-4d30-9795-bd875955769f","=""5955769f""","NULL","NULL","Order Received Time: 2021-03-02 19:52:08.065356000
Order Pickup Time: 2021-03-02 20:14:39.302161000","Delivered","USD",29.93,2.69,7.48,0.00,0.00,0.00,25.14,0.00,"1910764711",127617510,0.00,0.00,"paid"
"21:32:16","2021-03-02","13:32:16","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","615a549c-ebf9-4e66-b03f-0d7e381f9e0d","=""381f9e0d""","NULL","NULL","Order Received Time: 2021-03-02 20:58:37.671574000
Order Pickup Time: 2021-03-02 21:32:16.919712000","Delivered","USD",11.99,1.08,3.00,0.00,0.00,0.00,10.07,0.00,"1911112003",127617510,0.00,0.00,"paid"
"00:13:35","2021-03-03","16:13:35","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","239351d9-1fe3-475e-9949-faeb5831c13d","=""5831c13d""","NULL","NULL","Order Received Time: 2021-03-02 23:56:54.220455000
Order Pickup Time: 2021-03-03 00:13:35.888564000","Delivered","USD",11.99,1.08,3.00,0.00,0.00,0.00,10.07,0.00,"1912007127",127617510,0.00,0.00,"paid"
"00:36:58","2021-03-03","16:36:58","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","a7197e63-dfb9-43fb-8438-09a4fb04db3a","=""fb04db3a""","NULL","NULL","Order Received Time: 2021-03-03 00:18:23.374440000
Order Pickup Time: 2021-03-03 00:36:58.945112000","Delivered","USD",19.28,1.74,4.82,0.00,0.00,0.00,16.20,0.00,"1912173019",127617510,0.00,0.00,"paid"
"01:40:25","2021-03-03","17:40:25","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","0931ea1d-c937-4447-8c05-582dddfad57a","=""ddfad57a""","NULL","NULL","Order Received Time: 2021-03-03 01:16:47.872079000
Order Pickup Time: 2021-03-03 01:40:25.063510000","Delivered","USD",19.99,1.80,5.00,0.00,0.00,0.00,16.79,0.00,"1912626675",127617510,0.00,0.00,"paid"
"01:50:11","2021-03-03","17:50:11","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","1b69c1f9-251d-4d51-a152-aa072cb0d105","=""2cb0d105""","NULL","NULL","Order Received Time: 2021-03-03 01:27:16.871327000
Order Pickup Time: 2021-03-03 01:50:11.743228000","Delivered","USD",35.71,3.21,8.93,0.00,0.00,0.00,29.99,0.00,"1912693185",127617510,0.00,0.00,"paid"
"02:30:29","2021-03-03","18:30:29","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","ee812c95-0cfd-4080-973f-b07b7fe1c445","=""7fe1c445""","NULL","NULL","Order Received Time: 2021-03-03 01:59:34.894485000
Order Pickup Time: 2021-03-03 02:30:29.091137000","Delivered","USD",18.77,1.69,4.69,0.00,0.00,0.00,15.77,0.00,"1912951520",127617510,0.00,0.00,"paid"
"03:10:18","2021-03-03","19:10:18","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","31b61c33-158b-4d82-a20b-6162563f6def","=""563f6def""","NULL","NULL","Order Received Time: 2021-03-03 02:53:10.792777000
Order Pickup Time: 2021-03-03 03:10:18.184777000","Delivered","USD",60.41,5.44,15.10,0.00,0.00,0.00,50.75,0.00,"1913173695",127617510,0.00,0.00,"paid"
"03:11:03","2021-03-03","19:11:03","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","122c7b3b-34dc-4f38-9451-0c5559884126","=""59884126""","NULL","NULL","Order Received Time: 2021-03-03 02:56:57.246355000
Order Pickup Time: 2021-03-03 03:11:03.262307000","Delivered","USD",8.49,0.76,2.12,0.00,0.00,0.00,7.13,0.00,"1913177504",127617510,0.00,0.00,"paid"
"04:27:24","2021-03-03","20:27:24","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","a3c4fe97-49fb-401d-9455-e558a67cec52","=""a67cec52""","NULL","NULL","Order Received Time: 2021-03-03 04:00:37.709576000
Order Pickup Time: 2021-03-03 04:27:24.312963000","Delivered","USD",34.75,3.13,8.69,0.00,0.00,0.00,29.19,0.00,"1913482215",127617510,0.00,0.00,"paid"
"04:28:24","2021-03-03","20:28:24","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","fa773dcb-686c-4dd7-bbda-a50eeebfc561","=""eebfc561""","NULL","NULL","Order Received Time: 2021-03-03 04:07:20.304506000
Order Pickup Time: 2021-03-03 04:28:24.601843000","Delivered","USD",22.22,2.00,5.56,0.00,0.00,0.00,18.66,0.00,"1913485214",127617510,0.00,0.00,"paid"
"04:49:30","2021-03-03","20:49:30","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f5a8f5b6-e452-4e7b-8a90-e939ff77db85","=""ff77db85""","NULL","NULL","Order Received Time: 2021-03-03 04:26:24.146219000
Order Pickup Time: 2021-03-03 04:49:30.728616000","Delivered","USD",12.74,1.15,3.19,0.00,0.00,0.00,10.70,0.00,"1913543910",127617510,0.00,0.00,"paid"
"04:57:53","2021-03-03","20:57:53","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","3a835fb4-d501-446c-8caa-63d914057bbd","=""14057bbd""","NULL","NULL","Order Received Time: 2021-03-03 04:33:38.331077000
Order Pickup Time: 2021-03-03 04:57:53.960911000","Delivered","USD",15.77,1.42,3.94,0.00,0.00,0.00,13.25,0.00,"1913563818",127617510,0.00,0.00,"paid"
"05:10:23","2021-03-03","21:10:23","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","6629ec41-52bb-435e-9a48-acadd71d04f0","=""d71d04f0""","NULL","NULL","Order Received Time: 2021-03-03 04:36:20.682378000
Order Pickup Time: 2021-03-03 05:10:23.261806000","Delivered","USD",58.45,5.26,14.61,0.00,0.00,0.00,49.10,0.00,"1913593321",127617510,0.00,0.00,"paid"
"05:13:54","2021-03-03","21:13:54","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","b27f2fec-fa8a-410c-b086-c9d0ca4f7617","=""ca4f7617""","NULL","NULL","Order Received Time: 2021-03-03 04:48:34.568224000
Order Pickup Time: 2021-03-03 05:13:54.010841000","Delivered","USD",48.94,4.40,12.24,0.00,0.00,0.00,41.10,0.00,"1913600500",127617510,0.00,0.00,"paid"
"05:30:59","2021-03-03","21:30:59","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","2e445948-f882-4f70-bbe5-351c9d61fa25","=""9d61fa25""","NULL","NULL","Order Received Time: 2021-03-03 04:53:50.736624000
Order Pickup Time: 2021-03-03 05:30:59.734279000","Delivered","USD",33.97,3.06,8.49,0.00,0.00,0.00,28.54,0.00,"1913632703",127617510,0.00,0.00,"paid"
"04:43:01","2021-03-03","20:43:01","2021-03-02","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","ERROR_CHARGE","183670938","=""a67cec52""","NULL","NULL","Issue: 1 Chicken Parmigiana with Spaghetti missing
Customer Explanation: Hi Nancy,

Thank you for contacting our support team. We sincerely apologize for the issue with your order.

We have issued credits to your account in the amount of $9.91 for the inconvenience.

These credits are available immediately and will automatically be applied towards your next order.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",6.72,0.00,0.00,0.00,0.00,0.00,0.00,6.72,"1913528958",127617510,0.00,0.00,"paid"
"08:33:23","2021-03-03","00:33:23","2021-03-03","2021-03-03 08:33:23.560239000","2021-03-03",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","PAYOUT","127193549","NULL","N/A","N/A","NULL","N/A","USD",1009.59,0.00,0.00,0.00,0.00,0.00,0.00,1009.59,"NULL",127193549,0.00,0.00,"paid"
"20:17:59","2021-03-03","12:17:59","2021-03-03","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","2c4f72cc-3d6c-4f4b-8195-2109acb0afbd","=""acb0afbd""","NULL","NULL","Order Received Time: 2021-03-03 19:37:39.786053000
Order Pickup Time: 2021-03-03 20:17:59.033808000","Delivered","USD",12.48,1.12,3.12,0.00,0.00,0.00,10.48,0.00,"1915385747",127617510,0.00,0.00,"paid"
"21:22:36","2021-03-03","13:22:36","2021-03-03","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5513c601-6ef7-4eb3-a33b-f4e5cd206e09","=""cd206e09""","NULL","NULL","Order Received Time: 2021-03-03 20:33:34.475933000
Order Pickup Time: 2021-03-03 21:22:36.050230000","Delivered","USD",19.73,1.78,4.93,0.00,0.00,0.00,16.58,0.00,"1915691328",127617510,0.00,0.00,"paid"
"21:35:38","2021-03-03","13:35:38","2021-03-03","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","08856595-c8b1-459c-8461-b242b0b5ec92","=""b0b5ec92""","NULL","NULL","Order Received Time: 2021-03-03 21:13:06.169885000
Order Pickup Time: 2021-03-03 21:35:38.658903000","Delivered","USD",17.24,1.55,4.31,0.00,0.00,0.00,14.48,0.00,"1915752517",127617510,0.00,0.00,"paid"
"21:49:42","2021-03-03","13:49:42","2021-03-03","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","48d2bc75-851f-492e-a54e-f35061d5f1f1","=""61d5f1f1""","NULL","NULL","Order Received Time: 2021-03-03 21:33:04.600728000
Order Pickup Time: 2021-03-03 21:49:42.589183000","Delivered","USD",40.45,3.64,10.11,0.00,0.00,0.00,33.98,0.00,"1915816559",127617510,0.00,0.00,"paid"
"22:14:24","2021-03-03","14:14:24","2021-03-03","2021-03-08 08:32:28.112765000","2021-03-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","00cc2662-706f-44d7-bd88-26c547851aa1","=""47851aa1""","NULL","NULL","Order Received Time: 2021-03-03 21:47:56.995537000
Order Pickup Time: 2021-03-03 22:14:24.089569000","Delivered","USD",19.98,1.80,5.00,0.00,0.00,0.00,16.78,0.00,"1915935405",127617510,0.00,0.00,"paid"
