"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE"
"02:11:42","2021-04-03","19:11:42","2021-04-02","2021-04-06 07:31:15.131736000","2021-04-06",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","c28d632d-e0be-407d-a686-1fcf87b24ecb","=""87b24ecb""","NULL","NULL","Order Received Time: 2021-04-03 01:49:05.444124000
Order Pickup Time: 2021-04-03 02:11:42.645308000","Delivered","USD",23.98,2.16,6.00,0.00,0.00,0.00,20.14,0.00,"2069793060",134284396,0.00,0.00
"02:53:52","2021-04-03","19:53:52","2021-04-02","2021-04-06 07:31:15.131736000","2021-04-06",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","79616043-5cf4-4792-88f5-cd9cca985d98","=""ca985d98""","NULL","NULL","Order Received Time: 2021-04-03 02:33:17.875475000
Order Pickup Time: 2021-04-03 02:53:52.146255000","Delivered","USD",36.68,3.30,9.17,0.00,0.00,0.00,30.81,0.00,"2070065468",134284396,0.00,0.00
"02:58:05","2021-04-03","19:58:05","2021-04-02","2021-04-06 07:31:15.131736000","2021-04-06",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","21b8cfdc-78a6-47b1-b81c-bb7ffcffdd48","=""fcffdd48""","NULL","NULL","Order Received Time: 2021-04-03 02:35:51.707887000
Order Pickup Time: 2021-04-03 02:58:05.548169000","Delivered","USD",15.98,1.44,4.00,0.00,0.00,0.00,13.42,0.00,"2070089934",134284396,0.00,0.00
"03:35:08","2021-04-03","20:35:08","2021-04-02","2021-04-06 07:31:15.131736000","2021-04-06",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","45e320b9-6776-47ba-865f-ca082b2c6dc2","=""2b2c6dc2""","NULL","NULL","Order Received Time: 2021-04-03 03:08:45.976768000
Order Pickup Time: 2021-04-03 03:35:08.294990000","Delivered","USD",56.95,5.13,14.24,0.00,0.00,0.00,47.84,0.00,"2070284911",134284396,0.00,0.00
"04:23:15","2021-04-03","21:23:15","2021-04-02","2021-04-06 07:31:15.131736000","2021-04-06",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","192dfc79-b6e4-4f36-9bce-b908500241cf","=""500241cf""","NULL","NULL","Order Received Time: 2021-04-03 04:02:37.120048000
Order Pickup Time: 2021-04-03 04:23:15.360751000","Delivered","USD",14.98,1.35,3.75,0.00,0.00,0.00,12.58,0.00,"2070478272",134284396,0.00,0.00
"04:27:57","2021-04-03","21:27:57","2021-04-02","2021-04-06 07:31:15.131736000","2021-04-06",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","8fb3031a-8cc2-4786-a1cb-4cfd119cf453","=""119cf453""","NULL","NULL","Order Received Time: 2021-04-03 03:55:46.006743000
Order Pickup Time: 2021-04-03 04:27:57.042328000","Delivered","USD",16.98,1.53,4.25,0.00,0.00,0.00,14.26,0.00,"2070493295",134284396,0.00,0.00
"04:30:50","2021-04-03","21:30:50","2021-04-02","2021-04-06 07:31:15.131736000","2021-04-06",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","645b4ee2-3b91-4fe2-a9e9-b9b048c25d7d","=""48c25d7d""","NULL","NULL","Order Received Time: 2021-04-03 04:05:46.862226000
Order Pickup Time: 2021-04-03 04:30:50.314715000","Delivered","USD",22.98,2.07,5.75,0.00,0.00,0.00,19.30,0.00,"2070502555",134284396,0.00,0.00
"18:53:29","2021-04-03","11:53:29","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7260a8e9-6e12-4f43-b08d-8aa625604ae3","=""25604ae3""","NULL","NULL","Order Received Time: 2021-04-03 18:26:22.902486000
Order Pickup Time: 2021-04-03 18:53:29.483653000","Delivered","USD",34.01,3.06,8.50,0.00,0.00,0.00,28.57,0.00,"2072143250",134324751,0.00,0.00
"19:53:30","2021-04-03","12:53:30","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","2ff7ad86-1ed7-4baa-ae82-c59ffcef4a67","=""fcef4a67""","NULL","NULL","Order Received Time: 2021-04-03 19:19:33.546691000
Order Pickup Time: 2021-04-03 19:53:30.605365000","Delivered","USD",11.99,1.08,3.00,0.00,0.00,0.00,10.07,0.00,"2072441914",134324751,0.00,0.00
"21:05:44","2021-04-03","14:05:44","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","9529689e-1bb7-4737-a839-a03c1c2b5bcb","=""1c2b5bcb""","NULL","NULL","Order Received Time: 2021-04-03 20:27:48.059188000
Order Pickup Time: 2021-04-03 21:05:44.135877000","Delivered","USD",35.95,3.24,8.99,0.00,0.00,0.00,30.20,0.00,"2072808503",134324751,0.00,0.00
"23:41:47","2021-04-03","16:41:47","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f04a1ecb-1dd0-43e3-ba7b-a447a2833fb2","=""a2833fb2""","NULL","NULL","Order Received Time: 2021-04-03 23:10:21.884952000
Order Pickup Time: 2021-04-03 23:41:47.582662000","Delivered","USD",48.96,4.41,12.24,0.00,0.00,0.00,41.13,0.00,"2073831023",134324751,0.00,0.00
"00:02:00","2021-04-04","17:02:00","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","b0d0335f-3b4a-4d17-b3e1-f050304a98f9","=""304a98f9""","NULL","NULL","Order Received Time: 2021-04-03 23:33:22.565713000
Order Pickup Time: 2021-04-04 00:02:00.532501000","Delivered","USD",37.47,3.37,9.37,0.00,0.00,0.00,31.47,0.00,"2073982319",134324751,0.00,0.00
"00:22:03","2021-04-04","17:22:03","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","17ff0e8b-73d7-4f68-bc23-9cc6a415d098","=""a415d098""","NULL","NULL","Order Received Time: 2021-04-03 23:54:51.266326000
Order Pickup Time: 2021-04-04 00:22:03.936866000","Delivered","USD",75.16,6.76,18.79,0.00,0.00,0.00,63.13,0.00,"2074136285",134324751,0.00,0.00
"00:39:45","2021-04-04","17:39:45","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","c0ee907d-3233-477c-a276-e7616ab9924b","=""6ab9924b""","NULL","NULL","Order Received Time: 2021-04-04 00:04:59.045521000
Order Pickup Time: 2021-04-04 00:39:45.236400000","Delivered","USD",37.98,3.42,9.50,0.00,0.00,0.00,31.90,0.00,"2074272643",134324751,0.00,0.00
"00:55:31","2021-04-04","17:55:31","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","cbc0468f-d71e-45b6-859b-986b3bce9bb1","=""3bce9bb1""","NULL","NULL","Order Received Time: 2021-04-04 00:34:27.129717000
Order Pickup Time: 2021-04-04 00:55:31.045009000","Delivered","USD",39.96,3.60,9.99,0.00,0.00,0.00,33.57,0.00,"2074391866",134324751,0.00,0.00
"01:05:16","2021-04-04","18:05:16","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","de4d8771-3a77-43b7-899f-4c0f973814ab","=""973814ab""","NULL","NULL","Order Received Time: 2021-04-04 00:47:14.312562000
Order Pickup Time: 2021-04-04 01:05:16.715640000","Delivered","USD",11.99,1.08,3.00,0.00,0.00,0.00,10.07,0.00,"2074466307",134324751,0.00,0.00
"01:06:55","2021-04-04","18:06:55","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","0d0667aa-b6b8-40d5-97df-aae00913799a","=""0913799a""","NULL","NULL","Order Received Time: 2021-04-04 00:42:28.171810000
Order Pickup Time: 2021-04-04 01:06:55.988364000","Delivered","USD",41.97,3.78,10.49,0.00,0.00,0.00,35.26,0.00,"2074478905",134324751,0.00,0.00
"01:11:01","2021-04-04","18:11:01","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","ed2fbefe-f8ea-43b5-b818-3d43c7bef119","=""c7bef119""","NULL","NULL","Order Received Time: 2021-04-04 00:45:23.013992000
Order Pickup Time: 2021-04-04 01:11:01.635769000","Delivered","USD",34.96,3.15,8.74,0.00,0.00,0.00,29.37,0.00,"2074509392",134324751,0.00,0.00
"01:28:52","2021-04-04","18:28:52","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5fa80323-5644-40a9-a6db-b4ed15a3016f","=""15a3016f""","NULL","NULL","Order Received Time: 2021-04-04 01:09:18.102165000
Order Pickup Time: 2021-04-04 01:28:52.699268000","Delivered","USD",21.57,1.94,5.39,0.00,0.00,0.00,18.12,0.00,"2074639755",134324751,0.00,0.00
"01:37:52","2021-04-04","18:37:52","2021-04-03","2021-04-07 07:31:42.290661000","2021-04-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","3967305a-f377-486a-aa9f-8015d8eb48f1","=""d8eb48f1""","NULL","NULL","Order Received Time: 2021-04-04 01:15:36.392357000
Order Pickup Time: 2021-04-04 01:37:52.776498000","Delivered","USD",87.18,7.85,21.80,0.00,0.00,0.00,73.23,0.00,"2074704001",134324751,0.00,0.00
