Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Merchant Fee,Tax on Merchant Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %
Ameci Pizza & Pasta - Lake Forest,,#2710E,eb160479-5ada-4083-81ce-9d30fc22710e,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/2/21,7:19 PM,23.47,1.82,25.29,0,0,0,0,0,0,0,0,25.29,-4.46,0,0,0,0,0,,0,-1.82,0,19.01,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#288AB,96b10bd5-7301-4c86-883a-0c40a56288ab,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/2/21,8:01 PM,52.97,4.11,57.08,0,0,0,0,0,0,0,0,57.08,-10.06,0,0,0,0,0,,0,-4.11,0,42.91,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#28967,94875b54-427b-42c5-a8ac-955ba0a28967,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/3/21,11:14 AM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-3.99,0,0,0,0,0,,0,-1.63,0,16.99,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#DF0EF,6785f94a-abcf-4ef6-96d8-5376643df0ef,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/3/21,12:00 PM,48.49,3.76,52.25,0,0,0,0,0,0,0,0,52.25,-9.7,0,0,0,0,0,,0,-3.76,0,38.79,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#5C739,0db750bd-a737-4cfa-b125-bffa5925c739,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/3/21,4:08 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-2.85,0,0,0,0,0,,0,-1.16,0,12.14,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#5A457,fa8adb72-8206-4e1d-9f17-19b5fb25a457,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/3/21,5:56 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,-1.7,0,17.8,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#3DA2B,3cd8ddf5-8d0e-4466-b874-cbc99393da2b,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/3/21,5:25 PM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-4.56,0,0,0,0,0,,0,-1.86,0,19.42,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#29B5B,e89c5306-7206-4612-bcff-90fff9c29b5b,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/3/21,5:54 PM,43.45,3.37,46.82,0,0,0,0,0,0,0,0,46.82,-8.26,0,0,0,0,0,,0,-3.37,0,35.19,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#E7359,0e84fc25-44ae-4539-a595-36933eae7359,Pickup,UberEats iOS,Completed,6/3/21,5:31 PM,64.96,5.03,69.99,0,0,0,0,0,0,0,0,69.99,0,0,0,0,0,0,,0,-5.03,0,64.96,6/7/21,0,0,
Ameci Pizza & Pasta - Lake Forest,,#9C654,04347e13-fc21-4a08-9b0b-9c20efc9c654,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/3/21,9:11 PM,22.01,1.71,23.72,0,0,0,0,0,0,0,0,23.72,-4.4,0,0,0,0,0,,0,-1.71,0,17.61,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#62E1D,18a1f2d7-fbbf-4359-8841-206a8a462e1d,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/4/21,1:23 PM,72.54,5.62,78.16,0,0,0,0,0,0,0,0,78.16,-14.51,0,0,0,0,0,,0,-5.62,0,58.03,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#42A2D,bbd1254a-89a5-463c-92c8-762aef442a2d,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/4/21,4:20 PM,79.9,6.19,86.09,0,0,0,0,0,0,0,0,86.09,-15.98,0,0,0,0,0,,0,-6.19,0,63.92,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#D425F,fd11a9b5-4208-4e7f-82c5-b058bbfd425f,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/4/21,5:41 PM,59.43,4.61,64.04,0,0,0,0,0,0,0,0,64.04,-11.29,0,0,0,0,0,,0,-4.61,0,48.14,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#623DC,98690290-757c-4ea1-a553-641491b623dc,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/4/21,6:01 PM,34.7,2.69,37.39,0,0,0,0,0,0,0,0,37.39,-6.59,0,0,0,0,0,,0,-2.69,0,28.11,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#125A8,b4d7d682-4757-4cdb-95f8-1ea17d7125a8,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/4/21,7:01 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3,0,0,0,0,0,,0,-1.16,0,11.99,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#774E1,738eadba-d2f7-47a2-9edc-5932754774e1,Delivery - Partner Using Uber App,UberEats Android,Completed,6/4/21,7:46 PM,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-4.55,0,0,0,0,0,,0,-1.86,0,19.42,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#C7938,095ba155-007e-4bcc-b058-6739db8c7938,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/4/21,7:46 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-3.99,0,0,0,0,0,,0,-1.63,0,16.99,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#F3187,182d43d0-fdda-47ca-a4c7-bb61514f3187,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/4/21,8:19 PM,28.27,2.19,30.46,0,0,0,0,0,0,0,0,30.46,-5.65,0,0,0,0,0,,0,-2.19,0,22.62,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#2E902,7f527cdb-8f0c-4c63-ad67-499b3b32e902,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/5/21,3:12 PM,43.95,3.41,47.36,0,0,0,0,0,0,0,0,47.36,-8.35,0,0,0,0,0,,0,-3.41,0,35.6,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#1AD88,9763ccac-20ce-4efc-bc1d-a44982e1ad88,Delivery - Partner Using Uber App,UberEats Android,Completed,6/5/21,4:33 PM,29.63,2.3,31.93,0,0,0,0,0,0,0,0,31.93,-5.63,0,0,0,0,0,,0,-2.3,0,24,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#727D0,9ae67063-2772-4628-812f-3346439727d0,Delivery - Partner Using Uber App,Postmates Android,Completed,6/5/21,6:50 PM,41.79,3.24,45.03,0,0,0,0,0,0,0,0,45.03,-8.36,0,0,0,0,0,,0,-3.24,0,33.43,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#6A5FD,56120cee-ed71-4b53-b524-112bdfd6a5fd,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/5/21,8:05 PM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-4.56,0,0,0,0,0,,0,-1.86,0,19.42,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#3E1A4,d6799b50-4814-4eb0-a7e7-cbfb25e3e1a4,Delivery - Partner Using Uber App,Postmates Android,Completed,6/5/21,9:16 PM,34.13,2.65,36.78,0,0,0,0,0,0,0,0,36.78,-6.83,0,0,0,0,0,,0,-2.65,0,27.3,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#26D36,0121969a-a188-417d-b81f-69eef0526d36,Pickup,Postmates iOS,Completed,6/5/21,9:29 PM,36.7,2.84,39.54,0,0,0,0,0,0,0,0,39.54,-3.67,0,0,0,0,0,,0,-2.84,0,33.03,6/7/21,0,0,10
Ameci Pizza & Pasta - Lake Forest,,#D5911,76efde28-e627-400f-b2ce-6ddb952d5911,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/6/21,1:37 PM,18.99,1.47,20.46,0,0,0,0,0,0,0,0,20.46,-3.8,0,0,0,0,0,,0,-1.47,0,15.19,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#0D88F,2f9dfbf3-d50b-4351-8a72-61f99200d88f,Delivery - Partner Using Uber App,UberEats Web,Completed,6/6/21,3:51 PM,40.68,3.15,43.83,0,0,0,0,0,0,0,0,43.83,-7.73,0,0,0,0,0,,0,-3.15,0,32.95,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#D0B01,aa3b250d-087e-48fa-8564-3bbf457d0b01,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/6/21,4:09 PM,12.78,0.99,13.77,0,0,0,0,0,0,0,0,13.77,-2.56,0,0,0,0,0,,0,-0.99,0,10.22,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#E2EC2,6594772d-81cc-495b-be12-56c78f6e2ec2,Pickup,UberEats iOS,Completed,6/6/21,5:17 PM,23.48,1.82,25.3,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,,0,-1.82,0,23.48,6/7/21,0,0,
Ameci Pizza & Pasta - Lake Forest,,#970E6,f056ce5f-842a-4b64-a50f-ab3656f970e6,Delivery - Partner Using Uber App,UberEats Web,Completed,6/6/21,6:16 PM,11.74,0.91,12.65,0,0,0,0,0,0,0,0,12.65,-2.23,0,0,0,0,0,,0,-0.91,0,9.51,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#8AF22,dec220d0-a79d-4dc1-afa1-5d283918af22,Delivery - Partner Using Uber App,UberEats Android,Completed,6/6/21,6:39 PM,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.09,0,0,0,0,0,,0,-0.85,0,8.9,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#7F64D,d17b8e58-725e-42ea-86d0-c85222a7f64d,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/6/21,7:20 PM,22.73,1.76,24.49,0,0,0,0,0,0,0,0,24.49,-4.32,0,0,0,0,0,,0,-1.76,0,18.41,6/7/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#33202,ee1eebe0-2b4f-4777-895f-f57d7d133202,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/6/21,7:46 PM,40.96,3.17,44.13,0,0,0,0,0,0,0,0,44.13,-8.19,0,0,0,0,0,,0,-3.17,0,32.77,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#9FA9F,50ff2a00-d883-451b-81ed-958bad39fa9f,Delivery - Partner Using Uber App,Postmates Web,Completed,6/6/21,8:03 PM,26.97,2.09,29.06,0,0,0,0,0,0,0,0,29.06,-5.39,0,0,0,0,0,,0,-2.09,0,21.58,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#2998A,faa435d7-c6a0-445f-8705-0f39c582998a,Delivery - Partner Using Uber App,Postmates Android,Completed,6/6/21,9:18 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.4,0,0,0,0,0,,0,-0.93,0,9.59,6/7/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#42A2D,bbd1254a-89a5-463c-92c8-762aef442a2d,,Unknown,Refund,6/4/21,4:20 PM,-4.99,0,-4.99,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-4.99,6/14/21,,,
Ameci Pizza & Pasta - Lake Forest,,#72650,579f1d5b-9c98-447d-b895-6963bbc72650,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/7/21,3:50 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.4,0,0,0,0,0,,0,-0.93,0,9.59,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#A0BDD,760f6897-e189-4e46-9dfc-a7813bea0bdd,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/7/21,3:34 PM,18.27,1.42,19.69,0,0,0,0,0,0,0,0,19.69,-3.65,0,0,0,0,0,,0,-1.42,0,14.62,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#5CACB,e32703e2-961a-4ead-9e71-235e40e5cacb,Delivery - Partner Using Uber App,Postmates Android,Completed,6/7/21,7:38 PM,15.77,1.22,16.99,0,0,0,0,0,0,0,0,16.99,-3.15,0,0,0,0,0,,0,-1.22,0,12.62,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#7273E,8633fce0-127b-4eb8-aa3d-2792bc87273e,Delivery - Partner Using Uber App,Postmates Android,Completed,6/8/21,11:56 AM,25.31,1.96,27.27,0,0,0,0,0,0,0,0,27.27,-5.06,0,0,0,0,0,,0,-1.96,0,20.25,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#27B22,325082df-c244-44c8-be95-b914b2c27b22,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/8/21,1:46 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,-1.7,0,17.8,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#94D42,c8400b87-614f-477a-9414-2d2669d94d42,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/8/21,2:16 PM,37.71,2.92,40.63,0,0,0,0,0,0,0,0,40.63,-7.54,0,0,0,0,0,,0,-2.92,0,30.17,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#DE240,460e86e2-971c-4fae-8301-52ecbb3de240,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/8/21,5:16 PM,41.72,3.23,44.95,0,0,0,0,0,0,0,0,44.95,-7.93,0,0,0,0,0,,0,-3.23,0,33.79,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#B1C8A,373eefc4-de49-426c-92fe-d60fb17b1c8a,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/8/21,6:09 PM,17.36,1.35,18.71,0,0,0,0,0,0,0,0,18.71,-3.47,0,0,0,0,0,,0,-1.35,0,13.89,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#C08E0,6c4005dc-69a7-4b64-b876-6063291c08e0,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/8/21,8:35 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.4,0,0,0,0,0,,0,-0.93,0,9.59,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#19B47,f1b49593-3f0f-47bc-98a7-bb3301d19b47,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/8/21,9:17 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.4,0,0,0,0,0,,0,-0.93,0,9.59,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#BF884,1ef3cfda-02a8-4fc1-86ed-768c0e0bf884,Delivery - Partner Using Uber App,UberEats Android,Completed,6/9/21,12:19 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,-1.7,0,17.8,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#BCC52,e92fbd9d-2350-48ae-9844-98042a8bcc52,Delivery - Partner Using Uber App,Postmates Android,Completed,6/9/21,12:10 PM,25.98,2.01,27.99,0,0,0,0,0,0,0,0,27.99,-5.2,0,0,0,0,0,,0,-2.01,0,20.78,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#AA7C0,6dee2a87-fdfe-4027-9fe8-9598700aa7c0,Delivery - Partner Using Uber App,Postmates Android,Completed,6/9/21,5:04 PM,48.91,3.79,52.7,0,0,0,0,0,0,0,0,52.7,-9.78,0,0,0,0,0,,0,-3.79,0,39.13,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#FFD82,288a8696-b0d2-4538-ac2b-de37079ffd82,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/9/21,5:44 PM,42.7,3.31,46.01,0,0,0,0,0,0,0,0,46.01,-8.11,0,0,0,0,0,,0,-3.31,0,34.59,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#FFD82,288a8696-b0d2-4538-ac2b-de37079ffd82,,Unknown,Refund,6/9/21,5:44 PM,-10.74,0,-10.74,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-10.74,6/14/21,,,
Ameci Pizza & Pasta - Lake Forest,,#86D85,a30b6ac1-5e6e-4d31-bc5d-1933e8186d85,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/9/21,6:47 PM,12.78,0.99,13.77,0,0,0,0,0,0,0,0,13.77,-2.56,0,0,0,0,0,,0,-0.99,0,10.22,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#4CAD8,9ab3242e-9b83-42dc-bc50-49bd79d4cad8,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/9/21,7:06 PM,41.95,3.25,45.2,0,0,0,0,0,0,0,0,45.2,-7.97,0,0,0,0,0,,0,-3.25,0,33.98,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#BABA6,3ff7832a-7732-471f-9ddd-b08b19bbaba6,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/10/21,12:03 PM,23.77,1.84,25.61,0,0,0,0,0,0,0,0,25.61,-4.52,0,0,0,0,0,,0,-1.84,0,19.25,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#BAD22,c0861322-e28c-4538-a9a7-d7e6309bad22,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/10/21,12:22 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-3.99,0,0,0,0,0,,0,-1.63,0,16.99,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#0B294,6a877007-c9c2-4f53-b94d-185839a0b294,Delivery - Partner Using Uber App,UberEats Android,Completed,6/10/21,6:06 PM,22.48,1.74,24.22,0,0,0,0,0,0,0,0,24.22,-4.27,0,0,0,0,0,,0,-1.74,0,18.21,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#72315,d548da59-def4-4609-bd5a-1ada16372315,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/10/21,9:02 PM,25.98,2.01,27.99,0,0,0,0,0,0,0,0,27.99,-4.94,0,0,0,0,0,,0,-2.01,0,21.04,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#24B7A,3a164d01-d8d0-4c1e-9a04-af5d10124b7a,Delivery - Partner Using Uber App,Postmates iOS,Unfulfilled,5/6/21,9:18 PM,31.97,2.48,34.45,0,0,0,0,0,0,0,0,34.45,-6.39,0,0,0,0,0,,0,-2.48,0,25.58,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#D6505,654f95f8-d93a-48f0-86e6-a84e51ad6505,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/11/21,5:04 PM,29.72,2.3,32.02,0,0,0,0,0,0,0,0,32.02,-5.65,0,0,0,0,0,,0,-2.3,0,24.07,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#02349,8ec03eea-8a02-4175-a8dc-f2e0edf02349,Delivery - Partner Using Uber App,Postmates Android,Completed,6/11/21,5:33 PM,55.25,4.28,59.53,0,0,0,0,0,0,0,0,59.53,-11.05,0,0,0,0,0,,0,-4.28,0,44.2,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#795A9,83324b8b-078f-42a3-ac59-995f907795a9,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/11/21,8:05 PM,49.97,3.87,53.84,0,0,0,0,0,0,0,0,53.84,-9.49,0,0,0,0,0,,0,-3.87,0,40.48,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#0A544,2faa7e8b-bc1b-4bfd-8a83-27d53b90a544,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/11/21,9:23 PM,26.97,2.09,29.06,0,0,0,0,0,0,0,0,29.06,-5.12,0,0,0,0,0,,0,-2.09,0,21.85,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#B4F1C,b978a3ea-a60e-47f2-920a-5ae698eb4f1c,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/12/21,11:29 AM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3,0,0,0,0,0,,0,-1.16,0,11.99,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#8B9D2,c7533574-bed9-4017-be32-32e57698b9d2,Delivery - Partner Using Uber App,Postmates Android,Completed,6/12/21,4:35 PM,18.97,1.47,20.44,0,0,0,0,0,0,0,0,20.44,-3.79,0,0,0,0,0,,0,-1.47,0,15.18,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#8FF7A,0691ca67-deee-4dfc-becc-db1a9698ff7a,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/12/21,4:52 PM,52.74,4.09,56.83,0,0,0,0,0,0,0,0,56.83,-10.55,0,0,0,0,0,,0,-4.09,0,42.19,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#917FC,a572c568-6068-4c92-89f3-416b4f1917fc,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/12/21,5:45 PM,27.56,2.14,29.7,0,0,0,0,0,0,0,0,29.7,-5.51,0,0,0,0,0,,0,-2.14,0,22.05,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#2A65B,65951823-4482-4470-b874-d72f6e72a65b,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/12/21,5:49 PM,32.98,2.56,35.54,0,0,0,0,0,0,0,0,35.54,-6.6,0,0,0,0,0,,0,-2.56,0,26.38,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#CB89A,50d49348-6193-48e5-96f9-1afb9ebcb89a,Delivery - Partner Using Uber App,Postmates Android,Completed,6/12/21,6:15 PM,42.21,3.27,45.48,0,0,0,0,0,0,0,0,45.48,-8.44,0,0,0,0,0,,0,-3.27,0,33.77,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#3D973,97a112b5-28ba-417c-b4dc-99327033d973,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/12/21,6:52 PM,57.92,4.49,62.41,0,0,0,0,0,0,0,0,62.41,-11,0,0,0,0,0,,0,-4.49,0,46.92,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#15400,593e0bff-84be-4556-bdf7-d268b4a15400,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/12/21,7:01 PM,42.03,3.26,45.29,0,0,0,0,0,0,0,0,45.29,-8.41,0,0,0,0,0,,0,-3.26,0,33.62,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#9DF20,9716c893-97a9-4d87-bd55-5c4fb839df20,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/12/21,8:00 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.4,0,0,0,0,0,,0,-0.93,0,9.59,6/14/21,0,0,20
