Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,2/27/21,#8a5191c4,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.49,-$9.40,$0.00,$1.82,,,$15.91,
Delivery,2/27/21,#744014460680580,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$27.98,-$11.19,$0.00,$2.17,,,$18.96,
Delivery,2/27/21,#bd79d99b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$48.85,-$19.54,$0.00,$3.79,,,$33.10,
Delivery,2/27/21,#253,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$43.85,-$17.54,$0.00,$3.40,,,$29.71,
Delivery,2/27/21,#4a601e2c,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$45.98,-$18.39,$0.00,$3.56,,,$31.15,
Delivery,2/27/21,#061c58b0,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.00,-$6.40,$0.00,$1.24,,,$10.84,
Delivery,2/27/21,#c4bf62d5,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.98,$0.00,$1.55,,,$13.55,
Delivery,2/27/21,#447a4d94,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$40.00,-$16.00,$0.00,$3.10,,,$27.10,
Delivery,2/27/21,#bebb7dcb,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.39,$0.00,$1.63,,,$14.23,
Delivery,2/27/21,#7e083cb2,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$43.99,-$17.60,$0.00,$3.41,,,$29.80,
Delivery,2/27/21,#8e32e09a,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$64.94,-$16.98,$0.00,$5.03,,,$52.99,
Delivery,2/27/21,#F09C6,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.98,-$9.19,$0.00,$1.78,,,$15.57,
Delivery,2/27/21,#46400385,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.98,-$5.99,$0.00,$1.16,,,$10.15,
Delivery,2/27/21,#252,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$33.40,-$13.36,$0.00,$2.59,,,$22.63,
Delivery,2/27/21,#376714457845378,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$36.23,-$14.48,$0.00,$2.81,,,$24.56,
Delivery,2/27/21,#5ddbcea1,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$5.11,$0.00,$1.55,,,$16.43,
Delivery,2/27/21,#77c88fef,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.99,-$15.60,$0.00,$3.02,,,$26.41,
Delivery,2/27/21,#038114456112119,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$29.98,-$11.99,$0.00,$2.32,,,$20.31,
Delivery,2/27/21,#a5eeb537,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.49,-$6.60,$0.00,$1.28,,,$11.17,
Delivery,2/27/21,#80963f35,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.98,-$15.99,$0.00,$3.10,,,$27.10,
Delivery,2/27/21,#251,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$15.20,-$6.08,$0.00,$1.18,,,$10.30,
Delivery,2/27/21,#dd13147c,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$1.47,,,$12.86,
Delivery,2/27/21,#744a2ec4,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$8.40,$0.00,$1.63,,,$14.23,
Delivery,2/26/21,#d4245e14,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.98,-$16.79,$0.00,$3.25,,,$28.45,
Delivery,2/26/21,#28e6b421,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,2/26/21,#f9ee3090,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.00,-$9.20,$0.00,$1.78,,,$15.58,
Delivery,2/26/21,#4ad8e044,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.45,-$7.78,$0.00,$1.51,,,$13.18,
Delivery,2/26/21,#2fe0e9ba,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.40,-$12.56,$0.00,$2.43,,,$21.27,
Delivery,2/26/21,#e5c0d609,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.98,-$16.79,$0.00,$3.25,,,$28.45,
Delivery,2/26/21,#247,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$34.96,-$13.98,$0.00,$2.71,,,$23.69,
Delivery,2/26/21,#f57b03c1,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$9.58,$0.00,$1.86,,,$16.26,
Delivery,2/26/21,#5335e89f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.85,-$15.54,$0.00,$3.01,,,$26.32,
Delivery,2/26/21,#775514459873814,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$64.45,-$25.42,$0.00,$4.06,,,$43.09,
Delivery,2/26/21,#6b9aaaa2,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.97,-$10.49,$0.00,$3.02,,,$31.50,
Delivery,2/26/21,#784714456259980,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$11.00,-$4.40,$0.00,$0.85,,,$7.45,
Delivery,2/26/21,#456df214,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.00,-$13.60,$0.00,$2.64,,,$23.04,
Delivery,2/26/21,#2b239109,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.98,-$9.99,$0.00,$1.94,,,$16.93,
Delivery,2/26/21,#173,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$34.00,-$13.60,$0.00,$2.64,,,$23.04,
Delivery,2/26/21,#aed44b4b,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$62.96,-$25.18,$0.00,$4.88,,,$42.66,
Delivery,2/26/21,#6161c728,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$11.16,$0.00,$2.16,,,$18.90,
Delivery,2/26/21,#246,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$41.97,-$16.79,$0.00,$3.26,,,$28.44,
Delivery,2/26/21,#cbee9cc0,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.00,-$15.20,$0.00,$2.95,,,$25.75,
Delivery,2/26/21,#91D64,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$42.00,-$16.80,$0.00,$3.26,,,$28.46,
Payment,2/26/21,,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$73.04,Uber Eats direct payment debit
Payment,2/26/21,,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$306.72,Uber Eats direct payment debit
Payment,2/26/21,,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$41.83,Uber Eats direct payment debit
Payment,2/26/21,,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$69.82,Uber Eats direct payment debit
Payment,2/26/21,,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$14.76,Uber Eats direct payment debit
Payment,2/26/21,,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$201.60,Uber Eats direct payment debit
Payment,2/26/21,,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$93.26,Uber Eats direct payment debit
Payment,2/26/21,,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$27.66,Uber Eats direct payment debit
Payment,2/26/21,,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$14.85,Uber Eats direct payment debit
Delivery,2/26/21,#BA81E,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,2/26/21,#35344a05,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.98,-$11.59,$0.00,$2.25,,,$19.64,
Delivery,2/26/21,#04b6c83f,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.46,-$9.36,$0.00,$2.98,,,$32.08,
Delivery,2/26/21,#a0b8e351,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.90,-$7.16,$0.00,$1.39,,,$12.13,
Delivery,2/26/21,#753514449524751,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$25.98,-$10.31,$0.00,$1.78,,,$17.45,
Delivery,2/26/21,#95D0B,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$43.98,-$17.59,$0.00,$3.41,,,$29.80,
Delivery,2/26/21,#2B37E,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$43.00,-$17.20,$0.00,$3.33,,,$29.13,
Delivery,2/26/21,#4DE8B,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$42.00,-$16.80,$0.00,$3.26,,,$28.46,
Delivery,2/26/21,#63abc459,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.49,-$8.20,$0.00,$1.59,,,$13.88,
Delivery,2/25/21,#4015b2c1,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.00,-$6.00,$0.00,$1.16,,,$10.16,
Delivery,2/25/21,#10a6520a,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.00,-$7.20,$0.00,$1.40,,,$12.20,
Delivery,2/25/21,#38ecc564,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$70.75,-$28.30,$0.00,$5.48,,,$47.93,
Delivery,2/25/21,#481314445368526,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$20.48,-$8.19,$0.00,$1.59,,,$13.88,
Delivery,2/25/21,#c14f93c2,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,2/25/21,#775514449877217,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,2/25/21,#1D673,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.95,-$8.39,$0.00,$1.86,,,$17.43,
Delivery,2/25/21,#0DB72,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.96,-$14.38,$0.00,$2.79,,,$24.37,
Delivery,2/25/21,#250,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$33.90,-$13.56,$0.00,$2.63,,,$22.97,
Delivery,2/25/21,#176,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$43.98,-$17.59,$0.00,$3.41,,,$29.80,
Delivery,2/25/21,#ec2f8378,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$1.55,,,$13.54,
Delivery,2/25/21,#65becff1,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.49,-$6.59,$0.00,$1.28,,,$11.18,
Delivery,2/25/21,#c2c404a2,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,2/25/21,#c26557d4,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.99,-$7.59,$0.00,$1.47,,,$12.87,
Delivery,2/25/21,#cc5676c3,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.98,-$12.39,$0.00,$2.40,,,$20.99,
Delivery,2/25/21,#f1901d2f,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$1.39,,,$12.18,
Delivery,2/25/21,#4f6d4cfd,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,2/25/21,#69052396,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
Delivery,2/25/21,#D8F10,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.00,-$9.20,$0.00,$1.78,,,$15.58,
Delivery,2/25/21,#64CC2,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$8.19,$0.00,$1.59,,,$13.88,
Delivery,2/25/21,#d452e272,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.58,$0.00,$1.47,,,$12.87,
Delivery,2/24/21,#aa49e2fc,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.00,-$6.00,$0.00,$1.16,,,$10.16,
Delivery,2/24/21,#2062566d,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,2/24/21,#c5b9040f,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.97,-$11.58,$0.00,$2.25,,,$19.64,
Delivery,2/24/21,#68DBF,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$6.00,$0.00,$1.16,,,$10.16,
Delivery,2/24/21,#6661D,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,2/24/21,#df0e35ec,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,2/24/21,#27da92c2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.95,-$7.18,$0.00,$1.39,,,$12.16,
Delivery,2/24/21,#1936320e,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$77.97,-$31.19,$0.00,$6.04,,,$52.82,
Delivery,2/24/21,#504afc0f,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$51.00,-$20.40,$0.00,$3.95,,,$34.55,
Delivery,2/24/21,#0d42ac61,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$43.39,-$17.36,$0.00,$3.36,,,$29.39,
Delivery,2/24/21,#C2AC4,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$33.43,-$11.70,$0.00,$2.59,,,$24.32,
Delivery,2/24/21,#694614431961669,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$64.94,-$25.70,$0.00,$4.34,,,$43.58,
Delivery,2/24/21,#9632A,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.99,-$10.00,$0.00,$1.94,,,$16.93,
Delivery,2/24/21,#df6d4cba,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,2/24/21,#05c2a37b,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.98,-$6.39,$0.00,$1.24,,,$10.83,
Delivery,2/24/21,#0eda74ef,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.90,-$7.16,$0.00,$1.39,,,$12.13,
Delivery,2/24/21,#91F81,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,2/24/21,#5068a268,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,2/24/21,#ed89d85a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.45,-$7.38,$0.00,$1.43,,,$12.50,
Delivery,2/23/21,#215,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$20.99,-$8.40,$0.00,$1.63,,,$14.22,
Delivery,2/23/21,#76f7addb,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.61,
Delivery,2/23/21,#670baf02,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$6.58,$0.00,$1.27,,,$11.14,
Delivery,2/23/21,#5f0860a2,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.19,$0.00,$1.39,,,$12.19,
Delivery,2/23/21,#817614420320101,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$27.90,-$11.16,$0.00,$2.16,,,$18.90,
Delivery,2/23/21,#9d9d3bb5,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$42.96,-$17.18,$0.00,$3.33,,,$29.11,
Delivery,2/23/21,#c9e4c8d9,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.39,$0.00,$1.63,,,$14.23,
Delivery,2/23/21,#9240A,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,2/23/21,#d31f53e4,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.95,-$6.49,$0.00,$2.01,,,$21.48,
Delivery,2/23/21,#60B1C,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.97,-$14.39,$0.00,$2.79,,,$24.37,
Delivery,2/23/21,#6125797d,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,2/23/21,#b4a22b23,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$8.40,$0.00,$1.63,,,$14.23,
Delivery,2/23/21,#A6597,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.00,-$10.80,$0.00,$2.09,,,$18.29,
Delivery,2/23/21,#bbccda17,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.99,-$7.59,$0.00,$1.47,,,$12.87,
