"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_AMOUNT","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE"
"04:11:01","2020-10-16","21:11:01","2020-10-15","2020-10-19 07:35:15.487266000","2020-10-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d0a3f7c2-4df4-4fad-be4d-605bec9639f2","=""ec9639f2""","NULL","NULL","Order Received Time: 2020-10-16 03:57:13.242957000
Order Pickup Time: 2020-10-16 04:11:01.336361000","Delivered","USD",20.98,1.63,3.15,0.00,0.00,19.46,0.00,"1280472340",0.00,0.00
"04:08:51","2020-10-13","21:08:51","2020-10-12","2020-10-16 07:34:45.191131000","2020-10-16",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a44f074b-6554-439b-8a9f-2784a472d4a5","=""a472d4a5""","NULL","NULL","Order Received Time: 2020-10-13 03:53:06.578391000
Order Pickup Time: 2020-10-13 04:08:51.451820000","Delivered","USD",80.43,6.23,12.06,0.00,0.99,73.61,0.00,"1269328624",0.00,0.00
"04:07:28","2020-10-11","21:07:28","2020-10-10","2020-10-14 08:28:48.619593000","2020-10-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","8598fa17-6100-4711-97f3-8ce93c1edd81","=""3c1edd81""","NULL","NULL","Order Received Time: 2020-10-11 03:38:58.561833000
Order Pickup Time: 2020-10-11 04:07:28.757242000","Delivered","USD",25.48,1.97,3.82,0.00,0.99,22.64,0.00,"1261861637",0.00,0.00
"04:07:17","2020-10-24","21:07:17","2020-10-23","2020-10-27 07:35:55.878331000","2020-10-27",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","40451844-a142-4041-97f4-f4be9e159ea9","=""9e159ea9""","NULL","NULL","Order Received Time: 2020-10-24 03:51:44.616629000
Order Pickup Time: 2020-10-24 04:07:17.371569000","Delivered","USD",38.45,2.98,5.77,0.00,0.99,34.67,0.00,"1313350577",0.00,0.00
"04:03:48","2020-10-10","21:03:48","2020-10-09","2020-10-13 07:37:10.529244000","2020-10-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e6510428-863b-4918-9fe8-4e9c558ec146","=""558ec146""","NULL","NULL","Order Received Time: 2020-10-10 03:50:12.870079000
Order Pickup Time: 2020-10-10 04:03:48.754275000","Delivered","USD",13.47,1.04,2.02,0.00,0.00,12.49,0.00,"1257717880",0.00,0.00
"04:03:47","2020-11-01","21:03:47","2020-10-31","2020-11-04 08:36:34.242918000","2020-11-04",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","eb9cb10b-9ea7-47ca-91f3-036ece84f912","=""ce84f912""","NULL","NULL","Order Received Time: 2020-11-01 03:41:51.451900000
Order Pickup Time: 2020-11-01 04:03:47.791215000","Delivered","USD",35.95,2.79,5.39,0.00,0.99,32.36,0.00,"1346620663",0.00,0.00
"04:01:03","2020-10-19","21:01:03","2020-10-18","2020-10-22 07:35:32.728732000","2020-10-22",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ddaaf079-8c86-4015-99a0-f5cb7ead251e","=""7ead251e""","NULL","NULL","Order Received Time: 2020-10-19 03:42:17.625305000
Order Pickup Time: 2020-10-19 04:01:03.915246000","Delivered","USD",35.71,2.77,5.36,0.00,0.99,32.13,0.00,"1293486813",0.00,0.00
"04:00:04","2020-10-06","21:00:04","2020-10-05","2020-10-09 07:35:23.913887000","2020-10-09",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","82074516-9082-4d49-85fa-ee554aafee07","=""4aafee07""","NULL","NULL","Order Received Time: 2020-10-06 01:54:29.864000000
Order Pickup Time: 2020-10-06 04:00:04.217487000","Picked Up","USD",22.97,1.78,3.45,0.00,0.00,21.30,0.00,"1241903318",0.00,0.00
"03:59:35","2020-10-26","20:59:35","2020-10-25","2020-10-29 07:36:16.680360000","2020-10-29",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","55496434-cdbd-4d17-a30e-fc8804c12573","=""04c12573""","NULL","NULL","Order Received Time: 2020-10-26 03:44:37.807474000
Order Pickup Time: 2020-10-26 03:59:35.577569000","Delivered","USD",26.21,2.03,3.93,0.00,0.00,24.31,0.00,"1321918198",0.00,0.00
"03:57:45","2020-10-31","20:57:45","2020-10-30","2020-11-03 08:35:44.962593000","2020-11-03",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","f384f042-0069-4de8-95e5-8f7644c66413","=""44c66413""","NULL","NULL","Order Received Time: 2020-10-31 03:41:34.753351000
Order Pickup Time: 2020-10-31 03:57:45.636685000","Delivered","USD",22.98,1.78,3.45,0.00,0.99,20.32,0.00,"1342092600",0.00,0.00
"03:56:46","2020-10-03","20:56:46","2020-10-02","2020-10-06 07:35:27.212079000","2020-10-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","1758cb17-be27-4581-8d84-a1ab45c8b6f2","=""45c8b6f2""","NULL","NULL","Order Received Time: 2020-10-03 03:39:54.753495000
Order Pickup Time: 2020-10-03 03:56:46.616615000","Delivered","USD",38.97,3.02,5.85,0.00,0.99,35.15,0.00,"1229058225",0.00,0.00
"03:55:52","2020-10-20","20:55:52","2020-10-19","2020-10-23 07:35:46.933048000","2020-10-23",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","054eec03-4d8e-4421-8382-352ae482b7c4","=""e482b7c4""","NULL","NULL","Order Received Time: 2020-10-20 03:34:20.955381000
Order Pickup Time: 2020-10-20 03:55:52.841453000","Delivered","USD",48.70,3.77,7.31,0.00,0.00,45.16,0.00,"1296979277",0.00,0.00
"03:55:16","2020-10-04","20:55:16","2020-10-03","2020-10-07 07:34:51.832404000","2020-10-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c76205bc-7327-42f7-a494-4b8a86364062","=""86364062""","NULL","NULL","Order Received Time: 2020-10-04 03:44:04.259361000
Order Pickup Time: 2020-10-04 03:55:16.765568000","Delivered","USD",20.07,1.56,3.01,0.00,0.99,17.63,0.00,"1232902902",0.00,0.00
"03:54:47","2020-10-05","20:54:47","2020-10-04","2020-10-08 07:35:41.086939000","2020-10-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","0674665d-ad08-4b1a-9fdd-96b969ffb33e","=""69ffb33e""","NULL","NULL","Order Received Time: 2020-10-05 03:38:13.654572000
Order Pickup Time: 2020-10-05 03:54:47.162989000","Delivered","USD",22.99,1.78,3.45,0.00,0.99,20.33,0.00,"1238138495",0.00,0.00
"03:53:09","2020-10-18","20:53:09","2020-10-17","2020-10-21 08:23:05.410017000","2020-10-21",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","bc0a0b29-fa94-46ee-8b53-929fdbcab8bf","=""dbcab8bf""","NULL","NULL","Order Received Time: 2020-10-18 03:31:32.709759000
Order Pickup Time: 2020-10-18 03:53:09.130601000","Delivered","USD",61.97,4.80,9.30,0.00,0.00,57.47,0.00,"1289343590",0.00,0.00
"03:53:00","2020-10-07","20:53:00","2020-10-06","2020-10-12 07:39:27.048319000","2020-10-12",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","005f4c85-e02e-46f5-a4a5-d26b14c0c09d","=""14c0c09d""","NULL","NULL","Order Received Time: 2020-10-07 03:37:06.460158000
Order Pickup Time: 2020-10-07 03:53:00.116100000","Delivered","USD",31.96,2.48,4.79,0.00,0.00,29.65,0.00,"1245452425",0.00,0.00
"03:52:49","2020-10-08","20:52:49","2020-10-07","2020-10-12 07:39:27.048319000","2020-10-12",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","4bbcf601-a692-4ced-8487-36a188267005","=""88267005""","NULL","NULL","Order Received Time: 2020-10-08 03:37:43.153676000
Order Pickup Time: 2020-10-08 03:52:49.953121000","Delivered","USD",21.98,1.70,3.30,0.00,0.00,20.38,0.00,"1249164993",0.00,0.00
"03:51:43","2020-10-09","20:51:43","2020-10-08","2020-10-12 07:39:27.048319000","2020-10-12",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","01b27249-4eae-471e-a35b-3928df3d42b7","=""df3d42b7""","NULL","NULL","Order Received Time: 2020-10-09 03:40:15.437848000
Order Pickup Time: 2020-10-09 03:51:43.645224000","Delivered","USD",26.73,2.07,4.01,0.00,0.99,23.80,0.00,"1253239790",0.00,0.00
"03:48:58","2020-10-11","20:48:58","2020-10-10","2020-10-14 08:28:48.619593000","2020-10-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c0f824b3-5828-4a42-877c-b3d0bf59de75","=""bf59de75""","NULL","NULL","Order Received Time: 2020-10-11 03:26:35.414955000
Order Pickup Time: 2020-10-11 03:48:58.254440000","Delivered","USD",43.93,3.40,6.59,0.00,0.99,39.75,0.00,"1261810736",0.00,0.00
"03:47:29","2020-10-06","20:47:29","2020-10-05","2020-10-09 07:35:23.913887000","2020-10-09",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c76b59cf-3775-418b-908a-f6e309a5ff31","=""09a5ff31""","NULL","NULL","Order Received Time: 2020-10-06 03:29:24.057770000
Order Pickup Time: 2020-10-06 03:47:29.908579000","Delivered","USD",39.81,3.09,5.97,0.00,0.99,35.94,0.00,"1241880015",0.00,0.00
"03:46:26","2020-10-12","20:46:26","2020-10-11","2020-10-15 08:31:39.220749000","2020-10-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","bebf35a9-1578-4947-90b1-f932a9ec6d0e","=""a9ec6d0e""","NULL","NULL","Order Received Time: 2020-10-12 03:30:14.013606000
Order Pickup Time: 2020-10-12 03:46:26.638035000","Delivered","USD",11.49,0.89,1.72,0.00,0.00,10.66,0.00,"1265851112",0.00,0.00
"03:46:26","2020-10-03","20:46:26","2020-10-02","2020-10-08 07:35:41.086939000","2020-10-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e890a90a-d19d-4fcf-b4f9-c39b585e4e57","=""585e4e57""","NULL","NULL","Order Received Time: 2020-10-03 03:16:59.944521000
Order Pickup Time: 2020-10-03 03:46:26.073710000","Delivered","USD",24.47,1.90,3.67,0.00,0.99,21.71,0.00,"1234438910",0.00,0.00
"03:46:12","2020-10-31","20:46:12","2020-10-30","2020-11-03 08:35:44.962593000","2020-11-03",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","340099a4-79ce-4664-a079-1e21a9bb81c7","=""a9bb81c7""","NULL","NULL","Order Received Time: 2020-10-31 03:26:03.914168000
Order Pickup Time: 2020-10-31 03:46:12.532092000","Delivered","USD",49.70,3.85,7.46,0.00,0.00,46.09,0.00,"1342056042",0.00,0.00
"03:45:05","2020-10-19","20:45:05","2020-10-18","2020-10-22 07:35:32.728732000","2020-10-22",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","371ce41d-751b-4bcd-a00b-20acc4a1ac0e","=""c4a1ac0e""","NULL","NULL","Order Received Time: 2020-10-19 02:03:02.452108000
Order Pickup Time: 2020-10-19 03:45:05.059965000","Picked Up","USD",19.96,1.55,2.99,0.00,0.00,18.52,0.00,"1293451450",0.00,0.00
"03:43:47","2020-10-20","20:43:47","2020-10-19","2020-10-23 07:35:46.933048000","2020-10-23",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b003ad73-f000-4e02-ae5a-bcc1e6e5b54d","=""e6e5b54d""","NULL","NULL","Order Received Time: 2020-10-20 03:29:28.050293000
Order Pickup Time: 2020-10-20 03:43:47.414194000","Delivered","USD",22.96,1.78,3.44,0.00,0.00,21.30,0.00,"1296955745",0.00,0.00
"03:42:36","2020-10-25","20:42:36","2020-10-24","2020-10-28 07:36:17.045193000","2020-10-28",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","02e3e646-0352-493e-9528-9d4e9dd0d1f7","=""9dd0d1f7""","NULL","NULL","Order Received Time: 2020-10-25 03:26:43.340724000
Order Pickup Time: 2020-10-25 03:42:36.087962000","Delivered","USD",15.48,1.20,2.32,0.00,0.00,14.36,0.00,"1317634333",0.00,0.00
"03:41:41","2020-11-01","20:41:41","2020-10-31","2020-11-04 08:36:34.242918000","2020-11-04",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c87d87f4-7f43-4c88-803a-0568494c790c","=""494c790c""","NULL","NULL","Order Received Time: 2020-11-01 03:23:07.590681000
Order Pickup Time: 2020-11-01 03:41:41.215117000","Delivered","USD",57.05,4.42,8.56,0.00,0.00,52.91,0.00,"1346551688",0.00,0.00
"03:39:18","2020-10-08","20:39:18","2020-10-07","2020-10-12 07:39:27.048319000","2020-10-12",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","72187d14-9f1d-4bcf-90c5-70dba9817ef5","=""a9817ef5""","NULL","NULL","Order Received Time: 2020-10-08 03:09:02.454581000
Order Pickup Time: 2020-10-08 03:39:18.500425000","Delivered","USD",14.24,1.10,2.14,0.00,0.00,13.20,0.00,"1249135406",0.00,0.00
"03:38:53","2020-10-02","20:38:53","2020-10-01","2020-10-05 07:36:27.575023000","2020-10-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","bb70a162-1851-47c5-b911-0ae685b3da9d","=""85b3da9d""","NULL","NULL","Order Received Time: 2020-10-02 03:18:55.150020000
Order Pickup Time: 2020-10-02 03:38:53.634041000","Delivered","USD",32.22,2.50,4.83,0.00,0.99,28.90,0.00,"1225162579",0.00,0.00
"03:38:26","2020-10-16","20:38:26","2020-10-15","2020-10-19 07:35:15.487266000","2020-10-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","fa79d0e5-ec26-40ff-a03a-168fe1f88fff","=""e1f88fff""","NULL","NULL","Order Received Time: 2020-10-16 03:20:35.876462000
Order Pickup Time: 2020-10-16 03:38:26.348631000","Delivered","USD",41.91,3.25,6.29,0.00,0.99,37.88,0.00,"1280396109",0.00,0.00
"03:36:29","2020-10-23","20:36:29","2020-10-22","2020-10-26 07:36:31.216879000","2020-10-26",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","2b6b8d47-9a8a-4b56-a64d-318cab5d9493","=""ab5d9493""","NULL","NULL","Order Received Time: 2020-10-23 03:23:48.357250000
Order Pickup Time: 2020-10-23 03:36:29.129517000","Delivered","USD",33.56,2.60,5.03,0.00,0.99,30.14,0.00,"1308544738",0.00,0.00
"03:36:07","2020-10-11","20:36:07","2020-10-10","2020-10-14 08:28:48.619593000","2020-10-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","8c71c37d-41ea-41e8-ba34-b38ea31b5b62","=""a31b5b62""","NULL","NULL","Order Received Time: 2020-10-11 03:18:16.336475000
Order Pickup Time: 2020-10-11 03:36:07.689584000","Delivered","USD",35.98,2.79,5.40,0.00,0.99,32.38,0.00,"1261771446",0.00,0.00
"03:33:11","2020-10-10","20:33:11","2020-10-09","2020-10-13 07:37:10.529244000","2020-10-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ab312f04-a6c8-4c10-bdc7-adbc59c56db8","=""59c56db8""","NULL","NULL","Order Received Time: 2020-10-10 03:17:06.851861000
Order Pickup Time: 2020-10-10 03:33:11.808070000","Delivered","USD",41.72,3.23,6.26,0.00,0.00,38.69,0.00,"1257618157",0.00,0.00
"03:31:08","2020-10-23","20:31:08","2020-10-22","2020-10-26 07:36:31.216879000","2020-10-26",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e756adab-c85e-497e-9571-1f530f6cd5b3","=""0f6cd5b3""","NULL","NULL","Order Received Time: 2020-10-23 03:17:06.862319000
Order Pickup Time: 2020-10-23 03:31:08.963890000","Delivered","USD",25.47,1.97,3.82,0.00,0.99,22.63,0.00,"1308528792",0.00,0.00
"03:31:03","2020-10-26","20:31:03","2020-10-25","2020-10-29 07:36:16.680360000","2020-10-29",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","63771277-290a-4fa5-baf8-becc37be7550","=""37be7550""","NULL","NULL","Order Received Time: 2020-10-26 03:16:10.622486000
Order Pickup Time: 2020-10-26 03:31:03.579729000","Delivered","USD",14.48,1.12,2.17,0.00,0.00,13.43,0.00,"1321849964",0.00,0.00
"03:30:58","2020-10-24","20:30:58","2020-10-23","2020-10-27 07:35:55.878331000","2020-10-27",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e6828316-2d75-4a37-b5c1-2446b1d2580d","=""b1d2580d""","NULL","NULL","Order Received Time: 2020-10-24 02:05:49.417540000
Order Pickup Time: 2020-10-24 03:30:58.763011000","Picked Up","USD",69.20,5.36,10.38,0.00,0.00,64.18,0.00,"1313229061",0.00,0.00
"03:27:22","2020-10-22","20:27:22","2020-10-21","2020-10-26 07:36:31.216879000","2020-10-26",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","f6fb84f6-1200-4aa0-9508-a7cde2fb8f41","=""e2fb8f41""","NULL","NULL","Order Received Time: 2020-10-22 03:13:10.461675000
Order Pickup Time: 2020-10-22 03:27:22.792101000","Delivered","USD",12.23,0.95,1.83,0.00,0.00,11.35,0.00,"1304485052",0.00,0.00
"03:26:56","2020-10-15","20:26:56","2020-10-14","2020-10-19 07:35:15.487266000","2020-10-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","36d428cf-9619-4fce-ac9a-2290f11b32fc","=""f11b32fc""","NULL","NULL","Order Received Time: 2020-10-15 03:14:57.634695000
Order Pickup Time: 2020-10-15 03:26:56.063566000","Delivered","USD",24.98,1.94,3.75,0.00,0.00,23.17,0.00,"1276364310",0.00,0.00
"03:26:56","2020-10-05","20:26:56","2020-10-04","2020-10-08 07:35:41.086939000","2020-10-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","f5f29aa2-d2d7-4e18-a30c-75a732eff035","=""32eff035""","NULL","NULL","Order Received Time: 2020-10-05 03:19:40.449081000
Order Pickup Time: 2020-10-05 03:26:56.057193000","Delivered","USD",10.99,0.85,1.65,0.00,0.00,10.19,0.00,"1238098087",0.00,0.00
"03:25:43","2020-10-23","20:25:43","2020-10-22","2020-10-26 07:36:31.216879000","2020-10-26",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","cadb686d-8321-45ce-bf6d-8a05df570f60","=""df570f60""","NULL","NULL","Order Received Time: 2020-10-23 03:11:07.354034000
Order Pickup Time: 2020-10-23 03:25:43.151820000","Delivered","USD",52.96,4.10,7.94,0.00,0.99,48.13,0.00,"1308513243",0.00,0.00
"03:25:30","2020-10-26","20:25:30","2020-10-25","2020-10-29 07:36:16.680360000","2020-10-29",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e703dade-7de4-4316-a732-0e108ec0363e","=""8ec0363e""","NULL","NULL","Order Received Time: 2020-10-26 02:56:10.059313000
Order Pickup Time: 2020-10-26 03:25:30.802901000","Delivered","USD",44.96,3.48,6.74,0.00,0.00,41.70,0.00,"1321834156",0.00,0.00
"03:25:27","2020-10-04","20:25:27","2020-10-03","2020-10-07 07:34:51.832404000","2020-10-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","8c5b65ce-8183-4f2b-94b3-3a5dd3d89282","=""d3d89282""","NULL","NULL","Order Received Time: 2020-10-04 03:09:52.139996000
Order Pickup Time: 2020-10-04 03:25:27.878854000","Delivered","USD",19.48,1.51,2.92,0.00,0.99,17.08,0.00,"1232826117",0.00,0.00
"03:25:26","2020-10-25","20:25:26","2020-10-24","2020-10-28 07:36:17.045193000","2020-10-28",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","973d568d-7560-4bb1-a686-e4b59abd07b3","=""9abd07b3""","NULL","NULL","Order Received Time: 2020-10-25 03:05:41.604297000
Order Pickup Time: 2020-10-25 03:25:26.474688000","Delivered","USD",32.73,2.54,4.91,0.00,0.00,30.36,0.00,"1317575050",0.00,0.00
"03:24:28","2020-10-22","20:24:28","2020-10-21","2020-10-26 07:36:31.216879000","2020-10-26",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","fc7ab903-502e-4971-9d31-a0bf6bfe7aef","=""6bfe7aef""","NULL","NULL","Order Received Time: 2020-10-22 03:10:22.123757000
Order Pickup Time: 2020-10-22 03:24:28.459780000","Delivered","USD",17.96,1.39,2.69,0.00,0.99,15.67,0.00,"1304477644",0.00,0.00
"03:24:26","2020-10-25","20:24:26","2020-10-24","2020-10-28 07:36:17.045193000","2020-10-28",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","06fd9b1d-8085-478a-acae-52988e6a5af0","=""8e6a5af0""","NULL","NULL","Order Received Time: 2020-10-25 03:06:46.700122000
Order Pickup Time: 2020-10-25 03:24:26.445367000","Delivered","USD",30.32,2.35,4.55,0.00,0.00,28.12,0.00,"1317571661",0.00,0.00
"03:23:39","2020-10-15","20:23:39","2020-10-14","2020-10-19 07:35:15.487266000","2020-10-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","bfa4aaab-dfdd-4089-9d4f-a75e49475f18","=""49475f18""","NULL","NULL","Order Received Time: 2020-10-15 03:07:56.349034000
Order Pickup Time: 2020-10-15 03:23:39.995841000","Delivered","USD",13.99,1.08,2.10,0.00,0.00,12.97,0.00,"1276356122",0.00,0.00
