"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE","SUBTOTAL_FOR_TAX","DOORDASH_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT","MERCHANT_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT"
"07:37:48","2021-09-02","00:37:48","2021-09-02","2021-09-02 07:37:48.012499000","2021-09-02",486867,223895,"Aroma Pizza & Pasta","NULL","PAYOUT","167101305","NULL","N/A","N/A","NULL","N/A","USD",412.88,0.00,0.00,0.00,0.00,0.00,0.00,412.88,"NULL",167101305,0.00,0.00,0.00,NULL,NULL
"18:27:28","2021-09-02","11:27:28","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","463e510f-828e-454a-800a-eceebbfc9c65","=""bbfc9c65""","NULL","NULL","Order Received Time: 2021-09-02 18:08:18.529673000
Order Pickup Time: 2021-09-02 18:27:28.483052000","Delivered","USD",36.26,2.81,5.44,0.00,0.00,0.00,33.63,0.00,"2858792963",167527891,0.00,0.00,36.26,NULL,NULL
"20:09:14","2021-09-02","13:09:14","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","64d57f6f-24b9-4235-8fc4-0a07a6d2888c","=""a6d2888c""","NULL","NULL","Order Received Time: 2021-09-02 19:56:43.387823000
Order Pickup Time: 2021-09-02 20:09:14.585507000","Delivered","USD",11.99,0.93,1.80,0.00,0.00,0.00,11.12,0.00,"2859333252",167527891,0.00,0.00,11.99,NULL,NULL
"23:32:24","2021-09-02","16:32:24","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","cb4cd554-b8d2-48e1-b69d-83b63bb43f25","=""3bb43f25""","NULL","NULL","Order Received Time: 2021-09-02 23:10:13.982346000
Order Pickup Time: 2021-09-02 23:32:24.168009000","Delivered","USD",30.97,2.40,4.65,0.00,0.00,0.00,28.72,0.00,"2860664696",167527891,0.00,0.00,30.97,NULL,NULL
"23:55:29","2021-09-02","16:55:29","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","4a1a0241-df74-4434-9595-f1b9fd00a02d","=""fd00a02d""","NULL","NULL","Order Received Time: 2021-09-02 23:43:28.943200000
Order Pickup Time: 2021-09-02 23:55:29.352684000","Delivered","USD",67.43,5.23,10.11,0.00,0.00,0.00,62.55,0.00,"2860853370",167527891,0.00,0.00,67.43,NULL,NULL
"00:07:34","2021-09-03","17:07:34","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","63770c69-5dbf-4f27-af17-c56ad1ee7bed","=""d1ee7bed""","NULL","NULL","Order Received Time: 2021-09-02 23:48:55.202855000
Order Pickup Time: 2021-09-03 00:07:34.940958000","Delivered","USD",22.97,1.78,3.45,0.00,0.99,0.00,20.31,0.00,"2860954561",167527891,0.00,0.00,22.97,NULL,NULL
"00:50:57","2021-09-03","17:50:57","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","ERROR_CHARGE","278919074","=""d1ee7bed""","NULL","NULL","Issue: 1 1. Pizza Special missing
Customer Explanation: Hi Desarae,

Thank you for contacting our support team. We sincerely apologize for the issue with your order.

We have issued credits to your account in the amount of $3.98 for the inconvenience.

These credits are available immediately and will automatically be applied towards your next order.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.--[campaign_id=2038754, user_locale=en-US]","Delivered","USD",6.03,0.00,0.00,0.00,0.00,0.00,0.00,6.03,"2861307169",167527891,0.00,0.00,0.00,NULL,NULL
"00:59:04","2021-09-03","17:59:04","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","839f6a12-df04-4bc1-a61b-b87e1901250c","=""1901250c""","NULL","NULL","Order Received Time: 2021-09-03 00:39:38.366300000
Order Pickup Time: 2021-09-03 00:59:04.588317000","Delivered","USD",67.43,5.23,10.11,0.00,0.00,0.00,62.55,0.00,"2861370446",167527891,0.00,0.00,67.43,NULL,NULL
"01:48:40","2021-09-03","18:48:40","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","859d04a5-8f32-46a1-8fb8-0e123a7a7938","=""3a7a7938""","NULL","NULL","Order Received Time: 2021-09-03 01:23:58.578661000
Order Pickup Time: 2021-09-03 01:48:40.459469000","Delivered","USD",39.21,3.04,5.88,0.00,0.99,0.00,35.38,0.00,"2861734892",167527891,0.00,0.00,39.21,NULL,NULL
"01:55:31","2021-09-03","18:55:31","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b67a69fe-f988-41e6-b77b-0dd0dca9bc50","=""dca9bc50""","NULL","NULL","Order Received Time: 2021-09-03 01:30:34.856034000
Order Pickup Time: 2021-09-03 01:55:31.843256000","Delivered","USD",76.36,5.92,11.45,0.00,0.99,0.00,69.84,0.00,"2861779438",167527891,0.00,0.00,76.36,NULL,NULL
"02:04:24","2021-09-03","19:04:24","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","51b2dd48-bf9d-4256-b688-f44d6c3acbb9","=""6c3acbb9""","NULL","NULL","Order Received Time: 2021-09-03 01:45:33.945877000
Order Pickup Time: 2021-09-03 02:04:24.006785000","Delivered","USD",21.98,1.70,3.30,0.00,0.00,0.00,20.38,0.00,"2861837848",167527891,0.00,0.00,21.98,NULL,NULL
"02:04:30","2021-09-03","19:04:30","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","2511b9da-21a1-4cb1-8662-77bdcc6cfbf2","=""cc6cfbf2""","NULL","NULL","Order Received Time: 2021-09-03 01:38:48.635205000
Order Pickup Time: 2021-09-03 02:04:30.577492000","Delivered","USD",51.45,3.99,7.72,0.00,0.00,0.00,47.72,0.00,"2861838555",167527891,0.00,0.00,51.45,NULL,NULL
"02:12:06","2021-09-03","19:12:06","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","8044538d-6cda-4501-83d3-afec8ca8a372","=""8ca8a372""","NULL","NULL","Order Received Time: 2021-09-03 01:49:29.804237000
Order Pickup Time: 2021-09-03 02:12:06.165865000","Delivered","USD",33.69,2.61,5.05,0.00,0.99,0.00,30.26,0.00,"2861886306",167527891,0.00,0.00,33.69,NULL,NULL
"02:13:48","2021-09-03","19:13:48","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","9aa48e32-eaed-48c7-97d3-0c9e7e10d0ba","=""7e10d0ba""","NULL","NULL","Order Received Time: 2021-09-03 01:54:06.942077000
Order Pickup Time: 2021-09-03 02:13:48.477725000","Delivered","USD",17.95,1.39,2.69,0.00,0.99,0.00,15.66,0.00,"2861896526",167527891,0.00,0.00,17.95,NULL,NULL
"03:30:44","2021-09-03","20:30:44","2021-09-02","2021-09-06 07:42:25.915829000","2021-09-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d8010173-9c63-4964-a5b0-3c0d92ab088a","=""92ab088a""","NULL","NULL","Order Received Time: 2021-09-03 03:11:36.262542000
Order Pickup Time: 2021-09-03 03:30:44.939147000","Delivered","USD",15.24,1.18,2.29,0.00,0.99,0.00,13.14,0.00,"2862281201",167527891,0.00,0.00,15.24,NULL,NULL
"07:34:38","2021-09-03","00:34:38","2021-09-03","2021-09-03 07:34:38.884383000","2021-09-03",486867,223895,"Aroma Pizza & Pasta","NULL","PAYOUT","167424621","NULL","N/A","N/A","NULL","N/A","USD",286.05,0.00,0.00,0.00,0.00,0.00,0.00,286.05,"NULL",167424621,0.00,0.00,0.00,NULL,NULL
"20:16:31","2021-09-03","13:16:31","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","cdd718d1-053d-4279-9c36-071cfa38b180","=""fa38b180""","NULL","NULL","Order Received Time: 2021-09-03 19:54:47.833924000
Order Pickup Time: 2021-09-03 20:16:31.041539000","Delivered","USD",99.39,7.70,14.91,0.00,0.00,0.00,92.18,0.00,"2864884804",168579359,0.00,0.00,99.39,NULL,NULL
"22:19:13","2021-09-03","15:19:13","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","93cf03b5-3a90-4b04-b529-e0f873769b1e","=""73769b1e""","NULL","NULL","Order Received Time: 2021-09-03 21:59:37.112154000
Order Pickup Time: 2021-09-03 22:19:13.998457000","Delivered","USD",18.99,1.47,2.85,0.00,0.99,0.00,16.62,0.00,"2865643055",168579359,0.00,0.00,18.99,NULL,NULL
"00:27:35","2021-09-04","17:27:35","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","29b9985b-2db5-4c1f-9dda-1cbc84fba6ce","=""84fba6ce""","NULL","NULL","Order Received Time: 2021-09-04 00:06:51.518768000
Order Pickup Time: 2021-09-04 00:27:35.083670000","Delivered","USD",42.69,3.31,6.40,0.00,0.00,0.00,39.60,0.00,"2866750356",168579359,0.00,0.00,42.69,NULL,NULL
"00:28:06","2021-09-04","17:28:06","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","6823fb58-5414-416c-be11-b692a0bc2474","=""a0bc2474""","NULL","NULL","Order Received Time: 2021-09-03 23:35:14.356630000
Order Pickup Time: 2021-09-04 00:28:06.209715000","Picked Up","USD",20.98,1.63,1.26,0.00,0.00,2.26,23.61,0.00,"2866755055",168579359,0.00,0.00,20.98,NULL,NULL
"00:47:58","2021-09-04","17:47:58","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b33cc9ec-1734-4b9e-ba73-0a9dd4330253","=""d4330253""","NULL","NULL","Order Received Time: 2021-09-04 00:24:05.905062000
Order Pickup Time: 2021-09-04 00:47:58.056657000","Delivered","USD",50.96,3.95,7.64,0.00,0.99,0.00,46.28,0.00,"2866936986",168579359,0.00,0.00,50.96,NULL,NULL
"01:11:22","2021-09-04","18:11:22","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","37628587-da78-4ac0-a789-d07f710da900","=""710da900""","NULL","NULL","Order Received Time: 2021-09-04 00:55:32.906132000
Order Pickup Time: 2021-09-04 01:11:22.592294000","Delivered","USD",28.72,2.23,4.31,0.00,0.00,0.00,26.64,0.00,"2867144283",168579359,0.00,0.00,28.72,NULL,NULL
"01:20:36","2021-09-04","18:20:36","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c5df61ee-82ed-43f2-a626-983c4d8b215c","=""4d8b215c""","NULL","NULL","Order Received Time: 2021-09-04 00:58:17.285180000
Order Pickup Time: 2021-09-04 01:20:36.839282000","Delivered","USD",51.20,3.97,7.68,0.00,0.99,0.00,46.50,0.00,"2867223487",168579359,0.00,0.00,51.20,NULL,NULL
"01:32:08","2021-09-04","18:32:08","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","3a6351fe-a8f5-48d7-ad67-ba75c4ae86ee","=""c4ae86ee""","NULL","NULL","Order Received Time: 2021-09-04 01:09:30.468429000
Order Pickup Time: 2021-09-04 01:32:08.073907000","Delivered","USD",19.23,1.49,2.88,0.00,0.99,0.00,16.85,0.00,"2867320438",168579359,0.00,0.00,19.23,NULL,NULL
"02:05:23","2021-09-04","19:05:23","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","751c1f9a-94c2-4b9b-8565-e1642efcb865","=""2efcb865""","NULL","NULL","Order Received Time: 2021-09-04 01:45:18.344818000
Order Pickup Time: 2021-09-04 02:05:23.590317000","Delivered","USD",56.63,4.39,8.49,0.00,0.99,0.00,51.54,0.00,"2867582057",168579359,0.00,0.00,56.63,NULL,NULL
"02:19:36","2021-09-04","19:19:36","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","17191f18-8745-4fbf-a943-3262122e87ca","=""122e87ca""","NULL","NULL","Order Received Time: 2021-09-04 02:03:14.307708000
Order Pickup Time: 2021-09-04 02:19:36.656783000","Delivered","USD",40.43,3.13,6.06,0.00,0.99,0.00,36.51,0.00,"2867684745",168579359,0.00,0.00,40.43,NULL,NULL
"02:52:02","2021-09-04","19:52:02","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","9b844242-95da-4400-98f8-1b7386015065","=""86015065""","NULL","NULL","Order Received Time: 2021-09-04 02:25:36.917354000
Order Pickup Time: 2021-09-04 02:52:02.722267000","Delivered","USD",35.46,2.75,5.32,0.00,0.00,0.00,32.89,0.00,"2867895704",168579359,0.00,0.00,35.46,NULL,NULL
"03:35:37","2021-09-04","20:35:37","2021-09-03","2021-09-07 07:35:03.183691000","2021-09-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","9085a490-9e09-4883-8a6b-988ccef301fd","=""cef301fd""","NULL","NULL","Order Received Time: 2021-09-04 03:23:20.355786000
Order Pickup Time: 2021-09-04 03:35:37.543155000","Delivered","USD",14.99,1.16,2.25,0.00,0.00,0.00,13.90,0.00,"2868132693",168579359,0.00,0.00,14.99,NULL,NULL
"18:34:46","2021-09-04","11:34:46","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","77495a66-59a3-4f60-bc0c-75353d1c337a","=""3d1c337a""","NULL","NULL","Order Received Time: 2021-09-04 18:16:19.637305000
Order Pickup Time: 2021-09-04 18:34:46.067832000","Delivered","USD",12.99,1.01,1.95,0.00,0.00,0.00,12.05,0.00,"2870103345",168616609,0.00,0.00,12.99,NULL,NULL
"20:58:11","2021-09-04","13:58:11","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","cd6825f9-b3a6-4682-8ef5-342af9d0bab0","=""f9d0bab0""","NULL","NULL","Order Received Time: 2021-09-04 20:38:01.319209000
Order Pickup Time: 2021-09-04 20:58:11.547337000","Delivered","USD",21.47,1.66,3.22,0.00,0.00,0.00,19.91,0.00,"2870901734",168616609,0.00,0.00,21.47,NULL,NULL
"21:05:29","2021-09-04","14:05:29","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ef260913-5812-4257-9f48-208d4f510763","=""4f510763""","NULL","NULL","Order Received Time: 2021-09-04 20:53:31.848898000
Order Pickup Time: 2021-09-04 21:05:29.869406000","Delivered","USD",37.94,2.94,5.69,0.00,0.00,0.00,35.19,0.00,"2870946351",168616609,0.00,0.00,37.94,NULL,NULL
"23:47:28","2021-09-04","16:47:28","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","235a5ca8-04a4-4236-9614-f9b5404061d9","=""404061d9""","NULL","NULL","Order Received Time: 2021-09-04 23:22:41.745032000
Order Pickup Time: 2021-09-04 23:47:28.752716000","Delivered","USD",37.98,2.94,5.70,0.00,0.99,0.00,34.23,0.00,"2872101979",168616609,0.00,0.00,37.98,NULL,NULL
"00:42:14","2021-09-05","17:42:14","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","9fd7f0bb-6fe7-46ea-9eb7-c7b28d526b0e","=""8d526b0e""","NULL","NULL","Order Received Time: 2021-09-05 00:26:31.189413000
Order Pickup Time: 2021-09-05 00:42:14.625850000","Delivered","USD",33.72,2.61,5.06,0.00,0.00,0.00,31.27,0.00,"2872547468",168616609,0.00,0.00,33.72,NULL,NULL
"00:42:21","2021-09-05","17:42:21","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","61f40336-8984-45c2-a662-2c29935e5998","=""935e5998""","NULL","NULL","Order Received Time: 2021-09-05 00:30:28.126063000
Order Pickup Time: 2021-09-05 00:42:21.780147000","Delivered","USD",22.23,1.72,3.33,0.00,0.00,0.00,20.62,0.00,"2872548348",168616609,0.00,0.00,22.23,NULL,NULL
"01:30:10","2021-09-05","18:30:10","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ca000bc6-fce9-4fdc-8b2a-77d6151595a0","=""151595a0""","NULL","NULL","Order Received Time: 2021-09-05 01:07:25.441208000
Order Pickup Time: 2021-09-05 01:30:10.004474000","Delivered","USD",38.69,3.00,5.80,0.00,0.99,0.00,34.90,0.00,"2872921842",168616609,0.00,0.00,38.69,NULL,NULL
"02:00:42","2021-09-05","19:00:42","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","4a84a066-a4ea-4689-8231-3d867861ad92","=""7861ad92""","NULL","NULL","Order Received Time: 2021-09-05 01:36:05.664531000
Order Pickup Time: 2021-09-05 02:00:42.566002000","Delivered","USD",23.97,1.86,3.60,0.00,0.99,0.00,21.24,0.00,"2873140554",168616609,0.00,0.00,23.97,NULL,NULL
"02:13:20","2021-09-05","19:13:20","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","6cf5bdbe-c510-47bd-ab20-3726ff04a249","=""ff04a249""","NULL","NULL","Order Received Time: 2021-09-05 01:49:00.305607000
Order Pickup Time: 2021-09-05 02:13:20.916150000","Delivered","USD",52.97,4.11,7.95,0.00,0.00,0.00,49.13,0.00,"2873227445",168616609,0.00,0.00,52.97,NULL,NULL
"03:08:15","2021-09-05","20:08:15","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","1ba96eda-0517-4f68-b82e-6ab80d6224cc","=""0d6224cc""","NULL","NULL","Order Received Time: 2021-09-05 02:51:13.352764000
Order Pickup Time: 2021-09-05 03:08:15.940295000","Delivered","USD",16.99,1.32,2.55,0.00,0.00,0.00,15.76,0.00,"2873550211",168616609,0.00,0.00,16.99,NULL,NULL
"03:08:22","2021-09-05","20:08:22","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a29ed5d5-c63a-4f7b-990c-2be95bd5686d","=""5bd5686d""","NULL","NULL","Order Received Time: 2021-09-05 02:46:28.334301000
Order Pickup Time: 2021-09-05 03:08:22.205102000","Delivered","USD",16.98,1.32,2.55,0.00,0.99,0.00,14.76,0.00,"2873550774",168616609,0.00,0.00,16.98,NULL,NULL
"03:41:52","2021-09-05","20:41:52","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","bf5ce551-8b30-4ccc-857f-0eb0c6f38dad","=""c6f38dad""","NULL","NULL","Order Received Time: 2021-09-05 03:20:58.786838000
Order Pickup Time: 2021-09-05 03:41:52.138633000","Delivered","USD",50.95,3.95,7.64,0.00,0.00,0.00,47.26,0.00,"2873709287",168616609,0.00,0.00,50.95,NULL,NULL
"03:47:08","2021-09-05","20:47:08","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a976297a-6b93-4a89-b551-abedba415f4c","=""ba415f4c""","NULL","NULL","Order Received Time: 2021-09-05 03:27:33.762095000
Order Pickup Time: 2021-09-05 03:47:08.885007000","Delivered","USD",28.72,2.23,4.31,0.00,0.00,0.00,26.64,0.00,"2873731902",168616609,0.00,0.00,28.72,NULL,NULL
"03:56:30","2021-09-05","20:56:30","2021-09-04","2021-09-08 07:34:23.986763000","2021-09-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ae60296d-0008-4e35-9136-46cddd3a4aba","=""dd3a4aba""","NULL","NULL","Order Received Time: 2021-09-05 03:31:36.917280000
Order Pickup Time: 2021-09-05 03:56:30.816443000","Picked Up","USD",14.99,1.16,0.90,0.00,0.00,0.00,15.25,0.00,"2873773642",168616609,0.00,0.00,14.99,NULL,NULL
