Transaction ID,Merchant Delivery ID,Timestamp Local Date,Payout Date,Store Name,Store ID,Store Address,Business ID,Merchant Store ID,Error Charge,Adjustment,Transaction Type,Description
409738494,12978c1c-c312-4afe-8723-276c2e3fb903,2022-04-06,2022-04-11,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,9.24,0.0,ERROR_CHARGE,"Issue: 1 Cheese Pizza (Personal 10"") missing"
408132826,d7ce9b48-8aa5-4642-8d24-192fc172380e,2022-04-04,2022-04-08,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,2.84,0.0,ERROR_CHARGE,Issue: 1 Philly Cheesesteak Sub missing
408331865,67780d88-25cf-4bb6-819c-fc778698e4a1,2022-04-04,2022-04-08,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,21.41,0.0,ERROR_CHARGE,"Issue: 1 Garlic Chicken Pizza incorrect
1 2 Liter Soda Bottle incorrect"
408137469,3afc3dc3-9554-47f0-b5e9-c9afa1227cdb,2022-04-04,2022-04-08,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,2.94,0.0,ERROR_CHARGE,Issue: 1 Pesto Chicken Pizza missing
407856055,30888ca1-5ac5-4ad6-ba8f-e91229d7bb5a,2022-04-03,2022-04-07,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,8.4,0.0,ERROR_CHARGE,Issue: 1 Garlic Cheese Sticks missing
407089509,d839124b-0f64-4bb0-877a-0b4a50fc2a8d,2022-04-02,2022-04-06,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,0.0,4.2,ADJUSTMENT,merchant_payment_adjustment
407069769,43037443-33e4-4a2e-96dd-e35b04552dc2,2022-04-02,2022-04-06,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,0.0,2.21,ADJUSTMENT,merchant_payment_adjustment
407077321,56fe3e16-958e-4272-b4e8-b5ae0f8d49c6,2022-04-02,2022-04-06,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,0.0,4.2,ADJUSTMENT,merchant_payment_adjustment
407090077,3564f145-7bc1-4be5-a829-1a968508366e,2022-04-02,2022-04-06,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,0.0,13.44,ADJUSTMENT,merchant_payment_adjustment
407070792,20856b19-ee27-4a49-8937-8160ea2a65a9,2022-04-02,2022-04-06,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,0.0,3.15,ADJUSTMENT,merchant_payment_adjustment
407069306,f5d0cf5c-acda-4c58-a303-c4cc140cbd08,2022-04-02,2022-04-06,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,0.0,13.44,ADJUSTMENT,merchant_payment_adjustment
407069524,6f20e416-fb3b-4926-b6e0-66b6e3f9da11,2022-04-02,2022-04-06,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,0.0,5.88,ADJUSTMENT,merchant_payment_adjustment
406201578,5a5ba1c0-2510-4a1f-95a1-1e7db9005732,2022-04-01,2022-04-05,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,1.51,0.0,ERROR_CHARGE,Issue: 1 Can Soda missing
405700324,56fe3e16-958e-4272-b4e8-b5ae0f8d49c6,2022-03-31,2022-04-04,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,4.2,0.0,ERROR_CHARGE,Issue: 1 Tiramisu missing
405124741,d839124b-0f64-4bb0-877a-0b4a50fc2a8d,2022-03-30,2022-04-04,Ameci Pizza & Pasta (Trabuco Rd),111737,"25431 Trabuco Rd, Lake Forest, CA 92630, USA",4736,NULL,4.2,0.0,ERROR_CHARGE,Issue: 1 Tiramisu missing
