Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,O-047331241819694,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/03/25,"1:12 PM PDT, UTC-07:00",23.99,2.99,0,0,n/a,2.09,0,4.5,33.57,-3.37,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-551030616077728,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/31/25,"7:25 PM PDT, UTC-07:00",27.98,2.99,0,0,n/a,2.4,0,3.17,36.54,-3.87,n/a,0,-1.41,0,0,0,n/a
MARKETPLACE,O-235531589414634,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-235531589414634,,11/05/25,"8:49 PM PST, UTC-08:00",-18.97,-4.99,0,0,n/a,-1.86,0,0,-25.82,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-709131966656193,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/13/25,"7:06 PM PST, UTC-08:00",27.75,2.99,0,0,n/a,2.38,0,4.71,37.83,-3.84,n/a,0,-1.45,0,0,0,n/a
MARKETPLACE,O-205531557559738,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/02/25,"7:15 PM PST, UTC-08:00",50.96,0,0,0,n/a,3.95,0,0,54.91,-6.37,n/a,0,-1.97,0,0,0,n/a
MARKETPLACE,O-948030993341782,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/07/25,"8:18 PM PDT, UTC-07:00",279.97,2.99,0,0,n/a,21.93,0,31.14,336.03,-35.37,n/a,0,-10.55,0,0,0,n/a
MARKETPLACE,W-809731962934059,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/13/25,"4:28 PM PST, UTC-08:00",35.36,0,0,0,n/a,2.74,0,0,38.1,0,n/a,0,-1.46,0,0,0,n/a
MARKETPLACE,O-534631172498365,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/25/25,"7:49 PM PDT, UTC-07:00",27.99,0,0,0,n/a,2.17,0,0,30.16,-3.5,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-527931370604034,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/15/25,"8:52 PM PDT, UTC-07:00",25.37,0,0,0,n/a,1.97,0,0,27.34,-3.17,n/a,0,-1.13,0,0,0,n/a
MARKETPLACE,T-349931682788481,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Account Adjustment,,12/13/25,"12:10 PM PST, UTC-08:00",0,0,0,0,n/a,0,0,0,26.93,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-098830622430229,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/01/25,"6:21 PM PDT, UTC-07:00",21.84,0,0,0,n/a,1.69,0,0,23.53,-2.73,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-002031369842831,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/14/25,"6:08 PM PDT, UTC-07:00",84.26,2.99,0,0,n/a,6.76,0,14.3,108.31,-10.91,n/a,0,-3.6,0,0,0,n/a
MARKETPLACE,O-060532116548569,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/28/25,"7:25 PM PST, UTC-08:00",42.95,2.99,0,0,n/a,3.56,0,7.47,56.97,-5.74,n/a,0,-2.04,0,0,0,n/a
MARKETPLACE,O-174031585519937,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/05/25,"5:49 PM PST, UTC-08:00",13.73,0,0,0,n/a,1.06,0,0,14.79,-1.72,n/a,0,-0.75,0,0,0,n/a
MARKETPLACE,O-116630400422111,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/10/25,"5:52 PM PDT, UTC-07:00",25.83,0,0,0,n/a,2,0,0,27.83,-3.23,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,T-401432073950833,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Account Adjustment,,12/24/25,"7:52 PM PST, UTC-08:00",0,0,0,0,n/a,0,0,0,28.91,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-052130352159294,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/05/25,"6:09 PM PDT, UTC-07:00",12.33,0,0,0,n/a,0.96,0,0,13.29,-1.54,n/a,0,-0.71,0,0,0,n/a
MARKETPLACE,O-267431941175224,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/11/25,"9:02 PM PST, UTC-08:00",19.57,2.99,0,0,n/a,1.75,0,3.32,27.63,-2.82,n/a,0,-1.14,0,0,0,n/a
MARKETPLACE,O-698732040328240,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/21/25,"8:03 PM PST, UTC-08:00",22.84,0,0,0,n/a,1.77,0,0,24.61,-2.86,n/a,0,-1.05,0,0,0,n/a
MARKETPLACE,O-682030921533203,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/31/25,"6:17 PM PDT, UTC-07:00",40.45,2.99,0,0,n/a,3.36,0,9.15,55.95,-5.43,n/a,0,-2.01,0,0,0,n/a
MARKETPLACE,O-758331699496031,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/16/25,"5:51 PM PST, UTC-08:00",57.46,0,0,0,n/a,4.45,0,0,61.91,-7.18,n/a,0,-2.19,0,0,0,n/a
MARKETPLACE,O-867731266118459,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/04/25,"8:17 PM PDT, UTC-07:00",62.9,2.99,0,0,n/a,5.1,0,7.12,78.11,-8.24,n/a,0,-2.68,0,0,0,n/a
MARKETPLACE,O-403032017334769,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/18/25,"5:48 PM PST, UTC-08:00",23.68,0,0,0,n/a,1.84,0,0,25.52,-2.96,n/a,0,-1.08,0,0,0,n/a
MARKETPLACE,O-151131678037317,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/14/25,"6:19 PM PST, UTC-08:00",86.5,2.99,0,0,n/a,6.93,0,14.68,111.1,-11.19,n/a,0,-3.69,0,0,0,n/a
MARKETPLACE,O-931131685652631,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/15/25,"6:05 PM PST, UTC-08:00",27.98,0,0,0,n/a,2.17,0,0,30.15,-3.5,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-942032131963400,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/30/25,"7:19 PM PST, UTC-08:00",24.18,2.99,0,0,n/a,2.1,0,4.1,33.37,-3.4,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-633931715590893,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/18/25,"5:01 PM PST, UTC-08:00",18.96,0,0,0,n/a,1.47,0,0,20.43,-2.37,n/a,0,-0.92,0,0,0,n/a
MARKETPLACE,O-313131037585147,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/11/25,"6:04 PM PDT, UTC-07:00",67.8,0,0,0,n/a,5.25,0,0,73.05,-8.48,n/a,0,-2.53,0,0,0,n/a
MARKETPLACE,O-549230922152388,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/31/25,"6:26 PM PDT, UTC-07:00",52.46,0,0,0,n/a,4.07,0,0,56.53,-6.56,n/a,0,-2.02,0,0,0,n/a
MARKETPLACE,O-662831647671663,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/12/25,"2:48 PM PST, UTC-08:00",29.47,2.99,0,0,n/a,2.51,0,3,37.97,-4.06,n/a,0,-1.46,0,0,0,n/a
MARKETPLACE,O-329531484596999,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/27/25,"5:32 PM PDT, UTC-07:00",44.55,0,0,0,n/a,3.45,0,0,48,-5.57,n/a,0,-1.76,0,0,0,n/a
MARKETPLACE,O-686831758831492,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/23/25,"11:23 AM PST, UTC-08:00",79.42,0,0,0,n/a,6.16,0,0,85.58,-9.93,n/a,0,-2.91,0,0,0,n/a
MARKETPLACE,O-241531369150699,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/15/25,"11:50 AM PDT, UTC-07:00",13.73,0,0,0,n/a,1.06,0,0,14.79,-1.72,n/a,0,-0.75,0,0,0,n/a
MARKETPLACE,O-060631056352836,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/14/25,"1:49 PM PDT, UTC-07:00",12.49,0,0,0,n/a,0.97,0,0,13.46,-1.56,n/a,0,-0.71,0,0,0,n/a
MARKETPLACE,O-705031287447371,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/07/25,"4:25 PM PDT, UTC-07:00",22.37,0,0,0,n/a,1.73,0,0,24.1,-2.8,n/a,0,-1.04,0,0,0,n/a
MARKETPLACE,O-208131183715887,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/27/25,"4:54 PM PDT, UTC-07:00",12.33,0,0,0,n/a,0.96,0,0,13.29,-1.54,n/a,0,-0.71,0,0,0,n/a
MARKETPLACE,O-730031547095375,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/01/25,"6:01 PM PDT, UTC-07:00",24.18,2.99,0,0,n/a,2.1,0,4.1,33.37,-3.4,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-036230531587360,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-036230531587360,Refund due to food temperature,07/23/25,"6:54 PM PDT, UTC-07:00",-13.99,0,0,0,n/a,-1.08,0,0,-15.07,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-305031527933368,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/31/25,"4:59 PM PDT, UTC-07:00",19.84,0,0,0,n/a,1.54,0,0,21.38,-2.48,n/a,0,-0.95,0,0,0,n/a
MARKETPLACE,O-627931411765636,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/20/25,"4:37 PM PDT, UTC-07:00",16.84,0,0,0,n/a,1.31,0,0,18.15,-2.11,n/a,0,-0.85,0,0,0,n/a
MARKETPLACE,O-370532070194613,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/24/25,"5:59 PM PST, UTC-08:00",25.37,4.99,0,0,n/a,2.36,0,0,32.72,-3.8,n/a,0,-1.3,0,0,0,n/a
MARKETPLACE,O-457631678122658,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/14/25,"5:12 PM PST, UTC-08:00",29.85,0,0,0,n/a,2.31,0,0,32.16,-3.73,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,W-199730476874523,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/17/25,"8:04 PM PDT, UTC-07:00",38.27,0,0,0,n/a,2.97,0,0,41.24,0,n/a,0,-1.56,0,0,0,n/a
MARKETPLACE,O-105330788984648,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/17/25,"6:53 PM PDT, UTC-07:00",27.99,0,0,0,n/a,2.17,0,0,30.16,-3.5,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-821830482518038,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/18/25,"6:41 PM PDT, UTC-07:00",15.98,2.99,0,0,n/a,1.47,0,3.08,23.52,-2.37,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,W-256630702294186,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/09/25,"6:03 PM PDT, UTC-07:00",85.97,0,0,0,n/a,6.66,0,0,92.63,0,n/a,0,-3.13,0,0,0,n/a
MARKETPLACE,O-391931676743111,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/15/25,"1:44 PM PST, UTC-08:00",20.98,0,0,0,n/a,1.63,0,0,22.61,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-915331281201242,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/07/25,"5:02 PM PDT, UTC-07:00",29.99,0,0,0,n/a,2.32,0,0,32.31,-3.75,n/a,0,-1.29,0,0,0,n/a
MARKETPLACE,O-485731436513780,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/21/25,"7:15 PM PDT, UTC-07:00",29.99,0,0,0,n/a,2.32,0,0,32.31,-3.75,n/a,0,-1.29,0,0,0,n/a
MARKETPLACE,O-235531589414634,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/05/25,"8:16 PM PST, UTC-08:00",18.97,4.99,0,0,n/a,1.86,0,0,25.82,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-387931057709375,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/14/25,"5:04 PM PDT, UTC-07:00",15.34,0,0,0,n/a,1.19,0,0,16.53,-1.92,n/a,0,-0.8,0,0,0,n/a
MARKETPLACE,W-124031821417925,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/29/25,"6:15 PM PST, UTC-08:00",47.46,2.99,0,0,n/a,3.91,0,3,57.36,0,n/a,0,-2.05,0,0,0,n/a
MARKETPLACE,O-732731555583976,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/03/25,"1:39 PM PST, UTC-08:00",51.93,0,0,0,n/a,4.02,0,0,55.95,-6.49,n/a,0,-2.01,0,0,0,n/a
MARKETPLACE,O-698331876127458,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/04/25,"6:01 PM PST, UTC-08:00",28.96,4.99,0,0,n/a,2.63,0,0,36.58,-4.24,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,O-827730709019438,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/09/25,"6:47 PM PDT, UTC-07:00",25.37,4.99,0,0,n/a,2.36,0,4.31,37.03,-3.8,n/a,0,-1.43,0,0,0,n/a
MARKETPLACE,W-938432076529837,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/24/25,"7:14 PM PST, UTC-08:00",71.45,0,0,0,n/a,5.54,0,0,76.99,0,n/a,0,-2.65,0,0,0,n/a
MARKETPLACE,O-881930838444569,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/23/25,"12:22 PM PDT, UTC-07:00",33.98,0,0,0,n/a,2.63,0,0,36.61,-4.25,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,O-155430711497614,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/10/25,"6:48 PM PDT, UTC-07:00",30.98,0,0,0,n/a,2.4,0,0,33.38,-3.87,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-900631774697657,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/25/25,"1:51 PM PST, UTC-08:00",36.02,0,0,0,n/a,2.79,0,0,38.81,-4.5,n/a,0,-1.48,0,0,0,n/a
MARKETPLACE,O-027631497205560,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/28/25,"4:51 PM PDT, UTC-07:00",25.37,0,0,0,n/a,1.97,0,0,27.34,-3.17,n/a,0,-1.13,0,0,0,n/a
MARKETPLACE,O-005030853940428,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/24/25,"6:19 PM PDT, UTC-07:00",49.16,0,0,0,n/a,3.81,0,0,52.97,-6.15,n/a,0,-1.92,0,0,0,n/a
MARKETPLACE,O-690230989971058,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/06/25,"8:17 PM PDT, UTC-07:00",26.18,0,0,0,n/a,2.03,0,0,28.21,-3.27,n/a,0,-1.16,0,0,0,n/a
MARKETPLACE,O-317931130051814,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/22/25,"4:02 PM PDT, UTC-07:00",25.97,0,0,0,n/a,2.01,0,0,27.98,-3.25,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,O-863930530424752,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/23/25,"7:07 PM PDT, UTC-07:00",56.94,0,0,0,n/a,4.41,0,0,61.35,-7.12,n/a,0,-2.17,0,0,0,n/a
MARKETPLACE,O-561731115108421,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/20/25,"5:20 PM PDT, UTC-07:00",15.98,2.99,0,0,n/a,1.47,0,3.62,24.06,-2.37,n/a,0,-1.03,0,0,0,n/a
MARKETPLACE,O-492331604146417,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/07/25,"8:19 PM PST, UTC-08:00",21.99,0,0,0,n/a,1.7,0,0,23.69,-2.75,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-078531181254877,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/26/25,"8:51 PM PDT, UTC-07:00",29.75,0,0,0,n/a,2.31,0,0,32.06,-3.72,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,O-778031466947395,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/24/25,"9:59 PM PDT, UTC-07:00",23.53,2.99,0,0,n/a,2.05,0,3.99,32.56,-3.32,n/a,0,-1.29,0,0,0,n/a
MARKETPLACE,O-517531193968827,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/28/25,"4:51 PM PDT, UTC-07:00",84.43,0,0,0,n/a,6.54,0,0,90.97,-10.55,n/a,0,-3.07,0,0,0,n/a
MARKETPLACE,O-979830434986069,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/13/25,"8:00 PM PDT, UTC-07:00",41.46,0,0,0,n/a,3.21,0,0,44.67,-5.18,n/a,0,-1.66,0,0,0,n/a
MARKETPLACE,O-050331891095798,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/07/25,"3:28 PM PST, UTC-08:00",41.47,0,0,0,n/a,3.21,0,0,44.68,-5.18,n/a,0,-1.66,0,0,0,n/a
MARKETPLACE,W-877930484995759,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/18/25,"6:07 PM PDT, UTC-07:00",37.48,0,0,0,n/a,2.9,0,0,40.38,0,n/a,0,-1.53,0,0,0,n/a
MARKETPLACE,O-250231447665323,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/22/25,"6:45 PM PDT, UTC-07:00",39.98,2.99,0,0,n/a,3.33,0,6.79,53.09,-5.37,n/a,0,-1.92,0,0,0,n/a
MARKETPLACE,O-843131126877371,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/21/25,"1:50 PM PDT, UTC-07:00",24.98,0,0,0,n/a,1.94,0,0,26.92,-3.12,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-110932049563689,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/22/25,"2:41 PM PST, UTC-08:00",28.97,0,0,0,n/a,2.25,0,0,31.22,-3.62,n/a,0,-1.25,0,0,0,n/a
MARKETPLACE,O-874330478959104,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/18/25,"11:31 AM PDT, UTC-07:00",17.87,2.99,0,0,n/a,1.61,0,3.03,25.5,-2.61,n/a,0,-1.08,0,0,0,n/a
MARKETPLACE,W-705730597474551,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/30/25,"10:54 AM PDT, UTC-07:00",50.46,0,0,0,n/a,3.91,0,0,54.37,0,n/a,0,-1.96,0,0,0,n/a
MARKETPLACE,O-095230531369462,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/24/25,"11:10 AM PDT, UTC-07:00",36.81,0,0,0,n/a,2.85,0,0,39.66,-4.6,n/a,0,-1.51,0,0,0,n/a
MARKETPLACE,T-AwEAAAAAAATV6WFraqC10BHwqqGDOACYN28,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Account Adjustment,hh,10/30/25,"1:38 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,19.72,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-025331467223391,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/24/25,"9:09 PM PDT, UTC-07:00",22.03,2.99,0,0,n/a,1.94,0,5.22,32.18,-3.13,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,O-382430877803030,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/26/25,"8:08 PM PDT, UTC-07:00",32.97,0,0,0,n/a,2.56,0,0,35.53,-4.12,n/a,0,-1.38,0,0,0,n/a
MARKETPLACE,W-790730745309979,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/13/25,"8:02 PM PDT, UTC-07:00",16.99,0,0,0,n/a,1.32,0,0,18.31,0,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-632931232609044,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/01/25,"6:44 PM PDT, UTC-07:00",36.96,0,0,0,n/a,2.86,0,0,39.82,-4.62,n/a,0,-1.51,0,0,0,n/a
MARKETPLACE,O-363931795274439,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/26/25,"5:56 PM PST, UTC-08:00",27.98,0,0,0,n/a,2.17,0,0,30.15,-3.5,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-324030848394762,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/24/25,"3:24 PM PDT, UTC-07:00",23.97,4.99,0,0,n/a,2.25,0,4.07,35.28,-3.62,n/a,0,-1.38,0,0,0,n/a
