Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,W-925612311430180,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/27/20,"7:24 PM PDT, UTC-07:00",62.67,2.99,0,0,n/a,5.09,0,14.15,84.9,0,n/a,0,-2.89,0,0,0,n/a
MARKETPLACE,O-837013080415646,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/12/20,"5:49 PM PDT, UTC-07:00",30.51,4.99,0,0,n/a,2.75,0,5.74,43.99,-4.44,n/a,0,-1.64,0,0,0,n/a
MARKETPLACE,W-427212765604701,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/10/20,"5:49 PM PDT, UTC-07:00",36.34,2.99,0,0,n/a,3.05,0,8.47,50.85,0,n/a,0,-1.85,0,0,0,n/a
MARKETPLACE,P-CA3cf4545b86d7f99f5ee7eb7a16379a1b,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,07/07/20,"6:04 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-970712144930122,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/10/20,"6:15 PM PDT, UTC-07:00",26.73,4.99,0,0,n/a,2.46,0,5.12,39.3,-3.97,n/a,0,-1.5,0,0,0,n/a
MARKETPLACE,W-403612625246640,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/28/20,"2:30 PM PDT, UTC-07:00",25.97,0,0,0,n/a,2.01,0,0,27.98,0,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,O-122113803216851,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/24/20,"12:45 PM PST, UTC-08:00",26.72,2.99,0,0,n/a,2.3,0,4.8,36.81,-3.71,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,O-755513372636238,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/10/20,"4:59 PM PST, UTC-08:00",13.99,0,0,0,n/a,1.08,0,0,15.07,-1.75,n/a,0,-0.76,0,0,0,n/a
MARKETPLACE,W-510913581431429,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/01/20,"4:53 PM PST, UTC-08:00",20.96,2.99,0,0,n/a,1.85,0,5.16,30.96,0,n/a,0,-1.24,0,0,0,n/a
MARKETPLACE,W-508113496752456,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/22/20,"7:29 PM PST, UTC-08:00",24.96,2.99,0,0,n/a,2.16,0,4.52,34.63,0,n/a,0,-1.36,0,0,0,n/a
MARKETPLACE,O-517313672382842,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/10/20,"5:20 PM PST, UTC-08:00",25.74,2.99,0,0,n/a,2.22,0,4.64,35.59,-3.59,n/a,0,-1.39,0,0,0,n/a
MARKETPLACE,O-511113682792172,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/11/20,"7:30 PM PST, UTC-08:00",24.97,0,0,0,n/a,1.94,0,5.38,32.29,-3.12,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,W-722013386748342,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/12/20,"12:03 PM PST, UTC-08:00",28.34,2.99,0,0,n/a,2.43,0,5.06,38.82,0,n/a,0,-1.48,0,0,0,n/a
MARKETPLACE,W-235013851267308,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/28/20,"6:38 PM PST, UTC-08:00",17.17,2.99,0,0,n/a,1.56,0,6,27.72,0,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,O-960013694099800,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/12/20,"6:10 PM PST, UTC-08:00",40.72,2.99,0,0,n/a,3.39,0,7.06,54.16,-5.46,n/a,0,-1.95,0,0,0,n/a
MARKETPLACE,O-525112061845515,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/03/20,"5:12 PM PDT, UTC-07:00",31.45,2.99,0,0,n/a,2.67,0,4,41.11,-4.31,n/a,0,-1.55,0,0,0,n/a
MARKETPLACE,O-644512811852929,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/16/20,"4:52 PM PDT, UTC-07:00",27.45,2.99,0,0,n/a,2.36,0,4.92,37.72,-3.81,n/a,0,-1.45,0,0,0,n/a
MARKETPLACE,O-604312754431151,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/09/20,"9:06 PM PDT, UTC-07:00",26.98,0,0,0,n/a,2.09,0,0,29.07,-3.37,n/a,0,-1.19,0,0,0,n/a
MARKETPLACE,W-798812538615557,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/18/20,"6:09 PM PDT, UTC-07:00",42.24,0,0,0,n/a,3.27,0,0,45.51,0,n/a,0,-1.69,0,0,0,n/a
MARKETPLACE,W-686613690937924,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/12/20,"7:14 PM PST, UTC-08:00",41.96,0,0,0,n/a,3.25,0,6.78,51.99,0,n/a,0,-1.89,0,0,0,n/a
MARKETPLACE,O-480313232242291,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/27/20,"5:55 PM PDT, UTC-07:00",27.15,0,0,0,n/a,2.1,0,0,29.25,-3.39,n/a,0,-1.19,0,0,0,n/a
MARKETPLACE,O-655213636348145,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/06/20,"4:58 PM PST, UTC-08:00",22.95,2.99,0,0,n/a,2.01,0,4.19,32.14,-3.24,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,O-169513721752157,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/15/20,"4:52 PM PST, UTC-08:00",21.98,2.99,0,0,n/a,1.93,0,4.04,30.94,-3.12,n/a,0,-1.24,0,0,0,n/a
MARKETPLACE,P-CAa4d8525b9f52b75bb1ae48807530445a,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,07/09/20,"4:47 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-658113617843776,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/04/20,"5:48 PM PST, UTC-08:00",29.23,2.99,0,0,n/a,2.5,0,2,36.72,-4.03,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,P-CA561b00fed9212e94962bc05fcb2945e4,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,07/03/20,"6:22 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,W-218813063650450,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/11/20,"3:48 PM PDT, UTC-07:00",24.99,2.99,0,0,n/a,2.17,0,3,33.15,0,n/a,0,-1.31,0,0,0,n/a
MARKETPLACE,O-191413888773479,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/31/20,"5:45 PM PST, UTC-08:00",47.43,4.99,0,0,n/a,4.07,0,14.12,70.61,-6.55,n/a,0,-2.45,0,0,0,n/a
MARKETPLACE,O-585213069393478,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/11/20,"4:14 PM PDT, UTC-07:00",20.73,0,0,0,n/a,1.61,0,3.35,25.69,-2.59,n/a,0,-1.08,0,0,0,n/a
MARKETPLACE,O-430312626813323,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/28/20,"4:59 PM PDT, UTC-07:00",66.41,0,0,0,n/a,5.15,0,10.73,82.29,-8.3,n/a,0,-2.81,0,0,0,n/a
MARKETPLACE,O-786113849321440,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/27/20,"5:08 PM PST, UTC-08:00",55.52,4.99,0,0,n/a,4.69,0,5,70.2,-7.56,n/a,0,-2.44,0,0,0,n/a
MARKETPLACE,O-293413076281015,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/11/20,"5:58 PM PDT, UTC-07:00",26.73,0,0,0,n/a,2.07,0,0,28.8,-3.34,n/a,0,-1.18,0,0,0,n/a
MARKETPLACE,W-990012927972069,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/26/20,"7:14 PM PDT, UTC-07:00",25.73,2.99,0,0,n/a,2.22,0,5,35.94,0,n/a,0,-1.4,0,0,0,n/a
MARKETPLACE,O-157012253809341,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/22/20,"11:45 AM PDT, UTC-07:00",114.27,2.99,0,0,n/a,9.09,0,10,136.35,-14.66,n/a,0,-4.46,0,0,0,n/a
MARKETPLACE,O-555312905771915,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/24/20,"6:13 PM PDT, UTC-07:00",41.95,2.99,0,0,n/a,3.48,0,7.26,55.68,-5.62,n/a,0,-2,0,0,0,n/a
MARKETPLACE,O-466613262095883,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/30/20,"6:29 PM PDT, UTC-07:00",48.72,0,0,0,n/a,3.78,0,5,57.5,-6.09,n/a,0,-2.05,0,0,0,n/a
MARKETPLACE,W-491612867940764,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/20/20,"6:50 PM PDT, UTC-07:00",37.32,2.99,0,0,n/a,3.12,0,8.69,52.12,0,n/a,0,-1.89,0,0,0,n/a
MARKETPLACE,O-992413717158599,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/14/20,"7:34 PM PST, UTC-08:00",29.24,4.99,0,0,n/a,2.66,0,7.38,44.27,-4.28,n/a,0,-1.65,0,0,0,n/a
MARKETPLACE,W-163912345171022,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/31/20,"5:30 PM PDT, UTC-07:00",21.98,0,0,0,n/a,1.7,0,2.37,26.05,0,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-768012917689119,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/25/20,"6:47 PM PDT, UTC-07:00",31.97,2.99,0,0,n/a,2.71,0,5,42.67,-4.37,n/a,0,-1.6,0,0,0,n/a
MARKETPLACE,W-569113132159399,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/17/20,"6:06 PM PDT, UTC-07:00",31.95,2.99,0,0,n/a,2.71,0,7.53,45.18,0,n/a,0,-1.68,0,0,0,n/a
MARKETPLACE,O-045113755467775,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/18/20,"5:44 PM PST, UTC-08:00",25.26,2.99,0,0,n/a,2.19,0,5.4,35.84,-3.53,n/a,0,-1.39,0,0,0,n/a
MARKETPLACE,W-581413129012456,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/17/20,"11:47 AM PDT, UTC-07:00",15.99,0,0,0,n/a,1.24,0,0,17.23,0,n/a,0,-0.83,0,0,0,n/a
MARKETPLACE,O-505212611082227,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/26/20,"5:46 PM PDT, UTC-07:00",25.98,4.99,0,0,n/a,2.4,0,5,38.37,-3.87,n/a,0,-1.47,0,0,0,n/a
MARKETPLACE,W-523212999095130,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/04/20,"12:48 PM PDT, UTC-07:00",23.98,0,0,0,n/a,1.86,0,2.39,28.23,0,n/a,0,-1.16,0,0,0,n/a
MARKETPLACE,O-138513074813001,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/12/20,"12:00 PM PDT, UTC-07:00",49.83,2.99,0,0,n/a,4.09,0,8.54,65.45,-6.6,n/a,0,-2.3,0,0,0,n/a
MARKETPLACE,O-610313756500551,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/19/20,"1:19 PM PST, UTC-08:00",46.96,2.99,0,0,n/a,3.87,0,10.76,64.58,-6.24,n/a,0,-2.27,0,0,0,n/a
MARKETPLACE,W-043512996566442,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/03/20,"6:27 PM PDT, UTC-07:00",34.77,2.99,0,0,n/a,2.92,0,6.1,46.78,0,n/a,0,-1.73,0,0,0,n/a
MARKETPLACE,O-348912695145652,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/03/20,"6:29 PM PDT, UTC-07:00",24.99,2.99,0,0,n/a,2.17,0,4.52,34.67,-3.5,n/a,0,-1.36,0,0,0,n/a
MARKETPLACE,W-398413170994186,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/21/20,"10:00 PM PDT, UTC-07:00",24.73,2.99,0,0,n/a,2.15,0,3,32.87,0,n/a,0,-1.3,0,0,0,n/a
MARKETPLACE,P-CAf158cf4a7278482f7ab810e57ec0dc9a,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,07/19/20,"7:52 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-918613578053124,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/01/20,"4:30 PM PST, UTC-08:00",26.48,2.99,0,0,n/a,2.28,0,6.35,38.1,-3.68,n/a,0,-1.46,0,0,0,n/a
MARKETPLACE,O-775212795868949,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/13/20,"6:25 PM PDT, UTC-07:00",31.97,0,0,0,n/a,2.48,0,0,34.45,-4,n/a,0,-1.35,0,0,0,n/a
MARKETPLACE,O-949112918670857,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/25/20,"8:59 PM PDT, UTC-07:00",27.24,0,0,0,n/a,2.11,0,0,29.35,-3.41,n/a,0,-1.2,0,0,0,n/a
MARKETPLACE,W-755513651219562,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/08/20,"6:55 PM PST, UTC-08:00",10.99,0,0,0,n/a,0.85,0,0,11.84,0,n/a,0,-0.66,0,0,0,n/a
MARKETPLACE,O-992413717173115,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/15/20,"2:36 PM PST, UTC-08:00",26.06,2.99,0,0,n/a,2.25,0,3,34.3,-3.63,n/a,0,-1.35,0,0,0,n/a
MARKETPLACE,O-281313650849370,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/08/20,"5:46 PM PST, UTC-08:00",28.46,4.99,0,0,n/a,2.6,0,5.41,41.46,-4.18,n/a,0,-1.56,0,0,0,n/a
MARKETPLACE,O-299112698315780,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/03/20,"5:45 PM PDT, UTC-07:00",23.51,2.99,0,0,n/a,2.05,0,7.14,35.69,-3.31,n/a,0,-1.39,0,0,0,n/a
MARKETPLACE,O-208713766256725,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/20/20,"4:35 PM PST, UTC-08:00",34.5,2.99,0,0,n/a,2.9,0,8.08,48.47,-4.69,n/a,0,-1.78,0,0,0,n/a
MARKETPLACE,O-077012147654251,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/11/20,"12:52 PM PDT, UTC-07:00",18.98,2.99,0,0,n/a,1.7,0,4.73,28.4,-2.75,n/a,0,-1.17,0,0,0,n/a
MARKETPLACE,O-699012801044493,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/14/20,"5:52 PM PDT, UTC-07:00",49.23,2.99,0,0,n/a,4.05,0,5,61.27,-6.53,n/a,0,-2.17,0,0,0,n/a
MARKETPLACE,O-344113203799778,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/25/20,"5:39 PM PDT, UTC-07:00",38.95,2.99,0,0,n/a,3.25,0,9.04,54.23,-5.24,n/a,0,-1.95,0,0,0,n/a
MARKETPLACE,O-430312626893655,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/28/20,"3:17 PM PDT, UTC-07:00",18.99,4.99,0,0,n/a,1.86,0,2.58,28.42,-3,n/a,0,-1.17,0,0,0,n/a
MARKETPLACE,O-973013586241118,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/01/20,"5:32 PM PST, UTC-08:00",36.35,2.99,0,0,n/a,3.05,0,4.24,46.63,-4.92,n/a,0,-1.72,0,0,0,n/a
MARKETPLACE,W-095412577174978,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/23/20,"4:30 PM PDT, UTC-07:00",69.17,2.99,0,0,n/a,5.59,0,11.66,89.41,0,n/a,0,-3.03,0,0,0,n/a
MARKETPLACE,O-476913472371654,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/20/20,"6:01 PM PST, UTC-08:00",42.96,2.99,0,0,n/a,3.56,0,7.42,56.93,-5.74,n/a,0,-2.04,0,0,0,n/a
MARKETPLACE,O-166713754778618,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/18/20,"7:55 PM PST, UTC-08:00",32.96,2.99,0,0,n/a,2.78,0,10,48.73,-4.49,n/a,0,-1.79,0,0,0,n/a
MARKETPLACE,O-065613262122287,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/31/20,"2:46 PM PDT, UTC-07:00",29.46,4.99,0,0,n/a,2.67,0,5,42.12,-4.31,n/a,0,-1.58,0,0,0,n/a
