Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,O-248026251757391,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/21/24,"9:32 PM PDT, UTC-07:00",16.99,2.99,0,0,n/a,1.55,0,1.92,23.45,-2.5,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-304325057691524,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/23/24,"3:34 PM PST, UTC-08:00",16.99,0,0,0,n/a,1.32,0,0,18.31,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-642824973956658,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/14/24,"6:09 PM PST, UTC-08:00",29.22,0,0,0,n/a,2.26,0,0,31.48,-3.65,n/a,0,-1.26,0,0,0,n/a
MARKETPLACE,O-076925833868557,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/09/24,"7:40 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-574926060031076,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/03/24,"4:35 PM PDT, UTC-07:00",45.98,0,0,0,n/a,3.56,0,0,49.54,-5.75,n/a,0,-1.81,0,0,0,n/a
MARKETPLACE,O-989326357188858,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/31/24,"10:38 PM PDT, UTC-07:00",27.23,2.99,0,0,n/a,2.34,0,4.62,37.18,-3.78,n/a,0,-1.43,0,0,0,n/a
MARKETPLACE,O-873225045071331,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/22/24,"12:42 PM PST, UTC-08:00",29.47,0,0,0,n/a,2.28,0,0,31.75,-3.68,n/a,0,-1.27,0,0,0,n/a
MARKETPLACE,O-899025741390659,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/31/24,"6:34 PM PDT, UTC-07:00",23.18,0,0,0,n/a,1.8,0,0,24.98,-2.9,n/a,0,-1.06,0,0,0,n/a
MARKETPLACE,O-924425770924379,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/24,"9:09 PM PDT, UTC-07:00",23.36,0,0,0,n/a,1.81,0,0,25.17,-2.92,n/a,0,-1.07,0,0,0,n/a
MARKETPLACE,O-709724907804713,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/07/24,"8:04 PM PST, UTC-08:00",22.98,2.99,0,0,n/a,2.01,0,3.24,31.22,-3.25,n/a,0,-1.25,0,0,0,n/a
MARKETPLACE,O-976826367033962,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/02/24,"1:02 PM PDT, UTC-07:00",39.75,0,0,0,n/a,3.08,0,0,42.83,-4.97,n/a,0,-1.61,0,0,0,n/a
MARKETPLACE,O-495826494001904,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/14/24,"8:03 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,2.26,24.88,-2.62,n/a,0,-1.06,0,0,0,n/a
MARKETPLACE,O-502725982177210,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/25/24,"1:54 PM PDT, UTC-07:00",14.84,0,0,0,n/a,1.15,0,0,15.99,-1.86,n/a,0,-0.79,0,0,0,n/a
MARKETPLACE,O-517025791870557,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/06/24,"1:24 PM PDT, UTC-07:00",27.97,0,0,0,n/a,2.17,0,0,30.14,-3.5,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-167026424158459,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-167026424158459,,06/07/24,"11:12 PM PDT, UTC-07:00",-44.19,0,0,0,n/a,-3.42,0,0,-47.61,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-827326484487346,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/13/24,"7:13 PM PDT, UTC-07:00",40.98,2.99,0,0,n/a,3.41,0,10.36,57.74,-5.5,n/a,0,-2.06,0,0,0,n/a
MARKETPLACE,O-827524917126186,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/08/24,"5:03 PM PST, UTC-08:00",13.99,0,0,0,n/a,1.08,0,0,15.07,-1.75,n/a,0,-0.76,0,0,0,n/a
MARKETPLACE,O-603226275645961,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/23/24,"7:02 PM PDT, UTC-07:00",50.97,0,0,0,n/a,3.95,0,0,54.92,-6.37,n/a,0,-1.98,0,0,0,n/a
MARKETPLACE,O-729925293742824,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/15/24,"7:44 PM PST, UTC-08:00",45.43,2.99,0,0,n/a,3.75,0,5,57.17,-6.05,n/a,0,-2.04,0,0,0,n/a
MARKETPLACE,O-970025181776913,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/04/24,"4:45 PM PST, UTC-08:00",48.01,2.99,0,0,n/a,3.95,0,8.24,63.19,-6.38,n/a,0,-2.23,0,0,0,n/a
MARKETPLACE,W-187425163015305,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/02/24,"5:51 PM PST, UTC-08:00",55.95,2.99,0,0,n/a,4.57,0,9.04,72.55,0,n/a,0,-2.51,0,0,0,n/a
MARKETPLACE,O-258226580477926,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/23/24,"5:53 PM PDT, UTC-07:00",30.98,0,0,0,n/a,2.4,0,0,33.38,-3.87,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-198025331911194,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/19/24,"6:59 PM PST, UTC-08:00",56.45,2.99,0,0,n/a,4.6,0,6.08,70.12,-7.43,n/a,0,-2.44,0,0,0,n/a
MARKETPLACE,O-544325869607484,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/13/24,"3:26 PM PDT, UTC-07:00",19.38,0,0,0,n/a,1.5,0,0,20.88,-2.42,n/a,0,-0.94,0,0,0,n/a
MARKETPLACE,W-122625045978200,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/21/24,"5:57 PM PST, UTC-08:00",72.33,4.99,0,0,n/a,6,0,8.33,91.65,0,n/a,0,-3.1,0,0,0,n/a
MARKETPLACE,O-879525625999964,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-879525625999964,Multiple reasons: Refund due to a missing item. Refund due to a missing item,03/19/24,"10:52 PM PDT, UTC-07:00",-11.98,0,0,0,n/a,-0.93,0,0,-12.91,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,W-053725556687856,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/12/24,"7:15 PM PDT, UTC-07:00",51.69,2.99,0,0,n/a,4.24,0,8.84,67.76,0,n/a,0,-2.37,0,0,0,n/a
MARKETPLACE,O-561224884750448,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/06/24,"4:18 PM PST, UTC-08:00",40.8,2.99,0,0,n/a,3.39,0,8,55.18,-5.47,n/a,0,-1.98,0,0,0,n/a
MARKETPLACE,O-892226381979251,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/03/24,"8:31 PM PDT, UTC-07:00",34.47,4.99,0,0,n/a,3.06,0,6,48.52,-4.93,n/a,0,-1.78,0,0,0,n/a
MARKETPLACE,O-061826230785264,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/19/24,"6:20 PM PDT, UTC-07:00",25.73,2.99,0,0,n/a,2.22,0,3,33.94,-3.59,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,W-121124897970125,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/06/24,"7:40 PM PST, UTC-08:00",27.99,2.99,0,0,n/a,2.4,0,6.68,40.06,0,n/a,0,-1.52,0,0,0,n/a
MARKETPLACE,W-542326260375122,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/22/24,"7:25 PM PDT, UTC-07:00",86.91,0,0,0,n/a,6.74,0,14.05,107.7,0,n/a,0,-3.58,0,0,0,n/a
MARKETPLACE,O-158426297241119,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/25/24,"6:23 PM PDT, UTC-07:00",57.25,0,0,0,n/a,4.44,0,0,61.69,-7.16,n/a,0,-2.18,0,0,0,n/a
MARKETPLACE,O-166326470505028,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/12/24,"8:30 PM PDT, UTC-07:00",30.16,0,0,0,n/a,2.34,0,0,32.5,-3.77,n/a,0,-1.29,0,0,0,n/a
MARKETPLACE,W-697225660624117,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/23/24,"7:00 PM PDT, UTC-07:00",27.46,0,0,0,n/a,2.13,0,2.96,32.55,0,n/a,0,-1.29,0,0,0,n/a
MARKETPLACE,O-926126450044214,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/11/24,"5:24 PM PDT, UTC-07:00",20.99,2.99,0,0,n/a,1.86,0,3.56,29.4,-3,n/a,0,-1.2,0,0,0,n/a
MARKETPLACE,W-196726494994178,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/15/24,"1:30 PM PDT, UTC-07:00",40.97,2.99,0,0,n/a,3.41,0,6.95,54.32,0,n/a,0,-1.96,0,0,0,n/a
MARKETPLACE,O-586925032133495,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/20/24,"5:59 PM PST, UTC-08:00",22.98,2.99,0,0,n/a,2.01,0,4.2,32.18,-3.25,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,O-888525641772835,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/22/24,"5:31 PM PDT, UTC-07:00",20.99,2.99,0,0,n/a,1.86,0,2.26,28.1,-3,n/a,0,-1.16,0,0,0,n/a
MARKETPLACE,W-299425848895557,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/10/24,"6:29 PM PDT, UTC-07:00",28.94,0,0,0,n/a,2.24,0,0,31.18,0,n/a,0,-1.25,0,0,0,n/a
MARKETPLACE,O-407225920761656,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/19/24,"1:28 PM PDT, UTC-07:00",18.23,0,0,0,n/a,1.41,0,0,19.64,-2.28,n/a,0,-0.9,0,0,0,n/a
MARKETPLACE,O-131725816287684,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/07/24,"5:58 PM PDT, UTC-07:00",30.46,2.99,0,0,n/a,2.59,0,5,41.04,-4.18,n/a,0,-1.55,0,0,0,n/a
MARKETPLACE,W-958325584736283,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/16/24,"4:46 PM PDT, UTC-07:00",26.18,2.99,0,0,n/a,2.26,0,4.71,36.14,0,n/a,0,-1.4,0,0,0,n/a
MARKETPLACE,W-287225850332942,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/11/24,"5:57 PM PDT, UTC-07:00",12.98,0,0,0,n/a,1.01,0,0,13.99,0,n/a,0,-0.73,0,0,0,n/a
MARKETPLACE,O-704826322763366,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/28/24,"6:13 PM PDT, UTC-07:00",95.28,0,0,0,n/a,7.38,0,0,102.66,-11.91,n/a,0,-3.43,0,0,0,n/a
MARKETPLACE,O-260324907877043,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/07/24,"4:47 PM PST, UTC-08:00",16.99,0,0,0,n/a,1.32,0,0,18.31,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-717125865926282,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/12/24,"6:45 PM PDT, UTC-07:00",24.68,2.99,0,0,n/a,2.14,0,5.32,35.13,-3.46,n/a,0,-1.37,0,0,0,n/a
MARKETPLACE,W-707326286050512,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/25/24,"1:15 PM PDT, UTC-07:00",44.35,0,0,0,n/a,3.44,0,7.17,54.96,0,n/a,0,-1.98,0,0,0,n/a
MARKETPLACE,W-679125288043725,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/24,"6:24 PM PST, UTC-08:00",38.98,0,0,0,n/a,3.02,0,0,42,0,n/a,0,-1.58,0,0,0,n/a
MARKETPLACE,O-292026154649366,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/12/24,"12:59 PM PDT, UTC-07:00",25.22,0,0,0,n/a,1.95,0,0,27.17,-3.15,n/a,0,-1.13,0,0,0,n/a
MARKETPLACE,O-837026478351853,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/12/24,"9:35 PM PDT, UTC-07:00",14.97,0,0,0,n/a,1.16,0,0,16.13,-1.87,n/a,0,-0.79,0,0,0,n/a
MARKETPLACE,O-399226266709308,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/23/24,"5:20 PM PDT, UTC-07:00",55.7,2.99,0,0,n/a,4.55,0,9.45,72.69,-7.34,n/a,0,-2.52,0,0,0,n/a
MARKETPLACE,O-144125801904310,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/07/24,"3:00 PM PDT, UTC-07:00",23.99,4.99,0,0,n/a,2.25,0,3.88,35.11,-3.62,n/a,0,-1.37,0,0,0,n/a
MARKETPLACE,O-590325171170485,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/04/24,"4:33 PM PST, UTC-08:00",23.38,4.99,0,0,n/a,2.2,0,3,33.57,-3.55,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-033426630529311,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/28/24,"6:52 PM PDT, UTC-07:00",38.45,0,0,0,n/a,2.98,0,0,41.43,-4.81,n/a,0,-1.56,0,0,0,n/a
MARKETPLACE,O-915426343700777,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/30/24,"8:31 PM PDT, UTC-07:00",12.49,0,0,0,n/a,0.97,0,0,13.46,-1.56,n/a,0,-0.71,0,0,0,n/a
MARKETPLACE,O-386425423214406,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/28/24,"6:53 PM PST, UTC-08:00",16.47,0,0,0,n/a,1.28,0,0,17.75,-2.06,n/a,0,-0.84,0,0,0,n/a
MARKETPLACE,O-377225455034392,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/02/24,"7:57 PM PST, UTC-08:00",36.97,2.99,0,0,n/a,3.1,0,5.98,49.04,-5,n/a,0,-1.8,0,0,0,n/a
MARKETPLACE,O-362126011706199,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/27/24,"7:43 PM PDT, UTC-07:00",62.46,0,0,0,n/a,4.84,0,0,67.3,-7.81,n/a,0,-2.35,0,0,0,n/a
MARKETPLACE,W-437326484491102,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/14/24,"4:44 PM PDT, UTC-07:00",33.98,2.99,0,0,n/a,2.86,0,6.52,46.35,0,n/a,0,-1.71,0,0,0,n/a
MARKETPLACE,O-898725761870543,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/02/24,"8:10 PM PDT, UTC-07:00",16.99,2.99,0,0,n/a,1.55,0,3.69,25.22,-2.5,n/a,0,-1.07,0,0,0,n/a
MARKETPLACE,W-440924984166201,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/15/24,"5:36 PM PST, UTC-08:00",23.99,0,0,0,n/a,1.86,0,0,25.85,0,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-459826539126471,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/19/24,"12:52 PM PDT, UTC-07:00",26.98,2.99,0,0,n/a,2.32,0,0,32.29,-3.75,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,W-038025856396222,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/12/24,"2:27 PM PDT, UTC-07:00",19.38,2.99,0,0,n/a,1.73,0,4.82,28.92,0,n/a,0,-1.18,0,0,0,n/a
MARKETPLACE,O-974626350072588,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/31/24,"6:10 PM PDT, UTC-07:00",55.36,0,0,0,n/a,4.29,0,0,59.65,-6.92,n/a,0,-2.12,0,0,0,n/a
MARKETPLACE,O-477726416787799,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/07/24,"4:51 PM PDT, UTC-07:00",80.26,0,0,0,n/a,6.22,0,0,86.48,-10.03,n/a,0,-2.94,0,0,0,n/a
MARKETPLACE,O-404425864847115,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/12/24,"8:27 PM PDT, UTC-07:00",13.99,0,0,0,n/a,1.08,0,0,15.07,-1.75,n/a,0,-0.76,0,0,0,n/a
MARKETPLACE,O-016325522319008,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/10/24,"3:06 PM PDT, UTC-07:00",29.48,2.99,0,0,n/a,2.51,0,3.18,38.16,-4.06,n/a,0,-1.46,0,0,0,n/a
MARKETPLACE,O-218426372430189,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/02/24,"6:05 PM PDT, UTC-07:00",15.34,2.99,0,0,n/a,1.42,0,3.29,23.04,-2.29,n/a,0,-1,0,0,0,n/a
MARKETPLACE,O-337726089811706,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/04/24,"7:37 PM PDT, UTC-07:00",18.82,0,0,0,n/a,1.46,0,0,20.28,-2.35,n/a,0,-0.92,0,0,0,n/a
MARKETPLACE,W-959526367855246,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/01/24,"8:13 PM PDT, UTC-07:00",45.67,0,0,0,n/a,3.54,0,0,49.21,0,n/a,0,-1.8,0,0,0,n/a
MARKETPLACE,O-020324848527936,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/02/24,"2:50 PM PST, UTC-08:00",16.99,0,0,0,n/a,1.32,0,0,18.31,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-888625928326813,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/19/24,"4:46 PM PDT, UTC-07:00",73.33,0,0,0,n/a,5.68,0,0,79.01,-9.17,n/a,0,-2.71,0,0,0,n/a
MARKETPLACE,O-586925102137829,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/27/24,"5:39 PM PST, UTC-08:00",55.96,0,0,0,n/a,4.34,0,0,60.3,-7,n/a,0,-2.14,0,0,0,n/a
MARKETPLACE,O-750326629117823,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/27/24,"5:42 PM PDT, UTC-07:00",39.47,0,0,0,n/a,3.06,0,2,44.53,-4.93,n/a,0,-1.66,0,0,0,n/a
MARKETPLACE,W-901425237456220,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/09/24,"5:53 PM PST, UTC-08:00",30.18,0,0,0,n/a,2.34,0,0,32.52,0,n/a,0,-1.29,0,0,0,n/a
MARKETPLACE,O-361925918137293,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/17/24,"7:20 PM PDT, UTC-07:00",30.97,0,0,0,n/a,2.4,0,0,33.37,-3.87,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-575625733142317,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/31/24,"4:40 PM PDT, UTC-07:00",37.68,4.99,0,0,n/a,3.31,0,3,48.98,-5.33,n/a,0,-1.79,0,0,0,n/a
MARKETPLACE,O-026226007390543,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/27/24,"12:30 PM PDT, UTC-07:00",16.99,0,0,0,n/a,1.32,0,0,18.31,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-907724963312895,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/13/24,"7:36 PM PST, UTC-08:00",50.67,2.99,0,0,n/a,4.16,0,8.67,66.49,-6.71,n/a,0,-2.33,0,0,0,n/a
MARKETPLACE,O-251326580713294,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/23/24,"6:32 PM PDT, UTC-07:00",21.77,2.99,0,0,n/a,1.92,0,5,31.68,-3.1,n/a,0,-1.27,0,0,0,n/a
MARKETPLACE,W-879525575993006,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/24,"6:23 PM PDT, UTC-07:00",22.73,0,0,0,n/a,1.76,0,2.45,26.94,0,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-690625105524220,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/28/24,"3:17 PM PST, UTC-08:00",13.99,0,0,0,n/a,1.08,0,0,15.07,-1.75,n/a,0,-0.76,0,0,0,n/a
MARKETPLACE,O-527725320396078,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/19/24,"3:44 PM PST, UTC-08:00",42.47,4.99,0,0,n/a,3.68,0,10.23,61.37,-5.93,n/a,0,-2.17,0,0,0,n/a
MARKETPLACE,W-622825867643977,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/12/24,"7:17 PM PDT, UTC-07:00",25.97,0,0,0,n/a,2.01,0,0,27.98,0,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,O-974626230034685,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/20/24,"5:24 PM PDT, UTC-07:00",32.46,2.99,0,0,n/a,2.75,0,8,46.2,-4.43,n/a,0,-1.71,0,0,0,n/a
MARKETPLACE,W-740925117028627,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/28/24,"6:16 PM PST, UTC-08:00",38.45,0,0,0,n/a,2.98,0,0,41.43,0,n/a,0,-1.56,0,0,0,n/a
MARKETPLACE,O-882026656345345,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/30/24,"7:48 PM PDT, UTC-07:00",41.98,4.99,0,0,n/a,3.64,0,4.5,55.11,-5.87,n/a,0,-1.98,0,0,0,n/a
MARKETPLACE,W-078425099533035,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/26/24,"6:18 PM PST, UTC-08:00",27.06,0,0,0,n/a,2.1,0,4.37,33.53,0,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-167026424158459,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/07/24,"9:32 PM PDT, UTC-07:00",44.19,0,0,0,n/a,3.42,0,0,47.61,-5.52,n/a,0,-1.75,0,0,0,n/a
