Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,O-258432324155108,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/18/26,"6:04 PM PST, UTC-08:00",22.68,2.99,0,0,n/a,1.99,0,3.85,31.51,-3.21,n/a,0,-1.26,0,0,0,n/a
MARKETPLACE,O-780032354024471,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/21/26,"9:17 PM PST, UTC-08:00",25.48,0,0,0,n/a,1.97,0,0,27.45,-3.19,n/a,0,-1.14,0,0,0,n/a
MARKETPLACE,O-788932595090016,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/26,"7:16 PM PST, UTC-08:00",39.72,0,0,0,n/a,3.08,0,0,42.8,-4.97,n/a,0,-1.61,0,0,0,n/a
MARKETPLACE,O-578332355084288,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/22/26,"4:48 PM PST, UTC-08:00",62.15,0,0,0,n/a,4.82,0,0,66.97,-7.77,n/a,0,-2.34,0,0,0,n/a
MARKETPLACE,O-844432606045989,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/15/26,"7:03 PM PST, UTC-08:00",51.85,0,0,0,n/a,4.02,0,0,55.87,-6.48,n/a,0,-2,0,0,0,n/a
MARKETPLACE,O-790832578320890,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/12/26,"7:09 PM PST, UTC-08:00",33.82,2.99,0,0,n/a,2.85,0,5.74,45.4,-4.6,n/a,0,-1.68,0,0,0,n/a
MARKETPLACE,W-182832530956831,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/08/26,"4:39 PM PST, UTC-08:00",34.98,0,0,0,n/a,2.71,0,0,37.69,0,n/a,0,-1.45,0,0,0,n/a
MARKETPLACE,W-147132179738976,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/04/26,"10:42 AM PST, UTC-08:00",80.97,0,0,0,n/a,6.28,0,0,87.25,0,n/a,0,-2.96,0,0,0,n/a
MARKETPLACE,O-591432504023645,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/05/26,"7:05 PM PST, UTC-08:00",28.34,0,0,0,n/a,2.2,0,0,30.54,-3.54,n/a,0,-1.23,0,0,0,n/a
MARKETPLACE,O-897732461879163,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/01/26,"8:24 PM PST, UTC-08:00",34.2,4.99,0,0,n/a,3.04,0,3.87,46.1,-4.9,n/a,0,-1.71,0,0,0,n/a
MARKETPLACE,O-494232268571962,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/12/26,"9:32 PM PST, UTC-08:00",14.99,0,0,0,n/a,1.16,0,0,16.15,-1.87,n/a,0,-0.79,0,0,0,n/a
MARKETPLACE,O-427632596196715,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/26,"7:55 PM PST, UTC-08:00",24.99,0,0,0,n/a,1.94,0,0,26.93,-3.12,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-444532595375171,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/26,"8:25 PM PST, UTC-08:00",69.25,0,0,0,n/a,5.37,0,0,74.62,-8.66,n/a,0,-2.58,0,0,0,n/a
MARKETPLACE,O-074332308116574,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/16/26,"7:26 PM PST, UTC-08:00",16.48,4.99,0,0,n/a,1.67,0,0,23.14,-2.68,n/a,0,-1.01,0,0,0,n/a
MARKETPLACE,W-590432161533578,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/02/26,"5:39 PM PST, UTC-08:00",27.98,0,0,0,n/a,2.17,0,0,30.15,0,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-251432597968429,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/26,"8:11 PM PST, UTC-08:00",53.94,2.99,0,0,n/a,4.41,0,12.27,73.61,-7.12,n/a,0,-2.55,0,0,0,n/a
MARKETPLACE,O-392632300810202,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/17/26,"1:10 PM PST, UTC-08:00",50.97,2.99,0,0,n/a,4.18,0,0,58.14,-6.75,n/a,0,-2.07,0,0,0,n/a
MARKETPLACE,O-180432278075900,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/14/26,"3:37 PM PST, UTC-08:00",41.97,0,0,0,n/a,3.25,0,0,45.22,-5.25,n/a,0,-1.68,0,0,0,n/a
MARKETPLACE,W-350032380102013,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/24/26,"5:37 PM PST, UTC-08:00",58.98,0,0,0,n/a,4.57,0,0,63.55,0,n/a,0,-2.24,0,0,0,n/a
MARKETPLACE,O-624732257468900,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/12/26,"1:15 PM PST, UTC-08:00",16.69,0,0,0,n/a,1.29,0,0,17.98,-2.09,n/a,0,-0.85,0,0,0,n/a
MARKETPLACE,O-462032180737415,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/04/26,"5:18 PM PST, UTC-08:00",52.17,2.99,0,0,n/a,4.27,0,8.85,68.28,-6.9,n/a,0,-2.38,0,0,0,n/a
MARKETPLACE,O-859732219920490,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/07/26,"5:02 PM PST, UTC-08:00",13.97,0,0,0,n/a,1.08,0,0,15.05,-1.75,n/a,0,-0.76,0,0,0,n/a
MARKETPLACE,O-202032400470997,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/26/26,"7:57 PM PST, UTC-08:00",68.86,0,0,0,n/a,5.34,0,0,74.2,-8.61,n/a,0,-2.56,0,0,0,n/a
MARKETPLACE,O-431532455778196,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/31/26,"6:16 PM PST, UTC-08:00",37.93,0,0,0,n/a,2.94,0,0,40.87,-4.74,n/a,0,-1.55,0,0,0,n/a
MARKETPLACE,O-419532314490706,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/17/26,"5:17 PM PST, UTC-08:00",25.98,0,0,0,n/a,2.01,0,0,27.99,-3.25,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,W-567432344795766,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/21/26,"4:52 PM PST, UTC-08:00",37.36,0,0,0,n/a,2.9,0,0,40.26,0,n/a,0,-1.53,0,0,0,n/a
MARKETPLACE,W-718432303104152,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/16/26,"4:49 PM PST, UTC-08:00",19.99,0,0,0,n/a,1.55,0,0,21.54,0,n/a,0,-0.96,0,0,0,n/a
MARKETPLACE,O-593432382044697,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/24/26,"8:08 PM PST, UTC-08:00",27.47,2.99,0,0,n/a,2.36,0,3.58,36.4,-3.81,n/a,0,-1.41,0,0,0,n/a
MARKETPLACE,O-223432534133267,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/08/26,"5:23 PM PST, UTC-08:00",61.52,0,0,0,n/a,4.77,0,0,66.29,-7.69,n/a,0,-2.32,0,0,0,n/a
MARKETPLACE,O-162632527666293,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/07/26,"7:45 PM PST, UTC-08:00",83,2.99,0,0,n/a,6.66,0,18.53,111.18,-10.75,n/a,0,-3.69,0,0,0,n/a
MARKETPLACE,O-897732471875158,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/02/26,"4:52 PM PST, UTC-08:00",13.99,0,0,0,n/a,1.08,0,0,15.07,-1.75,n/a,0,-0.76,0,0,0,n/a
MARKETPLACE,W-624732267465687,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/12/26,"5:27 PM PST, UTC-08:00",21.98,0,0,0,n/a,1.7,0,0,23.68,0,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-468032301045714,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/16/26,"7:31 PM PST, UTC-08:00",24.99,0,0,0,n/a,1.94,0,0,26.93,-3.12,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-809832158722372,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/02/26,"1:11 PM PST, UTC-08:00",55.46,2.99,0,0,n/a,4.53,0,6.27,69.25,-7.31,n/a,0,-2.41,0,0,0,n/a
MARKETPLACE,O-698732437220829,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/29/26,"8:56 PM PST, UTC-08:00",53.46,2.99,0,0,n/a,4.37,0,9.12,69.94,-7.06,n/a,0,-2.43,0,0,0,n/a
MARKETPLACE,O-091632411905232,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/27/26,"5:31 PM PST, UTC-08:00",22.83,0,0,0,n/a,1.77,0,0,24.6,-2.85,n/a,0,-1.05,0,0,0,n/a
MARKETPLACE,O-490832492975298,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/04/26,"6:08 PM PST, UTC-08:00",50.47,2.99,0,0,n/a,4.14,0,5,62.6,-6.68,n/a,0,-2.21,0,0,0,n/a
MARKETPLACE,O-303432587952351,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/13/26,"6:26 PM PST, UTC-08:00",25.98,2.99,0,0,n/a,2.24,0,1,32.21,-3.62,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,O-763132223310003,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/08/26,"5:41 PM PST, UTC-08:00",21.98,0,0,0,n/a,1.7,0,0,23.68,-2.75,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-010932519494210,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/06/26,"10:29 PM PST, UTC-08:00",18.18,0,0,0,n/a,1.41,0,0,19.59,-2.27,n/a,0,-0.9,0,0,0,n/a
MARKETPLACE,O-711732346857062,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/21/26,"10:45 AM PST, UTC-08:00",29.99,0,0,0,n/a,2.32,0,0,32.31,-3.75,n/a,0,-1.29,0,0,0,n/a
MARKETPLACE,O-759432432380290,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/29/26,"6:39 PM PST, UTC-08:00",57.53,2.99,0,0,n/a,4.69,0,6.2,71.41,-7.57,n/a,0,-2.48,0,0,0,n/a
MARKETPLACE,O-762332294319309,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/15/26,"7:34 PM PST, UTC-08:00",27.73,4.99,0,0,n/a,2.54,0,6,41.26,-4.09,n/a,0,-1.56,0,0,0,n/a
MARKETPLACE,O-620732314795949,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/17/26,"6:49 PM PST, UTC-08:00",17.99,0,0,0,n/a,1.39,0,0,19.38,-2.25,n/a,0,-0.89,0,0,0,n/a
MARKETPLACE,O-014532509392084,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/05/26,"5:48 PM PST, UTC-08:00",10.99,0,0,0,n/a,0.85,0,0,11.84,-1.37,n/a,0,-0.66,0,0,0,n/a
MARKETPLACE,O-297432388068219,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/24/26,"7:16 PM PST, UTC-08:00",45.67,0,0,0,n/a,3.54,0,0,49.21,-5.71,n/a,0,-1.8,0,0,0,n/a
MARKETPLACE,O-201932199658623,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/06/26,"3:39 PM PST, UTC-08:00",39.98,2.99,0,0,n/a,3.33,0,6.79,53.09,-5.37,n/a,0,-1.92,0,0,0,n/a
MARKETPLACE,O-862532208104978,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/06/26,"10:06 PM PST, UTC-08:00",44.17,2.99,0,0,n/a,3.65,0,0,50.81,-5.9,n/a,0,-1.85,0,0,0,n/a
MARKETPLACE,O-012632555111301,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/10/26,"7:42 PM PST, UTC-08:00",10.99,0,0,0,n/a,0.85,0,0,11.84,-1.37,n/a,0,-0.66,0,0,0,n/a
MARKETPLACE,W-440232414365312,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/27/26,"5:46 PM PST, UTC-08:00",56.2,0,0,0,n/a,4.36,0,0,60.56,0,n/a,0,-2.15,0,0,0,n/a
MARKETPLACE,O-793632458498043,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/31/26,"4:51 PM PST, UTC-08:00",20.38,0,0,0,n/a,1.58,0,0,21.96,-2.55,n/a,0,-0.97,0,0,0,n/a
MARKETPLACE,W-836132501041756,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/05/26,"6:22 PM PST, UTC-08:00",50.81,2.99,0,0,n/a,4.17,0,11.59,69.56,0,n/a,0,-2.42,0,0,0,n/a
MARKETPLACE,W-365632171387695,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/03/26,"6:16 PM PST, UTC-08:00",66.96,2.99,0,0,n/a,5.42,0,5,80.37,0,n/a,0,-2.75,0,0,0,n/a
MARKETPLACE,O-869032364246488,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/22/26,"5:23 PM PST, UTC-08:00",16.98,2.99,0,0,n/a,1.55,0,3.84,25.36,-2.5,n/a,0,-1.07,0,0,0,n/a
MARKETPLACE,O-788632471034604,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/02/26,"4:33 PM PST, UTC-08:00",22.83,0,0,0,n/a,1.77,0,0,24.6,-2.85,n/a,0,-1.05,0,0,0,n/a
MARKETPLACE,O-855632595405783,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/26,"6:38 PM PST, UTC-08:00",33.97,0,0,0,n/a,2.63,0,0,36.6,-4.25,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,W-398732230181435,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/09/26,"10:06 PM PST, UTC-08:00",36.98,0,0,0,n/a,2.87,0,0,39.85,0,n/a,0,-1.52,0,0,0,n/a
MARKETPLACE,O-199732386392377,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/25/26,"12:36 PM PST, UTC-08:00",32.98,0,0,0,n/a,2.56,0,0,35.54,-4.12,n/a,0,-1.38,0,0,0,n/a
MARKETPLACE,O-596032239165042,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/09/26,"9:05 PM PST, UTC-08:00",25.98,2.99,0,0,n/a,2.24,0,2.94,34.15,-3.62,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,O-402432156392497,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/01/26,"5:42 PM PST, UTC-08:00",35.46,0,0,0,n/a,2.75,0,0,38.21,-4.43,n/a,0,-1.47,0,0,0,n/a
MARKETPLACE,O-031032529564669,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/07/26,"9:05 PM PST, UTC-08:00",74.87,0,0,0,n/a,5.8,0,0,80.67,-9.36,n/a,0,-2.76,0,0,0,n/a
MARKETPLACE,O-434832577301404,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/12/26,"6:19 PM PST, UTC-08:00",19.96,4.99,0,0,n/a,1.94,0,0,26.89,-3.12,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-501532238220998,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/09/26,"8:15 PM PST, UTC-08:00",24.72,4.99,0,0,n/a,2.31,0,0,32.02,-3.71,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,T-118332140882806,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Account Adjustment,,01/16/26,"12:53 PM PST, UTC-08:00",0,0,0,0,n/a,0,0,0,48.37,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-390232308688885,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/17/26,"3:37 PM PST, UTC-08:00",150.12,2.99,0,0,n/a,11.86,0,10,174.97,-19.14,n/a,0,-5.64,0,0,0,n/a
MARKETPLACE,O-611332419537116,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/27/26,"7:25 PM PST, UTC-08:00",41.9,2.99,0,0,n/a,3.48,0,3,51.37,-5.61,n/a,0,-1.87,0,0,0,n/a
MARKETPLACE,O-378932410508946,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/27/26,"7:56 PM PST, UTC-08:00",28.47,0,0,0,n/a,2.21,0,0,30.68,-3.56,n/a,0,-1.24,0,0,0,n/a
MARKETPLACE,O-226132202592651,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/06/26,"7:43 PM PST, UTC-08:00",68.42,2.99,0,0,n/a,5.53,0,11.62,88.56,-8.93,n/a,0,-3,0,0,0,n/a
MARKETPLACE,O-983032515033911,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/07/26,"12:45 PM PST, UTC-08:00",25.83,2.99,0,0,n/a,2.23,0,3,34.05,-3.6,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,O-046832390265581,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/25/26,"5:03 PM PST, UTC-08:00",41.21,2.99,0,0,n/a,3.42,0,4.66,52.28,-5.53,n/a,0,-1.89,0,0,0,n/a
MARKETPLACE,W-074332308116843,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/16/26,"7:17 PM PST, UTC-08:00",35.98,0,0,0,n/a,2.79,0,0,38.77,0,n/a,0,-1.48,0,0,0,n/a
MARKETPLACE,O-392632310891515,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/17/26,"4:40 PM PST, UTC-08:00",53.44,0,0,0,n/a,4.14,0,0,57.58,-6.68,n/a,0,-2.06,0,0,0,n/a
MARKETPLACE,W-014532519392210,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/06/26,"5:15 PM PST, UTC-08:00",23.98,0,0,0,n/a,1.86,0,0,25.84,0,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-490532290631622,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/15/26,"5:40 PM PST, UTC-08:00",22.83,0,0,0,n/a,1.77,0,0,24.6,-2.85,n/a,0,-1.05,0,0,0,n/a
MARKETPLACE,W-852132523508782,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/08/26,"12:39 PM PST, UTC-08:00",106.95,0,0,0,n/a,8.29,0,0,115.24,0,n/a,0,-3.81,0,0,0,n/a
MARKETPLACE,O-041932379135240,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/23/26,"8:10 PM PST, UTC-08:00",22.84,0,0,0,n/a,1.77,0,0,24.61,-2.86,n/a,0,-1.05,0,0,0,n/a
MARKETPLACE,W-541432216705277,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/08/26,"1:52 PM PST, UTC-08:00",19.99,2.99,0,0,n/a,1.78,0,4.04,28.8,0,n/a,0,-1.18,0,0,0,n/a
MARKETPLACE,O-158232231142654,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/09/26,"5:00 PM PST, UTC-08:00",21.99,0,0,0,n/a,1.7,0,0,23.69,-2.75,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-821332578802673,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/12/26,"5:43 PM PST, UTC-08:00",21.98,0,0,0,n/a,1.7,0,0,23.68,-2.75,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-759432522380945,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/08/26,"1:18 PM PST, UTC-08:00",25.98,0,0,0,n/a,2.01,0,0,27.99,-3.25,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,O-462032180737415,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-462032180737415,Tip increased by diner via self-service,01/04/26,"5:18 PM PST, UTC-08:00",0,0,0,0,n/a,0,0,7,7,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-113932320093432,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/18/26,"7:45 PM PST, UTC-08:00",32.98,0,0,0,n/a,2.56,0,0,35.54,-4.12,n/a,0,-1.38,0,0,0,n/a
MARKETPLACE,O-780032354026356,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/21/26,"7:56 PM PST, UTC-08:00",61.04,0,0,0,n/a,4.73,0,0,65.77,-7.63,n/a,0,-2.31,0,0,0,n/a
MARKETPLACE,O-384032194512349,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/05/26,"5:01 PM PST, UTC-08:00",32.98,0,0,0,n/a,2.56,0,0,35.54,-4.12,n/a,0,-1.38,0,0,0,n/a
MARKETPLACE,O-427632606197582,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/15/26,"5:22 PM PST, UTC-08:00",47.45,0,0,0,n/a,3.68,0,0,51.13,-5.93,n/a,0,-1.86,0,0,0,n/a
MARKETPLACE,O-078932141937365,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/01/26,"3:55 PM PST, UTC-08:00",22.99,0,0,0,n/a,1.78,0,0,24.77,-2.87,n/a,0,-1.06,0,0,0,n/a
MARKETPLACE,O-056232334804741,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/19/26,"8:02 PM PST, UTC-08:00",19.96,4.99,0,0,n/a,1.94,0,0,26.89,-3.12,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-637032493361201,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/05/26,"5:30 PM PST, UTC-08:00",13.99,0,0,0,n/a,1.08,0,0,15.07,-1.75,n/a,0,-0.76,0,0,0,n/a
MARKETPLACE,O-272232255541702,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/11/26,"7:06 PM PST, UTC-08:00",34.47,0,0,0,n/a,2.67,0,0,37.14,-4.31,n/a,0,-1.43,0,0,0,n/a
MARKETPLACE,O-717432424108417,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/28/26,"7:44 PM PST, UTC-08:00",18.97,4.99,0,0,n/a,1.86,0,0,25.82,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-534832597553226,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/15/26,"4:45 PM PST, UTC-08:00",25.37,0,0,0,n/a,1.97,0,0,27.34,-3.17,n/a,0,-1.13,0,0,0,n/a
MARKETPLACE,O-596032239162730,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/09/26,"9:34 PM PST, UTC-08:00",14.99,0,0,0,n/a,1.16,0,0,16.15,-1.87,n/a,0,-0.79,0,0,0,n/a
