Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,W-169611291881860,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/17/20,"1:29 PM PDT, UTC-07:00",44.96,2.99,0,0,n/a,3.84,0,10.36,62.15,0,n/a,0,-2.2,0,0,0,n/a
MARKETPLACE,P-CA762663994055c24399d052e8f81658ac,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,06/28/20,"6:38 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-697610472915384,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/25/20,"8:37 PM PST, UTC-08:00",18.99,2.99,0,0,n/a,1.76,0,3.56,27.3,-2.75,n/a,0,-1.13,0,0,0,n/a
MARKETPLACE,O-593411562014503,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/14/20,"5:37 PM PDT, UTC-07:00",25.74,2.99,0,0,n/a,2.3,0,4.65,35.68,-3.59,n/a,0,-1.39,0,0,0,n/a
MARKETPLACE,W-281411949262016,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Cash Order,,06/20/20,"7:41 PM PDT, UTC-07:00",14.99,0,0,0,n/a,1.2,0,0,16.19,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-328710960589944,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/20,"7:53 PM PDT, UTC-07:00",35.98,0,0,0,n/a,2.88,0,0,38.86,-4.5,n/a,0,-1.49,0,0,0,n/a
MARKETPLACE,P-CA53724af9654e88089b4d324b2248b616,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,05/16/20,"5:53 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-124110566899877,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/03/20,"4:39 PM PST, UTC-08:00",13.47,0,0,0,n/a,1.08,0,0,14.55,-1.68,n/a,0,-0.74,0,0,0,n/a
MARKETPLACE,O-912410571584667,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/04/20,"6:17 PM PST, UTC-08:00",41.69,2.99,0,0,n/a,3.58,0,7.24,55.5,-5.59,n/a,0,-1.99,0,0,0,n/a
MARKETPLACE,O-097810693981441,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/16/20,"8:58 PM PST, UTC-08:00",10.99,0,0,0,n/a,0.88,0,0,11.87,-1.37,n/a,0,-0.66,0,0,0,n/a
MARKETPLACE,W-401311934063462,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/20/20,"6:15 PM PDT, UTC-07:00",27.16,0,0,0,n/a,2.17,0,0,29.33,0,n/a,0,-1.19,0,0,0,n/a
MARKETPLACE,W-117110413688354,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/19/20,"7:36 PM PST, UTC-08:00",27.36,2.99,0,0,n/a,2.43,0,0,32.78,0,n/a,0,-1.3,0,0,0,n/a
MARKETPLACE,O-728910630865905,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/10/20,"8:04 PM PST, UTC-08:00",29.73,2.99,0,0,n/a,2.62,0,5.3,40.64,-4.09,n/a,0,-1.54,0,0,0,n/a
MARKETPLACE,O-914811506905245,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/07/20,"7:57 PM PDT, UTC-07:00",57.2,4.99,0,0,n/a,4.18,0,6.64,73.01,-7.77,n/a,0,-2.22,0,0,-10,n/a
MARKETPLACE,O-651311828030037,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/08/20,"5:53 PM PDT, UTC-07:00",24.97,2.99,0,0,n/a,2.24,0,4.53,34.73,-3.5,n/a,0,-1.36,0,0,0,n/a
MARKETPLACE,W-136510802357080,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/28/20,"11:49 AM PST, UTC-08:00",17.73,2.99,0,0,n/a,1.66,0,3.36,25.74,0,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,P-CA59562088b7473fecd376e272fded24cc,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,04/24/20,"4:18 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-510510796992030,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/27/20,"2:51 PM PST, UTC-08:00",19.98,2.99,0,0,n/a,1.84,0,2.48,27.29,-2.87,n/a,0,-1.13,0,0,0,n/a
MARKETPLACE,O-113312016456873,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/28/20,"2:08 PM PDT, UTC-07:00",45.45,4.99,0,0,n/a,3.91,0,10.87,65.22,-6.31,n/a,0,-2.29,0,0,0,n/a
MARKETPLACE,O-949710459438755,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/24/20,"5:15 PM PST, UTC-08:00",39.66,4.99,0,0,n/a,3.57,0,9.64,57.86,-5.58,n/a,0,-2.06,0,0,0,n/a
MARKETPLACE,O-914811506907263,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/07/20,"5:58 PM PDT, UTC-07:00",31.98,4.99,0,0,n/a,2.16,0,3.91,43.04,-4.62,n/a,0,-1.31,0,0,-10,n/a
MARKETPLACE,O-150511514800276,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/09/20,"5:03 PM PDT, UTC-07:00",45.38,2.99,0,0,n/a,3.87,0,4,56.24,-6.05,n/a,0,-2.02,0,0,0,n/a
MARKETPLACE,O-016011221326369,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/09/20,"9:04 PM PDT, UTC-07:00",41.71,2.99,0,0,n/a,3.58,0,7.24,55.52,-5.59,n/a,0,-1.99,0,0,0,n/a
MARKETPLACE,W-633710909790943,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/08/20,"8:13 PM PDT, UTC-07:00",38.31,0,0,0,n/a,3.06,0,8.27,49.64,0,n/a,0,-1.81,0,0,0,n/a
MARKETPLACE,O-107811166361523,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/20,"7:08 PM PDT, UTC-07:00",60.47,2.99,0,0,n/a,5.08,0,3,71.54,-7.93,n/a,0,-2.48,0,0,0,n/a
MARKETPLACE,P-CA0d0dd95c5d5272a3d44dc7dcfb1c34ed,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,01/27/20,"7:53 PM PST, UTC-08:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,W-593410619411768,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/08/20,"6:04 PM PST, UTC-08:00",13.99,0,0,0,n/a,1.12,0,0,15.11,0,n/a,0,-0.76,0,0,0,n/a
MARKETPLACE,P-CAf44caa2d3d6c2a42e58cfa03e57e538d,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,05/23/20,"3:54 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,P-CA7d1411d321f36201dfb95e641f185ae9,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,01/17/20,"7:09 PM PST, UTC-08:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-553610889875499,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/06/20,"8:31 PM PST, UTC-08:00",16.33,2.99,0,0,n/a,1.55,0,3.13,24,-2.42,n/a,0,-1.03,0,0,0,n/a
MARKETPLACE,O-220110272994019,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/05/20,"6:21 PM PST, UTC-08:00",31.41,2.99,0,0,n/a,2.75,0,3,40.15,-4.3,n/a,0,-1.52,0,0,0,n/a
MARKETPLACE,O-228311506925726,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/08/20,"11:45 AM PDT, UTC-07:00",149.94,2.99,0,0,n/a,12.24,0,20,185.17,-19.12,n/a,0,-5.95,0,0,0,n/a
MARKETPLACE,O-819011116569111,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/30/20,"3:50 PM PDT, UTC-07:00",47.96,2.99,0,0,n/a,4.08,0,8.25,63.28,-6.37,n/a,0,-2.23,0,0,0,n/a
MARKETPLACE,O-847912000470894,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/27/20,"5:19 PM PDT, UTC-07:00",98.7,4.99,0,0,n/a,8.04,0,7,118.73,-12.96,n/a,0,-3.92,0,0,0,n/a
MARKETPLACE,O-695510357366511,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/13/20,"5:42 PM PST, UTC-08:00",34.71,2.99,0,0,n/a,3.02,0,5.28,46,-4.71,n/a,0,-1.7,0,0,0,n/a
MARKETPLACE,O-901011815818680,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/07/20,"7:39 PM PDT, UTC-07:00",23.49,0,0,0,n/a,1.88,0,0,25.37,-2.94,n/a,0,-1.07,0,0,0,n/a
MARKETPLACE,O-135812020864361,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/28/20,"7:43 PM PDT, UTC-07:00",19.99,2.99,0,0,n/a,1.78,0,3.71,28.47,-2.87,n/a,0,-1.17,0,0,0,n/a
MARKETPLACE,W-394311164318521,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/20,"7:00 PM PDT, UTC-07:00",9.99,0,0,0,n/a,0.8,0,0,10.79,0,n/a,0,-0.63,0,0,0,n/a
MARKETPLACE,O-065511076215292,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/26/20,"12:03 PM PDT, UTC-07:00",89.95,4.99,0,0,n/a,7.6,0,15.38,117.92,-11.87,n/a,0,-3.9,0,0,0,n/a
MARKETPLACE,T-758771213,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Account Adjustment,"""Delivery fee credit""",05/04/20,"7:29 AM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,2,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,P-CA1e46ed59d4103841f235d22936e52012,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,04/03/20,"5:38 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,W-381711436394785,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/01/20,"1:13 PM PDT, UTC-07:00",23.72,2.99,0,0,n/a,2.14,0,4.33,33.18,0,n/a,0,-1.31,0,0,0,n/a
MARKETPLACE,O-024111601021486,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/17/20,"6:42 PM PDT, UTC-07:00",10.99,0,0,0,n/a,0.88,0,1.19,13.06,-1.37,n/a,0,-0.7,0,0,0,n/a
MARKETPLACE,O-313911921285708,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/18/20,"9:46 PM PDT, UTC-07:00",36.7,2.99,0,0,n/a,3.18,0,6.43,49.3,-4.96,n/a,0,-1.8,0,0,0,n/a
MARKETPLACE,P-CAd622558852ee4b7ecb4ac22933a8eba7,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,06/06/20,"2:31 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,P-CAfcc55c6efc189abb681b9459f98a95fd,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,04/16/20,"8:46 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,P-CA6f5aa6deb64349fd3cb1f249047b2560,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,05/03/20,"8:09 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-228111134160962,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/31/20,"8:15 PM PDT, UTC-07:00",25.16,2.99,0,0,n/a,2.25,0,0,30.4,-3.52,n/a,0,-1.23,0,0,0,n/a
MARKETPLACE,W-394311144354812,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/02/20,"5:36 PM PDT, UTC-07:00",32.97,2.99,0,0,n/a,2.88,0,7.77,46.61,0,n/a,0,-1.72,0,0,0,n/a
MARKETPLACE,W-218611305612316,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/17/20,"6:00 PM PDT, UTC-07:00",45.45,0,0,0,n/a,3.64,0,2.45,51.54,0,n/a,0,-1.87,0,0,0,n/a
MARKETPLACE,W-281411929265669,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/18/20,"6:03 PM PDT, UTC-07:00",29.46,0,0,0,n/a,2.36,0,4.77,36.59,0,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,O-357711740790995,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/31/20,"8:26 PM PDT, UTC-07:00",19.99,2.99,0,0,n/a,1.84,0,3.72,28.54,-2.87,n/a,0,-1.17,0,0,0,n/a
MARKETPLACE,O-610110846086714,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/03/20,"1:44 PM PST, UTC-08:00",45.97,2.99,0,0,n/a,3.92,0,0,52.88,-6.12,n/a,0,-1.91,0,0,0,n/a
MARKETPLACE,O-370511541093318,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/12/20,"4:55 PM PDT, UTC-07:00",31.97,2.99,0,0,n/a,2.8,0,5.66,43.42,-4.37,n/a,0,-1.62,0,0,0,n/a
MARKETPLACE,O-885911931875739,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/19/20,"8:34 PM PDT, UTC-07:00",15.47,2.99,0,0,n/a,1.48,0,2.99,22.93,-2.31,n/a,0,-1,0,0,0,n/a
MARKETPLACE,P-CA5c6df06e2ffe913fdd95d932e99c1739,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,04/02/20,"4:24 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-115510868075909,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/04/20,"5:46 PM PST, UTC-08:00",20.99,2.99,0,0,n/a,1.92,0,3.89,29.79,-3,n/a,0,-1.21,0,0,0,n/a
MARKETPLACE,O-719211348038081,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/21/20,"6:39 PM PDT, UTC-07:00",32.23,2.99,0,0,n/a,2.82,0,5.71,43.75,-4.4,n/a,0,-1.63,0,0,0,n/a
MARKETPLACE,O-281411899264436,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/16/20,"2:21 PM PDT, UTC-07:00",31.7,4.99,0,0,n/a,2.94,0,7.93,47.56,-4.59,n/a,0,-1.75,0,0,0,n/a
MARKETPLACE,O-079510822129099,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/01/20,"12:43 PM PST, UTC-08:00",16.33,2.99,0,0,n/a,1.55,0,0,20.87,-2.42,n/a,0,-0.94,0,0,0,n/a
MARKETPLACE,O-911212032573212,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/29/20,"8:13 PM PDT, UTC-07:00",10.99,0,0,0,n/a,0.85,0,0,11.84,-1.37,n/a,0,-0.66,0,0,0,n/a
MARKETPLACE,P-CA9ca4b920484ae4f930a2322ac879acb7,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,06/07/20,"8:15 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,P-CA033f6f7c1936d412713950c067168c4f,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Phone Order,,05/20/20,"6:33 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,-1,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-559111747468556,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/31/20,"8:31 PM PDT, UTC-07:00",26.96,2.99,0,0,n/a,2.4,0,4.85,37.2,-3.74,n/a,0,-1.43,0,0,0,n/a
MARKETPLACE,O-204210573352550,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/04/20,"6:50 PM PST, UTC-08:00",15.98,0,0,0,n/a,1.28,0,2.58,19.84,-2,n/a,0,-0.91,0,0,0,n/a
MARKETPLACE,O-144111138965508,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/31/20,"6:21 PM PDT, UTC-07:00",30.25,2.99,0,0,n/a,2.66,0,7.18,43.08,-4.16,n/a,0,-1.61,0,0,0,n/a
MARKETPLACE,W-702110958622394,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/13/20,"7:30 PM PDT, UTC-07:00",53.3,2.99,0,0,n/a,4.5,0,9.12,69.91,0,n/a,0,-2.43,0,0,0,n/a
MARKETPLACE,W-077411315635499,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/18/20,"6:51 PM PDT, UTC-07:00",49.96,2.99,0,0,n/a,4.24,0,11.44,68.63,0,n/a,0,-2.39,0,0,0,n/a
MARKETPLACE,O-328710960589498,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/20,"7:38 PM PDT, UTC-07:00",25.97,0,0,0,n/a,2.08,0,2.81,30.86,-3.25,n/a,0,-1.24,0,0,0,n/a
MARKETPLACE,W-208111150314532,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/20,"4:55 PM PDT, UTC-07:00",29.73,2.99,0,0,n/a,2.62,0,7.07,42.41,0,n/a,0,-1.59,0,0,0,n/a
MARKETPLACE,O-633710909711287,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/09/20,"12:16 PM PDT, UTC-07:00",20.47,2.99,0,0,n/a,1.88,0,2.53,27.87,-2.93,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,W-990211727513589,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/29/20,"6:49 PM PDT, UTC-07:00",24.44,0,0,0,n/a,1.96,0,0,26.4,0,n/a,0,-1.11,0,0,0,n/a
MARKETPLACE,O-819011166569110,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/20,"6:24 PM PDT, UTC-07:00",50.68,2.99,0,0,n/a,4.29,0,8.69,66.65,-6.71,n/a,0,-2.33,0,0,0,n/a
MARKETPLACE,O-133610459013501,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/24/20,"4:44 PM PST, UTC-08:00",59.55,4.99,0,0,n/a,5.16,0,10.46,80.16,-8.07,n/a,0,-2.74,0,0,0,n/a
MARKETPLACE,O-156211061482452,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/24/20,"6:28 PM PDT, UTC-07:00",19.52,2.99,0,0,n/a,1.8,0,7.29,31.6,-2.81,n/a,0,-1.26,0,0,0,n/a
MARKETPLACE,O-447411497581666,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/07/20,"12:58 PM PDT, UTC-07:00",37.96,2.99,0,0,n/a,3.28,0,8.85,53.08,-5.12,n/a,0,-1.92,0,0,0,n/a
MARKETPLACE,O-593410629410452,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/09/20,"8:31 PM PST, UTC-08:00",21.48,2.99,0,0,n/a,1.96,0,3.96,30.39,-3.06,n/a,0,-1.23,0,0,0,n/a
MARKETPLACE,T-725156676,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Account Adjustment,Non-Billable Phone Calls dating Oct 6th- Feb 3rd. SZ,03/15/20,"2:59 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,2,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,W-550110622730650,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Cash Order,,02/09/20,"4:33 PM PST, UTC-08:00",49.94,0,0,0,n/a,4,0,0,53.94,0,n/a,0,0,0,0,0,n/a
