Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,T-AwEAAAAAAATV6XT7vACZDhHtvAG9g0sXzqM,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Account Adjustment,NS 66792137-4990576,01/20/23,"2:04 PM PST, UTC-08:00",0,0,0,0,n/a,0,0,0,42.84,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-171621759341489,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/27/23,"2:02 PM PST, UTC-08:00",16.99,2.99,0,0,n/a,1.55,0,2,23.53,-2.5,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-723322033699112,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/27/23,"4:42 PM PDT, UTC-07:00",43.7,0,0,0,n/a,3.39,0,0,47.09,-5.46,n/a,0,-1.74,0,0,0,n/a
MARKETPLACE,W-580222216717747,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/14/23,"4:41 PM PDT, UTC-07:00",33.98,0,0,0,n/a,2.63,0,0,36.61,0,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,O-347022729454397,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/04/23,"2:35 PM PDT, UTC-07:00",66.46,0,0,0,n/a,5.15,0,0,71.61,-8.31,n/a,0,-2.48,0,0,0,n/a
MARKETPLACE,W-881221460842332,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/29/23,"12:53 PM PST, UTC-08:00",38.97,0,0,0,n/a,3.02,0,0,41.99,0,n/a,0,-1.58,0,0,0,n/a
MARKETPLACE,O-105721400711173,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/22/23,"6:15 PM PST, UTC-08:00",44.16,2.99,0,0,n/a,3.65,0,4.76,55.56,-5.89,n/a,0,-1.99,0,0,0,n/a
MARKETPLACE,O-921722233943709,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/15/23,"6:03 PM PDT, UTC-07:00",22.48,0,0,0,n/a,1.74,0,0,24.22,-2.81,n/a,0,-1.04,0,0,0,n/a
MARKETPLACE,O-105721570714395,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/08/23,"8:31 PM PST, UTC-08:00",21.77,0,0,0,n/a,1.69,0,0,23.46,-2.72,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,W-234821894791084,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/12/23,"6:37 PM PDT, UTC-07:00",41.15,2.99,0,0,n/a,3.42,0,6.65,54.21,0,n/a,0,-1.95,0,0,0,n/a
MARKETPLACE,O-564221471995010,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/29/23,"5:35 PM PST, UTC-08:00",52.43,0,0,0,n/a,4.06,0,0,56.49,-6.55,n/a,0,-2.02,0,0,0,n/a
MARKETPLACE,W-921722223931700,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/15/23,"1:48 PM PDT, UTC-07:00",55.94,2.99,0,0,n/a,4.57,0,12.7,76.2,0,n/a,0,-2.62,0,0,0,n/a
MARKETPLACE,W-181422341461469,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/26/23,"7:14 PM PDT, UTC-07:00",134.27,2.99,0,0,n/a,10.64,0,29.58,177.48,0,n/a,0,-5.71,0,0,0,n/a
MARKETPLACE,W-604722836868690,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/14/23,"6:41 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,3.39,26.01,0,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-736522332992769,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/25/23,"8:00 PM PDT, UTC-07:00",22.98,2.99,0,0,n/a,2.01,0,4.2,32.18,-3.25,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,O-989721689424653,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/19/23,"5:25 PM PST, UTC-08:00",51.45,0,0,0,n/a,3.99,0,0,55.44,-6.43,n/a,0,-1.99,0,0,0,n/a
MARKETPLACE,W-307722477562674,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/09/23,"5:36 PM PDT, UTC-07:00",43.34,2.99,0,0,n/a,3.59,0,4,53.92,0,n/a,0,-1.94,0,0,0,n/a
MARKETPLACE,O-414221315137703,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/13/23,"8:43 PM PST, UTC-08:00",35.24,4.99,0,0,n/a,3.12,0,6.5,49.85,-5.03,n/a,0,-1.82,0,0,0,n/a
MARKETPLACE,O-081222274917684,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/20/23,"1:33 PM PDT, UTC-07:00",16.99,2.99,0,0,n/a,1.55,0,2,23.53,-2.5,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-967922783512725,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/10/23,"12:03 PM PDT, UTC-07:00",16.97,0,0,0,n/a,1.32,0,0,18.29,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-193422167298891,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-193422167298891,Tip increased by diner via self-service - Tip updated by diner via help interaction,04/08/23,"8:52 PM PDT, UTC-07:00",0,0,0,0,n/a,0,0,0,0,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,W-938021292888790,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/12/23,"6:45 PM PST, UTC-08:00",42.98,0,0,0,n/a,3.33,0,2.32,48.63,0,n/a,0,-1.78,0,0,0,n/a
MARKETPLACE,O-953322888874021,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/19/23,"8:37 PM PDT, UTC-07:00",66.15,2.99,0,0,n/a,5.36,0,10.69,85.19,-8.64,n/a,0,-2.9,0,0,0,n/a
MARKETPLACE,W-678422590439520,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/21/23,"5:58 PM PDT, UTC-07:00",40.47,0,0,0,n/a,3.14,0,0,43.61,0,n/a,0,-1.63,0,0,0,n/a
MARKETPLACE,O-270821537939361,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/04/23,"5:54 PM PST, UTC-08:00",42.45,2.99,0,0,n/a,3.52,0,6.86,55.82,-5.68,n/a,0,-2,0,0,0,n/a
MARKETPLACE,O-265921191245044,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/01/23,"6:31 PM PST, UTC-08:00",69.36,0,0,0,n/a,5.38,0,0,74.74,-8.67,n/a,0,-2.58,0,0,0,n/a
MARKETPLACE,W-109422202318895,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/12/23,"5:16 PM PDT, UTC-07:00",31.67,0,0,0,n/a,2.45,0,0,34.12,0,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,W-388721333201803,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/15/23,"7:04 PM PST, UTC-08:00",52.21,0,0,0,n/a,4.05,0,0,56.26,0,n/a,0,-2.02,0,0,0,n/a
MARKETPLACE,O-052921365134967,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/19/23,"2:59 PM PST, UTC-08:00",25.98,0,0,0,n/a,2.01,0,0,27.99,-3.25,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,W-036621306159636,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/12/23,"5:40 PM PST, UTC-08:00",22.99,2.99,0,0,n/a,2.01,0,3,30.99,0,n/a,0,-1.25,0,0,0,n/a
MARKETPLACE,O-729822546478013,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/16/23,"5:56 PM PDT, UTC-07:00",65.53,0,0,0,n/a,5.08,0,0,70.61,-8.19,n/a,0,-2.45,0,0,0,n/a
MARKETPLACE,O-564221531997537,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/04/23,"6:54 PM PST, UTC-08:00",38.56,2.99,0,0,n/a,3.22,0,6.72,51.49,-5.19,n/a,0,-1.87,0,0,0,n/a
MARKETPLACE,W-170522960597341,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/27/23,"6:52 PM PDT, UTC-07:00",30.22,4.99,0,0,n/a,2.73,0,7.59,45.53,0,n/a,0,-1.69,0,0,0,n/a
MARKETPLACE,W-182421675337387,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Cash Order,,02/19/23,"2:55 PM PST, UTC-08:00",22.73,2.99,0,0,n/a,1.99,0,0,27.71,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,W-092622988183079,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/30/23,"1:32 PM PDT, UTC-07:00",33.83,2.99,0,0,n/a,2.85,0,7.93,47.6,0,n/a,0,-1.75,0,0,0,n/a
MARKETPLACE,O-019021292089043,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/11/23,"5:45 PM PST, UTC-08:00",22.97,0,0,0,n/a,1.78,0,3.71,28.46,-2.87,n/a,0,-1.17,0,0,0,n/a
MARKETPLACE,O-938021312888701,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-938021312888701,MISSING_ITEM - Refund requested by diner via help interaction,01/14/23,"2:07 PM PST, UTC-08:00",-11.98,0,0,0,n/a,-0.93,0,0,-12.91,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-571722705555064,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/01/23,"8:01 PM PDT, UTC-07:00",41.96,2.99,0,0,n/a,3.48,0,0,48.43,-5.62,n/a,0,-1.78,0,0,0,n/a
MARKETPLACE,O-643021980498668,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/22/23,"5:34 PM PDT, UTC-07:00",70.95,0,0,0,n/a,5.5,0,0,76.45,-8.87,n/a,0,-2.63,0,0,0,n/a
MARKETPLACE,O-040022168487357,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/08/23,"5:30 PM PDT, UTC-07:00",62.92,0,0,0,n/a,4.88,0,0,67.8,-7.87,n/a,0,-2.37,0,0,0,n/a
MARKETPLACE,W-707821551767236,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/06/23,"8:36 PM PST, UTC-08:00",51.98,2.99,0,0,n/a,4.26,0,8.88,68.11,0,n/a,0,-2.38,0,0,0,n/a
MARKETPLACE,O-480522222285602,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/15/23,"1:39 PM PDT, UTC-07:00",21.99,4.99,0,0,n/a,2.09,0,4.36,33.43,-3.37,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-532422429990485,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/05/23,"5:26 PM PDT, UTC-07:00",44.97,0,0,0,n/a,3.49,0,0,48.46,-5.62,n/a,0,-1.78,0,0,0,n/a
MARKETPLACE,W-808921949347337,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/17/23,"7:53 PM PDT, UTC-07:00",26.96,2.99,0,0,n/a,2.32,0,4,36.27,0,n/a,0,-1.41,0,0,0,n/a
MARKETPLACE,O-693921433731772,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/25/23,"7:36 PM PST, UTC-08:00",46.78,0,0,0,n/a,3.63,0,0,50.41,-5.85,n/a,0,-1.84,0,0,0,n/a
MARKETPLACE,O-345622402585366,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/03/23,"5:09 PM PDT, UTC-07:00",31.76,0,0,0,n/a,2.46,0,0,34.22,-3.97,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,W-778021674152456,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/18/23,"8:19 PM PST, UTC-08:00",40.36,2.99,0,0,n/a,3.36,0,7.01,53.72,0,n/a,0,-1.94,0,0,0,n/a
MARKETPLACE,O-093022167053876,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/08/23,"6:55 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-881221520801571,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/03/23,"7:34 PM PST, UTC-08:00",37.72,2.99,0,0,n/a,3.15,0,6.58,50.44,-5.09,n/a,0,-1.84,0,0,0,n/a
MARKETPLACE,W-605421196826162,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/02/23,"1:54 PM PST, UTC-08:00",48.82,2.99,0,0,n/a,4.01,0,8.37,64.19,0,n/a,0,-2.26,0,0,0,n/a
MARKETPLACE,W-655622784736949,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/09/23,"6:29 PM PDT, UTC-07:00",44.46,0,0,0,n/a,3.45,0,0,47.91,0,n/a,0,-1.76,0,0,0,n/a
MARKETPLACE,O-251422379202923,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/30/23,"5:27 PM PDT, UTC-07:00",42.45,2.99,0,0,n/a,3.52,0,6.86,55.82,-5.68,n/a,0,-2,0,0,0,n/a
MARKETPLACE,O-868222730642685,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/04/23,"5:39 PM PDT, UTC-07:00",50.43,2.99,0,0,n/a,4.14,0,5,62.56,-6.68,n/a,0,-2.21,0,0,0,n/a
MARKETPLACE,O-188222041315649,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/27/23,"5:55 PM PDT, UTC-07:00",29.96,2.99,0,0,n/a,2.55,0,4.84,40.34,-4.12,n/a,0,-1.53,0,0,0,n/a
MARKETPLACE,W-352821313450511,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/14/23,"12:00 PM PST, UTC-08:00",86.96,0,0,0,n/a,6.74,0,4.69,98.39,0,n/a,0,-3.3,0,0,0,n/a
MARKETPLACE,O-503521964620726,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/21/23,"11:30 AM PDT, UTC-07:00",146.01,0,0,0,n/a,11.32,0,0,157.33,-18.25,n/a,0,-5.1,0,0,0,n/a
MARKETPLACE,O-388721363208154,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/18/23,"6:07 PM PST, UTC-08:00",20.47,0,0,0,n/a,1.59,0,0,22.06,-2.56,n/a,0,-0.97,0,0,0,n/a
MARKETPLACE,W-340721263456487,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/08/23,"5:39 PM PST, UTC-08:00",29.17,0,0,0,n/a,2.26,0,0,31.43,0,n/a,0,-1.26,0,0,0,n/a
MARKETPLACE,O-533821586438367,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/09/23,"6:37 PM PST, UTC-08:00",30.98,2.99,0,0,n/a,2.63,0,3.34,39.94,-4.25,n/a,0,-1.52,0,0,0,n/a
MARKETPLACE,O-700921467851901,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/29/23,"2:21 PM PST, UTC-08:00",24.98,2.99,0,0,n/a,2.17,0,2,32.14,-3.5,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,W-315621801372378,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/03/23,"5:29 PM PST, UTC-08:00",36.65,0,0,0,n/a,2.84,0,5.92,45.41,0,n/a,0,-1.69,0,0,0,n/a
MARKETPLACE,W-116521363319351,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/18/23,"5:30 PM PST, UTC-08:00",49.3,0,0,0,n/a,3.82,0,5.31,58.43,0,n/a,0,-2.08,0,0,0,n/a
MARKETPLACE,O-749421522319803,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/03/23,"6:55 PM PST, UTC-08:00",27.97,0,0,0,n/a,2.17,0,4.52,34.66,-3.5,n/a,0,-1.36,0,0,0,n/a
MARKETPLACE,W-997521644715329,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/15/23,"6:26 PM PST, UTC-08:00",20.99,0,0,0,n/a,1.63,0,1.08,23.7,0,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,W-859822160586293,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/08/23,"6:59 PM PDT, UTC-07:00",62.44,0,0,0,n/a,4.84,0,0,67.28,0,n/a,0,-2.35,0,0,0,n/a
MARKETPLACE,W-800722990121449,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/30/23,"5:37 PM PDT, UTC-07:00",30.98,0,0,0,n/a,2.4,0,0,33.38,0,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-345221678849568,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/18/23,"8:51 PM PST, UTC-08:00",15.98,4.99,0,0,n/a,1.63,0,5,27.6,-2.62,n/a,0,-1.14,0,0,0,n/a
MARKETPLACE,O-418022987520732,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/29/23,"6:00 PM PDT, UTC-07:00",26.18,0,0,0,n/a,2.03,0,0,28.21,-3.27,n/a,0,-1.16,0,0,0,n/a
MARKETPLACE,O-182421735360048,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/24/23,"5:13 PM PST, UTC-08:00",19.38,0,0,0,n/a,1.5,0,2.09,22.97,-2.42,n/a,0,-1,0,0,0,n/a
MARKETPLACE,O-939522971836150,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/29/23,"11:28 AM PDT, UTC-07:00",86.05,4.99,0,0,n/a,7.06,0,19.62,117.72,-11.38,n/a,0,-3.89,0,0,0,n/a
MARKETPLACE,O-704522680436274,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/31/23,"5:03 PM PDT, UTC-07:00",51.45,0,0,0,n/a,3.99,0,0,55.44,-6.43,n/a,0,-1.99,0,0,0,n/a
MARKETPLACE,O-003722714673068,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/03/23,"5:14 PM PDT, UTC-07:00",55.8,2.99,0,0,n/a,4.55,0,6.33,69.67,-7.35,n/a,0,-2.42,0,0,0,n/a
MARKETPLACE,O-379421942402509,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/17/23,"8:23 PM PDT, UTC-07:00",36.98,0,0,0,n/a,2.87,0,0,39.85,-4.62,n/a,0,-1.52,0,0,0,n/a
MARKETPLACE,O-661822183991037,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/11/23,"1:24 PM PDT, UTC-07:00",19.18,0,0,0,n/a,1.49,0,0,20.67,-2.4,n/a,0,-0.93,0,0,0,n/a
MARKETPLACE,W-352821213411821,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/03/23,"6:18 PM PST, UTC-08:00",18.18,0,0,0,n/a,1.41,0,0,19.59,0,n/a,0,-0.9,0,0,0,n/a
MARKETPLACE,W-659822111220255,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/04/23,"4:24 PM PDT, UTC-07:00",52.94,4.99,0,0,n/a,4.49,0,5.7,68.12,0,n/a,0,-2.38,0,0,0,n/a
MARKETPLACE,W-388322115019229,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/23,"8:24 PM PDT, UTC-07:00",55.66,2.99,0,0,n/a,4.54,0,11.99,75.18,0,n/a,0,-2.59,0,0,0,n/a
MARKETPLACE,W-012922912455892,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/22/23,"5:27 PM PDT, UTC-07:00",27.91,0,0,0,n/a,2.16,0,0,30.07,0,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-509222441323921,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/06/23,"7:31 PM PDT, UTC-07:00",24.37,0,0,0,n/a,1.89,0,0,26.26,-3.05,n/a,0,-1.1,0,0,0,n/a
MARKETPLACE,O-143522908695367,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/21/23,"8:40 PM PDT, UTC-07:00",45.43,0,0,0,n/a,3.52,0,0,48.95,-5.68,n/a,0,-1.79,0,0,0,n/a
MARKETPLACE,W-707821591766910,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/10/23,"5:35 PM PST, UTC-08:00",36.65,0,0,0,n/a,2.84,0,5.92,45.41,0,n/a,0,-1.69,0,0,0,n/a
MARKETPLACE,W-962422617223905,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/23/23,"7:36 PM PDT, UTC-07:00",52.34,0,0,0,n/a,4.06,0,0,56.4,0,n/a,0,-2.02,0,0,0,n/a
MARKETPLACE,O-357422712227460,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/02/23,"7:41 PM PDT, UTC-07:00",43.14,2.99,0,0,n/a,3.57,0,6.97,56.67,-5.77,n/a,0,-2.03,0,0,0,n/a
MARKETPLACE,O-040022148485968,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/06/23,"8:20 PM PDT, UTC-07:00",27.98,2.99,0,0,n/a,2.4,0,3.02,36.39,-3.87,n/a,0,-1.41,0,0,0,n/a
MARKETPLACE,O-463022593002673,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/21/23,"6:00 PM PDT, UTC-07:00",34.22,0,0,0,n/a,2.65,0,0,36.87,-4.28,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,O-718921351076428,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/18/23,"11:45 AM PST, UTC-08:00",111.91,0,0,0,n/a,8.67,0,0,120.58,-13.99,n/a,0,-3.98,0,0,0,n/a
MARKETPLACE,W-339021640378844,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/15/23,"7:45 PM PST, UTC-08:00",14.84,0,0,0,n/a,1.15,0,1.6,17.59,0,n/a,0,-0.84,0,0,0,n/a
MARKETPLACE,O-044722449786303,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/06/23,"8:39 PM PDT, UTC-07:00",57.46,0,0,0,n/a,4.45,0,0,61.91,-7.18,n/a,0,-2.19,0,0,0,n/a
MARKETPLACE,W-037421591976463,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/10/23,"5:47 PM PST, UTC-08:00",19.83,0,0,0,n/a,1.54,0,3.63,25,0,n/a,0,-1.06,0,0,0,n/a
MARKETPLACE,O-868222810642400,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/12/23,"5:38 PM PDT, UTC-07:00",39.97,0,0,0,n/a,3.1,0,0,43.07,-5,n/a,0,-1.61,0,0,0,n/a
