Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,O-803415426429453,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/03/21,"8:30 PM PDT, UTC-07:00",71.95,2.99,0,0,n/a,5.81,0,12.11,92.86,-9.37,n/a,0,-3.13,0,0,0,n/a
MARKETPLACE,O-201115325501219,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-201115325501219,MISSING_ITEM - Refund requested by diner via help interaction,05/25/21,"5:34 PM PDT, UTC-07:00",-8.99,0,0,0,n/a,-0.69,0,0,-9.68,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-437115262732531,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/19/21,"12:32 PM PDT, UTC-07:00",24.56,4.99,0,0,n/a,2.29,0,5,36.84,-3.69,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,O-640814663528025,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/19/21,"6:49 PM PDT, UTC-07:00",20.48,2.99,0,0,n/a,1.82,0,3.79,29.08,-2.93,n/a,0,-1.19,0,0,0,n/a
MARKETPLACE,O-022914135740472,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/25/21,"10:13 PM PST, UTC-08:00",15.47,2.99,0,0,n/a,1.43,0,2.98,22.87,-2.31,n/a,0,-1,0,0,0,n/a
MARKETPLACE,O-494514804663988,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/02/21,"8:11 PM PDT, UTC-07:00",11.99,0,0,0,n/a,0.93,0,0,12.92,-1.5,n/a,0,-0.69,0,0,0,n/a
MARKETPLACE,O-407414858411231,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/07/21,"8:22 PM PDT, UTC-07:00",37.46,2.99,0,0,n/a,3.13,0,6.54,50.12,-5.06,n/a,0,-1.83,0,0,0,n/a
MARKETPLACE,O-124215019966630,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/23/21,"7:33 PM PDT, UTC-07:00",35.96,2.99,0,0,n/a,3.02,0,6.3,48.27,-4.87,n/a,0,-1.77,0,0,0,n/a
MARKETPLACE,O-402415387703423,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-402415387703423,"Refund for missing item(s)
4 Pieces Side of Meatballs & Chicken Caesar Salad.",05/30/21,"9:35 PM PDT, UTC-07:00",-16.48,0,0,0,n/a,-1.28,0,0,-17.76,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-835013996532896,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/11/21,"5:32 PM PST, UTC-08:00",80.21,2.99,0,0,n/a,6.45,0,10,99.65,-10.4,n/a,0,-3.34,0,0,0,n/a
MARKETPLACE,O-390215660618949,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/27/21,"5:49 PM PDT, UTC-07:00",21.99,2.99,0,0,n/a,1.93,0,4.03,30.94,-3.12,n/a,0,-1.24,0,0,0,n/a
MARKETPLACE,O-740215258230717,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/17/21,"5:50 PM PDT, UTC-07:00",35.16,4.99,0,0,n/a,3.11,0,5.68,48.94,-5.02,n/a,0,-1.79,0,0,0,n/a
MARKETPLACE,O-206514602583550,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/21,"11:30 AM PDT, UTC-07:00",13.72,0,0,0,n/a,1.06,0,0,14.78,-1.72,n/a,0,-0.75,0,0,0,n/a
MARKETPLACE,O-945713939537493,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/06/21,"12:01 PM PST, UTC-08:00",10.99,0,0,0,n/a,0.85,0,0,11.84,-1.37,n/a,0,-0.66,0,0,0,n/a
MARKETPLACE,W-331514269194146,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/08/21,"12:40 PM PST, UTC-08:00",25.89,0,0,0,n/a,2.01,0,2.79,30.69,0,n/a,0,-1.24,0,0,0,n/a
MARKETPLACE,O-206514532532568,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/06/21,"7:34 PM PST, UTC-08:00",52.96,0,0,0,n/a,4.1,0,8.55,65.61,-6.62,n/a,0,-2.3,0,0,0,n/a
MARKETPLACE,W-408214812692936,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/21,"6:59 PM PDT, UTC-07:00",51.1,2.99,0,0,n/a,4.19,0,8.74,67.02,0,n/a,0,-2.34,0,0,0,n/a
MARKETPLACE,O-307713993165227,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/12/21,"5:00 PM PST, UTC-08:00",44.24,2.99,0,0,n/a,3.66,0,7.63,58.52,-5.9,n/a,0,-2.08,0,0,0,n/a
MARKETPLACE,O-172814403602504,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/21/21,"6:02 PM PST, UTC-08:00",23.47,2.99,0,0,n/a,2.05,0,5.81,34.32,-3.31,n/a,0,-1.35,0,0,0,n/a
MARKETPLACE,W-933614576289118,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/10/21,"6:01 PM PST, UTC-08:00",34.97,0,0,0,n/a,2.71,0,2.32,40,0,n/a,0,-1.52,0,0,0,n/a
MARKETPLACE,O-420314947585879,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/16/21,"8:38 PM PDT, UTC-07:00",26.57,0,0,0,n/a,2.06,0,5.38,34.01,-3.32,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,O-999115606308220,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/21/21,"6:20 PM PDT, UTC-07:00",29.29,0,0,0,n/a,2.27,0,0,31.56,-3.66,n/a,0,-1.26,0,0,0,n/a
MARKETPLACE,O-873515021220152,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/25/21,"5:41 PM PDT, UTC-07:00",30.05,2.99,0,0,n/a,2.56,0,3.56,39.16,-4.13,n/a,0,-1.49,0,0,0,n/a
MARKETPLACE,O-545514954965856,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Cash Order,,04/17/21,"5:57 PM PDT, UTC-07:00",21.98,0,0,0,n/a,1.7,0,0,23.68,-2.75,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-977914373265995,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/18/21,"5:48 PM PST, UTC-08:00",65.93,2.99,0,0,n/a,5.34,0,11.13,85.39,-8.62,n/a,0,-2.9,0,0,0,n/a
MARKETPLACE,O-184214358689775,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/17/21,"12:54 PM PST, UTC-08:00",56.01,2.99,0,0,n/a,4.57,0,15.89,79.46,-7.38,n/a,0,-2.72,0,0,0,n/a
MARKETPLACE,O-385215089395821,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/30/21,"5:52 PM PDT, UTC-07:00",34.26,2.99,0,0,n/a,2.89,0,10,50.14,-4.66,n/a,0,-1.83,0,0,0,n/a
MARKETPLACE,O-266514500890530,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/04/21,"2:00 PM PST, UTC-08:00",19.98,2.99,0,0,n/a,1.78,0,4,28.75,-2.87,n/a,0,-1.18,0,0,0,n/a
MARKETPLACE,O-640814563527122,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/09/21,"5:21 PM PST, UTC-08:00",34.76,0,0,0,n/a,2.69,0,0,37.45,-4.35,n/a,0,-1.44,0,0,0,n/a
MARKETPLACE,O-665014740340322,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/27/21,"7:28 PM PDT, UTC-07:00",29.22,2.99,0,0,n/a,2.49,0,6.94,41.64,-4.03,n/a,0,-1.57,0,0,0,n/a
MARKETPLACE,O-728514660728865,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/19/21,"7:13 PM PDT, UTC-07:00",30.91,2.99,0,0,n/a,2.63,0,5.48,42.01,-4.24,n/a,0,-1.58,0,0,0,n/a
MARKETPLACE,W-463714730376142,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/27/21,"4:25 PM PDT, UTC-07:00",45.69,2.99,0,0,n/a,3.77,0,7.87,60.32,0,n/a,0,-2.14,0,0,0,n/a
MARKETPLACE,O-184914378081040,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/18/21,"7:17 PM PST, UTC-08:00",38.56,2.99,0,0,n/a,3.22,0,4.48,49.25,-5.19,n/a,0,-1.8,0,0,0,n/a
MARKETPLACE,O-063615238433778,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/16/21,"2:34 PM PDT, UTC-07:00",34.97,0,0,0,n/a,2.71,0,5.65,43.33,-4.37,n/a,0,-1.62,0,0,0,n/a
MARKETPLACE,O-603014320963159,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/13/21,"6:30 PM PST, UTC-08:00",71.93,2.99,0,0,n/a,5.8,0,12.11,92.83,-9.37,n/a,0,-3.13,0,0,0,n/a
MARKETPLACE,O-935814262799485,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/07/21,"6:35 PM PST, UTC-08:00",25.94,2.99,0,0,n/a,2.24,0,6.23,37.4,-3.62,n/a,0,-1.44,0,0,0,n/a
MARKETPLACE,O-438915063586336,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/28/21,"6:44 PM PDT, UTC-07:00",89.86,2.99,0,0,n/a,7.19,0,25.01,125.05,-11.61,n/a,0,-4.11,0,0,0,n/a
MARKETPLACE,O-881415150309158,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/07/21,"5:56 PM PDT, UTC-07:00",23.98,2.99,0,0,n/a,2.09,0,4.35,33.41,-3.37,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-661515133317429,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/06/21,"12:59 PM PDT, UTC-07:00",21.98,4.99,0,0,n/a,2.09,0,5,34.06,-3.37,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,W-336914592712474,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/12/21,"5:07 PM PST, UTC-08:00",48.95,0,0,0,n/a,3.79,0,0,52.74,0,n/a,0,-1.91,0,0,0,n/a
MARKETPLACE,W-160614349038385,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/15/21,"5:43 PM PST, UTC-08:00",13.98,0,0,0,n/a,1.08,0,1,16.06,0,n/a,0,-0.79,0,0,0,n/a
MARKETPLACE,O-654615669653097,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/27/21,"9:34 PM PDT, UTC-07:00",16.78,2.99,0,0,n/a,1.53,0,2.71,24.01,-2.47,n/a,0,-1.03,0,0,0,n/a
MARKETPLACE,O-496415015111091,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/23/21,"5:52 PM PDT, UTC-07:00",45.19,2.99,0,0,n/a,3.73,0,7.79,59.7,-6.02,n/a,0,-2.12,0,0,0,n/a
MARKETPLACE,O-874115189219700,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/11/21,"5:39 PM PDT, UTC-07:00",47.5,2.99,0,0,n/a,3.91,0,8.16,62.56,-6.31,n/a,0,-2.21,0,0,0,n/a
MARKETPLACE,W-014615068627375,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/28/21,"7:24 PM PDT, UTC-07:00",31.98,2.99,0,0,n/a,2.71,0,0,37.68,0,n/a,0,-1.45,0,0,0,n/a
MARKETPLACE,O-762715627333590,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/23/21,"7:42 PM PDT, UTC-07:00",15.57,0,0,0,n/a,1.21,0,0,16.78,-1.95,n/a,0,-0.81,0,0,0,n/a
MARKETPLACE,W-857715330299472,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Cash Order,,05/26/21,"2:18 PM PDT, UTC-07:00",27.48,2.99,0,0,n/a,2.36,0,0,32.83,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-065915668485661,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/28/21,"4:39 PM PDT, UTC-07:00",9.74,0,0,0,n/a,0.75,0,2.1,12.59,-1.22,n/a,0,-0.68,0,0,0,n/a
MARKETPLACE,O-640814613521365,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/21,"8:21 PM PDT, UTC-07:00",15.74,2.99,0,0,n/a,1.45,0,2.02,22.2,-2.34,n/a,0,-0.98,0,0,0,n/a
MARKETPLACE,O-293614149249532,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/27/21,"6:00 PM PST, UTC-08:00",37.94,2.99,0,0,n/a,3.17,0,8.13,52.23,-5.12,n/a,0,-1.89,0,0,0,n/a
MARKETPLACE,O-619813954964043,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/07/21,"5:45 PM PST, UTC-08:00",113.89,4.99,0,0,n/a,9.22,0,20,148.1,-14.86,n/a,0,-4.82,0,0,0,n/a
MARKETPLACE,W-982714125682917,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/24/21,"8:00 PM PST, UTC-08:00",10.99,0,0,0,n/a,0.85,0,0,11.84,0,n/a,0,-0.66,0,0,0,n/a
MARKETPLACE,O-767714024917187,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/15/21,"3:41 PM PST, UTC-08:00",16.41,0,0,0,n/a,1.27,0,0,17.68,-2.05,n/a,0,-0.84,0,0,0,n/a
MARKETPLACE,W-248015337767128,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/29/21,"1:15 PM PDT, UTC-07:00",143.53,0,0,0,n/a,11.12,0,0,154.65,0,n/a,0,-5.02,0,0,0,n/a
MARKETPLACE,O-689314657897627,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/18/21,"5:46 PM PDT, UTC-07:00",33.66,2.99,0,0,n/a,2.84,0,3.95,43.44,-4.58,n/a,0,-1.62,0,0,0,n/a
MARKETPLACE,O-994115399309755,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/31/21,"7:55 PM PDT, UTC-07:00",31.76,0,0,0,n/a,2.46,0,0,34.22,-3.97,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,O-684215697763464,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/30/21,"7:06 PM PDT, UTC-07:00",37.94,0,0,0,n/a,2.94,0,0,40.88,-4.74,n/a,0,-1.55,0,0,0,n/a
MARKETPLACE,W-496415085118028,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/30/21,"7:35 PM PDT, UTC-07:00",28.97,2.99,0,0,n/a,2.48,0,6.89,41.33,0,n/a,0,-1.56,0,0,0,n/a
MARKETPLACE,O-191413898774428,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/01/21,"6:44 PM PST, UTC-08:00",94.67,2.99,0,0,n/a,7.57,0,26.31,131.54,-12.21,n/a,0,-4.31,0,0,0,n/a
MARKETPLACE,W-961614168954869,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/29/21,"11:45 AM PST, UTC-08:00",81.54,2.99,0,0,n/a,6.55,0,10,101.08,0,n/a,0,-3.38,0,0,0,n/a
MARKETPLACE,O-892314516204179,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/05/21,"11:45 AM PST, UTC-08:00",55.95,2.99,0,0,n/a,4.57,0,9.53,73.04,-7.37,n/a,0,-2.53,0,0,0,n/a
MARKETPLACE,O-541514262608167,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/07/21,"5:51 PM PST, UTC-08:00",34.15,2.99,0,0,n/a,2.88,0,4,44.02,-4.64,n/a,0,-1.64,0,0,0,n/a
MARKETPLACE,O-842614749442578,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/27/21,"7:49 PM PDT, UTC-07:00",42.71,2.99,0,0,n/a,3.54,0,7.39,56.63,-5.71,n/a,0,-2.03,0,0,0,n/a
MARKETPLACE,O-113214694981898,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/22/21,"6:15 PM PDT, UTC-07:00",36.2,2.99,0,0,n/a,3.04,0,6.33,48.56,-4.9,n/a,0,-1.78,0,0,0,n/a
MARKETPLACE,O-063815054316146,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/27/21,"6:34 PM PDT, UTC-07:00",31.14,0,0,0,n/a,2.41,0,0,33.55,-3.89,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-961614178930201,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/29/21,"6:58 PM PST, UTC-08:00",25.98,2.99,0,0,n/a,2.24,0,6.24,37.45,-3.62,n/a,0,-1.44,0,0,0,n/a
MARKETPLACE,O-063815004346426,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/23/21,"1:32 PM PDT, UTC-07:00",24.56,4.99,0,0,n/a,2.29,0,4.5,36.34,-3.69,n/a,0,-1.41,0,0,0,n/a
MARKETPLACE,O-648314191589637,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/31/21,"4:52 PM PST, UTC-08:00",25.5,0,0,0,n/a,1.98,0,4.12,31.6,-3.19,n/a,0,-1.26,0,0,0,n/a
MARKETPLACE,O-443014951331233,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/18/21,"5:05 PM PDT, UTC-07:00",53.93,2.99,0,0,n/a,4.41,0,9.2,70.53,-7.12,n/a,0,-2.45,0,0,0,n/a
MARKETPLACE,O-396814558099300,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/09/21,"2:00 PM PST, UTC-08:00",19.98,2.99,0,0,n/a,1.78,0,3.25,28,-2.87,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,O-907714749618226,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/28/21,"1:14 PM PDT, UTC-07:00",35.24,4.99,0,0,n/a,3.12,0,7.59,50.94,-5.03,n/a,0,-1.85,0,0,0,n/a
MARKETPLACE,O-701614039052013,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/15/21,"5:50 PM PST, UTC-08:00",99.84,4.99,0,0,n/a,8.13,0,22.59,135.55,-13.1,n/a,0,-4.43,0,0,0,n/a
MARKETPLACE,W-711515578289916,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/18/21,"8:00 PM PDT, UTC-07:00",33.45,0,0,0,n/a,2.59,0,0,36.04,0,n/a,0,-1.4,0,0,0,n/a
MARKETPLACE,O-791815583924279,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/20/21,"1:36 PM PDT, UTC-07:00",38.56,2.99,0,0,n/a,3.22,0,0,44.77,-5.19,n/a,0,-1.67,0,0,0,n/a
MARKETPLACE,O-823115540378183,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/15/21,"8:02 PM PDT, UTC-07:00",20.77,2.99,0,0,n/a,1.84,0,2.56,28.16,-2.97,n/a,0,-1.16,0,0,0,n/a
MARKETPLACE,W-389514023089386,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/15/21,"5:00 PM PST, UTC-08:00",30.97,2.99,0,0,n/a,2.63,0,5.49,42.08,0,n/a,0,-1.58,0,0,0,n/a
MARKETPLACE,O-928515299200269,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/21/21,"8:45 PM PDT, UTC-07:00",37.97,0,0,0,n/a,2.94,0,0,40.91,-4.75,n/a,0,-1.55,0,0,0,n/a
MARKETPLACE,W-628715088433918,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/01/21,"4:52 PM PDT, UTC-07:00",57.55,0,0,0,n/a,4.46,0,0,62.01,0,n/a,0,-2.19,0,0,0,n/a
MARKETPLACE,W-743313900473237,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/02/21,"5:55 PM PST, UTC-08:00",31.94,2.99,0,0,n/a,2.71,0,7.53,45.17,0,n/a,0,-1.68,0,0,0,n/a
MARKETPLACE,W-723714172304897,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/29/21,"5:41 PM PST, UTC-08:00",24.99,0,0,0,n/a,1.94,0,0,26.93,0,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-544914053621396,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/17/21,"5:43 PM PST, UTC-08:00",16.49,2.99,0,0,n/a,1.51,0,4.2,25.19,-2.44,n/a,0,-1.07,0,0,0,n/a
MARKETPLACE,O-665014690342369,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/22/21,"7:16 PM PDT, UTC-07:00",23.98,0,0,0,n/a,1.86,0,0,25.84,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-705514871009182,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/09/21,"7:06 PM PDT, UTC-07:00",32.7,4.99,0,0,n/a,2.92,0,6.09,46.7,-4.71,n/a,0,-1.72,0,0,0,n/a
MARKETPLACE,W-364815633812065,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/24/21,"7:15 PM PDT, UTC-07:00",77.18,0,0,0,n/a,5.98,0,8.32,91.48,0,n/a,0,-3.09,0,0,0,n/a
MARKETPLACE,O-261115658885739,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/27/21,"4:56 PM PDT, UTC-07:00",60.33,2.99,0,0,n/a,4.91,0,6,74.23,-7.92,n/a,0,-2.56,0,0,0,n/a
MARKETPLACE,W-744214821528720,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/05/21,"4:46 PM PDT, UTC-07:00",34.51,2.99,0,0,n/a,2.9,0,6.06,46.46,0,n/a,0,-1.72,0,0,0,n/a
MARKETPLACE,O-604515445227377,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/06/21,"2:54 PM PDT, UTC-07:00",9.99,0,0,0,n/a,0.77,0,0,10.76,-1.25,n/a,0,-0.63,0,0,0,n/a
MARKETPLACE,O-305214230102817,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/05/21,"12:46 PM PST, UTC-08:00",67.95,2.99,0,0,n/a,5.5,0,0,76.44,-8.87,n/a,0,-2.63,0,0,0,n/a
MARKETPLACE,W-539815159779939,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/09/21,"1:00 PM PDT, UTC-07:00",73.97,2.99,0,0,n/a,5.96,0,12.44,95.36,0,n/a,0,-3.21,0,0,0,n/a
MARKETPLACE,W-903714808993398,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/02/21,"7:43 PM PDT, UTC-07:00",100.42,2.99,0,0,n/a,8.01,0,22.28,133.7,0,n/a,0,-4.38,0,0,0,n/a
