Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,W-629726708081975,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/05/24,"6:15 PM PDT, UTC-07:00",20.99,2.99,0,0,n/a,1.86,0,4.22,30.06,0,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-117927182408129,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/22/24,"10:09 PM PDT, UTC-07:00",19.18,0,0,0,n/a,1.49,0,0,20.67,-2.4,n/a,0,-0.93,0,0,0,n/a
MARKETPLACE,O-883926939968890,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/29/24,"4:59 PM PDT, UTC-07:00",41.17,0,0,0,n/a,3.19,0,0,44.36,-5.15,n/a,0,-1.65,0,0,0,n/a
MARKETPLACE,O-841828245633087,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/06/24,"7:23 PM PST, UTC-08:00",34.2,0,0,0,n/a,2.65,0,0,36.85,-4.28,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,O-014327740975310,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-014327740975310,INCORRECT_ITEM - Refund requested by diner via help interaction,10/17/24,"7:58 PM PDT, UTC-07:00",-12.49,0,0,0,n/a,-0.96,0,0,-13.45,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,W-290927306033284,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/03/24,"7:15 PM PDT, UTC-07:00",27.99,0,0,0,n/a,2.17,0,1,31.16,0,n/a,0,-1.25,0,0,0,n/a
MARKETPLACE,O-027727485021969,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/22/24,"5:41 PM PDT, UTC-07:00",43.54,2.99,0,0,n/a,3.6,0,5,55.13,-5.82,n/a,0,-1.98,0,0,0,n/a
MARKETPLACE,O-331227057596109,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/09/24,"7:52 PM PDT, UTC-07:00",15.34,2.99,0,0,n/a,1.42,0,3.47,23.22,-2.29,n/a,0,-1.01,0,0,0,n/a
MARKETPLACE,O-615726756224433,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/11/24,"5:32 PM PDT, UTC-07:00",39.42,0,0,0,n/a,3.06,0,0,42.48,-4.93,n/a,0,-1.6,0,0,0,n/a
MARKETPLACE,O-617827718954981,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/14/24,"5:58 PM PDT, UTC-07:00",21.99,2.99,0,0,n/a,1.93,0,8,34.91,-3.12,n/a,0,-1.36,0,0,0,n/a
MARKETPLACE,O-387028123465890,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/24/24,"6:55 PM PST, UTC-08:00",60.82,0,0,0,n/a,4.71,0,0,65.53,-7.6,n/a,0,-2.3,0,0,0,n/a
MARKETPLACE,O-273028134724761,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/25/24,"5:54 PM PST, UTC-08:00",18.69,4.99,0,0,n/a,1.84,0,3.17,28.69,-2.96,n/a,0,-1.18,0,0,0,n/a
MARKETPLACE,W-886126728376108,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/08/24,"11:40 AM PDT, UTC-07:00",12.99,0,0,0,n/a,1.01,0,1.4,15.4,0,n/a,0,-0.77,0,0,0,n/a
MARKETPLACE,W-262826744446992,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/09/24,"5:44 PM PDT, UTC-07:00",31.98,0,0,0,n/a,2.48,0,1.72,36.18,0,n/a,0,-1.4,0,0,0,n/a
MARKETPLACE,O-843727045710759,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/09/24,"5:46 PM PDT, UTC-07:00",38.37,4.99,0,0,n/a,3.36,0,3,49.72,-5.42,n/a,0,-1.82,0,0,0,n/a
MARKETPLACE,O-149026986242021,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/02/24,"8:36 PM PDT, UTC-07:00",24.23,0,0,0,n/a,1.88,0,0,26.11,-3.03,n/a,0,-1.1,0,0,0,n/a
MARKETPLACE,O-272026740044770,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/09/24,"5:58 PM PDT, UTC-07:00",31.37,4.99,0,0,n/a,2.82,0,3,42.18,-4.55,n/a,0,-1.59,0,0,0,n/a
MARKETPLACE,O-009527901893583,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/02/24,"8:50 PM PDT, UTC-07:00",23.99,0,0,0,n/a,1.86,0,2.59,28.44,-3,n/a,0,-1.17,0,0,0,n/a
MARKETPLACE,O-551827903053291,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/02/24,"5:48 PM PDT, UTC-07:00",24.16,0,0,0,n/a,1.87,0,0,26.03,-3.02,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,W-307627649631267,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/07/24,"6:56 PM PDT, UTC-07:00",21.68,2.99,0,0,n/a,1.91,0,4.34,30.92,0,n/a,0,-1.24,0,0,0,n/a
MARKETPLACE,O-973427738441480,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Cancelation of O-973427738441480,,10/16/24,"10:28 PM PDT, UTC-07:00",-12.99,0,0,0,n/a,-1.01,0,0,-14,1.62,n/a,0,0.73,0,0,0,n/a
MARKETPLACE,O-773527252906758,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/30/24,"2:54 PM PDT, UTC-07:00",32.67,4.99,0,0,n/a,2.92,0,3,43.58,-4.71,n/a,0,-1.63,0,0,0,n/a
MARKETPLACE,O-562827830667189,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/26/24,"8:25 PM PDT, UTC-07:00",32.82,0,0,0,n/a,2.54,0,0,35.36,-4.1,n/a,0,-1.38,0,0,0,n/a
MARKETPLACE,O-073827730187350,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/17/24,"3:15 PM PDT, UTC-07:00",26.98,0,0,0,n/a,2.09,0,0,29.07,-3.37,n/a,0,-1.19,0,0,0,n/a
MARKETPLACE,O-549927145189209,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/18/24,"7:51 PM PDT, UTC-07:00",72.65,0,0,0,n/a,5.63,0,0,78.28,-9.08,n/a,0,-2.69,0,0,0,n/a
MARKETPLACE,O-977427819985250,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/25/24,"5:03 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-249428082792633,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/20/24,"6:35 PM PST, UTC-08:00",19.97,0,0,0,n/a,1.55,0,3.23,24.75,-2.5,n/a,0,-1.05,0,0,0,n/a
MARKETPLACE,O-420528369956013,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/19/24,"12:24 PM PST, UTC-08:00",68.45,0,0,0,n/a,5.3,0,0,73.75,-8.56,n/a,0,-2.55,0,0,0,n/a
MARKETPLACE,W-226026794779949,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/14/24,"5:54 PM PDT, UTC-07:00",73.04,0,0,0,n/a,5.66,0,0,78.7,0,n/a,0,-2.7,0,0,0,n/a
MARKETPLACE,O-153027396876831,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/13/24,"4:37 PM PDT, UTC-07:00",37.98,0,0,0,n/a,2.94,0,0,40.92,-4.75,n/a,0,-1.55,0,0,0,n/a
MARKETPLACE,W-467326720904680,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/07/24,"7:22 PM PDT, UTC-07:00",80.93,0,0,0,n/a,6.27,0,0,87.2,0,n/a,0,-2.96,0,0,0,n/a
MARKETPLACE,O-685727762009197,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/19/24,"6:28 PM PDT, UTC-07:00",52.3,0,0,0,n/a,4.05,0,8.44,64.79,-6.54,n/a,0,-2.28,0,0,0,n/a
MARKETPLACE,O-739927203395942,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/25/24,"3:25 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,3.39,26.01,-2.62,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,W-197827195218086,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/23/24,"6:48 PM PDT, UTC-07:00",68.54,0,0,0,n/a,5.31,0,0,73.85,0,n/a,0,-2.55,0,0,0,n/a
MARKETPLACE,O-730627242303667,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/28/24,"6:52 PM PDT, UTC-07:00",42.43,0,0,0,n/a,3.29,0,0,45.72,-5.3,n/a,0,-1.69,0,0,0,n/a
MARKETPLACE,O-271627824448578,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/25/24,"7:18 PM PDT, UTC-07:00",32.97,2.99,0,0,n/a,2.79,0,5.6,44.35,-4.5,n/a,0,-1.65,0,0,0,n/a
MARKETPLACE,O-273327719948035,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/14/24,"5:52 PM PDT, UTC-07:00",44.97,2.99,0,0,n/a,3.72,0,7.47,59.15,-6,n/a,0,-2.1,0,0,0,n/a
MARKETPLACE,O-958028107885969,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Cancelation of O-958028107885969,,11/22/24,"10:21 PM PST, UTC-08:00",-27.98,-2.99,0,0,n/a,-2.4,0,-6.33,-39.7,3.87,n/a,0,1.51,0,0,0,n/a
MARKETPLACE,W-387028123466644,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/24/24,"5:28 PM PST, UTC-08:00",20.99,0,0,0,n/a,1.63,0,2.26,24.88,0,n/a,0,-1.06,0,0,0,n/a
MARKETPLACE,O-503527412054654,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/15/24,"5:07 PM PDT, UTC-07:00",53.66,0,0,0,n/a,4.16,0,0,57.82,-6.71,n/a,0,-2.06,0,0,0,n/a
MARKETPLACE,W-743827160018732,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/20/24,"7:00 PM PDT, UTC-07:00",28.48,0,0,0,n/a,2.21,0,0,30.69,0,n/a,0,-1.24,0,0,0,n/a
MARKETPLACE,O-467727827754911,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/26/24,"12:12 PM PDT, UTC-07:00",71.88,0,0,0,n/a,5.57,0,0,77.45,-8.99,n/a,0,-2.66,0,0,0,n/a
MARKETPLACE,O-106327809310159,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/23/24,"7:48 PM PDT, UTC-07:00",37.83,0,0,0,n/a,2.93,0,0,40.76,-4.73,n/a,0,-1.54,0,0,0,n/a
MARKETPLACE,O-853026765346129,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/12/24,"1:58 PM PDT, UTC-07:00",41.02,0,0,0,n/a,3.18,0,0,44.2,-5.13,n/a,0,-1.65,0,0,0,n/a
MARKETPLACE,O-148528247469008,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-148528247469008,MISSING_ITEM - Refund requested by diner via help interaction,12/06/24,"7:03 PM PST, UTC-08:00",-5.48,0,0,0,n/a,-0.43,0,0,-5.91,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-377627730372734,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,10/16/24,"8:58 PM PDT, UTC-07:00",26.98,2.99,0,0,n/a,2.32,0,8,40.29,-3.75,n/a,0,-1.53,0,0,0,n/a
MARKETPLACE,O-273426810886212,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/16/24,"8:37 PM PDT, UTC-07:00",51.4,0,0,0,n/a,3.98,0,0,55.38,-6.43,n/a,0,-1.99,0,0,0,n/a
MARKETPLACE,W-035927483901952,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/21/24,"5:54 PM PDT, UTC-07:00",59.15,0,0,0,n/a,4.58,0,0,63.73,0,n/a,0,-2.24,0,0,0,n/a
MARKETPLACE,W-851128334158063,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/15/24,"6:17 PM PST, UTC-08:00",23.98,0,0,0,n/a,1.86,0,3,28.84,0,n/a,0,-1.18,0,0,0,n/a
MARKETPLACE,W-604227301916021,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/04/24,"4:59 PM PDT, UTC-07:00",56.65,0,0,0,n/a,4.39,0,0,61.04,0,n/a,0,-2.16,0,0,0,n/a
MARKETPLACE,O-798528403640899,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/22/24,"9:34 PM PST, UTC-08:00",22.47,0,0,0,n/a,1.74,0,0,24.21,-2.81,n/a,0,-1.04,0,0,0,n/a
MARKETPLACE,O-807227158645906,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/20/24,"11:45 AM PDT, UTC-07:00",16.18,0,0,0,n/a,1.25,0,0,17.43,-2.02,n/a,0,-0.83,0,0,0,n/a
MARKETPLACE,O-572727272817955,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/01/24,"11:34 AM PDT, UTC-07:00",45.93,0,0,0,n/a,3.56,0,0,49.49,-5.74,n/a,0,-1.81,0,0,0,n/a
MARKETPLACE,O-729428123056241,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/24/24,"4:28 PM PST, UTC-08:00",9.99,0,0,0,n/a,0.77,0,0,10.76,-1.25,n/a,0,-0.63,0,0,0,n/a
MARKETPLACE,O-112028141270537,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/27/24,"3:26 PM PST, UTC-08:00",43.72,2.99,0,0,n/a,3.62,0,12,62.33,-5.84,n/a,0,-2.2,0,0,0,n/a
MARKETPLACE,O-688628095023626,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/22/24,"11:52 AM PST, UTC-08:00",34.36,0,0,0,n/a,2.66,0,0,37.02,-4.3,n/a,0,-1.43,0,0,0,n/a
MARKETPLACE,W-687626821031375,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,07/18/24,"4:46 PM PDT, UTC-07:00",89.23,0,0,0,n/a,6.92,0,9.62,105.77,0,n/a,0,-3.53,0,0,0,n/a
MARKETPLACE,O-197827195212668,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,08/23/24,"6:04 PM PDT, UTC-07:00",38.86,2.99,0,0,n/a,3.24,0,5,50.09,-5.23,n/a,0,-1.83,0,0,0,n/a
MARKETPLACE,O-150928153224862,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,11/27/24,"6:52 PM PST, UTC-08:00",21.77,0,0,0,n/a,1.69,0,0,23.46,-2.72,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-778828391365877,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,12/21/24,"4:54 PM PST, UTC-08:00",21.84,0,0,0,n/a,1.69,0,0,23.53,-2.73,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-744927452667818,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,09/18/24,"5:52 PM PDT, UTC-07:00",24.98,0,0,0,n/a,1.94,0,0,26.92,-3.12,n/a,0,-1.12,0,0,0,n/a
