Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Merchant Fee,Tax on Merchant Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %,Payout reference ID
Ameci Pizza & Pasta - Lake Forest,,#4B777,516c8ae9-d6f7-4a9a-ab65-3afeb9b4b777,Delivery - Partner Using Uber App,UberEats Android,Completed,9/2/21,9:38 PM,11.74,0.91,12.65,0,0,0,0,0,0,0,0,12.65,-2.23,0,0,0,0,0,,0,-0.91,0,9.51,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#A533B,5a96c0f8-000e-483d-822d-0adb770a533b,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/2/21,9:15 PM,45.97,3.56,49.53,0,0,0,0,0,0,0,0,49.53,-8.73,0,0,0,0,0,,0,-3.56,0,37.24,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#FBAA4,810637a5-295e-4cc2-8838-ec4837efbaa4,Delivery - Partner Using Uber App,UberEats Web,Completed,9/3/21,1:39 PM,13.78,1.07,14.85,0,0,0,0,0,0,0,0,14.85,-2.62,0,0,0,0,0,,0,-1.07,0,11.16,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#2EE0E,10197377-6df9-4a70-93c3-daf91372ee0e,Delivery - Partner Using Uber App,Postmates Web,Completed,9/3/21,4:51 PM,69.23,5.37,74.6,0,0,0,0,0,0,0,0,74.6,-13.85,0,0,0,0,0,,0,-5.37,0,55.38,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#88DB1,ee0e423f-7e81-44a9-942f-a654e5688db1,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/3/21,6:33 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.28,0,0,0,0,0,,0,-0.93,0,9.71,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#F09A9,618a1d21-d3e0-4454-9991-486e8b9f09a9,Pickup,UberEats iOS,Completed,9/3/21,5:57 PM,26.73,2.07,28.8,0,0,0,0,0,0,0,0,28.8,-1.6,0,0,0,0,0,,0,-2.07,0,25.13,9/7/21,0,0,6,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#F6819,89c35536-33d3-435a-bea1-3348fddf6819,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/3/21,6:22 PM,23.48,1.82,25.3,0,0,0,0,0,0,0,0,25.3,-4.7,0,0,0,0,0,,0,-1.82,0,18.78,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#86095,bcf840a5-8d4f-46fd-a2f6-096aef986095,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/3/21,7:10 PM,83.91,6.5,90.41,0,0,0,0,0,0,0,0,90.41,-15.94,0,0,0,0,0,,0,-6.5,0,67.97,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#4F474,d5cfbcdf-cb73-4521-8168-1e802ba4f474,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/3/21,7:09 PM,36.2,2.81,39.01,0,0,0,0,0,0,0,0,39.01,-7.24,0,0,0,0,0,,0,-2.81,0,28.96,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#5D426,042828db-512e-415a-9070-da1febb5d426,Delivery - Partner Using Uber App,Postmates Web,Completed,9/3/21,7:23 PM,33.97,2.63,36.6,0,0,0,0,0,0,0,0,36.6,-6.79,0,0,0,0,0,,0,-2.63,0,27.18,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#9CE43,ef3ecd56-d8a3-4395-9fcd-6e4de3d9ce43,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/3/21,7:43 PM,38.7,3,41.7,0,0,0,0,0,0,0,0,41.7,-7.74,0,0,0,0,0,,0,-3,0,30.96,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#283FC,182b1295-4f82-41f5-96f9-e0f7a81283fc,Pickup,Postmates Android,Completed,9/3/21,7:40 PM,45.96,3.56,49.52,0,0,0,0,0,0,0,0,49.52,-4.6,0,0,0,0,0,,0,-3.56,0,41.36,9/7/21,0,0,10,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#B26F8,278afd7f-3ef1-4bc4-93f0-e7b0179b26f8,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/3/21,8:49 PM,19.28,1.49,20.77,0,0,0,0,0,0,0,0,20.77,-3.66,0,0,0,0,0,,0,-1.49,0,15.62,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#768D1,4530cbba-6754-4be7-99c0-7c68714768d1,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/3/21,9:13 PM,58.92,4.57,63.49,0,0,0,0,0,0,0,0,63.49,-11.19,0,0,0,0,0,,0,-4.57,0,47.73,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#F7BFE,92d1971b-9094-4eaf-bc05-6fcd3a3f7bfe,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/4/21,11:48 AM,34.54,2.68,37.22,0,0,0,0,0,0,0,0,37.22,-6.56,0,0,0,0,0,,0,-2.68,0,27.98,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#91E01,049934d3-cc6e-4a4f-94b3-10832c791e01,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/4/21,2:17 PM,32.47,2.52,34.99,0,0,0,0,0,0,0,0,34.99,-6.49,0,0,0,0,0,,0,-2.52,0,25.98,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#7D554,9ca395ea-1fa0-435b-8c39-ba434d37d554,Delivery - Partner Using Uber App,UberEats Android,Completed,9/4/21,3:13 PM,26.98,2.09,29.07,0,0,0,0,0,0,0,0,29.07,-5.13,0,0,0,0,0,,0,-2.09,0,21.85,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#8D520,5fbd60fa-fcc1-49bf-8aa8-d2dce998d520,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/4/21,5:30 PM,39.96,3.1,43.06,0,0,0,0,0,0,0,0,43.06,-7.59,0,0,0,0,0,,0,-3.1,0,32.37,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#DC248,fd5edacb-7f91-4fa4-b623-36b51e0dc248,Delivery - Partner Using Uber App,Postmates Android,Completed,9/4/21,6:00 PM,22.58,1.75,24.33,0,0,0,0,0,0,0,0,24.33,-4.52,0,0,0,0,0,,0,-1.75,0,18.06,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#5F11F,59aea30c-e73c-44f4-99cb-dfd613d5f11f,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/4/21,5:52 PM,82.54,6.4,88.94,0,0,0,0,0,0,0,0,88.94,-15.68,0,0,0,0,0,,0,-6.4,0,66.86,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#8EF34,bb87b82c-e254-4613-b8c7-669d3228ef34,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/4/21,7:03 PM,49.45,3.83,53.28,0,0,0,0,0,0,0,0,53.28,-9.4,0,0,0,0,0,,0,-3.83,0,40.05,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#78EB4,0b3115c4-2576-4d96-9b85-1a6c32a78eb4,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/4/21,7:33 PM,21.8,1.69,23.49,0,0,0,0,0,0,0,0,23.49,-4.36,0,0,0,0,0,,0,-1.69,0,17.44,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#A0255,93fcce85-3920-4f3d-9027-09650aea0255,Delivery - Partner Using Uber App,UberEats Android,Completed,9/4/21,7:43 PM,23.46,1.82,25.28,0,0,0,0,0,0,0,0,25.28,-4.46,0,0,0,0,0,,0,-1.82,0,19,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#C98C4,8cb37990-0cc3-472a-b03f-e9b4be8c98c4,Delivery - Partner Using Uber App,UberEats Android,Completed,9/4/21,7:50 PM,30.48,2.36,32.84,0,0,0,0,0,0,0,0,32.84,-5.79,0,0,0,0,0,,0,-2.36,0,24.69,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#5A945,9530601a-5e30-4c2a-b636-6a6c96c5a945,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/4/21,8:21 PM,94.23,7.3,101.53,0,0,0,0,0,0,0,0,101.53,-17.9,0,0,0,0,0,,0,-7.3,0,76.33,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#A91CF,5dc69cc1-81d3-4017-9a7b-e50b4afa91cf,Delivery - Partner Using Uber App,UberEats Web,Completed,9/4/21,8:51 PM,75.44,5.85,81.29,0,0,0,0,0,0,0,0,81.29,-14.33,0,0,0,0,0,,0,-5.85,0,61.11,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#30429,c5fa889e-c487-47eb-8515-9c2543d30429,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/5/21,12:19 PM,113.91,8.83,122.74,0,0,0,0,0,0,0,0,122.74,-21.64,0,0,0,0,0,,0,-8.83,0,92.27,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#D47AD,e70fbbb4-65ae-4271-b593-8040f27d47ad,Delivery - Partner Using Uber App,Postmates Android,Completed,9/5/21,2:02 PM,40.34,3.13,43.47,0,0,0,0,0,0,0,0,43.47,-8.07,0,0,0,0,0,,0,-3.13,0,32.27,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#2E6CC,d74c0379-ec60-479c-b4c4-4d11f2d2e6cc,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/5/21,2:17 PM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-4.56,0,0,0,0,0,,0,-1.86,0,19.42,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#152C3,5c80b194-76b8-404b-94ee-e3f364f152c3,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/5/21,3:34 PM,41.95,3.25,45.2,0,0,0,0,0,0,0,0,45.2,-7.97,0,0,0,0,0,,0,-3.25,0,33.98,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#39C42,52d64b42-b905-422b-83f2-15c421439c42,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/5/21,4:20 PM,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.2,0,0,0,0,0,,0,-0.85,0,8.79,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#9760D,93d9704a-6d53-487a-b786-fdf6ca99760d,Delivery - Partner Using Uber App,UberEats Web,Completed,9/5/21,4:38 PM,22.99,1.78,24.77,0,0,0,0,0,0,0,0,24.77,-4.37,0,0,0,0,0,,0,-1.78,0,18.62,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#84500,74dc1867-0239-427a-98cf-7f90ec484500,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/5/21,6:01 PM,23.95,1.86,25.81,0,0,0,0,0,0,0,0,25.81,-4.55,0,0,0,0,0,,0,-1.86,0,19.4,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#71437,3dbe452f-bcf5-43de-aab7-39510b471437,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/5/21,6:00 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.28,0,0,0,0,0,,0,-0.93,0,9.71,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#5B8DA,b9e887b1-b21b-4c67-927c-8fe330b5b8da,Delivery - Partner Using Uber App,UberEats Web,Completed,9/5/21,7:03 PM,27.65,2.14,29.79,0,0,0,0,0,0,0,0,29.79,-5.25,0,0,0,0,0,,0,-2.14,0,22.4,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#8F81E,f776534a-a5dc-48ab-84d8-4fd97c58f81e,Delivery - Partner Using Uber App,UberEats Web,Completed,9/5/21,6:56 PM,47.96,3.72,51.68,0,0,0,0,0,0,0,0,51.68,-9.11,0,0,0,0,0,,0,-3.72,0,38.85,9/7/21,0,0,19,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#2D065,7bf38a4d-5510-4e31-9236-c6e192c2d065,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/5/21,7:39 PM,40.93,3.17,44.1,0,0,0,0,0,0,0,0,44.1,-8.19,0,0,0,0,0,,0,-3.17,0,32.74,9/7/21,0,0,20,PT6TOXC26KHICPJ
Ameci Pizza & Pasta - Lake Forest,,#768D1,4530cbba-6754-4be7-99c0-7c68714768d1,,Unknown,Refund,9/3/21,9:13 PM,-4.99,0,-4.99,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-4.99,9/14/21,,,,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#73A9A,6ab670e0-4fb1-45a7-acdf-3314faf73a9a,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/6/21,11:18 AM,24.96,1.93,26.89,0,0,0,0,0,0,0,0,26.89,-4.99,0,0,0,0,0,,0,-1.93,0,19.97,9/14/21,0,0,20,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#F7A2A,c7bdacbf-7327-4a38-8767-9fd3db3f7a2a,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/6/21,1:28 PM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-4.8,0,0,0,0,0,,0,-1.86,0,19.18,9/14/21,0,0,20,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#F3C97,4ec119d8-bc56-4c9a-97f0-cffe5bbf3c97,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/6/21,1:48 PM,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-3.4,0,0,0,0,0,,0,-1.32,0,13.58,9/14/21,0,0,20,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,9.74,0,0,9.74,9/14/21,0,0,,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,19.61,0,0,19.61,9/14/21,0,0,,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,8.99,0,0,8.99,9/14/21,0,0,,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,20.98,0,0,20.98,9/14/21,0,0,,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#A882E,2327e082-e88c-42db-893b-b4d2d4aa882e,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/6/21,5:58 PM,16.77,1.3,18.07,0,0,0,0,0,0,0,0,18.07,-3.35,0,0,0,0,0,,0,-1.3,0,13.42,9/14/21,0,0,20,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#2AB05,003c72e3-a64c-4f9d-94c8-11d2beb2ab05,Pickup,Postmates iOS,Completed,9/6/21,5:19 PM,52.7,4.08,56.78,0,0,0,0,0,0,0,0,56.78,-5.27,0,0,0,0,0,,0,-4.08,0,47.43,9/14/21,0,0,10,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#D47AD,e70fbbb4-65ae-4271-b593-8040f27d47ad,,Unknown,Refund,9/5/21,2:02 PM,-8.99,0,-8.99,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-8.99,9/14/21,,,,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#A9461,28dd3b9b-54f9-4fdd-bb9f-f036f56a9461,Delivery - Partner Using Uber App,Postmates Web,Completed,9/7/21,7:14 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.6,0,0,0,0,0,,0,-1.78,0,18.38,9/14/21,0,0,20,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#CC89A,c1276fb6-f9d3-458e-a041-8b0c716cc89a,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/7/21,7:02 PM,28.24,2.19,30.43,0,0,0,0,0,0,0,0,30.43,-5.65,0,0,0,0,0,,0,-2.19,0,22.59,9/14/21,0,0,20,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#38E8F,5a215887-782b-4d0e-af8a-54bc58338e8f,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/7/21,7:20 PM,25.48,1.97,27.45,0,0,0,0,0,0,0,0,27.45,-4.84,0,0,0,0,0,,0,-1.97,0,20.64,9/14/21,0,0,19,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#E09A2,ab723683-e8ad-4863-8e7d-e7dc227e09a2,Delivery - Partner Using Uber App,UberEats Android,Completed,9/7/21,8:52 PM,82.13,6.37,88.5,0,0,0,0,0,0,0,0,88.5,-15.6,0,0,0,0,0,,0,-6.37,0,66.53,9/14/21,0,0,19,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#A57C9,0092c42a-796d-4eb1-bd50-7c2b5f9a57c9,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/7/21,9:28 PM,54.45,4.22,58.67,0,0,0,0,0,0,0,0,58.67,-10.89,0,0,0,0,0,,0,-4.22,0,43.56,9/14/21,0,0,20,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#ACCBA,ff6c4c47-50f4-49f3-92c6-ed6da26accba,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/8/21,10:38 AM,31.97,2.48,34.45,0,0,0,0,0,0,0,0,34.45,-6.07,0,0,0,0,0,,0,-2.48,0,25.9,9/14/21,0,0,19,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#4E650,8ef1a026-254c-4c64-bc2a-45e51af4e650,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/8/21,1:55 PM,37.47,2.9,40.37,0,0,0,0,0,0,0,0,40.37,-7.49,0,0,0,0,0,,0,-2.9,0,29.98,9/14/21,0,0,20,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#116CE,43021309-c3a8-417d-838c-0fa8f8d116ce,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/8/21,5:27 PM,47.94,3.72,51.66,0,0,0,0,0,0,0,0,51.66,-9.11,0,0,0,0,0,,0,-3.72,0,38.83,9/14/21,0,0,19,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#C31C5,0c3f324e-f47b-4f86-81bf-fd59c49c31c5,Delivery - Partner Using Uber App,UberEats Web,Completed,9/8/21,8:37 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-3.99,0,0,0,0,0,,0,-1.63,0,16.99,9/14/21,0,0,19,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#FBC84,2cc3eddb-d0a5-4161-9132-a49e47cfbc84,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/8/21,8:40 PM,22.97,1.78,24.75,0,0,0,0,0,0,0,0,24.75,-4.36,0,0,0,0,0,,0,-1.78,0,18.61,9/14/21,0,0,19,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#E5F8C,f6b5a438-abce-465d-ad8d-198e71ae5f8c,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/9/21,12:11 PM,26.46,2.05,28.51,0,0,0,0,0,0,0,0,28.51,-5.03,0,0,0,0,0,,0,-2.05,0,21.43,9/14/21,0,0,19,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#D29A9,273ae42b-8d90-4309-9233-e8f54ced29a9,Delivery - Partner Using Uber App,UberEats Web,Completed,9/9/21,1:31 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,-1.7,0,17.8,9/14/21,0,0,19,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#942C7,b9df8cb2-95ee-496d-90d3-3d50a76942c7,Delivery - Partner Using Uber App,Postmates iOS,Completed,9/9/21,4:50 PM,28.47,2.21,30.68,0,0,0,0,0,0,0,0,30.68,-5.69,0,0,0,0,0,,0,-2.21,0,22.78,9/14/21,0,0,20,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#1BFC4,defdc22a-324d-41e6-89c3-73d7f891bfc4,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/9/21,7:05 PM,35.65,2.76,38.41,0,0,0,0,0,0,0,0,38.41,-6.77,0,0,0,0,0,,0,-2.76,0,28.88,9/14/21,0,0,19,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#564C0,f28ffa8a-8257-48c9-983c-97573a0564c0,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/9/21,8:42 PM,52.62,4.08,56.7,0,0,0,0,0,0,0,0,56.7,-10,0,0,0,0,0,,0,-4.08,0,42.62,9/14/21,0,0,19,8X8LA1SNSAC9QPL
Ameci Pizza & Pasta - Lake Forest,,#1E579,77036bc2-dc20-4709-910b-1c50b7f1e579,Delivery - Partner Using Uber App,UberEats iOS,Completed,9/10/21,2:15 PM,52.94,4.1,57.04,0,0,0,0,0,0,0,0,57.04,-10.06,0,0,0,0,0,,0,-4.1,0,42.88,9/14/21,0,0,19,8X8LA1SNSAC9QPL
