"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-951615158450447","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/7/21","7:36 PM","28.47","0","2.99","2.44","8.48","42.38","-3.93","-1.59","0"
"O-874115189219700","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/11/21","5:39 PM","47.50","0","2.99","3.91","8.16","62.56","-6.31","-2.21","0"
"O-803415366420218","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/28/21","6:47 PM","89.30","0","0.00","6.92","14.43","110.65","-11.16","-3.67","0"
"O-424415333855833","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/25/21","6:36 PM","23.98","0","2.99","2.09","2.91","31.97","-3.37","-1.28","0"
"W-857715330299472","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"5/26/21","2:18 PM","27.48","0","2.99","2.36","0","32.83","0","0","0"
"W-248015337767128","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/29/21","1:15 PM","143.53","0","0.00","11.12","0","154.65","0","-5.02","0"
"W-051315367878803","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"5/29/21","5:05 PM","45.95","0","0.00","3.56","0","49.51","0","0","0"
"O-994115399309755","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/31/21","7:55 PM","31.76","0","0.00","2.46","0","34.22","-3.97","-1.34","0"
"O-995915278196292","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/19/21","8:33 PM","10.99","0","0.00","0.85","1.78","13.62","-1.37","-0.72","0"
"W-995915288175144","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/21/21","4:39 PM","32.22","0","2.99","2.73","5.69","43.63","0","-1.63","0"
"O-901615215215092","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/13/21","8:11 PM","21.98","0","0.00","1.70","0","23.68","-2.75","-1.02","0"
"O-901615215216369","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/13/21","6:50 PM","30.47","0","2.99","2.59","7.21","43.26","-4.18","-1.62","0"
"W-299715219363475","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/14/21","3:16 PM","14.99","0","0.00","1.16","1.49","17.64","0","-0.84","0"
"W-661915313191207","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/23/21","5:33 PM","28.73","0","0.00","2.23","0","30.96","0","-1.24","0"
"O-345615384483470","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/31/21","3:34 PM","24.54","0","2.99","2.13","4.45","34.11","-3.44","-1.34","0"
"O-771115182425607","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/10/21","7:57 PM","16.98","0","4.99","1.71","3.00","26.68","-2.75","-1.11","0"
"O-541515175870246","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/9/21","6:40 PM","48.45","0","0.00","3.75","7.83","60.03","-6.06","-2.13","0"
"O-928515299200269","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/21/21","8:45 PM","37.97","0","0.00","2.94","0","40.91","-4.75","-1.55","0"
"W-628715088433918","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/1/21","4:52 PM","57.55","0","0.00","4.46","0","62.01","0","-2.19","0"
"W-539815159779939","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/9/21","1:00 PM","73.97","0","2.99","5.96","12.44","95.36","0","-3.21","0"
"O-305715351810852","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/28/21","5:00 PM","67.94","0","0.00","5.27","6.54","79.75","-8.49","-2.73","0"
"O-345615374433959","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/30/21","5:54 PM","41.96","0","2.99","3.48","7.26","55.69","-5.62","-2.00","0"
"W-265615162771488","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/8/21","7:35 PM","11.99","0","0.00","0.93","0.65","13.57","0","-0.71","0"
"O-541515175870407","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/9/21","6:17 PM","26.99","0","2.99","2.32","4.84","37.14","-3.75","-1.43","0"
"O-628715088447053","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/1/21","5:09 PM","16.98","0","2.99","1.55","3.22","24.74","-2.50","-1.05","0"
"O-014615108622983","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/2/21","6:55 PM","28.97","0","2.99","2.48","5.17","39.61","-4.00","-1.51","0"
"O-995915278196292","Ameci Pizza & Pasta - Trabuco Rd","Adjustment of O-995915278196292","Delivery mode updated (pickup to delivery, delivery to pickup)","5/19/21","8:36 PM","-10.99","0","0.00","-0.85","-1.78","-13.62","1.37","0.72","0"
"O-541515165870367","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/8/21","6:13 PM","20.56","0","2.99","1.82","3.81","29.18","-2.94","-1.19","0"
"O-517015362791904","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/28/21","8:14 PM","21.96","0","2.99","1.93","3.00","29.88","-3.12","-1.21","0"
"O-994915292661538","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/22/21","5:25 PM","59.95","0","2.99","4.88","10.17","77.99","-7.87","-2.68","0"
"O-873515091216207","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/1/21","6:45 PM","57.44","0","2.99","4.68","9.77","74.88","-7.55","-2.58","0"
"O-114515179964635","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"5/9/21","8:11 PM","34.20","0","2.99","2.88","0","46.08","-4.65","0","0"
"O-055815321329873","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/24/21","9:21 PM","31.31","0","0.00","2.43","0","33.74","-3.91","-1.33","0"
"T-AwEAAAAAAATV6U6ocSGxGhHrjMOt5Odkq60","Ameci Pizza & Pasta - Trabuco Rd","Account Adjustment","427515155764909 / CS","5/9/21","4:00 PM","0","0","0.00","0.00","0","17.53","0","0","0"
"O-063615188490413","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/10/21","6:17 PM","44.42","0","4.99","3.83","10.65","63.89","-6.18","-2.25","0"
"O-590215228487654","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/14/21","7:07 PM","49.59","0","2.99","4.07","8.49","65.14","-6.57","-2.29","0"
"O-079015385320485","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/30/21","7:29 PM","49.35","0","4.99","4.21","7.98","66.53","-6.79","-2.33","0"
"O-445615203261604","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/13/21","1:27 PM","41.51","0","2.99","3.45","3.00","50.95","-5.56","-1.85","0"
"O-063615218443915","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/14/21","5:32 PM","26.98","0","2.99","2.32","4.84","37.13","-3.75","-1.43","0"
"O-201115325501219","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/25/21","5:12 PM","37.46","0","2.99","3.13","4.36","47.94","-5.06","-1.76","0"
"O-272915128670612","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/4/21","9:30 PM","15.28","0","0.00","1.18","0","16.46","-1.91","-0.80","0"
"O-051315357886120","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/28/21","11:55 AM","27.44","0","2.99","2.36","5.00","37.79","-3.80","-1.45","0"
"O-535915376392085","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/29/21","6:15 PM","43.33","0","2.99","3.59","12.48","62.39","-5.79","-2.20","0"
"O-854415376482098","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/30/21","3:22 PM","26.56","0","0.00","2.06","0","28.62","-3.32","-1.17","0"
"O-185015099779231","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/2/21","12:17 PM","23.98","0","2.99","2.09","2.58","31.64","-3.37","-1.27","0"
"W-304015355023437","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/28/21","4:58 PM","58.16","0","4.99","4.90","13.61","81.66","0","-2.79","0"
"O-661915293106139","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/22/21","2:45 PM","19.98","0","0.00","1.55","0","21.53","-2.50","-0.96","0"
"O-038715114826391","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/4/21","5:30 PM","23.86","0","0.00","1.85","0","25.71","-2.98","-1.08","0"
"T-AwEAAAAAAATV6bd3VHC7VBHrsbkLiORZeII","Ameci Pizza & Pasta - Trabuco Rd","Account Adjustment","order # 99591527-8196292 MS","5/22/21","4:23 PM","0","0","0.00","0.00","0","11.53","0","0","0"
"O-095615294446440","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/21/21","7:41 PM","27.98","0","2.99","2.40","5.00","38.37","-3.87","-1.47","0"
"O-416415210012370","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/14/21","12:15 PM","14.98","0","0.00","1.16","2.00","18.14","-1.87","-0.85","0"
"O-497815368052938","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/28/21","8:59 PM","28.97","0","2.99","2.48","3.44","37.88","-4.00","-1.46","0"
"W-523915146022977","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/7/21","5:30 PM","23.98","0","2.99","2.09","2.00","31.06","0","-1.25","0"
"W-857715360260912","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/29/21","5:11 PM","60.45","0","2.99","4.91","13.67","82.02","0","-2.80","0"
"W-497815388064253","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/30/21","6:37 PM","58.50","0","2.99","4.76","6.63","72.88","0","-2.52","0"
"O-777815220051866","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/14/21","6:24 PM","22.98","0","2.99","2.01","1.00","28.98","-3.25","-1.18","0"
"T-AwEAAAAAAATV6a5cBPDBURHru1xrMQ2g_RA","Ameci Pizza & Pasta - Trabuco Rd","Account Adjustment","20111532-5501219 MG","5/30/21","7:16 AM","0","0","0.00","0.00","0","8.99","0","0","0"
"O-047415283152810","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/21/21","5:04 PM","29.98","0","2.99","2.55","7.10","42.62","-4.12","-1.60","0"
"W-070415235300038","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/16/21","4:29 PM","31.96","0","4.99","2.87","5.17","44.99","-4.62","-1.67","0"
"O-047415283138349","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/20/21","6:28 PM","28.56","0","2.99","2.44","8.50","42.49","-3.94","-1.60","0"
"W-874115239262078","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/15/21","7:58 PM","12.78","0","0.00","0.99","1.27","15.04","0","-0.76","0"
"O-071515120598189","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/4/21","6:22 PM","20.98","0","2.99","1.86","5.16","30.99","-3.00","-1.25","0"
"O-127115275991266","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/19/21","6:09 PM","39.46","0","2.99","3.29","3.00","48.74","-5.31","-1.79","0"
"O-716015203290695","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/13/21","4:14 PM","22.98","0","2.99","2.01","5.59","33.57","-3.25","-1.32","0"
"O-030915250104046","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/17/21","7:18 PM","41.27","0","4.99","3.59","7.48","57.33","-5.78","-2.05","0"
"O-517015362795801","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/28/21","6:34 PM","33.98","0","2.99","2.86","5.97","45.80","-4.62","-1.70","0"
"O-925215274016234","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/19/21","8:06 PM","39.97","0","0.00","3.10","4.31","47.38","-5.00","-1.75","0"
"O-947315113126324","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/3/21","6:40 PM","31.46","0","2.99","2.67","8.00","45.12","-4.31","-1.68","0"
"O-852415091263210","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/2/21","3:17 PM","34.97","0","0.00","2.71","5.65","43.33","-4.37","-1.62","0"
"O-117015091983675","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/2/21","5:04 PM","67.69","0","2.99","5.48","8.00","84.16","-8.84","-2.87","0"
"O-437115272741938","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/19/21","5:45 PM","50.96","0","0.00","3.95","5.49","60.40","-6.37","-2.14","0"
"O-079015395321466","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/31/21","6:14 PM","53.37","0","2.99","4.37","9.11","69.84","-7.05","-2.43","0"
"O-995915298174150","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/22/21","3:29 PM","16.25","0","4.99","1.65","0","22.89","-2.66","-1.00","0"
"W-995915278173946","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/20/21","4:50 PM","41.95","0","0.00","3.25","0","45.20","0","-1.68","0"
"W-416415180005121","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/10/21","8:18 PM","19.99","0","2.99","1.78","3.71","28.47","0","-1.17","0"
"O-673115134350528","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/6/21","12:48 PM","10.99","0","0.00","0.85","0","11.84","-1.37","-0.66","0"
"O-427515155764909","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/7/21","6:13 PM","54.23","0","2.99","4.43","9.25","70.90","-7.15","-2.46","0"
"O-268715311466504","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/23/21","9:35 PM","34.72","0","2.99","2.92","6.09","46.72","-4.71","-1.72","0"
"O-128615355162660","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/27/21","9:42 PM","40.56","0","4.99","3.53","9.82","58.90","-5.69","-2.10","0"
"W-525215229453353","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/14/21","5:52 PM","24.98","0","0.00","1.94","0","26.92","0","-1.12","0"
"O-777815210093994","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/14/21","6:00 PM","15.47","0","2.99","1.43","3.98","23.87","-2.31","-1.03","0"
"O-427515155764909","Ameci Pizza & Pasta - Trabuco Rd","Adjustment of O-427515155764909","Refund due to an item missing from your order","5/7/21","6:40 PM","-17.53","0","0.00","-1.36","0","-18.89","0","0","0"
"W-679115292845789","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/21/21","5:42 PM","54.62","0","0.00","4.23","8.83","67.68","0","-2.36","0"
"O-854415356462170","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/27/21","7:53 PM","49.59","0","2.99","4.07","8.49","65.14","-6.57","-2.29","0"
"O-821215305716039","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"5/22/21","6:42 PM","53.20","0","0.00","4.12","0","57.32","-6.65","0","0"
"O-268715311468965","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/23/21","6:59 PM","21.77","0","0.00","1.69","0","23.46","-2.72","-1.02","0"
"O-229315337328803","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/25/21","6:47 PM","21.56","0","0.00","1.67","0","23.23","-2.70","-1.01","0"
"W-679115292803264","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/22/21","5:45 PM","37.57","0","0.00","2.91","4.05","44.53","0","-1.66","0"
"W-030915210101801","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/13/21","6:24 PM","66.18","0","2.99","5.36","18.63","93.16","0","-3.14","0"
"O-895215362563473","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/29/21","1:44 PM","60.02","0","0.00","4.65","0","64.67","-7.50","-2.27","0"
"W-283015219938592","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/14/21","4:01 PM","16.73","0","2.99","1.53","4.25","25.50","0","-1.08","0"
"O-283015209931305","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/13/21","5:03 PM","37.46","0","2.99","3.13","6.54","50.12","-5.06","-1.83","0"
"O-070415205344378","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/12/21","6:47 PM","33.97","0","0.00","2.63","3.00","39.60","-4.25","-1.51","0"
"W-296815232039145","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/15/21","6:30 PM","71.47","0","2.99","5.77","12.03","92.26","0","-3.11","0"
"O-095615274485121","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/20/21","5:00 PM","33.22","0","4.99","2.96","6.18","47.35","-4.78","-1.74","0"
"O-377015262400720","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/20/21","11:45 AM","187.97","0","4.99","14.96","20.00","227.92","-33.77","-7.25","0"
"T-AwEAAAAAAATV6ZKmlVDCExHruVB9Eln0VQg","Ameci Pizza & Pasta - Trabuco Rd","Account Adjustment","40241538-7703423 AL","5/31/21","6:24 AM","0","0","0.00","0.00","0","16.48","0","0","0"
"O-362415226607678","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/15/21","5:08 PM","38.92","0","2.99","3.25","6.77","51.93","-5.24","-1.88","0"
"P-CA1c212782e14ea67c95aa6449bdfa1d90","Ameci Pizza & Pasta - Trabuco Rd","Phone Order",,"5/22/21","5:47 PM","0","0","0.00","0.00","0","0.00","-1.00","0","0"
"O-256315149127615","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/7/21","5:17 PM","16.98","0","2.99","1.55","3.23","24.75","-2.50","-1.05","0"
"W-673115134354610","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/6/21","1:26 PM","10.99","0","0.00","0.85","1.18","13.02","0","-0.70","0"
"T-AwEAAAAAAATV6ZXcxLC1GxHrsbkLiORZeII","Ameci Pizza & Pasta - Trabuco Rd","Account Adjustment","28301521-9938592 GB","5/14/21","6:19 PM","0","0","0.00","0.00","0","-4.25","0","0","0"
"O-114515179961554","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/9/21","5:38 PM","23.98","0","0.00","1.86","0","25.84","-3.00","-1.09","0"
"W-492015308459862","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/22/21","9:07 PM","58.92","0","0.00","4.57","0","63.49","0","-2.24","0"
"O-740215208232698","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/12/21","6:11 PM","24.54","0","2.99","2.13","2.97","32.63","-3.44","-1.30","0"
"O-362415256627864","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/17/21","7:44 PM","16.98","0","0.00","1.32","3.66","21.96","-2.12","-0.97","0"
"O-771115242404025","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/17/21","5:13 PM","26.96","0","2.99","2.32","5.00","37.27","-3.74","-1.44","0"
"W-771115252423896","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/17/21","5:59 PM","50.96","0","2.99","4.18","6.00","64.13","0","-2.26","0"
"O-590215248484957","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/16/21","6:30 PM","25.17","0","2.99","2.18","6.07","36.41","-3.52","-1.41","0"
"O-492015328432622","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/24/21","9:31 PM","46.95","0","2.99","3.87","8.07","61.88","-6.24","-2.19","0"
"O-075415156787606","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/7/21","7:52 PM","27.45","0","2.99","2.36","3.00","35.80","-3.81","-1.39","0"
"O-881415130373885","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/6/21","5:08 PM","30.96","0","0.00","2.40","6.67","40.03","-3.87","-1.52","0"
"O-947315103149380","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/3/21","5:32 PM","35.53","0","4.99","3.14","6.55","50.21","-5.07","-1.83","0"
"O-033115174892698","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/9/21","7:43 PM","57.71","0","2.99","4.70","6.54","71.94","-7.59","-2.49","0"
"O-029415225972379","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/14/21","6:44 PM","38.26","0","2.99","3.20","4.63","49.08","-5.16","-1.80","0"
"O-992315351468589","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/27/21","6:02 PM","36.33","0","2.99","3.05","8.47","50.84","-4.92","-1.85","0"
"O-576515154036962","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/7/21","10:12 PM","31.45","0","2.99","2.67","8.11","45.22","-4.31","-1.68","0"
"W-895215342591344","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/26/21","5:52 PM","49.20","0","0.00","3.81","7.95","60.96","0","-2.16","0"
"O-283015219938592","Ameci Pizza & Pasta - Trabuco Rd","Adjustment of O-283015219938592","Refund due to order adjustment
Diner picked up the order","5/14/21","6:13 PM","-2.77","0","0.00","-0.22","0","-2.99","0","0","0"
"O-496415095102395","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/1/21","10:10 PM","41.96","0","2.99","3.48","0","48.43","-5.62","-1.78","0"
"O-117015101998158","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/2/21","8:34 PM","19.28","0","0.00","1.49","0","20.77","-2.41","-0.93","0"
"O-402415387703423","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/30/21","9:02 PM","38.96","0","2.99","3.25","6.78","51.98","-5.24","-1.89","0"
"O-947315093120492","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/1/21","5:49 PM","24.76","0","2.99","2.15","4.48","34.38","-3.47","-1.35","0"
"W-198915234748616","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/15/21","6:16 PM","32.46","0","2.99","2.75","5.73","43.93","0","-1.64","0"
"W-127115305996828","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/22/21","6:18 PM","26.97","0","2.99","2.32","4.84","37.12","0","-1.43","0"
"O-071515150590920","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/7/21","7:33 PM","21.47","0","2.99","1.89","5.27","31.62","-3.06","-1.26","0"
"O-525215199454148","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/11/21","8:45 PM","36.97","0","0.00","2.87","0","39.84","-4.62","-1.52","0"
"W-576515174073211","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/9/21","7:15 PM","34.46","0","2.99","2.90","5.00","45.35","0","-1.68","0"
"O-838715105611812","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/2/21","6:50 PM","29.98","0","2.99","2.55","5.32","40.84","-4.12","-1.55","0"
"O-259915385075011","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/30/21","6:26 PM","35.72","0","4.99","3.16","6.58","50.45","-5.09","-1.84","0"
"O-992315371466433","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/29/21","5:48 PM","26.98","0","2.99","2.32","4.84","37.13","-3.75","-1.43","0"
"O-296815222031923","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"5/14/21","6:21 PM","81.74","0","2.99","6.56","18.26","109.55","-10.59","-3.64","0"
