Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Ameci Pizza & Pasta - Lake Forest,,#BD087,3325c858-4b6c-489c-9b24-4d11cb4bd087,Delivery - Partner Using Uber App,iOS,Completed,2021-01-02,17:47,48.21,3.74,51.95,0,0,0,0,0,0,0,0,51.95,-9.16,0,0,0,0,0,,0,0,0,42.79,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#076B3,fc3c2274-0f00-43ab-899c-fa18382076b3,Delivery - Partner Using Uber App,Android,Completed,2021-01-02,18:08,41.95,3.25,45.2,0,0,0,0,0,0,0,0,45.2,-7.97,0,0,0,0,0,,0,0,0,37.23,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#9697F,1269a8c7-eaf6-4f25-ada4-349788b9697f,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-02,18:58,25.98,2.01,27.99,0,0,0,0,0,0,0,0,27.99,-4.94,0,0,0,0,0,,0,0,0,23.05,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#35C44,be9e7736-7ced-4294-9916-11ac3d135c44,Delivery - Partner Using Uber App,Android,Completed,2021-01-02,20:52,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-4.55,0,0,0,0,0,,0,0,0,21.28,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#965F2,9f2dfec1-7954-410c-9f2b-3a5c23d965f2,Delivery - Partner Using Uber App,iOS,Completed,2021-01-03,14:46,17.99,1.39,19.38,0,0,0,0,0,0,0,0,19.38,-3.42,0,0,0,0,0,,0,0,0,15.96,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#71B4B,d5add420-f604-4e92-9695-cd04d3871b4b,Delivery - Partner Using Uber App,Android,Completed,2021-01-03,17:44,18.47,1.43,19.9,0,0,0,0,0,0,0,0,19.9,-3.51,0,0,0,0,0,,0,0,0,16.39,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#642EA,4aeb61f8-5c25-4546-b289-f4ec259642ea,Delivery - Partner Using Uber App,iOS,Completed,2021-01-03,18:07,77.66,6.02,83.68,0,0,0,0,0,0,0,0,83.68,-14.76,0,0,0,0,0,,0,0,0,68.92,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#642EA,4aeb61f8-5c25-4546-b289-f4ec259642ea,,Unknown,Refund,2021-01-03,18:07,-27.22,-2.1,-29.32,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-29.32,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#03469,90f487b5-3323-4b77-93bc-a77582c03469,Delivery - Partner Using Uber App,iOS,Completed,2021-01-03,18:14,14.97,1.16,16.13,0,0,0,0,0,0,0,0,16.13,-2.84,0,0,0,0,0,,0,0,0,13.29,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#BD275,11e8bf4c-7af1-4d78-83b0-43e5809bd275,Delivery - Partner Using Uber App,iOS,Completed,2021-01-03,20:00,22.99,1.78,24.77,0,0,0,0,0,0,0,0,24.77,-4.37,0,0,0,0,0,,0,0,0,20.4,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#7E4CE,2dbab5b7-deed-4372-8757-08aea227e4ce,Pickup,iOS,Completed,2021-01-03,20:30,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,0,0,0,0,0,0,,0,0,0,21.53,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#6A51B,c143495f-9ea0-47dd-b294-b3b58976a51b,Delivery - Partner Using Uber App,iOS,Completed,2021-01-03,21:03,33.94,2.63,36.57,0,0,0,0,0,0,0,0,36.57,-6.45,0,0,0,0,0,,0,0,0,30.12,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#4B5CD,c4a800bf-3fa8-4d43-809e-1dab2e44b5cd,Delivery - Partner Using Uber App,iOS,Completed,2021-01-03,21:54,16.52,1.28,17.8,0,0,0,0,0,0,0,0,17.8,-3.14,0,0,0,0,0,,0,0,0,14.66,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#D4450,50b802f7-afda-4336-aa31-2d1be60d4450,Delivery - Partner Using Uber App,iOS,Completed,2021-01-03,22:12,13.98,1.08,15.06,0,0,0,0,0,0,0,0,15.06,-2.66,0,0,0,0,0,,0,0,0,12.4,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#804CB,e97bed3d-fd27-4bb4-8d84-e0cd148804cb,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-03,22:21,25.72,1.99,27.71,0,0,0,0,0,0,0,0,27.71,-4.89,0,0,0,0,0,,0,0,0,22.82,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#C1F4C,222ff458-3142-41a6-a801-72ae93ec1f4c,Delivery - Partner Using Uber App,iOS,Completed,2021-01-04,13:55,29.48,2.28,31.76,0,0,0,0,0,0,0,0,31.76,-5.6,0,0,0,0,0,,0,0,0,26.16,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#61031,b04937c6-3588-4531-abf2-7ec4e7f61031,Delivery - Partner Using Uber App,iOS,Completed,2021-01-04,16:05,23.95,1.86,25.81,0,0,0,0,0,0,0,0,25.81,-4.55,0,0,0,0,0,,0,0,0,21.26,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#E53CE,bb7dcd5f-5675-4386-aac8-00a3ac0e53ce,Delivery - Partner Using Uber App,iOS,Completed,2021-01-04,16:08,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.09,0,0,0,0,0,,0,0,0,9.75,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#8C48D,1e6d3fbb-0e1f-4f8f-99c6-1f23d808c48d,Delivery - Partner Using Uber App,Android,Completed,2021-01-04,16:53,39.48,3.06,42.54,0,0,0,0,0,0,0,0,42.54,-7.5,0,0,0,0,0,,0,0,0,35.04,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#EEFB9,e92a2eb5-43f0-4cab-bed9-d6ae068eefb9,Delivery - Partner Using Uber App,iOS,Completed,2021-01-04,17:40,61.65,4.78,66.43,0,0,0,0,0,0,0,0,66.43,-11.71,0,0,0,0,0,,0,0,0,54.72,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#7DBFC,4698a2a7-1083-4a4f-9390-c56513a7dbfc,Delivery - Partner Using Uber App,iOS,Completed,2021-01-04,19:54,33.15,2.57,35.72,0,0,0,0,0,0,0,0,35.72,-6.3,0,0,0,0,0,,0,0,0,29.42,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#6DB87,cad4d956-53cc-470c-a648-43db76c6db87,Delivery - Partner Using Uber App,iOS,Completed,2021-01-04,21:53,26.07,2.02,28.09,0,0,0,0,0,0,0,0,28.09,-4.95,0,0,0,0,0,,0,0,0,23.14,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#8C7BF,d48172e6-6e7b-4ab1-94f5-03615fe8c7bf,Delivery - Partner Using Uber App,Android,Completed,2021-01-05,12:50,62.94,4.88,67.82,0,0,0,0,0,0,0,0,67.82,-11.96,0,0,0,0,0,,0,0,0,55.86,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#647EC,f4c403e2-ed1a-4c74-b1f3-59e3924647ec,Delivery - Partner Using Uber App,iOS,Completed,2021-01-05,14:56,14.48,1.12,15.6,0,0,0,0,0,0,0,0,15.6,-2.75,0,0,0,0,0,,0,0,0,12.85,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#ADB9E,918e8bcc-d0c5-48f8-a3e5-4129f39adb9e,Delivery - Partner Using Uber App,iOS,Completed,2021-01-05,16:32,28.74,2.23,30.97,0,0,0,0,0,0,0,0,30.97,-5.46,0,0,0,0,0,,0,0,0,25.51,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#41357,dbb2f0f7-5eb0-431f-8fac-75a1d4341357,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-05,18:31,24.24,1.88,26.12,0,0,0,0,0,0,0,0,26.12,-4.61,0,0,0,0,0,,0,0,0,21.51,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#1415A,a50803da-b245-43e2-a380-4a124b31415a,Delivery - Partner Using Uber App,iOS,Completed,2021-01-05,18:32,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-4.55,0,0,0,0,0,,0,0,0,21.28,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#AADCE,2b32013a-65f5-4117-bd8f-5d37bc5aadce,Delivery - Partner Using Uber App,iOS,Completed,2021-01-06,11:51,23.73,1.84,25.57,0,0,0,0,0,0,0,0,25.57,-4.51,0,0,0,0,0,,0,0,0,21.06,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#F1375,79b9d276-52df-44f0-ace0-b44d5f2f1375,Delivery - Partner Using Uber App,iOS,Completed,2021-01-06,17:29,30.73,2.38,33.11,0,0,0,0,0,0,0,0,33.11,-5.84,0,0,0,0,0,,0,0,0,27.27,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#38132,424431cd-53c0-4cb4-b391-51f93fd38132,Delivery - Partner Using Uber App,iOS,Completed,2021-01-06,19:01,12.74,0.99,13.73,0,0,0,0,0,0,0,0,13.73,-2.42,0,0,0,0,0,,0,0,0,11.31,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#CD7C0,cd9d73cb-2cff-43b1-9c53-d385e6bcd7c0,Delivery - Partner Using Uber App,iOS,Completed,2021-01-06,19:24,26.74,2.07,28.81,0,0,0,0,0,0,0,0,28.81,-5.08,0,0,0,0,0,,0,0,0,23.73,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#C5E63,d021b71d-8a68-4dfe-8a2b-765f31ac5e63,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-06,20:08,18.98,1.47,20.45,0,0,0,0,0,0,0,0,20.45,-3.61,0,0,0,0,0,,0,0,0,16.84,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#3A501,47c46354-66cc-4518-b652-5bf2c6a3a501,Delivery - Partner Using Uber App,iOS,Completed,2021-01-06,22:22,39.96,3.1,43.06,0,0,0,0,0,0,0,0,43.06,-7.59,0,0,0,0,0,,0,0,0,35.47,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#DC9A1,7ef78e45-af90-4898-864b-0349643dc9a1,Delivery - Partner Using Uber App,iOS,Completed,2021-01-07,11:25,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-3.99,0,0,0,0,0,,0,0,0,18.62,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#DA29A,c333e1b6-4fa9-48ef-909d-4a80eebda29a,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-07,12:31,142.52,11.05,153.57,0,0,0,0,0,0,0,0,153.57,-27.08,0,0,0,0,0,,0,0,0,126.49,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#DA29A,c333e1b6-4fa9-48ef-909d-4a80eebda29a,,Unknown,Refund,2021-01-07,12:31,-13.99,-1.08,-15.07,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-15.07,2021-01-18
Ameci Pizza & Pasta - Lake Forest,,#310E3,ece8144f-067a-41ff-b9d8-7abf6de310e3,Delivery - Partner Using Uber App,iOS,Completed,2021-01-07,13:04,17.99,1.39,19.38,0,0,0,0,0,0,0,0,19.38,-3.42,0,0,0,0,0,,0,0,0,15.96,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#F9E42,52e43fef-2493-4870-99df-107babcf9e42,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-07,14:35,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-2.66,0,0,0,0,0,,0,0,0,12.41,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#BE889,fe1b6b25-fe90-45b7-a7b2-b6cf74abe889,Delivery - Partner Using Uber App,iOS,Completed,2021-01-07,17:45,38.95,3.02,41.97,0,0,0,0,0,0,0,0,41.97,-7.4,0,0,0,0,0,,0,0,0,34.57,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#719D6,55b67c78-23c6-47e2-9ffc-c85a653719d6,Delivery - Partner Using Uber App,iOS,Completed,2021-01-07,18:18,27.47,2.13,29.6,0,0,0,0,0,0,0,0,29.6,-5.22,0,0,0,0,0,,0,0,0,24.38,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#D04E0,00e77244-bb6c-4dff-a612-69c27dad04e0,Delivery - Partner Using Uber App,iOS,Completed,2021-01-07,18:41,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-4.55,0,0,0,0,0,,0,0,0,21.28,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#FA851,16a935d7-5aaf-42a2-a36b-fc04056fa851,Delivery - Partner Using Uber App,iOS,Completed,2021-01-07,19:15,35.98,2.79,38.77,0,0,0,0,0,0,0,0,38.77,-6.84,0,0,0,0,0,,0,0,0,31.93,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#CD1C7,221898b4-36ff-42f4-ab0c-9ed8a6ecd1c7,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-07,20:11,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.09,0,0,0,0,0,,0,0,0,9.75,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#D8547,9731a998-3326-4d28-a1e2-412cb45d8547,Delivery - Partner Using Uber App,iOS,Completed,2021-01-08,14:11,28.47,2.21,30.68,0,0,0,0,0,0,0,0,30.68,-5.41,0,0,0,0,0,,0,0,0,25.27,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#6F7A6,fc28882f-d265-4081-baf3-3da58cd6f7a6,Delivery - Partner Using Uber App,iOS,Completed,2021-01-08,15:25,39.72,3.08,42.8,0,0,0,0,0,0,0,0,42.8,-7.55,0,0,0,0,0,,0,0,0,35.25,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#61CE3,33a7da64-2ae4-4ad4-9fa5-a9a46f861ce3,Delivery - Partner Using Uber App,Android,Completed,2021-01-08,18:24,102.42,7.94,110.36,0,0,0,0,0,0,0,0,110.36,-19.46,0,0,0,0,0,,0,0,0,90.9,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#61CE3,33a7da64-2ae4-4ad4-9fa5-a9a46f861ce3,,Unknown,Refund,2021-01-08,18:24,-14.99,-1.16,-16.15,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-16.15,2021-01-18
Ameci Pizza & Pasta - Lake Forest,,#AFC09,29b43335-1b9e-44d8-a306-d415900afc09,Delivery - Partner Using Uber App,Android,Completed,2021-01-08,18:36,60.19,4.66,64.85,0,0,0,0,0,0,0,0,64.85,-11.44,0,0,0,0,0,,0,0,0,53.41,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#EC36E,27e7cd1e-062d-4e5b-b6b7-c8141f9ec36e,Delivery - Partner Using Uber App,Android,Completed,2021-01-08,19:58,23.73,1.84,25.57,0,0,0,0,0,0,0,0,25.57,-4.51,0,0,0,0,0,,0,0,0,21.06,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#198CA,a91ea356-eda8-4ca0-8583-d2c5c75198ca,Delivery - Partner Using Uber App,iOS,Completed,2021-01-08,20:14,44.96,3.48,48.44,0,0,0,0,0,0,0,0,48.44,-8.54,0,0,0,0,0,,0,0,0,39.9,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#97C25,143fb96e-b2c8-4044-8d5e-a17512c97c25,Delivery - Partner Using Uber App,iOS,Completed,2021-01-08,20:52,18.16,1.41,19.57,0,0,0,0,0,0,0,0,19.57,-3.45,0,0,0,0,0,,0,0,0,16.12,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#98B50,336e11f3-c6bf-4dfd-bf69-140a51e98b50,Delivery - Partner Using Uber App,iOS,Completed,2021-01-08,20:57,20.48,1.59,22.07,0,0,0,0,0,0,0,0,22.07,-3.89,0,0,0,0,0,,0,0,0,18.18,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#94D8E,51d822e9-5c19-4e42-9c5b-d2290a494d8e,Delivery - Partner Using Uber App,iOS,Completed,2021-01-08,21:07,20.47,1.59,22.06,0,0,0,0,0,0,0,0,22.06,-3.89,0,0,0,0,0,,0,0,0,18.17,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#F06DB,f0b027b9-62d4-494c-8fc7-3764e4af06db,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-08,21:23,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-3.23,0,0,0,0,0,,0,0,0,15.07,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#62E2B,6259ae0c-70cd-4f5e-8a98-e6110c962e2b,Delivery - Partner Using Uber App,iOS,Completed,2021-01-08,22:16,50.72,3.93,54.65,0,0,0,0,0,0,0,0,54.65,-9.64,0,0,0,0,0,,0,0,0,45.01,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#2E638,8e3954d5-49b2-4202-a8bc-263e1162e638,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-08,22:19,13.98,1.08,15.06,0,0,0,0,0,0,0,0,15.06,-2.66,0,0,0,0,0,,0,0,0,12.4,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#4A46C,d219a437-57db-4006-8c92-fff102d4a46c,Delivery - Partner Using Uber App,iOS,Completed,2021-01-09,13:29,24.73,1.92,26.65,0,0,0,0,0,0,0,0,26.65,-4.7,0,0,0,0,0,,0,0,0,21.95,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#9502C,e2f4ed75-9fe0-46f0-aaff-0ea62399502c,Delivery - Partner Using Uber App,iOS,Completed,2021-01-09,13:44,40.47,3.14,43.61,0,0,0,0,0,0,0,0,43.61,-7.69,0,0,0,0,0,,0,0,0,35.92,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#63EFC,fe2c5727-245e-49f0-b489-e7881fa63efc,Delivery - Partner Using Uber App,iOS,Completed,2021-01-09,15:58,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-2.66,0,0,0,0,0,,0,0,0,12.41,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#FA6CF,ac372d8a-ddc9-461b-af4d-6797582fa6cf,Delivery - Partner Using Uber App,iOS,Completed,2021-01-09,19:13,44.21,3.43,47.64,0,0,0,0,0,0,0,0,47.64,-8.4,0,0,0,0,0,,0,0,0,39.24,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#A51AB,e02a1dca-5443-4afe-b627-1971567a51ab,Pickup,iOS,Completed,2021-01-09,20:51,22.74,1.76,24.5,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,,0,0,0,24.5,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#69F68,7d42e59d-8d28-4898-b78a-43eb1c969f68,Delivery - Partner Using Uber App,iOS,Completed,2021-01-09,21:38,20.7,1.6,22.3,0,0,0,0,0,0,0,0,22.3,-3.93,0,0,0,0,0,,0,0,0,18.37,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#F1BD7,7c2ac9f9-192c-4ac1-ad71-789b4e7f1bd7,Delivery - Partner Using Uber App,iOS,Completed,2021-01-09,22:14,28.72,2.23,30.95,0,0,0,0,0,0,0,0,30.95,-5.46,0,0,0,0,0,,0,0,0,25.49,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#A9904,c597b526-ac21-4aeb-be2b-c942986a9904,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,12:06,40.21,3.12,43.33,0,0,0,0,0,0,0,0,43.33,-7.64,0,0,0,0,0,,0,0,0,35.69,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#5E3D0,79f7a6cf-569f-42e8-830e-ba7e3325e3d0,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,13:40,43.97,3.41,47.38,0,0,0,0,0,0,0,0,47.38,-8.35,0,0,0,0,0,,0,0,0,39.03,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#305F8,c3ed0d7d-c19e-4a79-af64-5d5be65305f8,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,16:09,28.24,2.19,30.43,0,0,0,0,0,0,0,0,30.43,-5.37,0,0,0,0,0,,0,0,0,25.06,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#2161C,03685394-64c3-4f97-ae25-b30c31d2161c,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,16:11,21.46,1.66,23.12,0,0,0,0,0,0,0,0,23.12,-4.08,0,0,0,0,0,,0,0,0,19.04,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#F75C6,9f176a17-2ecd-47de-8d8e-88738e3f75c6,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,17:09,49.46,3.83,53.29,0,0,0,0,0,0,0,0,53.29,-9.4,0,0,0,0,0,,0,0,0,43.89,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#C88A1,7e03f683-145f-4885-976f-89fc1d2c88a1,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,17:41,28.98,2.25,31.23,0,0,0,0,0,0,0,0,31.23,-5.51,0,0,0,0,0,,0,0,0,25.72,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#9CA9E,197c566b-1112-4153-93b9-ee786c19ca9e,Delivery - Partner Using Uber App,Android,Completed,2021-01-10,18:10,20.72,1.61,22.33,0,0,0,0,0,0,0,0,22.33,-3.94,0,0,0,0,0,,0,0,0,18.39,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#71EE2,cb486076-e2b6-41e0-b6a3-47efc1571ee2,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-10,19:09,38.46,2.98,41.44,0,0,0,0,0,0,0,0,41.44,-7.31,0,0,0,0,0,,0,0,0,34.13,2021-01-11
Ameci Pizza & Pasta - Lake Forest,,#1E5AE,da7d7fcc-f357-4112-a7f8-b7e7d7f1e5ae,Delivery - Partner Using Uber App,Android,Completed,2021-01-10,22:06,15.74,1.22,16.96,0,0,0,0,0,0,0,0,16.96,-2.99,0,0,0,0,0,,0,0,0,13.97,2021-01-11
