"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE","SUBTOTAL_FOR_TAX","DOORDASH_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT","MERCHANT_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT","CONSUMER_DELIVERY_FEE","CONSUMER_SERVICE_FEE","CONSUMER_SMALL_ORDER_FEE","CONSUMER_LEGISLATIVE_FEE","CONSUMER_TIP"
"02:00:27","2021-12-03","18:00:27","2021-12-02","2021-12-06 08:46:33.699760000","2021-12-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e92de6ee-ca23-4e07-8795-0155829ca080","=""829ca080""","NULL","NULL","Order Received Time: 2021-12-03 01:39:18.243950000
Order Pickup Time: 2021-12-03 02:00:27.321774000","Delivered","USD",55.94,4.34,8.39,0.00,0.00,0.00,51.89,0.00,"3335494751",187271031,0.00,0.00,55.94,NULL,NULL,"0.00","2.80","0.00","0.00","6.50"
"02:04:55","2021-12-03","18:04:55","2021-12-02","2021-12-06 08:46:33.699760000","2021-12-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","2488e68a-d37f-4942-b27e-6033b9f23e76","=""b9f23e76""","NULL","NULL","Order Received Time: 2021-12-03 01:05:21.629293000
Order Pickup Time: 2021-12-03 02:04:55.363757000","Delivered","USD",30.73,2.38,4.61,0.00,0.00,0.00,28.50,0.00,"3335533394",187271031,0.00,0.00,30.73,NULL,NULL,"0.00","1.54","0.00","0.00","10.00"
"03:01:42","2021-12-03","19:01:42","2021-12-02","2021-12-06 08:46:33.699760000","2021-12-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","eb39087f-f14c-46e9-985a-fa4fdb5c6c37","=""db5c6c37""","NULL","NULL","Order Received Time: 2021-12-03 01:15:05.567554000
Order Pickup Time: 2021-12-03 03:01:42.239000000","Picked Up","USD",31.98,2.48,1.92,0.00,0.00,5.16,37.70,0.00,"3335938391",187271031,0.00,0.00,31.98,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"03:14:42","2021-12-03","19:14:42","2021-12-02","2021-12-06 08:46:33.699760000","2021-12-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","435e82a6-dd49-436c-8ba8-65cfad10d765","=""ad10d765""","NULL","NULL","Order Received Time: 2021-12-03 02:45:47.204605000
Order Pickup Time: 2021-12-03 03:14:42.843808000","Delivered","USD",34.93,2.71,5.24,0.00,0.99,0.00,31.41,0.00,"3336019685",187271031,0.00,0.00,34.93,NULL,NULL,"1.99","5.24","0.00","0.00","7.50"
"03:15:31","2021-12-03","19:15:31","2021-12-02","2021-12-06 08:46:33.699760000","2021-12-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","f9663e3c-9683-49c7-bc23-58c6ff5907b1","=""ff5907b1""","NULL","NULL","Order Received Time: 2021-12-03 02:45:49.910848000
Order Pickup Time: 2021-12-03 03:15:31.012823000","Delivered","USD",23.72,1.84,3.56,0.00,0.99,0.00,21.01,0.00,"3336024422",187271031,0.00,0.00,23.72,NULL,NULL,"5.99","3.56","0.00","0.00","7.00"
"03:20:50","2021-12-03","19:20:50","2021-12-02","2021-12-06 08:46:33.699760000","2021-12-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d43d74f7-26c3-49c0-ba2b-2c4cbf632a1c","=""bf632a1c""","NULL","NULL","Order Received Time: 2021-12-03 02:51:33.170866000
Order Pickup Time: 2021-12-03 03:20:50.401278000","Delivered","USD",40.22,3.12,6.03,0.00,0.00,0.00,37.31,0.00,"3336054744",187271031,0.00,0.00,40.22,6.03,NULL,"0.00","2.01","0.00","0.00","4.00"
"04:40:01","2021-12-03","20:40:01","2021-12-02","2021-12-06 08:46:33.699760000","2021-12-06",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a7351d0d-fd7a-4ed2-8350-1ee84f431633","=""4f431633""","NULL","NULL","Order Received Time: 2021-12-03 04:21:34.902826000
Order Pickup Time: 2021-12-03 04:40:01.684813000","Delivered","USD",35.73,2.77,5.36,0.00,0.00,0.00,33.14,0.00,"3336421353",187271031,0.00,0.00,35.73,NULL,NULL,"0.00","1.79","0.00","0.00","8.50"
"08:37:29","2021-12-03","00:37:29","2021-12-03","2021-12-03 08:37:29.708045000","2021-12-03",486867,223895,"Aroma Pizza & Pasta","NULL","PAYOUT","187169982","NULL","N/A","N/A","NULL","N/A","USD",500.25,0.00,0.00,0.00,0.00,0.00,0.00,500.25,"NULL",187169982,0.00,0.00,0.00,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"20:10:32","2021-12-03","12:10:32","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","063f0ce8-a417-44d2-b73a-8851655c61ff","=""655c61ff""","NULL","NULL","Order Received Time: 2021-12-03 20:01:20.297823000
Order Pickup Time: 2021-12-03 20:10:32.995923000","Delivered","USD",11.99,0.93,1.80,0.00,0.00,0.00,11.12,0.00,"3338701032",188216032,0.00,0.00,11.99,NULL,NULL,"0.00","0.60","3.00","0.00","3.00"
"20:25:16","2021-12-03","12:25:16","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a0f6a68d-6c20-4a84-95d1-c96c8e77a123","=""8e77a123""","NULL","NULL","Order Received Time: 2021-12-03 20:01:39.750616000
Order Pickup Time: 2021-12-03 20:25:16.615990000","Delivered","USD",21.70,1.68,3.26,0.00,0.00,0.00,20.12,0.00,"3338783494",188216032,0.00,0.00,21.70,NULL,NULL,"0.00","1.09","0.00","0.00","3.00"
"20:36:04","2021-12-03","12:36:04","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b6ee0674-404c-4104-8088-0b20f610708f","=""f610708f""","NULL","NULL","Order Received Time: 2021-12-03 20:16:44.115434000
Order Pickup Time: 2021-12-03 20:36:04.123351000","Delivered","USD",25.98,2.01,3.90,0.00,0.00,0.00,24.09,0.00,"3338845296",188216032,0.00,0.00,25.98,NULL,NULL,"0.00","1.30","0.00","0.00","2.50"
"20:51:54","2021-12-03","12:51:54","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","78074c84-d1f2-43fc-88ae-713d0681ff1b","=""0681ff1b""","NULL","NULL","Order Received Time: 2021-12-03 20:11:58.364179000
Order Pickup Time: 2021-12-03 20:51:54.384587000","Delivered","USD",26.95,2.09,4.04,0.00,0.99,0.00,24.01,0.00,"3338931293",188216032,0.00,0.00,26.95,NULL,NULL,"1.99","4.04","0.00","0.00","1.50"
"21:26:24","2021-12-03","13:26:24","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","8f91d4d2-8af6-4968-b039-140d7c7f2087","=""7c7f2087""","NULL","NULL","Order Received Time: 2021-12-03 21:15:33.045815000
Order Pickup Time: 2021-12-03 21:26:24.311686000","Delivered","USD",18.98,1.47,2.85,0.00,0.00,0.00,17.60,0.00,"3339118865",188216032,0.00,0.00,18.98,NULL,NULL,"0.00","0.95","0.00","0.00","3.00"
"23:19:31","2021-12-03","15:19:31","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","95b1051f-ffe7-4f77-8992-4d5a886de2d9","=""886de2d9""","NULL","NULL","Order Received Time: 2021-12-03 22:54:06.687615000
Order Pickup Time: 2021-12-03 23:19:31.629717000","Delivered","USD",13.23,1.03,1.98,0.00,0.00,0.00,12.28,0.00,"3339860793",188216032,0.00,0.00,13.23,NULL,NULL,"0.00","0.66","0.00","0.00","2.50"
"23:25:36","2021-12-03","15:25:36","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c68a0451-f593-4fb6-9e22-b08bd9cc61f5","=""d9cc61f5""","NULL","NULL","Order Received Time: 2021-12-03 23:02:54.644493000
Order Pickup Time: 2021-12-03 23:25:36.388692000","Delivered","USD",22.95,1.78,3.44,0.00,0.00,0.00,21.29,0.00,"3339908883",188216032,0.00,0.00,22.95,NULL,NULL,"0.00","1.15","0.00","0.00","5.00"
"00:45:44","2021-12-04","16:45:44","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ea540676-c2e0-47a5-b358-bb220a78fb1f","=""0a78fb1f""","NULL","NULL","Order Received Time: 2021-12-04 00:14:59.020689000
Order Pickup Time: 2021-12-04 00:45:44.290070000","Delivered","USD",23.97,1.86,3.60,0.00,0.00,0.00,22.23,0.00,"3340638210",188216032,0.00,0.00,23.97,NULL,NULL,"0.00","1.20","0.00","0.00","3.00"
"01:00:08","2021-12-04","17:00:08","2021-12-03","2021-12-15 08:39:21.236712000","2021-12-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d0d1626c-99a7-4f33-9e40-94e3ed9c35e9","=""ed9c35e9""","NULL","NULL","NULL","Cancelled - Paid","USD",35.97,2.79,5.40,0.00,0.00,0.00,33.36,0.00,"3385903835",189810691,0.00,0.00,35.97,NULL,NULL,"0.00","1.80","0.00","0.00","0.00"
"01:00:08","2021-12-04","17:00:08","2021-12-03","NULL","NULL",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d0d1626c-99a7-4f33-9e40-94e3ed9c35e9","=""ed9c35e9""","NULL","NULL","NULL","Cancelled - Staff Requested - Could Not Fulfill","",35.97,2.79,5.40,0.00,0.00,0.00,0.00,0.00,"NULL",NULL,0.00,0.00,35.97,NULL,NULL,"0.00","1.80","0.00","0.00","0.00"
"01:09:14","2021-12-04","17:09:14","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d7ddef47-ee19-4e1e-997b-80105ef7e1b9","=""5ef7e1b9""","NULL","NULL","Order Received Time: 2021-12-04 00:52:13.528927000
Order Pickup Time: 2021-12-04 01:09:14.459886000","Delivered","USD",15.96,1.24,2.39,0.00,0.00,0.00,14.81,0.00,"3340870255",188216032,0.00,0.00,15.96,NULL,NULL,"0.00","0.80","0.00","0.00","5.00"
"01:16:36","2021-12-04","17:16:36","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","1fa3ce40-552d-416e-815e-218ba5ff04ba","=""a5ff04ba""","NULL","NULL","Order Received Time: 2021-12-03 23:49:45.448770000
Order Pickup Time: 2021-12-04 01:16:36.612000000","Picked Up","USD",31.97,2.48,1.92,0.00,0.00,0.00,32.53,0.00,"3340942595",188216032,0.00,0.00,31.97,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"01:18:09","2021-12-04","17:18:09","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e5589f18-71d0-4612-96fa-bff532d302cb","=""32d302cb""","NULL","NULL","Order Received Time: 2021-12-04 00:53:47.610949000
Order Pickup Time: 2021-12-04 01:18:09.956263000","Delivered","USD",21.97,1.70,3.30,0.00,0.00,0.00,20.37,0.00,"3340957773",188216032,0.00,0.00,21.97,NULL,NULL,"0.00","1.10","0.00","0.00","6.50"
"01:18:16","2021-12-04","17:18:16","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","aab6ee32-0061-4203-8673-7388825fad23","=""825fad23""","NULL","NULL","Order Received Time: 2021-12-04 00:50:08.292417000
Order Pickup Time: 2021-12-04 01:18:16.042609000","Delivered","USD",14.99,1.16,2.25,0.00,0.00,0.00,13.90,0.00,"3340958748",188216032,0.00,0.00,14.99,NULL,NULL,"0.00","0.75","0.00","0.00","3.50"
"01:24:11","2021-12-04","17:24:11","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","17b8c393-8646-44c5-b97d-d5601feff92e","=""1feff92e""","NULL","NULL","Order Received Time: 2021-12-04 01:04:35.033078000
Order Pickup Time: 2021-12-04 01:24:11.814516000","Delivered","USD",74.42,5.77,11.16,0.00,0.99,0.00,68.04,0.00,"3341016821",188216032,0.00,0.00,74.42,NULL,NULL,"4.99","11.16","0.00","0.00","9.00"
"01:31:09","2021-12-04","17:31:09","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","7d2a558f-de6e-4b91-9911-354f77f53da7","=""77f53da7""","NULL","NULL","Order Received Time: 2021-12-04 01:11:37.883330000
Order Pickup Time: 2021-12-04 01:31:09.842879000","Delivered","USD",49.68,3.85,7.45,0.00,0.99,0.00,45.09,0.00,"3341086384",188216032,0.00,0.00,49.68,NULL,NULL,"7.99","7.45","0.00","0.00","15.00"
"02:00:31","2021-12-04","18:00:31","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d1d835e9-9be8-46dd-87c4-e74b9588b501","=""9588b501""","NULL","NULL","Order Received Time: 2021-12-04 01:36:33.851088000
Order Pickup Time: 2021-12-04 02:00:31.388630000","Delivered","USD",106.61,8.26,15.99,0.00,0.00,0.00,98.88,0.00,"3341370592",188216032,0.00,0.00,106.61,NULL,NULL,"0.00","5.33","0.00","0.00","19.92"
"02:00:54","2021-12-04","18:00:54","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b9194623-10ba-4ea2-bd6a-11586e6fc58c","=""6e6fc58c""","NULL","NULL","Order Received Time: 2021-12-04 01:38:19.743121000
Order Pickup Time: 2021-12-04 02:00:54.356733000","Delivered","USD",48.72,3.78,7.31,0.00,0.00,0.00,45.19,0.00,"3341374799",188216032,0.00,0.00,48.72,NULL,NULL,"0.00","2.44","0.00","0.00","6.50"
"02:27:08","2021-12-04","18:27:08","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","87b8c8cb-d309-4a0d-bc4a-453dafa7f6e3","=""afa7f6e3""","NULL","NULL","Order Received Time: 2021-12-04 02:06:14.394924000
Order Pickup Time: 2021-12-04 02:27:08.176257000","Delivered","USD",32.72,2.54,4.91,0.00,0.00,0.00,30.35,0.00,"3341617027",188216032,0.00,0.00,32.72,NULL,NULL,"0.00","1.64","0.00","0.00","10.00"
"02:53:29","2021-12-04","18:53:29","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","6a10c8ad-f26a-4489-a014-ece65457d1fc","=""5457d1fc""","NULL","NULL","Order Received Time: 2021-12-04 02:35:06.173255000
Order Pickup Time: 2021-12-04 02:53:29.140860000","Delivered","USD",19.48,1.51,2.92,0.00,0.99,0.00,17.08,0.00,"3341841436",188216032,0.00,0.00,19.48,NULL,NULL,"4.99","2.92","0.00","0.00","6.00"
"03:15:41","2021-12-04","19:15:41","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ce496f84-05f0-4d71-8169-edcd82ea74f2","=""82ea74f2""","NULL","NULL","Order Received Time: 2021-12-04 02:37:36.106321000
Order Pickup Time: 2021-12-04 03:15:41.915864000","Delivered","USD",30.97,2.40,4.65,0.00,0.00,0.00,28.72,0.00,"3342014227",188216032,0.00,0.00,30.97,NULL,NULL,"0.00","1.55","0.00","0.00","5.00"
"03:16:55","2021-12-04","19:16:55","2021-12-03","2021-12-07 08:36:43.321189000","2021-12-07",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b60aca61-f2c1-43ce-a65e-44bca51c486f","=""a51c486f""","NULL","NULL","Order Received Time: 2021-12-04 02:55:34.544636000
Order Pickup Time: 2021-12-04 03:16:55.325037000","Delivered","USD",47.90,3.71,7.19,0.00,0.00,0.00,44.42,0.00,"3342022890",188216032,0.00,0.00,47.90,NULL,NULL,"0.00","2.40","0.00","0.00","7.50"
