"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE","PAYOUT_STATUS"
"01:37:22","2021-02-02","17:37:22","2021-02-01","2021-02-05 08:33:10.935212000","2021-02-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","6116db0b-faa8-43a7-ae00-fa7d97e83a4a","=""97e83a4a""","NULL","NULL","Order Received Time: 2021-02-02 01:20:17.055784000
Order Pickup Time: 2021-02-02 01:37:22.605118000","Delivered","USD",17.72,1.59,4.43,0.00,0.00,0.00,14.88,0.00,"1768657287",121878552,0.00,0.00,"paid"
"02:11:13","2021-02-02","18:11:13","2021-02-01","2021-02-05 08:33:10.935212000","2021-02-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","ebc76c38-2bb5-4d2e-82d4-9a5554517b8c","=""54517b8c""","NULL","NULL","Order Received Time: 2021-02-02 01:49:07.507113000
Order Pickup Time: 2021-02-02 02:11:13.763825000","Delivered","USD",14.98,1.35,3.75,0.00,0.00,0.00,12.58,0.00,"1768861858",121878552,0.00,0.00,"paid"
"02:18:44","2021-02-02","18:18:44","2021-02-01","2021-02-05 08:33:10.935212000","2021-02-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","9d510c74-72d3-4da4-b02a-bfaf144b4d56","=""144b4d56""","NULL","NULL","Order Received Time: 2021-02-02 01:46:08.832301000
Order Pickup Time: 2021-02-02 02:18:44.486684000","Delivered","USD",21.98,1.98,5.50,0.00,0.00,0.00,18.46,0.00,"1768904056",121878552,0.00,0.00,"paid"
"03:41:04","2021-02-02","19:41:04","2021-02-01","2021-02-05 08:33:10.935212000","2021-02-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5a1219fa-9dbc-444b-b464-65fbce334589","=""ce334589""","NULL","NULL","Order Received Time: 2021-02-02 03:23:26.643201000
Order Pickup Time: 2021-02-02 03:41:04.301807000","Delivered","USD",19.73,1.78,4.93,0.00,0.00,0.00,16.58,0.00,"1769293063",121878552,0.00,0.00,"paid"
"03:42:38","2021-02-02","19:42:38","2021-02-01","2021-02-05 08:33:10.935212000","2021-02-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","822bf6fc-486e-4463-9b5b-c9cb2d30c8fc","=""2d30c8fc""","NULL","NULL","Order Received Time: 2021-02-02 03:23:38.025135000
Order Pickup Time: 2021-02-02 03:42:38.446762000","Delivered","USD",23.97,2.16,5.99,0.00,0.00,0.00,20.14,0.00,"1769298682",121878552,0.00,0.00,"paid"
"04:31:21","2021-02-02","20:31:21","2021-02-01","2021-02-05 08:33:10.935212000","2021-02-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","da396b77-fa8b-4aad-8226-4cf1c7784c21","=""c7784c21""","NULL","NULL","Order Received Time: 2021-02-02 04:12:17.956902000
Order Pickup Time: 2021-02-02 04:31:21.238633000","Delivered","USD",48.94,4.40,12.24,0.00,0.00,0.00,41.10,0.00,"1769452878",121878552,0.00,0.00,"paid"
"04:36:39","2021-02-02","20:36:39","2021-02-01","2021-02-05 08:33:10.935212000","2021-02-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","0f162972-7d7d-4381-8252-827c1012c5ba","=""1012c5ba""","NULL","NULL","Order Received Time: 2021-02-02 04:18:51.687058000
Order Pickup Time: 2021-02-02 04:36:39.960719000","Delivered","USD",34.46,3.10,8.62,0.00,0.00,0.00,28.94,0.00,"1769467549",121878552,0.00,0.00,"paid"
"05:08:40","2021-02-02","21:08:40","2021-02-01","2021-02-05 08:33:10.935212000","2021-02-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","d96456a1-b36a-4640-aa3f-0e9d4431f488","=""4431f488""","NULL","NULL","Order Received Time: 2021-02-02 04:45:32.960830000
Order Pickup Time: 2021-02-02 05:08:40.080978000","Delivered","USD",79.67,7.17,19.92,0.00,0.00,0.00,66.92,0.00,"1769539364",121878552,0.00,0.00,"paid"
"05:42:18","2021-02-02","21:42:18","2021-02-01","2021-02-05 08:33:10.935212000","2021-02-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","e78f50e9-e886-41d1-a84e-9f566620dc56","=""6620dc56""","NULL","NULL","Order Received Time: 2021-02-02 05:13:10.000050000
Order Pickup Time: 2021-02-02 05:42:18.112694000","Delivered","USD",20.97,1.89,5.24,0.00,0.00,0.00,17.62,0.00,"1769597032",121878552,0.00,0.00,"paid"
"08:33:29","2021-02-02","00:33:29","2021-02-02","2021-02-02 08:33:29.733246000","2021-02-02",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","PAYOUT","121492008","NULL","N/A","N/A","NULL","N/A","USD",1197.35,0.00,0.00,0.00,0.00,0.00,0.00,1197.35,"NULL",121492008,0.00,0.00,"paid"
"19:29:46","2021-02-02","11:29:46","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","ec1ee8c4-618c-4bda-a51f-a63075057db3","=""75057db3""","NULL","NULL","Order Received Time: 2021-02-02 19:08:28.434267000
Order Pickup Time: 2021-02-02 19:29:46.728596000","Delivered","USD",20.98,1.89,5.25,0.00,0.00,0.00,17.62,0.00,"1771000330",121952515,0.00,0.00,"paid"
"20:06:55","2021-02-02","12:06:55","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","a53e7020-0c2d-4904-ad71-8bd4b7399aa4","=""b7399aa4""","NULL","NULL","Order Received Time: 2021-02-02 19:25:03.365288000
Order Pickup Time: 2021-02-02 20:06:55.136390000","Delivered","USD",92.17,8.30,23.04,0.00,0.00,0.00,77.43,0.00,"1771194206",121952515,0.00,0.00,"paid"
"20:15:30","2021-02-02","12:15:30","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","9ad25abd-9df6-4992-ae22-17b62cff010a","=""2cff010a""","NULL","NULL","Order Received Time: 2021-02-02 19:57:22.907846000
Order Pickup Time: 2021-02-02 20:15:30.495423000","Delivered","USD",10.99,0.99,2.75,0.00,0.00,0.00,9.23,0.00,"1771237391",121952515,0.00,0.00,"paid"
"21:07:15","2021-02-02","13:07:15","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","ba78e95b-2741-48a4-b242-1efc09d5764a","=""09d5764a""","NULL","NULL","Order Received Time: 2021-02-02 20:52:03.924644000
Order Pickup Time: 2021-02-02 21:07:15.669922000","Delivered","USD",12.48,1.12,3.12,0.00,0.00,0.00,10.48,0.00,"1771483828",121952515,0.00,0.00,"paid"
"23:14:13","2021-02-02","15:14:13","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5437bace-e010-4f0a-932c-66d26047e70a","=""6047e70a""","NULL","NULL","Order Received Time: 2021-02-02 22:55:36.159057000
Order Pickup Time: 2021-02-02 23:14:13.381192000","Delivered","USD",14.98,1.35,3.75,0.00,0.00,0.00,12.58,0.00,"1772137222",121952515,0.00,0.00,"paid"
"01:10:47","2021-02-03","17:10:47","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","0e752d03-fd42-44cd-90ac-9015861c4aa2","=""861c4aa2""","NULL","NULL","Order Received Time: 2021-02-03 00:43:02.065242000
Order Pickup Time: 2021-02-03 01:10:47.124243000","Delivered","USD",47.18,4.25,11.80,0.00,0.00,0.00,39.63,0.00,"1772950237",121952515,0.00,0.00,"paid"
"01:21:58","2021-02-03","17:21:58","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","9f058c7c-0f70-45d0-a8f8-75450c71fabb","=""0c71fabb""","NULL","NULL","Order Received Time: 2021-02-03 01:00:42.596773000
Order Pickup Time: 2021-02-03 01:21:58.940371000","Delivered","USD",63.15,5.68,15.79,0.00,0.00,0.00,53.04,0.00,"1773028548",121952515,0.00,0.00,"paid"
"01:53:43","2021-02-03","17:53:43","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","d2ea8135-214d-402f-83fe-9de26598104b","=""6598104b""","NULL","NULL","Order Received Time: 2021-02-03 01:36:49.598897000
Order Pickup Time: 2021-02-03 01:53:43.570902000","Delivered","USD",34.46,3.10,8.62,0.00,0.00,0.00,28.94,0.00,"1773250299",121952515,0.00,0.00,"paid"
"01:54:06","2021-02-03","17:54:06","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","774db6fb-44b2-41f2-8908-a7cb86da365b","=""86da365b""","NULL","NULL","Order Received Time: 2021-02-03 01:26:04.564657000
Order Pickup Time: 2021-02-03 01:54:06.917024000","Delivered","USD",22.58,2.03,5.65,0.00,0.00,0.00,18.96,0.00,"1773252886",121952515,0.00,0.00,"paid"
"01:54:17","2021-02-03","17:54:17","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7c71f501-034a-44e1-a194-1a5581a76a84","=""81a76a84""","NULL","NULL","Order Received Time: 2021-02-03 01:26:21.113633000
Order Pickup Time: 2021-02-03 01:54:17.160060000","Delivered","USD",15.98,1.44,4.00,0.00,0.00,0.00,13.42,0.00,"1773253963",121952515,0.00,0.00,"paid"
"02:08:20","2021-02-03","18:08:20","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","676d8bab-5e59-45d8-996a-ed3908ec1bfb","=""08ec1bfb""","NULL","NULL","Order Received Time: 2021-02-03 01:47:51.437643000
Order Pickup Time: 2021-02-03 02:08:20.146819000","Delivered","USD",41.96,3.78,10.49,0.00,0.00,0.00,35.25,0.00,"1773349606",121952515,0.00,0.00,"paid"
"02:13:58","2021-02-03","18:13:58","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f16924a7-a8eb-431d-8338-ca53cf5ca96e","=""cf5ca96e""","NULL","NULL","Order Received Time: 2021-02-03 01:53:50.194444000
Order Pickup Time: 2021-02-03 02:13:58.547053000","Delivered","USD",42.31,3.81,10.58,0.00,0.00,0.00,35.54,0.00,"1773385558",121952515,0.00,0.00,"paid"
"02:18:45","2021-02-03","18:18:45","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","67ddd99a-1bbd-4549-97db-b8a85a0d6dfb","=""5a0d6dfb""","NULL","NULL","Order Received Time: 2021-02-03 01:52:24.643679000
Order Pickup Time: 2021-02-03 02:18:45.218939000","Delivered","USD",24.99,2.25,6.25,0.00,0.00,0.00,20.99,0.00,"1773415416",121952515,0.00,0.00,"paid"
"02:18:50","2021-02-03","18:18:50","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","229fad86-6689-4396-859c-41505a5ef1b8","=""5a5ef1b8""","NULL","NULL","Order Received Time: 2021-02-03 02:01:37.070027000
Order Pickup Time: 2021-02-03 02:18:50.641010000","Delivered","USD",45.46,4.09,11.37,0.00,0.00,0.00,38.18,0.00,"1773415965",121952515,0.00,0.00,"paid"
"02:37:07","2021-02-03","18:37:07","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","16b608fe-5311-49d4-895c-978a791a670b","=""791a670b""","NULL","NULL","Order Received Time: 2021-02-03 02:15:26.474402000
Order Pickup Time: 2021-02-03 02:37:07.222073000","Delivered","USD",53.70,4.83,13.43,0.00,0.00,0.00,45.10,0.00,"1773524148",121952515,0.00,0.00,"paid"
"03:14:31","2021-02-03","19:14:31","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","4a1600d8-09c5-446c-9f8a-ab506f02b40c","=""6f02b40c""","NULL","NULL","Order Received Time: 2021-02-03 03:00:10.272414000
Order Pickup Time: 2021-02-03 03:14:31.564978000","Delivered","USD",17.97,1.62,4.49,0.00,0.00,0.00,15.10,0.00,"1773720848",121952515,0.00,0.00,"paid"
"03:48:33","2021-02-03","19:48:33","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","b86f7431-80d6-43c3-85eb-1dd3330b7546","=""330b7546""","NULL","NULL","Order Received Time: 2021-02-03 02:25:37.581292000
Order Pickup Time: 2021-02-03 03:48:33.339146000","Picked Up","USD",47.19,4.25,7.08,0.00,0.00,0.00,44.36,0.00,"1773862628",121952515,0.00,0.00,"paid"
"03:55:25","2021-02-03","19:55:25","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","75ca05ce-a05b-4d46-b1f0-2763becac94d","=""becac94d""","NULL","NULL","Order Received Time: 2021-02-03 03:36:08.764524000
Order Pickup Time: 2021-02-03 03:55:25.058037000","Delivered","USD",13.98,1.26,3.50,0.00,0.00,0.00,11.74,0.00,"1773886939",121952515,0.00,0.00,"paid"
"04:27:42","2021-02-03","20:27:42","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","68908e04-8344-4476-826d-94743d5b97af","=""3d5b97af""","NULL","NULL","Order Received Time: 2021-02-03 04:11:14.332451000
Order Pickup Time: 2021-02-03 04:27:42.145809000","Delivered","USD",23.98,2.16,6.00,0.00,0.00,0.00,20.14,0.00,"1773991154",121952515,0.00,0.00,"paid"
"04:43:26","2021-02-03","20:43:26","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","c6a0b4b2-17ee-4d6e-9bff-9741e101da96","=""e101da96""","NULL","NULL","Order Received Time: 2021-02-03 04:29:20.126987000
Order Pickup Time: 2021-02-03 04:43:26.642602000","Delivered","USD",13.98,1.26,3.50,0.00,0.00,0.00,11.74,0.00,"1774034843",121952515,0.00,0.00,"paid"
"05:18:15","2021-02-03","21:18:15","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","dd151537-3c3d-4366-9fdb-22c0f23097f7","=""f23097f7""","NULL","NULL","Order Received Time: 2021-02-03 05:00:16.312059000
Order Pickup Time: 2021-02-03 05:18:15.840361000","Delivered","USD",15.48,1.39,3.87,0.00,0.00,0.00,13.00,0.00,"1774111005",121952515,0.00,0.00,"paid"
"05:28:11","2021-02-03","21:28:11","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","8c9d3521-671c-44ed-84a9-0fe6e88c7572","=""e88c7572""","NULL","NULL","Order Received Time: 2021-02-03 05:10:37.987260000
Order Pickup Time: 2021-02-03 05:28:11.970201000","Delivered","USD",15.48,1.39,3.87,0.00,0.00,0.00,13.00,0.00,"1774128347",121952515,0.00,0.00,"paid"
"05:29:45","2021-02-03","21:29:45","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","3d67fcc0-3a15-41a5-b764-e0627e2acfff","=""7e2acfff""","NULL","NULL","Order Received Time: 2021-02-03 05:10:26.547083000
Order Pickup Time: 2021-02-03 05:29:45.448316000","Delivered","USD",16.98,1.53,4.25,0.00,0.00,0.00,14.26,0.00,"1774130920",121952515,0.00,0.00,"paid"
"05:37:16","2021-02-03","21:37:16","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","e1ac75f6-12f4-4088-ad0f-e33e11cf70fe","=""11cf70fe""","NULL","NULL","Order Received Time: 2021-02-03 05:17:55.084621000
Order Pickup Time: 2021-02-03 05:37:16.685665000","Delivered","USD",21.98,1.98,5.50,0.00,0.00,0.00,18.46,0.00,"1774144931",121952515,0.00,0.00,"paid"
"05:48:20","2021-02-03","21:48:20","2021-02-02","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","482228b4-205b-454a-a32f-36bef5abb2d2","=""f5abb2d2""","NULL","NULL","Order Received Time: 2021-02-03 05:29:43.490726000
Order Pickup Time: 2021-02-03 05:48:20.258789000","Delivered","USD",14.98,1.35,3.75,0.00,0.00,0.00,12.58,0.00,"1774162169",121952515,0.00,0.00,"paid"
"08:33:30","2021-02-03","00:33:30","2021-02-03","2021-02-03 08:33:30.019590000","2021-02-03",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","PAYOUT","121532583","NULL","N/A","N/A","NULL","N/A","USD",626.90,0.00,0.00,0.00,0.00,0.00,0.00,626.90,"NULL",121532583,0.00,0.00,"paid"
"21:18:49","2021-02-03","13:18:49","2021-02-03","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","26832aff-1998-4889-a6f6-a57911500b75","=""11500b75""","NULL","NULL","Order Received Time: 2021-02-03 20:59:35.779529000
Order Pickup Time: 2021-02-03 21:18:49.734198000","Delivered","USD",12.99,1.17,3.25,0.00,0.00,0.00,10.91,0.00,"1776228417",121952515,0.00,0.00,"paid"
"21:34:50","2021-02-03","13:34:50","2021-02-03","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","39266062-affe-4f34-8dd2-458fb28dc7c9","=""b28dc7c9""","NULL","NULL","Order Received Time: 2021-02-03 21:15:33.166150000
Order Pickup Time: 2021-02-03 21:34:50.791274000","Delivered","USD",34.21,3.08,8.55,0.00,0.00,0.00,28.74,0.00,"1776304993",121952515,0.00,0.00,"paid"
"23:32:41","2021-02-03","15:32:41","2021-02-03","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","99953499-a7c1-4e23-859b-e4fa5bab079c","=""5bab079c""","NULL","NULL","Order Received Time: 2021-02-03 23:08:27.949051000
Order Pickup Time: 2021-02-03 23:32:41.485296000","Delivered","USD",22.58,2.03,5.65,0.00,0.00,0.00,18.96,0.00,"1776976463",121952515,0.00,0.00,"paid"
"00:18:23","2021-02-04","16:18:23","2021-02-03","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","4b161df9-c740-4f31-bdd4-bc92de58ef43","=""de58ef43""","NULL","NULL","Order Received Time: 2021-02-03 23:59:05.752698000
Order Pickup Time: 2021-02-04 00:18:23.481343000","Delivered","USD",31.47,2.83,7.87,0.00,0.00,0.00,26.43,0.00,"1777313908",121952515,0.00,0.00,"paid"
"00:26:41","2021-02-04","16:26:41","2021-02-03","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f7312f8d-556c-4a37-a58d-a791e5472f75","=""e5472f75""","NULL","NULL","Order Received Time: 2021-02-03 23:56:51.084756000
Order Pickup Time: 2021-02-04 00:26:41.906726000","Delivered","USD",19.22,1.73,4.81,0.00,0.00,0.00,16.14,0.00,"1777377201",121952515,0.00,0.00,"paid"
"00:51:56","2021-02-04","16:51:56","2021-02-03","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","9ae171cc-3fd7-4f73-84c8-c429d53bb594","=""d53bb594""","NULL","NULL","Order Received Time: 2021-02-04 00:29:10.052848000
Order Pickup Time: 2021-02-04 00:51:56.096319000","Delivered","USD",32.97,2.97,8.24,0.00,0.00,0.00,27.70,0.00,"1777574627",121952515,0.00,0.00,"paid"
"01:42:22","2021-02-04","17:42:22","2021-02-03","2021-02-08 08:35:21.245223000","2021-02-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","59f0037c-8c70-43aa-8ecb-3989a488b4a1","=""a488b4a1""","NULL","NULL","Order Received Time: 2021-02-04 01:15:06.431166000
Order Pickup Time: 2021-02-04 01:42:22.303104000","Delivered","USD",14.73,1.33,3.68,0.00,0.00,0.00,12.38,0.00,"1777958465",121952515,0.00,0.00,"paid"
