"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-603014320963159","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/13/21","6:30 PM","71.93","0","2.99","5.80","12.11","92.83","-9.37","-3.13","0"
"O-935814262799485","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","6:35 PM","25.94","0","2.99","2.24","6.23","37.40","-3.62","-1.44","0"
"O-138614459973417","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/27/21","4:42 PM","46.95","0","2.99","3.87","5.00","58.81","-6.24","-2.09","0"
"W-160614349038385","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/15/21","5:43 PM","13.98","0","0.00","1.08","1.00","16.06","0","-0.79","0"
"O-238314309503512","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/11/21","8:45 PM","32.97","0","0.00","2.56","2.00","37.53","-4.12","-1.44","0"
"O-974514466291578","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/27/21","5:53 PM","30.72","0","2.99","2.61","10.90","47.22","-4.21","-1.74","0"
"W-376714437866911","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/24/21","6:41 PM","36.84","0","0.00","2.86","3.97","43.67","0","-1.63","0"
"O-390714415492190","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/23/21","12:19 PM","10.99","0","0.00","0.85","0","11.84","-1.37","-0.66","0"
"O-541514262608167","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","5:51 PM","34.15","0","2.99","2.88","4.00","44.02","-4.64","-1.64","0"
"O-438114311748974","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/12/21","6:53 PM","40.76","0","2.99","3.39","9.43","56.57","-5.47","-2.03","0"
"O-305214230102817","Ameci Pizza & Pasta - Trabuco Rd","Adjustment of O-305214230102817","MISSING_ITEM - Refund requested by diner via help interaction","2/5/21","1:22 PM","-10.99","0","0.00","-0.86","0","-11.85","0","0","0"
"O-399814238793374","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","6:00 PM","33.48","0","4.99","2.98","6.22","47.67","-4.81","-1.75","0"
"W-070314231527872","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/4/21","5:20 PM","48.69","0","0.00","3.77","7.87","60.33","0","-2.14","0"
"W-302714250292212","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","2:55 PM","36.97","0","0.00","2.87","3.98","43.82","0","-1.64","0"
"O-305214230102817","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","12:46 PM","67.95","0","2.99","5.50","0","76.44","-8.87","-2.63","0"
"O-399814248770903","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","7:17 PM","33.96","0","2.99","2.86","5.97","45.78","-4.62","-1.70","0"
"O-215914342215040","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/15/21","4:55 PM","53.44","0","2.99","4.37","3.00","63.80","-7.05","-2.25","0"
"O-694614431968784","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/24/21","6:47 PM","38.72","0","2.99","3.23","7.06","52.00","-5.21","-1.89","0"
"O-059714313345921","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/12/21","6:19 PM","32.95","0","2.99","2.78","5.81","44.53","-4.49","-1.66","0"
"O-121414362649951","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/17/21","5:41 PM","46.18","0","2.99","3.81","7.95","60.93","-6.15","-2.16","0"
"O-496014311764457","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/12/21","7:22 PM","31.19","0","2.99","2.65","3.68","40.51","-4.27","-1.54","0"
"W-575914235077738","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","12:29 PM","37.57","0","2.99","3.14","4.00","47.70","0","-1.75","0"
"O-556614385416474","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/20/21","1:28 PM","16.99","0","2.99","1.55","5.00","26.53","-2.50","-1.11","0"
"O-339014254582183","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","11:45 AM","22.97","0","4.99","2.17","4.52","34.65","-3.50","-1.36","0"
"O-038114476145100","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/28/21","6:51 PM","21.57","0","0.00","1.67","0","23.24","-2.70","-1.01","0"
"O-648014416231544","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/22/21","6:21 PM","44.96","0","2.99","3.71","5.17","56.83","-5.99","-2.03","0"
"O-184914358002865","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/16/21","9:34 PM","23.47","0","2.99","2.05","2.50","31.01","-3.31","-1.25","0"
"W-849414378388968","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/18/21","4:56 PM","49.25","0","2.99","4.05","8.44","64.73","0","-2.27","0"
"O-292814258217368","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/6/21","9:06 PM","37.45","0","4.99","3.29","9.15","54.88","-5.31","-1.97","0"
"O-960214405528930","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/21/21","8:45 PM","32.97","0","0.00","2.56","0","35.53","-4.12","-1.38","0"
"O-121414402689351","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/21/21","9:42 PM","24.73","0","4.99","2.31","4.00","36.03","-3.72","-1.40","0"
"W-350714388359961","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/19/21","5:27 PM","122.67","0","0.00","9.51","13.22","145.40","0","-4.73","0"
"W-038114476166795","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/28/21","5:32 PM","55.92","0","0.00","4.33","9.04","69.29","0","-2.41","0"
"O-456914471491215","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/28/21","4:58 PM","29.96","0","2.99","2.55","7.10","42.60","-4.12","-1.60","0"
"O-279214267193892","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","6:07 PM","32.56","0","2.99","2.75","6.00","44.30","-4.44","-1.65","0"
"O-126514225656732","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/3/21","5:58 PM","20.98","0","2.99","1.86","4.00","29.83","-3.00","-1.21","0"
"O-011614346349951","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/15/21","4:59 PM","29.96","0","2.99","2.55","7.10","42.60","-4.12","-1.60","0"
"O-985114384609032","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/19/21","6:56 PM","124.02","0","2.99","9.84","13.69","150.54","-15.88","-4.89","0"
"O-745314259871894","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","3:30 PM","49.98","0","2.99","4.10","8.56","65.63","-6.62","-2.30","0"
"O-454814322898538","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/13/21","4:23 PM","91.55","0","0.00","7.10","0","98.65","-11.44","-3.31","0"
"O-316214246697851","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","5:18 PM","112.18","0","2.99","8.92","10.00","134.09","-14.40","-4.39","0"
"O-184914378009944","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/18/21","9:25 PM","26.97","0","2.99","2.32","3.00","35.28","-3.75","-1.38","0"
"W-601514419822009","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/22/21","6:38 PM","46.21","0","0.00","3.58","4.98","54.77","0","-1.97","0"
"W-817614460321589","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/27/21","5:52 PM","20.98","0","0.00","1.63","1.13","23.74","0","-1.02","0"
"W-408314420324022","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"2/23/21","7:16 PM","49.45","0","0.00","3.83","0","53.28","0","0","0"
"O-669514248740030","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/6/21","3:17 PM","45.94","0","0.00","3.56","0","49.50","-5.74","-1.81","0"
"O-481314455345098","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/26/21","5:23 PM","30.05","0","0.00","2.33","0","32.38","-3.76","-1.29","0"
"W-126514255674218","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","3:00 PM","70.94","0","2.99","5.73","5.00","84.66","0","-2.88","0"
"O-092514245479988","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","6:31 PM","39.96","0","2.99","3.33","25.00","71.28","-5.37","-2.47","0"
"O-974514436259756","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/24/21","9:14 PM","19.52","0","0.00","1.51","2.00","23.03","-2.44","-1.00","0"
"W-408314440370755","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/26/21","11:45 AM","21.99","0","2.99","1.93","5.38","32.29","0","-1.28","0"
"O-564514263410832","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","5:59 PM","38.94","0","2.99","3.25","4.52","49.70","-5.24","-1.82","0"
"W-011614316357118","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"2/12/21","6:50 PM","21.57","0","0.00","1.67","0","23.24","0","0","0"
"W-254214437562974","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/25/21","12:54 PM","18.97","0","2.99","1.70","5.00","28.66","0","-1.17","0"
"O-605014276797374","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/9/21","12:00 PM","87.96","0","2.99","7.05","10.00","108.00","-11.37","-3.59","0"
"W-092514255483384","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","2:27 PM","42.69","0","2.99","3.54","7.38","56.60","0","-2.03","0"
"O-345114262862271","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","6:52 PM","44.05","0","2.99","3.64","5.32","56.00","-5.88","-2.01","0"
"O-612214431476738","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/25/21","12:48 PM","45.46","0","4.99","3.91","4.90","59.26","-6.31","-2.11","0"
"O-454814322899876","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/13/21","6:12 PM","18.99","0","0.00","1.47","0","20.46","-2.37","-0.92","0"
"O-974514466261863","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/28/21","3:18 PM","18.99","0","2.99","1.70","4.74","28.42","-2.75","-1.17","0"
"W-853014329277691","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/13/21","4:45 PM","75.63","0","2.99","6.09","16.94","101.65","0","-3.40","0"
"W-601514389896144","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/19/21","7:07 PM","29.98","0","2.99","2.55","5.33","40.85","0","-1.55","0"
"O-491114223000958","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/3/21","7:35 PM","19.72","0","2.99","1.76","3.67","28.14","-2.84","-1.16","0"
"O-933214317255646","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/12/21","7:07 PM","52.24","0","2.99","4.28","7.00","66.51","-6.90","-2.33","0"
"W-238314349536108","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/15/21","5:29 PM","111.67","0","0.00","8.65","6.02","126.34","0","-4.15","0"
"O-454814332893734","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/14/21","5:30 PM","30.55","0","2.99","2.60","5.00","41.14","-4.19","-1.55","0"
"O-238314299596722","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/11/21","2:00 PM","19.98","0","2.99","1.78","3.50","28.25","-2.87","-1.16","0"
"O-092514245412645","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","7:14 PM","45.54","0","2.99","3.76","5.23","57.52","-6.07","-2.05","0"
"W-331514269194143","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/9/21","11:45 AM","102.19","0","2.99","8.15","0","113.33","0","-3.76","0"
"O-603014300960733","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/11/21","6:50 PM","39.03","0","2.99","3.25","9.05","54.32","-5.25","-1.96","0"
"W-408314460389247","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/27/21","7:23 PM","70.10","0","0.00","5.43","11.33","86.86","0","-2.95","0"
"O-376714467849194","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/28/21","4:27 PM","42.96","0","2.99","3.56","25.00","74.51","-5.74","-2.57","0"
"O-521114269876589","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/8/21","2:14 PM","24.76","0","2.99","2.15","4.00","33.90","-3.47","-1.33","0"
"O-604814283886540","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/9/21","6:13 PM","72.92","0","0.00","5.65","11.78","90.35","-9.12","-3.06","0"
"O-160614319089033","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/13/21","3:50 PM","25.77","0","2.99","2.23","6.20","37.19","-3.60","-1.43","0"
"W-775514449895006","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/26/21","12:24 PM","18.99","0","2.99","1.70","4.74","28.42","0","-1.17","0"
"O-909614273557423","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/9/21","3:07 PM","20.98","0","0.00","1.63","3.39","26.00","-2.62","-1.09","0"
"O-399814268743086","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","8:45 PM","29.97","0","0.00","2.32","0","32.29","-3.75","-1.28","0"
"W-927214448981896","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/26/21","12:55 PM","10.99","0","0.00","0.85","1.18","13.02","0","-0.70","0"
"O-096114463168962","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/27/21","6:17 PM","41.76","0","2.99","3.47","9.64","57.86","-5.59","-2.06","0"
"W-434514265057156","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/8/21","2:00 PM","29.46","0","0.00","2.28","1.59","33.33","0","-1.32","0"
"O-096114423164736","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/23/21","5:50 PM","22.47","0","0.00","1.74","0","24.21","-2.81","-1.04","0"
"O-804814295695451","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/10/21","6:11 PM","33.55","0","2.99","2.83","8.95","48.32","-4.57","-1.77","0"
"O-985114354633707","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/16/21","5:46 PM","49.75","0","4.99","4.25","8.84","67.83","-6.84","-2.37","0"
"W-601514399829904","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/20/21","5:10 PM","34.97","0","0.00","2.71","0","37.68","0","-1.45","0"
"W-347114339683780","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/14/21","6:38 PM","10.99","0","0.00","0.85","0","11.84","0","-0.66","0"
"O-539714467407443","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"2/27/21","8:50 PM","31.97","0","0.00","2.48","0","34.45","-4.00","0","0"
"W-763114205556531","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/1/21","6:21 PM","66.18","0","4.99","5.52","14.00","90.69","0","-3.07","0"
"O-184214378673746","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/18/21","6:16 PM","23.98","0","0.00","1.86","0","25.84","-3.00","-1.09","0"
"W-603014330911544","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/14/21","8:04 PM","29.98","0","2.99","2.55","5.33","40.85","0","-1.55","0"
"W-011614326351894","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/13/21","7:10 PM","30.02","0","0.00","2.33","3.00","35.35","0","-1.38","0"
"O-601514359820303","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/16/21","7:56 PM","37.46","0","2.99","3.13","5.97","49.55","-5.06","-1.81","0"
"O-323714215926251","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/2/21","4:50 PM","55.94","0","2.99","4.57","6.35","69.85","-7.37","-2.43","0"
"W-996614312103458","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/12/21","6:07 PM","23.98","0","0.00","1.86","3.00","28.84","0","-1.18","0"
"W-856914430139402","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/24/21","6:38 PM","31.98","0","2.99","2.71","5.65","43.33","0","-1.62","0"
"O-390714455426905","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/26/21","6:56 PM","63.01","0","2.99","5.11","7.11","78.22","-8.25","-2.69","0"
"O-184214388646374","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/19/21","9:01 PM","29.98","0","4.99","2.71","5.65","43.33","-4.37","-1.62","0"
"W-694614461953781","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/27/21","6:47 PM","63.56","0","0.00","4.93","10.27","78.76","0","-2.70","0"
"O-557514257427694","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/7/21","12:30 PM","41.31","0","2.99","3.43","7.15","54.88","-5.54","-1.97","0"
"O-038114436199788","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/25/21","2:09 PM","31.98","0","2.99","2.71","5.65","43.33","-4.37","-1.62","0"
"O-539714457479366","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/26/21","6:21 PM","53.28","0","2.99","4.36","9.09","69.72","-7.03","-2.43","0"
"W-434514275051614","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/8/21","7:35 PM","32.97","0","0.00","2.56","1.78","37.31","0","-1.44","0"
"O-302714210276478","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/3/21","12:25 PM","21.98","0","0.00","1.70","1.00","24.68","-2.75","-1.05","0"
"O-611114327858120","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/14/21","5:30 PM","52.46","0","0.00","4.07","0","56.53","-6.56","-2.02","0"
"W-539714447474300","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/25/21","5:43 PM","46.95","0","2.99","3.87","0","53.81","0","-1.94","0"
"O-817614460315260","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/27/21","7:40 PM","32.72","0","2.99","2.77","5.77","44.25","-4.46","-1.65","0"
"O-564514243406598","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","8:42 PM","25.98","0","2.99","2.24","5.00","36.21","-3.62","-1.40","0"
"O-279214257196264","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/6/21","5:26 PM","18.97","0","4.99","1.86","6.00","31.82","-3.00","-1.27","0"
"O-575914245095949","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","6:29 PM","19.99","0","0.00","1.55","3.23","24.77","-2.50","-1.06","0"
"O-408314440347735","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/26/21","6:15 PM","25.17","0","4.99","2.34","5.00","37.50","-3.77","-1.44","0"
"O-116314360970755","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/17/21","9:39 PM","16.98","0","4.99","1.71","4.74","28.42","-2.75","-1.17","0"
"O-601514369890908","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/18/21","11:27 AM","42.20","0","0.00","3.27","6.82","52.29","-5.28","-1.89","0"
"O-027714326890751","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/14/21","12:00 PM","26.98","0","2.99","2.32","3.23","35.52","-3.75","-1.38","0"
"O-158814325158825","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/13/21","5:28 PM","32.35","0","2.99","2.74","5.00","43.08","-4.42","-1.61","0"
"O-059714313380265","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/12/21","9:05 PM","19.28","0","2.99","1.72","3.60","27.59","-2.78","-1.14","0"
"O-292814238289750","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","11:58 AM","37.74","0","4.99","3.31","6.91","52.95","-5.34","-1.91","0"
"W-689714273037947","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/8/21","5:20 PM","43.68","0","0.00","3.39","0","47.07","0","-1.74","0"
"W-458414305938351","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/11/21","7:56 PM","51.32","0","2.99","4.21","8.78","67.30","0","-2.35","0"
"W-985114344630185","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/16/21","11:45 AM","35.97","0","2.99","3.02","6.30","48.28","0","-1.77","0"
"O-763014370142952","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/18/21","7:16 PM","49.59","0","2.99","4.07","8.49","65.14","-6.57","-2.29","0"
"W-911114205053255","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/2/21","12:00 PM","27.48","0","2.99","2.36","6.57","39.40","0","-1.50","0"
"O-345114212810552","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/3/21","4:12 PM","21.24","0","0.00","1.65","2.29","25.18","-2.66","-1.07","0"
"O-744014450635712","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/27/21","2:28 PM","37.46","0","2.99","3.13","5.97","49.55","-5.06","-1.81","0"
"O-508414245362309","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/5/21","7:03 PM","45.95","0","0.00","3.56","6.49","56.00","-5.74","-2.01","0"
"O-172814403605133","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"2/21/21","5:25 PM","18.99","0","0.00","1.47","0","20.46","-2.37","0","0"
"W-466914443649599","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/25/21","7:04 PM","51.96","0","2.99","4.26","8.88","68.09","0","-2.38","0"
"W-763014370148420","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/18/21","5:07 PM","31.14","0","0.00","2.41","5.03","38.58","0","-1.48","0"
"O-960214375504310","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/19/21","6:00 PM","37.16","0","4.99","3.27","6.81","52.23","-5.27","-1.89","0"
"O-076114418813203","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/22/21","6:29 PM","21.98","0","0.00","1.70","0","23.68","-2.75","-1.02","0"
"W-974514466253741","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/27/21","7:07 PM","66.02","0","2.99","5.35","14.87","89.23","0","-3.02","0"
"O-935814232752663","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"2/4/21","8:20 PM","45.85","0","2.99","3.78","7.89","60.51","-6.11","-2.15","0"
