"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_AMOUNT","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE"
"04:31:24","2020-10-31","21:31:24","2020-10-30","2020-11-03 08:32:04.115085000","2020-11-03",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","71e7f7e6-b213-4ae1-bfe6-5a9feda2b6ae","=""eda2b6ae""","NULL","NULL","Order Received Time: 2020-10-31 04:14:12.714031000
Order Pickup Time: 2020-10-31 04:31:24.286511000","Delivered","USD",20.96,1.62,5.24,0.00,0.00,17.34,0.00,"1342182867",0.00,0.00
"04:29:16","2020-10-25","21:29:16","2020-10-24","2020-10-28 07:32:10.215958000","2020-10-28",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7687998c-4a51-4d23-ac5f-8a213793b156","=""3793b156""","NULL","NULL","Order Received Time: 2020-10-25 04:08:42.706923000
Order Pickup Time: 2020-10-25 04:29:16.532629000","Delivered","USD",10.99,0.85,2.75,0.00,0.00,9.09,0.00,"1317754389",0.00,0.00
"04:28:03","2020-10-22","21:28:03","2020-10-21","2020-10-26 07:31:57.264091000","2020-10-26",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","6106600a-de0b-4344-867d-89af7fe78071","=""7fe78071""","NULL","NULL","Order Received Time: 2020-10-22 04:14:22.962432000
Order Pickup Time: 2020-10-22 04:28:03.929141000","Delivered","USD",23.97,1.86,5.99,0.00,0.00,19.84,0.00,"1304612291",0.00,0.00
"04:26:49","2020-10-10","21:26:49","2020-10-09","2020-10-13 07:32:54.615903000","2020-10-13",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","589e3683-36c5-46a1-b4f5-e304c1b47134","=""c1b47134""","NULL","NULL","Order Received Time: 2020-10-10 04:10:42.075278000
Order Pickup Time: 2020-10-10 04:26:49.003404000","Delivered","USD",23.47,1.82,5.87,0.00,0.00,19.42,0.00,"1257775691",0.00,0.00
"04:26:25","2020-10-12","21:26:25","2020-10-11","2020-10-15 07:48:23.554971000","2020-10-15",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","8c6b0d85-74a5-43dc-a6e6-5d58d6146497","=""d6146497""","NULL","NULL","Order Received Time: 2020-10-12 03:58:36.295466000
Order Pickup Time: 2020-10-12 04:26:25.490119000","Delivered","USD",24.56,1.90,6.14,0.00,0.00,20.32,0.00,"1265929241",0.00,0.00
"04:25:53","2020-10-14","21:25:53","2020-10-13","2020-10-19 07:32:02.158593000","2020-10-19",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f8202b22-3069-4839-9b20-097effe82094","=""ffe82094""","NULL","NULL","Order Received Time: 2020-10-14 04:09:54.192767000
Order Pickup Time: 2020-10-14 04:25:53.526691000","Delivered","USD",18.24,1.41,4.56,0.00,0.00,15.09,0.00,"1272817590",0.00,0.00
"04:25:48","2020-10-30","21:25:48","2020-10-29","2020-11-02 08:32:17.156006000","2020-11-02",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","77ae8f7d-8e31-4136-ae78-f76ee343b444","=""e343b444""","NULL","NULL","Order Received Time: 2020-10-30 04:07:09.676926000
Order Pickup Time: 2020-10-30 04:25:48.727866000","Delivered","USD",10.99,0.85,2.75,0.00,0.00,9.09,0.00,"1337314979",0.00,0.00
"04:25:24","2020-10-04","21:25:24","2020-10-03","2020-10-07 07:31:57.461918000","2020-10-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f68deef0-7df7-498a-b254-2b143366fafa","=""3366fafa""","NULL","NULL","Order Received Time: 2020-10-04 04:12:40.884579000
Order Pickup Time: 2020-10-04 04:25:24.546895000","Delivered","USD",22.05,1.71,5.51,0.00,0.00,18.25,0.00,"1232971967",0.00,0.00
"04:23:15","2020-10-22","21:23:15","2020-10-21","2020-10-26 07:31:57.264091000","2020-10-26",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f22405fd-662c-49a3-a67d-669df7e39fe7","=""f7e39fe7""","NULL","NULL","Order Received Time: 2020-10-22 04:07:33.972164000
Order Pickup Time: 2020-10-22 04:23:15.350637000","Delivered","USD",16.49,1.28,4.12,0.00,0.00,13.65,0.00,"1304604837",0.00,0.00
"04:21:55","2020-10-09","21:21:55","2020-10-08","2020-10-12 07:32:25.130247000","2020-10-12",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","dcb0f04c-291b-4afd-8104-a83a851a9f20","=""851a9f20""","NULL","NULL","Order Received Time: 2020-10-09 04:04:37.670068000
Order Pickup Time: 2020-10-09 04:21:55.665499000","Delivered","USD",12.58,0.97,3.15,0.00,0.00,10.40,0.00,"1253300230",0.00,0.00
"04:20:47","2020-10-15","21:20:47","2020-10-14","2020-10-19 07:32:02.158593000","2020-10-19",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","be54b741-7297-49d8-a7eb-e4a2a0899fce","=""a0899fce""","NULL","NULL","Order Received Time: 2020-10-15 04:04:21.316068000
Order Pickup Time: 2020-10-15 04:20:47.009669000","Delivered","USD",11.48,0.89,2.87,0.00,0.00,9.50,0.00,"1276481448",0.00,0.00
"04:20:38","2020-10-05","21:20:38","2020-10-04","2020-10-08 07:32:17.850714000","2020-10-08",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","22b87645-5909-4dac-8c2c-ae8bd9ba43cb","=""d9ba43cb""","NULL","NULL","Order Received Time: 2020-10-05 04:04:38.812238000
Order Pickup Time: 2020-10-05 04:20:38.587504000","Delivered","USD",30.24,2.34,7.56,0.00,0.00,25.02,0.00,"1238288545",0.00,0.00
"04:20:33","2020-10-21","21:20:33","2020-10-20","2020-10-26 07:31:57.264091000","2020-10-26",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","b44e2a72-136f-41f5-9141-c6943ab31297","=""3ab31297""","NULL","NULL","Order Received Time: 2020-10-21 04:03:07.376462000
Order Pickup Time: 2020-10-21 04:20:33.387360000","Delivered","USD",13.98,1.08,3.50,0.00,0.00,11.56,0.00,"1300796505",0.00,0.00
"04:18:42","2020-10-29","21:18:42","2020-10-28","2020-11-02 08:32:17.156006000","2020-11-02",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","86fa6d18-b1fc-43d1-9d88-5135f1f7bd29","=""f1f7bd29""","NULL","NULL","Order Received Time: 2020-10-29 03:56:57.410163000
Order Pickup Time: 2020-10-29 04:18:42.505161000","Delivered","USD",48.30,3.74,12.08,0.00,0.00,39.96,0.00,"1333094401",0.00,0.00
"04:12:33","2020-10-16","21:12:33","2020-10-15","2020-10-19 07:32:02.158593000","2020-10-19",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","6c974893-da7c-4e6c-8f9f-3626892da722","=""892da722""","NULL","NULL","Order Received Time: 2020-10-16 03:54:20.441520000
Order Pickup Time: 2020-10-16 04:12:33.761693000","Delivered","USD",20.22,1.57,5.06,0.00,0.00,16.73,0.00,"1280475228",0.00,0.00
"04:10:18","2020-10-16","21:10:18","2020-10-15","2020-10-19 07:32:02.158593000","2020-10-19",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","3ffc079e-88c4-4ad4-bd05-ff3be6f9c62a","=""e6f9c62a""","NULL","NULL","Order Received Time: 2020-10-16 03:53:07.505256000
Order Pickup Time: 2020-10-16 04:10:18.355750000","Delivered","USD",20.99,1.63,5.25,0.00,0.00,17.37,0.00,"1280470935",0.00,0.00
"04:10:11","2020-10-18","21:10:11","2020-10-17","2020-10-21 07:47:25.692895000","2020-10-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","bf982bc9-ecf0-40f4-ae50-ac0fb4a8d827","=""b4a8d827""","NULL","NULL","Order Received Time: 2020-10-18 03:39:12.925272000
Order Pickup Time: 2020-10-18 04:10:11.865422000","Delivered","USD",20.99,1.63,5.25,0.00,0.00,17.37,0.00,"1289390797",0.00,0.00
"04:10:04","2020-10-09","21:10:04","2020-10-08","2020-10-12 07:32:25.130247000","2020-10-12",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","d678e9ac-6733-4f28-8268-1ecb9114a41c","=""9114a41c""","NULL","NULL","Order Received Time: 2020-10-09 03:50:06.028271000
Order Pickup Time: 2020-10-09 04:10:04.435947000","Delivered","USD",25.91,2.01,6.48,0.00,0.00,21.44,0.00,"1253279584",0.00,0.00
"04:07:20","2020-10-22","21:07:20","2020-10-21","2020-10-26 07:31:57.264091000","2020-10-26",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","3ecd7c58-4388-4deb-9d31-775ac01d671e","=""c01d671e""","NULL","NULL","Order Received Time: 2020-10-22 02:44:19.888452000
Order Pickup Time: 2020-10-22 04:07:20.383533000","Picked Up","USD",33.23,2.58,4.98,0.00,0.00,30.83,0.00,"1304577505",0.00,0.00
"04:06:54","2020-10-20","21:06:54","2020-10-19","2020-10-23 07:31:51.738152000","2020-10-23",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","9f238642-c15b-4ba3-a116-67d8eb791576","=""eb791576""","NULL","NULL","Order Received Time: 2020-10-20 03:49:14.604829000
Order Pickup Time: 2020-10-20 04:06:54.579092000","Delivered","USD",33.08,2.56,8.27,0.00,0.00,27.37,0.00,"1297000631",0.00,0.00
"04:06:10","2020-10-04","21:06:10","2020-10-03","2020-10-07 07:31:57.461918000","2020-10-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","d00e9851-97a7-4ed1-83a2-b9adbf8fcadb","=""bf8fcadb""","NULL","NULL","Order Received Time: 2020-10-04 03:51:28.816324000
Order Pickup Time: 2020-10-04 04:06:10.839006000","Delivered","USD",12.58,0.97,3.15,0.00,0.00,10.40,0.00,"1232926236",0.00,0.00
"04:05:43","2020-10-11","21:05:43","2020-10-10","2020-10-14 07:55:07.254364000","2020-10-14",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","41acf763-6c3e-4a1d-8937-815851fbe9f4","=""51fbe9f4""","NULL","NULL","Order Received Time: 2020-10-11 03:44:15.594487000
Order Pickup Time: 2020-10-11 04:05:43.094520000","Delivered","USD",23.97,1.86,5.99,0.00,0.00,19.84,0.00,"1261857233",0.00,0.00
"04:03:32","2020-10-26","21:03:32","2020-10-25","2020-10-29 07:32:05.495727000","2020-10-29",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","4f3a8905-5f46-4bdc-bd1c-fabe2ba3db70","=""2ba3db70""","NULL","NULL","Order Received Time: 2020-10-26 03:43:13.219877000
Order Pickup Time: 2020-10-26 04:03:32.688868000","Delivered","USD",32.47,2.52,8.12,0.00,0.00,26.87,0.00,"1321927841",0.00,0.00
"04:02:24","2020-10-21","21:02:24","2020-10-20","2020-10-26 07:31:57.264091000","2020-10-26",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","be13164f-a18c-4101-b0e0-847973016f57","=""73016f57""","NULL","NULL","Order Received Time: 2020-10-21 03:44:32.080844000
Order Pickup Time: 2020-10-21 04:02:24.862193000","Delivered","USD",25.16,1.95,6.29,0.00,0.00,20.82,0.00,"1300764238",0.00,0.00
"04:01:34","2020-10-22","21:01:34","2020-10-21","2020-10-26 07:31:57.264091000","2020-10-26",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","18ad7a0e-2691-4468-a63a-814c75cde181","=""75cde181""","NULL","NULL","Order Received Time: 2020-10-22 03:45:23.255247000
Order Pickup Time: 2020-10-22 04:01:34.959062000","Delivered","USD",27.95,2.17,6.99,0.00,0.00,23.13,0.00,"1304565218",0.00,0.00
