"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-967313186875341","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/22/20","6:17 PM","32.97","0","2.99","2.79","5.81","44.56","-4.50","-1.66","0"
"W-344113193720896","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/23/20","7:31 PM","44.26","0","2.99","3.66","0","50.91","0","-1.85","0"
"W-466613262000859","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","5:00 PM","66.93","0","2.99","5.42","7.53","82.87","0","-2.83","0"
"O-457013058101390","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","8:13 PM","34.97","0","2.99","2.94","10.00","50.90","-4.75","-1.85","0"
"O-837013080415646","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/12/20","5:49 PM","30.51","0","4.99","2.75","5.74","43.99","-4.44","-1.64","0"
"O-218813063663731","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/10/20","6:17 PM","55.22","0","4.99","4.67","6.00","70.88","-7.53","-2.46","0"
"O-991713055587547","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","6:23 PM","33.95","0","2.99","2.86","5.97","45.77","-4.62","-1.70","0"
"O-237913056690344","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","7:48 PM","15.38","0","2.99","1.42","2.96","22.75","-2.30","-0.99","0"
"W-321413121425405","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/16/20","5:49 PM","49.71","0","2.99","4.08","11.36","68.14","0","-2.38","0"
"O-401213154241761","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/20/20","12:56 PM","26.06","0","2.99","2.25","3.50","34.80","-3.63","-1.36","0"
"W-613213199017687","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/23/20","5:31 PM","39.96","0","0.00","3.10","6.46","49.52","0","-1.81","0"
"O-045513259795839","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/30/20","5:14 PM","27.73","0","2.99","2.38","4.97","38.07","-3.84","-1.46","0"
"O-515513206789019","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/24/20","7:19 PM","16.57","0","2.99","1.51","3.16","24.23","-2.45","-1.04","0"
"O-480313232242291","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/27/20","5:55 PM","27.15","0","0.00","2.10","0","29.25","-3.39","-1.19","0"
"W-218813063650450","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/11/20","3:48 PM","24.99","0","2.99","2.17","3.00","33.15","0","-1.31","0"
"O-585213069393478","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/11/20","4:14 PM","20.73","0","0.00","1.61","3.35","25.69","-2.59","-1.08","0"
"W-326013219074889","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/26/20","12:13 PM","29.32","0","0.00","2.27","0","31.59","0","-1.26","0"
"O-232813002259129","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/5/20","4:07 PM","16.24","0","2.99","1.49","2.59","23.31","-2.40","-1.01","0"
"O-510813115217783","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/15/20","6:25 PM","24.48","0","2.99","2.13","3.92","33.52","-3.43","-1.32","0"
"O-293413076281015","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/11/20","5:58 PM","26.73","0","0.00","2.07","0","28.80","-3.34","-1.18","0"
"W-110913116932653","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/15/20","7:52 PM","35.97","0","2.99","3.02","6.30","48.28","0","-1.77","0"
"O-466613262095883","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/30/20","6:29 PM","48.72","0","0.00","3.78","5.00","57.50","-6.09","-2.05","0"
"O-347613102991339","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/14/20","8:24 PM","25.96","0","2.99","2.24","6.23","37.42","-3.62","-1.44","0"
"W-569113132159399","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","6:06 PM","31.95","0","2.99","2.71","7.53","45.18","0","-1.68","0"
"W-581413129012456","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","11:47 AM","15.99","0","0.00","1.24","0","17.23","0","-0.83","0"
"W-369713234254303","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/27/20","6:43 PM","41.85","0","4.99","3.63","7.57","58.04","0","-2.07","0"
"W-523212999095130","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/4/20","12:48 PM","23.98","0","0.00","1.86","2.39","28.23","0","-1.16","0"
"O-138513074813001","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/12/20","12:00 PM","49.83","0","2.99","4.09","8.54","65.45","-6.60","-2.30","0"
"O-045513279757069","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","8:00 PM","15.98","0","2.99","1.47","2.00","22.44","-2.37","-0.98","0"
"O-518013111900470","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/15/20","7:03 PM","44.34","0","0.00","3.44","5.00","52.78","-5.54","-1.91","0"
"O-574713260680690","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/30/20","7:42 PM","18.98","0","2.99","1.70","4.73","28.40","-2.75","-1.17","0"
"W-043512996566442","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/3/20","6:27 PM","34.77","0","2.99","2.92","6.10","46.78","0","-1.73","0"
"O-616013053978108","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","6:12 PM","38.96","0","2.99","3.25","6.78","51.98","-5.24","-1.89","0"
"W-307513035480637","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/7/20","6:31 PM","44.71","0","2.99","3.70","0","51.40","0","-1.87","0"
"W-398413170994186","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/21/20","10:00 PM","24.73","0","2.99","2.15","3.00","32.87","0","-1.30","0"
"O-455713037465865","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/7/20","7:20 PM","28.46","0","2.99","2.44","5.08","38.97","-3.93","-1.49","0"
"W-563713197588794","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/24/20","1:48 PM","23.47","0","2.99","2.05","5.70","34.21","0","-1.34","0"
"O-794913256643175","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/30/20","11:51 AM","18.98","0","2.99","1.70","3.55","27.22","-2.75","-1.13","0"
"O-785213064391166","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/11/20","12:00 PM","23.72","0","2.99","2.07","4.32","33.10","-3.34","-1.31","0"
"O-111113204360842","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/24/20","6:36 PM","40.72","0","2.99","3.39","2.00","49.10","-5.46","-1.80","0"
"O-169212975410805","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/2/20","5:40 PM","22.32","0","2.99","1.96","4.09","31.36","-3.16","-1.26","0"
"W-967313196876988","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/23/20","5:51 PM","79.94","0","2.99","6.43","13.40","102.76","0","-3.43","0"
"O-344113203799778","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/25/20","5:39 PM","38.95","0","2.99","3.25","9.04","54.23","-5.24","-1.95","0"
"O-823112991968951","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/3/20","8:08 PM","24.98","0","0.00","1.94","2.00","28.92","-3.12","-1.18","0"
"O-065613262122287","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","2:46 PM","29.46","0","4.99","2.67","5.00","42.12","-4.31","-1.58","0"
"W-804213211892171","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/25/20","6:43 PM","40.46","0","4.99","3.53","5.00","53.98","0","-1.95","0"
"O-244012961234958","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/1/20","2:10 PM","15.47","0","2.99","1.43","1.50","21.39","-2.31","-0.95","0"
"O-296013270765745","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","6:00 PM","19.74","0","4.99","1.92","4.00","30.65","-3.09","-1.23","0"
"O-727513256532525","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/29/20","7:06 PM","51.69","0","2.99","4.24","8.83","67.75","-6.84","-2.37","0"
"O-085513249108560","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/29/20","3:17 PM","29.96","0","2.99","2.55","5.33","40.83","-4.12","-1.55","0"
"O-294213114590151","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/15/20","7:11 PM","18.99","0","2.99","1.70","4.74","28.42","-2.75","-1.17","0"
"O-018713270880945","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","7:47 PM","57.55","0","2.99","4.69","9.78","75.01","-7.57","-2.59","0"
"W-317112977825670","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/2/20","5:00 PM","37.44","0","0.00","2.90","4.03","44.37","0","-1.65","0"
"W-321413121428049","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/16/20","6:59 PM","18.97","0","2.99","1.70","3.55","27.21","0","-1.13","0"
"O-065613071232648","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/11/20","6:39 PM","17.72","0","4.99","1.76","4.89","29.36","-2.84","-1.20","0"
"W-378713003529903","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/5/20","4:13 PM","26.96","0","2.99","2.32","10.00","42.27","0","-1.59","0"
"O-212512973875538","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/1/20","6:03 PM","21.98","0","2.99","1.93","4.00","30.90","-3.12","-1.24","0"
"O-785213054397399","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","7:54 PM","16.98","0","2.99","1.55","5.00","26.52","-2.50","-1.11","0"
"W-909813211958128","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/25/20","5:59 PM","70.69","0","0.00","5.48","3.81","79.98","0","-2.74","0"
"W-559413245492113","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/28/20","6:35 PM","20.73","0","0.00","1.61","0","22.34","0","-0.98","0"
"O-994313091611351","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/14/20","5:39 PM","24.98","0","2.99","2.17","5.00","35.14","-3.50","-1.37","0"
"O-453813129145998","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/16/20","7:46 PM","27.72","0","2.99","2.38","4.96","38.05","-3.84","-1.46","0"
"O-783413122397379","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/16/20","10:03 PM","17.99","0","2.99","1.62","3.39","25.99","-2.62","-1.09","0"
"O-905613013962013","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/6/20","4:04 PM","35.24","0","2.99","2.96","5.00","46.19","-4.78","-1.71","0"
"O-736612965164070","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"10/1/20","12:14 PM","21.98","0","0.00","1.70","0","23.68","-2.75","0","0"
"O-457013058105669","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","5:23 PM","52.47","0","0.00","4.07","5.65","62.19","-6.56","-2.20","0"
"W-484913197610770","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/24/20","3:52 PM","25.20","0","2.99","2.18","4.56","34.93","0","-1.37","0"
"O-151913105670612","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/14/20","6:31 PM","36.46","0","2.99","3.06","4.25","46.76","-4.93","-1.73","0"
"W-878013209132894","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/24/20","7:38 PM","32.45","0","0.00","2.51","3.50","38.46","0","-1.47","0"
"O-480313212242019","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/26/20","1:02 PM","19.98","0","2.99","1.78","3.00","27.75","-2.87","-1.15","0"
"O-377313188594429","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/22/20","9:07 PM","21.24","0","2.99","1.88","5.22","31.33","-3.03","-1.26","0"
"W-634812983129647","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/2/20","7:18 PM","54.18","0","2.99","4.43","12.32","73.92","0","-2.55","0"
"O-300912991191396","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/3/20","8:45 PM","35.97","0","0.00","2.79","0","38.76","-4.50","-1.48","0"
"O-827213049355572","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/8/20","6:56 PM","31.97","0","2.99","2.71","7.53","45.20","-4.37","-1.68","0"
"W-400513241382221","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/28/20","6:06 PM","37.47","0","0.00","2.90","4.04","44.41","0","-1.65","0"
"T-AwAABNXpXx-6sAWwEeuT_0uKKlimGQ","Ameci Pizza & Pasta - Trabuco Rd","Account Adjustment","33511298-3297047 JG","10/3/20","12:41 PM","0","0","0.00","0.00","0","17.98","0","0","0"
"O-065613252183599","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/29/20","9:06 PM","15.38","0","2.99","1.42","2.96","22.75","-2.30","-0.99","0"
"O-616013053976318","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","6:15 PM","12.98","0","0.00","1.01","1.30","15.29","-1.62","-0.77","0"
"O-543013157466198","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/20/20","5:36 PM","25.56","0","2.99","2.21","4.61","35.37","-3.57","-1.38","0"
"W-377313198595914","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/23/20","6:42 PM","18.99","0","2.99","1.70","2.37","26.05","0","-1.09","0"
"O-530913074280680","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/12/20","12:30 PM","22.48","0","0.00","1.74","0","24.22","-2.81","-1.04","0"
"O-607913116328780","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/16/20","1:59 PM","17.53","0","2.99","1.59","3.32","25.43","-2.57","-1.08","0"
"W-453413041349000","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","5:03 PM","12.99","0","0.00","1.01","0","14.00","0","-0.73","0"
"O-467813264183399","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","5:35 PM","41.55","0","4.99","3.61","7.52","57.67","-5.82","-2.06","0"
"O-401213144217682","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/19/20","12:40 PM","16.99","0","2.99","1.55","3.62","25.15","-2.50","-1.07","0"
"O-616013063975872","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"10/10/20","8:14 PM","46.97","0","0.00","3.64","0","50.61","-5.87","0","0"
"O-574713250681463","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/29/20","5:56 PM","33.00","0","2.99","2.79","5.82","44.60","-4.50","-1.66","0"
"O-480313222291985","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/27/20","12:41 PM","30.05","0","2.99","2.56","3.50","39.10","-4.13","-1.49","0"
"W-662513134330905","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","5:25 PM","10.99","0","0.00","0.85","0","11.84","0","-0.66","0"
"W-053313269208089","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","2:30 PM","18.97","0","0.00","1.47","0","20.44","0","-0.92","0"
"O-065613262178895","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","4:47 PM","32.23","0","2.99","2.73","5.69","43.64","-4.40","-1.63","0"
"W-501213232598970","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/27/20","7:40 PM","31.46","0","2.99","2.67","7.42","44.54","0","-1.66","0"
"O-535613138486715","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","7:20 PM","18.99","0","2.99","1.70","4.74","28.42","-2.75","-1.17","0"
"O-544713057579308","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","9:40 PM","19.98","0","2.99","1.78","0","24.75","-2.87","-1.05","0"
"O-400713194798357","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/23/20","6:46 PM","29.97","0","0.00","2.32","6.45","38.74","-3.75","-1.48","0"
"W-778513053504747","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/10/20","4:21 PM","9.99","0","0.00","0.77","1.08","11.84","0","-0.66","0"
"O-932313260078281","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/30/20","8:45 PM","33.97","0","0.00","2.63","0","36.60","-4.25","-1.42","0"
"W-810313260888982","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/30/20","7:55 PM","26.98","0","2.99","2.32","0","32.29","0","-1.28","0"
"O-382013030078071","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/7/20","7:30 PM","36.72","0","2.99","3.08","15.00","57.79","-4.96","-2.06","0"
"O-527213180877357","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/22/20","6:41 PM","25.37","0","0.00","1.97","2.00","29.34","-3.17","-1.19","0"
"O-320912989889185","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/3/20","1:51 PM","19.49","0","2.99","1.74","0","24.22","-2.81","-1.04","0"
"O-335112983297047","Ameci Pizza & Pasta - Trabuco Rd","Adjustment of O-335112983297047","QUALITY_COOKING - Refund requested by diner via help interaction","10/2/20","6:25 PM","-17.99","0","0.00","-1.39","0","-19.38","0","0","0"
"O-167713098335840","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/13/20","6:26 PM","33.85","0","2.99","2.85","3.50","43.19","-4.61","-1.62","0"
"W-558113049053214","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","5:13 PM","36.97","0","2.99","3.10","6.46","49.52","0","-1.81","0"
"O-024613187604305","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/22/20","5:59 PM","51.25","0","2.99","4.20","8.77","67.21","-6.78","-2.35","0"
"O-574713167133748","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/20/20","5:43 PM","23.49","0","0.00","1.82","0","25.31","-2.94","-1.07","0"
"W-187613184408345","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/22/20","7:04 PM","67.55","0","2.99","5.47","7.00","83.01","0","-2.83","0"
"O-106113237111271","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/27/20","6:04 PM","23.51","0","2.99","2.05","7.14","35.69","-3.31","-1.39","0"
"W-343613217157038","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/25/20","6:06 PM","23.70","0","0.00","1.84","0","25.54","0","-1.08","0"
"W-551613260467559","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/30/20","8:19 PM","38.75","0","2.99","3.23","6.75","51.72","0","-1.88","0"
"O-164513203007804","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/25/20","4:24 PM","17.99","0","0.00","1.39","0","19.38","-2.25","-0.89","0"
"O-770912975609950","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/1/20","6:27 PM","28.96","0","0.00","2.24","0","31.20","-3.62","-1.25","0"
"O-038913012190929","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/5/20","7:43 PM","20.73","0","2.99","1.84","3.83","29.39","-2.97","-1.20","0"
"W-670513207373923","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/24/20","8:34 PM","28.97","0","2.99","2.48","5.17","39.61","0","-1.51","0"
"O-724313260966893","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","5:05 PM","18.97","0","2.99","1.70","4.73","28.39","-2.75","-1.17","0"
"O-583213193821922","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/24/20","1:52 PM","24.21","0","4.99","2.27","7.87","39.34","-3.65","-1.50","0"
"W-551613250459695","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/30/20","5:28 PM","40.72","0","2.99","3.39","9.42","56.52","0","-2.02","0"
"O-858813091655716","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/13/20","5:47 PM","43.23","0","2.99","3.58","7.47","57.27","-5.78","-2.05","0"
"W-323913119832931","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/16/20","12:23 PM","22.98","0","2.99","2.01","2.02","30.00","0","-1.22","0"
"O-692513214249563","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/26/20","1:32 PM","17.08","0","0.00","1.32","0","18.40","-2.14","-0.86","0"
"W-417213260545243","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","5:41 PM","64.20","0","2.99","5.21","10.86","83.26","0","-2.84","0"
"O-514713021139968","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/7/20","5:10 PM","17.99","0","0.00","1.39","0","19.38","-2.25","-0.89","0"
"O-410813110418507","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/16/20","5:12 PM","29.96","0","2.99","2.55","5.33","40.83","-4.12","-1.55","0"
"O-219513121859684","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","5:19 PM","26.06","0","2.99","2.25","3.50","34.80","-3.63","-1.36","0"
"W-785213054399054","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","5:51 PM","25.37","0","0.00","1.97","2.00","29.34","0","-1.19","0"
"O-342913081195732","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/12/20","8:11 PM","15.49","0","0.00","1.20","2.50","19.19","-1.94","-0.89","0"
"O-727513276537060","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","5:48 PM","15.58","0","2.99","1.44","4.00","24.01","-2.32","-1.03","0"
"O-221112990274541","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/4/20","1:41 PM","21.98","0","2.99","1.93","2.00","28.90","-3.12","-1.18","0"
"W-890613130647722","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","8:55 PM","17.99","0","0.00","1.39","0","19.38","0","-0.89","0"
"O-335112983297047","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/2/20","6:02 PM","17.99","0","0.00","1.39","0","19.38","-2.25","-0.89","0"
"O-008013071237333","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/12/20","3:15 PM","26.98","0","0.00","2.09","0","29.07","-3.37","-1.19","0"
"O-972013112881365","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/15/20","8:43 PM","10.99","0","0.00","0.85","1.77","13.61","-1.37","-0.72","0"
"W-640712976115522","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/2/20","5:00 PM","9.99","0","0.00","0.77","1.08","11.84","0","-0.66","0"
"W-281213108443725","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/14/20","7:29 PM","30.72","0","2.99","2.61","5.45","41.77","0","-1.57","0"
"O-803713128275934","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/16/20","6:32 PM","32.74","0","4.99","2.93","6.10","46.76","-4.72","-1.73","0"
"O-660612961468878","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/1/20","4:30 PM","55.29","0","4.99","4.67","9.74","74.69","-7.54","-2.58","0"
