"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE","SUBTOTAL_FOR_TAX","DOORDASH_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT","MERCHANT_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT","CONSUMER_DELIVERY_FEE","CONSUMER_SERVICE_FEE","CONSUMER_SMALL_ORDER_FEE","CONSUMER_LEGISLATIVE_FEE","CONSUMER_TIP"
"01:40:53","2021-11-03","18:40:53","2021-11-02","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","7daa8e48-1599-4e04-9270-7ed18cbeab32","=""8cbeab32""","NULL","NULL","Order Received Time: 2021-11-03 01:24:46.641947000
Order Pickup Time: 2021-11-03 01:40:53.107729000","Delivered","USD",18.48,1.43,2.77,0.00,0.00,0.00,17.14,0.00,"3180663146",181383610,0.00,0.00,18.48,NULL,NULL,"0.00","0.92","0.00","0.00","5.50"
"02:03:51","2021-11-03","19:03:51","2021-11-02","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","3e509977-2249-4123-b85d-d6876f7df648","=""6f7df648""","NULL","NULL","Order Received Time: 2021-11-03 01:43:58.715292000
Order Pickup Time: 2021-11-03 02:03:51.023000000","Picked Up","USD",44.41,3.44,2.66,0.00,0.00,4.78,49.97,0.00,"3180797122",181383610,0.00,0.00,44.41,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"02:04:09","2021-11-03","19:04:09","2021-11-02","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","fe8cb4be-4e89-4866-b939-ba7c8373578e","=""8373578e""","NULL","NULL","Order Received Time: 2021-11-03 01:37:52.999174000
Order Pickup Time: 2021-11-03 02:04:09.002918000","Delivered","USD",15.97,1.24,2.40,0.00,0.99,0.00,13.82,0.00,"3180798785",181383610,0.00,0.00,15.97,NULL,NULL,"4.99","2.40","0.00","0.00","4.00"
"02:47:14","2021-11-03","19:47:14","2021-11-02","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","7e180330-7ec0-4ef7-bf40-b65b7d916b76","=""7d916b76""","NULL","NULL","Order Received Time: 2021-11-03 02:33:28.983753000
Order Pickup Time: 2021-11-03 02:47:14.990066000","Delivered","USD",30.06,2.33,4.51,0.00,0.00,0.00,27.88,0.00,"3181014342",181383610,0.00,0.00,30.06,5.00,NULL,"0.00","1.50","0.00","0.00","1.00"
"03:04:24","2021-11-03","20:04:24","2021-11-02","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e70ce180-82ce-429a-afc5-3e867591c877","=""7591c877""","NULL","NULL","Order Received Time: 2021-11-03 02:50:29.661049000
Order Pickup Time: 2021-11-03 03:04:24.623939000","Delivered","USD",20.94,1.62,3.14,0.00,0.99,0.00,18.43,0.00,"3181087550",181383610,0.00,0.00,20.94,NULL,NULL,"5.99","3.14","0.00","0.00","2.00"
"03:36:46","2021-11-03","20:36:46","2021-11-02","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","fecf9d9a-ae73-4016-bdda-4077e3b27336","=""e3b27336""","NULL","NULL","Order Received Time: 2021-11-03 03:21:32.544348000
Order Pickup Time: 2021-11-03 03:36:46.440053000","Delivered","USD",12.99,1.01,1.95,0.00,0.00,0.00,12.05,0.00,"3181204578",181383610,0.00,0.00,12.99,NULL,NULL,"2.99","1.95","0.00","0.00","2.00"
"07:39:32","2021-11-03","00:39:32","2021-11-03","2021-11-03 07:39:32.294416000","2021-11-03",486867,223895,"Aroma Pizza & Pasta","NULL","PAYOUT","180910841","NULL","N/A","N/A","NULL","N/A","USD",570.97,0.00,0.00,0.00,0.00,0.00,0.00,570.97,"NULL",180910841,0.00,0.00,0.00,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"18:34:04","2021-11-03","11:34:04","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","0837b2f1-0ad6-41a2-82b1-eee34b840aad","=""4b840aad""","NULL","NULL","Order Received Time: 2021-11-03 18:07:54.685477000
Order Pickup Time: 2021-11-03 18:34:04.316595000","Delivered","USD",26.98,2.09,4.05,0.00,0.00,0.00,25.02,0.00,"3182892978",181383610,0.00,0.00,26.98,NULL,NULL,"0.00","1.35","0.00","0.00","5.00"
"19:00:08","2021-11-03","12:00:08","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ea5bfe5f-044c-4eaa-82d2-395cfc03e656","=""fc03e656""","NULL","NULL","Order Received Time: 2021-11-03 18:42:09.512871000
Order Pickup Time: 2021-11-03 19:00:08.372686000","Delivered","USD",12.99,1.01,1.95,0.00,0.00,0.00,12.05,0.00,"3183023002",181383610,0.00,0.00,12.99,NULL,NULL,"0.00","0.65","0.00","0.00","4.00"
"19:24:21","2021-11-03","12:24:21","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d9e7595c-ada7-4572-b87d-d50d48f22879","=""48f22879""","NULL","NULL","Order Received Time: 2021-11-03 19:09:39.202839000
Order Pickup Time: 2021-11-03 19:24:21.077225000","Delivered","USD",16.98,1.32,2.55,0.00,0.00,0.00,15.75,0.00,"3183144842",181383610,0.00,0.00,16.98,NULL,NULL,"0.00","0.85","0.00","0.00","4.00"
"22:42:45","2021-11-03","15:42:45","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c1ce233d-84ff-49d4-9b11-19b4848ebb40","=""848ebb40""","NULL","NULL","Order Received Time: 2021-11-03 22:24:12.100716000
Order Pickup Time: 2021-11-03 22:42:45.495432000","Delivered","USD",51.90,4.02,7.79,0.00,0.00,0.00,48.13,0.00,"3184212033",181383610,0.00,0.00,51.90,NULL,NULL,"0.00","2.60","0.00","0.00","15.50"
"23:57:39","2021-11-03","16:57:39","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","97474f2d-b453-4e02-8c26-3ab04b721df2","=""4b721df2""","NULL","NULL","Order Received Time: 2021-11-03 23:43:12.627215000
Order Pickup Time: 2021-11-03 23:57:39.717763000","Delivered","USD",15.98,1.24,2.40,0.00,0.00,0.00,14.82,0.00,"3186455060",181383610,0.00,0.00,15.98,NULL,NULL,"0.00","0.80","0.00","0.00","4.00"
"00:25:33","2021-11-04","17:25:33","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","7b2cb16f-0d8d-4979-a2de-81be19edc5bf","=""19edc5bf""","NULL","NULL","Order Received Time: 2021-11-03 23:39:59.419181000
Order Pickup Time: 2021-11-04 00:25:33.035997000","Delivered","USD",12.99,1.01,1.95,0.00,0.00,0.00,12.05,0.00,"3184950952",181383610,0.00,0.00,12.99,NULL,NULL,"0.00","0.65","0.00","0.00","4.00"
"00:51:24","2021-11-04","17:51:24","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","2896117a-1e0e-4c15-b78f-a61b380b39e1","=""380b39e1""","NULL","NULL","Order Received Time: 2021-11-04 00:35:51.972958000
Order Pickup Time: 2021-11-04 00:51:24.133247000","Delivered","USD",25.97,2.01,3.90,0.00,0.00,0.00,24.08,0.00,"3185153635",181383610,0.00,0.00,25.97,NULL,NULL,"0.00","3.90","0.00","0.00","3.50"
"02:23:42","2021-11-04","19:23:42","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","168530a7-eb2d-4a9c-ab78-c38eb56a2256","=""b56a2256""","NULL","NULL","Order Received Time: 2021-11-04 02:08:26.324120000
Order Pickup Time: 2021-11-04 02:23:42.369768000","Delivered","USD",26.98,2.09,4.05,0.00,0.99,0.00,24.03,0.00,"3185752674",181383610,0.00,0.00,26.98,NULL,NULL,"2.99","4.05","0.00","0.00","1.88"
"02:37:31","2021-11-04","19:37:31","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","5ea95134-787e-4f95-92dc-d8e0cba93da6","=""cba93da6""","NULL","NULL","Order Received Time: 2021-11-04 02:18:12.836498000
Order Pickup Time: 2021-11-04 02:37:31.494421000","Delivered","USD",29.06,2.25,4.36,0.00,0.00,0.00,26.95,0.00,"3185823895",181383610,0.00,0.00,29.06,5.00,NULL,"0.00","1.45","0.00","0.00","1.00"
"02:57:03","2021-11-04","19:57:03","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e2008133-b072-40f9-bdb1-7963927aee6d","=""927aee6d""","NULL","NULL","Order Received Time: 2021-11-04 02:40:36.800615000
Order Pickup Time: 2021-11-04 02:57:03.987040000","Delivered","USD",16.98,1.32,2.55,0.00,0.99,0.00,14.76,0.00,"3185913884",181383610,0.00,0.00,16.98,NULL,NULL,"2.99","2.55","0.00","0.00","5.00"
"03:25:05","2021-11-04","20:25:05","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","6542d199-03d3-4033-a06e-052840cc98fe","=""40cc98fe""","NULL","NULL","Order Received Time: 2021-11-04 03:09:13.031115000
Order Pickup Time: 2021-11-04 03:25:05.165809000","Delivered","USD",15.98,1.24,2.40,0.00,0.00,0.00,14.82,0.00,"3186028204",181383610,0.00,0.00,15.98,NULL,NULL,"0.00","2.40","0.00","0.00","3.50"
"03:25:41","2021-11-04","20:25:41","2021-11-03","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","da70976c-0044-4d61-bf83-0d8e4931b563","=""4931b563""","NULL","NULL","Order Received Time: 2021-11-04 03:13:42.064268000
Order Pickup Time: 2021-11-04 03:25:41.773679000","Delivered","USD",14.98,1.16,2.25,0.00,0.00,0.00,13.89,0.00,"3186030341",181383610,0.00,0.00,14.98,NULL,NULL,"0.00","0.75","0.00","0.00","6.00"
"07:35:44","2021-11-04","00:35:44","2021-11-04","2021-11-04 07:35:44.176140000","2021-11-04",486867,223895,"Aroma Pizza & Pasta","NULL","PAYOUT","180952555","NULL","N/A","N/A","NULL","N/A","USD",1135.33,0.00,0.00,0.00,0.00,0.00,0.00,1135.33,"NULL",180952555,0.00,0.00,0.00,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"18:42:56","2021-11-04","11:42:56","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","AD_FEE","3187942087","=""7efb4bb3""","N/A","N/A","Ad Fee","Delivered","USD",0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,"3187942087",181383610,0.00,0.00,0.00,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"18:45:05","2021-11-04","11:45:05","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","2b1f0552-1b60-4d65-93fa-2b4e7efb4bb3","=""7efb4bb3""","NULL","NULL","Order Received Time: 2021-11-04 18:23:04.055570000
Order Pickup Time: 2021-11-04 18:45:05.863083000","Delivered","USD",18.77,1.45,2.82,0.00,0.99,0.00,16.41,0.00,"3188024792",181383610,0.00,0.00,18.77,NULL,NULL,"5.99","2.82","0.00","0.00","0.00"
"19:27:13","2021-11-04","12:27:13","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","bcda5f16-e09d-4987-a8c2-34d9e8a584a8","=""e8a584a8""","NULL","NULL","Order Received Time: 2021-11-04 19:00:36.291182000
Order Pickup Time: 2021-11-04 19:27:13.774278000","Delivered","USD",15.48,1.20,2.32,0.00,0.99,0.00,13.37,0.00,"3188253965",181383610,0.00,0.00,15.48,NULL,NULL,"6.99","2.32","0.00","0.00","1.25"
"20:52:08","2021-11-04","13:52:08","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","4d2ad415-dd58-4317-a5d6-962412cc3d66","=""12cc3d66""","NULL","NULL","Order Received Time: 2021-11-04 20:36:53.255233000
Order Pickup Time: 2021-11-04 20:52:08.419061000","Delivered","USD",18.99,1.47,2.85,0.00,0.00,0.00,17.61,0.00,"3188689662",181383610,0.00,0.00,18.99,NULL,NULL,"0.00","0.95","0.00","0.00","4.00"
"21:01:59","2021-11-04","14:01:59","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","586b96dc-623c-4dd0-80a9-34dfb5cdec37","=""b5cdec37""","NULL","NULL","Order Received Time: 2021-11-04 20:46:52.032187000
Order Pickup Time: 2021-11-04 21:01:59.645185000","Delivered","USD",31.44,2.44,4.72,0.00,0.99,0.00,28.17,0.00,"3188741935",181383610,0.00,0.00,31.44,NULL,NULL,"2.99","4.72","0.00","0.00","5.50"
"21:25:08","2021-11-04","14:25:08","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ec81df57-b9c3-4aee-9c97-4e9cd76ce16e","=""d76ce16e""","NULL","NULL","Order Received Time: 2021-11-04 21:07:57.257834000
Order Pickup Time: 2021-11-04 21:25:08.447223000","Delivered","USD",24.98,1.94,3.75,0.00,0.00,0.00,23.17,0.00,"3188871723",181383610,0.00,0.00,24.98,NULL,NULL,"0.00","1.25","0.00","0.00","7.50"
"22:36:39","2021-11-04","15:36:39","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","74620d7c-2836-4861-9634-e7709a1b9275","=""9a1b9275""","NULL","NULL","Order Received Time: 2021-11-04 22:12:27.153879000
Order Pickup Time: 2021-11-04 22:36:39.585620000","Delivered","USD",24.73,1.92,3.71,0.00,0.00,0.00,22.94,0.00,"3189345069",181383610,0.00,0.00,24.73,NULL,NULL,"0.00","1.24","0.00","0.00","2.00"
"23:15:14","2021-11-04","16:15:14","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","cfd9055f-1be3-4a48-854b-dd9c3185f525","=""3185f525""","NULL","NULL","Order Received Time: 2021-11-04 22:52:55.790411000
Order Pickup Time: 2021-11-04 23:15:14.232655000","Delivered","USD",34.42,2.67,5.16,0.00,0.00,0.00,31.93,0.00,"3189644807",181383610,0.00,0.00,34.42,NULL,NULL,"0.00","1.72","0.00","0.00","0.00"
"00:26:34","2021-11-05","17:26:34","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","0320b50b-5ec1-4998-9479-c9950e40c97d","=""0e40c97d""","NULL","NULL","Order Received Time: 2021-11-05 00:14:04.031592000
Order Pickup Time: 2021-11-05 00:26:34.172500000","Delivered","USD",23.98,1.86,3.60,0.00,0.00,0.00,22.24,0.00,"3190229486",181383610,0.00,0.00,23.98,NULL,NULL,"0.00","3.60","0.00","0.00","2.50"
"00:39:59","2021-11-05","17:39:59","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","fde7760a-850d-479d-9d5c-fd59ac1e1473","=""ac1e1473""","NULL","NULL","Order Received Time: 2021-11-05 00:23:21.921875000
Order Pickup Time: 2021-11-05 00:39:59.368030000","Delivered","USD",33.95,2.63,5.09,0.00,0.99,0.00,30.50,0.00,"3190342421",181383610,0.00,0.00,33.95,NULL,NULL,"5.99","5.09","0.00","0.00","10.00"
"01:15:59","2021-11-05","18:15:59","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","0515db7d-1859-4dcc-bec3-1ce96d981155","=""6d981155""","NULL","NULL","Order Received Time: 2021-11-05 00:29:42.763576000
Order Pickup Time: 2021-11-05 01:15:59.218560000","Delivered","USD",50.96,3.95,7.64,0.00,0.99,0.00,46.28,0.00,"3190626094",181383610,0.00,0.00,50.96,NULL,NULL,"2.99","7.64","0.00","0.00","5.00"
"01:16:04","2021-11-05","18:16:04","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","7a8a5db3-c87c-499c-a03b-5cd15bd893a2","=""5bd893a2""","NULL","NULL","Order Received Time: 2021-11-05 00:49:46.485753000
Order Pickup Time: 2021-11-05 01:16:04.682963000","Delivered","USD",39.96,3.10,5.99,0.00,0.00,0.00,37.07,0.00,"3190626761",181383610,0.00,0.00,39.96,NULL,NULL,"0.00","2.00","0.00","0.00","5.00"
"01:20:25","2021-11-05","18:20:25","2021-11-04","2021-11-08 08:37:42.512401000","2021-11-08",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","bfabc1a5-db98-4e11-a008-4d952f2b2881","=""2f2b2881""","NULL","NULL","Order Received Time: 2021-11-05 00:52:21.088202000
Order Pickup Time: 2021-11-05 01:20:25.909333000","Delivered","USD",25.98,2.01,3.90,0.00,0.00,0.00,24.09,0.00,"3190658586",181383610,0.00,0.00,25.98,NULL,NULL,"0.00","1.30","0.00","0.00","5.00"
