"Jul 23, 2021
Friday
5:30pm",50585633,Credit,Delivery,$17.86,$2.99,$0.00,$1.62,$3.00,$25.47,-$2.25,-$1.02
"Jul 23, 2021
Friday
5:45pm",50587626,Credit,Delivery,$23.98,$2.99,$0.00,$2.09,$4.80,$33.86,-$2.25,-$1.35
"Jul 23, 2021
Friday
6:03pm",50589520,Credit,Pickup,$36.96,$0.00,$0.00,$2.86,$0.00,$39.82,-$2.25,-$1.60
"Jul 23, 2021
Friday
6:47pm",50593206,Credit,Pickup,$60.71,$0.00,$0.00,$4.71,$0.00,$65.42,-$2.25,-$2.62
"Jul 23, 2021
Friday
7:12pm",50594534,Credit,Delivery,$59.92,$1.99,-$0.01,$4.80,$8.99,$75.69,-$2.25,-$2.75
"Jul 24, 2021
Saturday
3:31pm",50635099,Credit,Pickup,$19.62,$0.00,$0.00,$1.52,$0.00,$21.14,-$2.25,-$0.85
"Jul 24, 2021
Saturday
3:42pm",50637017,Credit,Delivery,$27.76,$4.99,$0.00,$2.54,$5.00,$40.29,-$2.25,-$1.61
"Jul 24, 2021
Saturday
5:05pm",50650660,Credit,Delivery,$34.95,$4.99,$5.00,$3.49,$5.24,$53.67,-$2.25,-$2.15
"Jul 24, 2021
Saturday
6:11pm",50658048,Credit,Pickup,$44.97,$0.00,$0.00,$3.49,$0.00,$48.46,-$2.25,-$1.94
"Jul 24, 2021
Saturday
6:22pm",50658891,Credit,Delivery,$41.07,$1.99,$0.00,$3.34,$6.16,$52.56,-$2.25,-$2.10
"Jul 25, 2021
Sunday
4:06pm",50705314,Credit,Delivery,$67.92,$4.99,$0.00,$5.65,$10.19,$88.75,-$2.25,-$3.55
"Jul 25, 2021
Sunday
4:46pm",50710282,Credit,Pickup,$15.78,$0.00,$0.00,$1.22,$0.00,$17.00,-$2.25,-$0.68
"Jul 25, 2021
Sunday
5:14pm",50713084,Credit,Pickup,$34.99,$0.00,-$5.00,$2.32,$3.00,$35.31,-$2.25,-$1.41
"Jul 26, 2021
Monday
11:28am",50728676,Credit,Pickup,$23.98,$0.00,$0.00,$1.86,$1.00,$26.84,-$2.25,-$0.88
"Jul 26, 2021
Monday
2:56pm",50739957,Credit,Delivery,$39.48,$2.99,-$5.00,$2.90,$5.17,$45.54,-$2.25,-$1.82
"Jul 26, 2021
Monday
4:20pm",50749017,Credit,Delivery,$32.97,$1.99,$0.00,$2.71,$4.95,$42.62,-$2.25,-$1.70
"Jul 26, 2021
Monday
6:50pm",50758367,Credit,Pickup,$29.98,$0.00,$0.00,$2.32,$0.00,$32.30,-$2.25,-$1.29
"Jul 27, 2021
Tuesday
12:40pm",50771495,Credit,Delivery,$26.98,$0.00,$0.00,$2.09,$2.70,$31.77,-$2.25,-$1.27
"Jul 27, 2021
Tuesday
5:27pm",50798872,Credit,Pickup,$11.74,$0.00,$3.75,$1.20,$2.00,$18.69,-$2.25,-$0.74
"Jul 27, 2021
Tuesday
6:40pm",50802333,Credit,Delivery,$23.48,$2.99,$0.00,$2.05,$0.00,$28.52,-$2.25,-$1.14
"Jul 28, 2021
Wednesday
11:17am",50813637,Credit,Pickup,$16.98,$0.00,$0.00,$1.32,$3.40,$21.70,-$2.25,-$0.87
"Jul 28, 2021
Wednesday
2:47pm",50827212,Credit,Pickup,$32.97,$0.00,$0.00,$2.56,$0.00,$35.53,-$2.25,-$1.42
"Jul 28, 2021
Wednesday
3:42pm",50834794,Credit,Pickup,$70.96,$0.00,$0.00,$5.50,$0.00,$76.46,-$2.25,-$3.06
"Jul 29, 2021
Thursday
6:40am",50853509,Credit,Delivery,$34.11,$1.99,$0.00,$2.80,$6.00,$44.90,-$2.25,-$1.80
"Jul 29, 2021
Thursday
4:59pm",50899518,Credit,Pickup,$34.99,$0.00,-$5.00,$2.32,$0.00,$32.31,-$2.25,-$1.30
"Jul 29, 2021
Thursday
5:49pm",50903952,Credit,Delivery,$30.23,$6.99,$0.00,$2.88,$4.53,$44.63,-$2.25,-$1.79

"Jul 29, 2021
Thursday
6:01pm",50904795,Credit,Delivery,$99.90,$6.99,$0.00,$8.28,$14.99,$130.16,-$2.25,-$4.61
"Jul 29, 2021
Thursday
7:45pm",50908339,Credit,Pickup,$185.37,$0.00,$0.00,$14.37,$0.00,$199.74,-$2.25,-$7.99
"Jul 30, 2021
Friday
9:30am",50916242,Credit,Delivery,$18.91,$1.99,$0.00,$1.62,$2.84,$25.36,-$2.25,-$1.01
"Jul 30, 2021
Friday
11:33am",50921929,Credit,Delivery,$30.99,$4.99,-$0.01,$2.79,$4.65,$43.41,-$2.25,-$1.74
"Jul 30, 2021
Friday
12:17pm",50923972,Credit,Delivery,$22.25,$1.99,$0.00,$1.88,$3.34,$29.46,-$2.25,-$1.18
"Jul 30, 2021
Friday
12:58pm",50926564,Credit,Delivery,$24.99,$4.99,-$0.01,$2.32,$3.75,$36.04,-$2.25,-$1.44
"Jul 30, 2021
Friday
1:12pm",50927845,Credit,Delivery,$27.76,$4.99,$0.00,$2.54,$5.55,$40.84,-$2.25,-$1.63
"Jul 30, 2021
Friday
5:03pm",50978098,Credit,Delivery,$37.98,$4.99,$0.00,$3.33,$5.70,$52.00,-$2.25,-$2.08
"Jul 30, 2021
Friday
5:19pm",50980864,Credit,Pickup,$41.38,$0.00,$0.00,$3.21,$0.00,$44.59,-$2.25,-$1.79
"Jul 30, 2021
Friday
5:41pm",50984016,Credit,Pickup,$25.97,$0.00,$0.00,$2.01,$0.00,$27.98,-$2.25,-$1.12
"Jul 30, 2021
Friday
5:49pm",50985117,Credit,Pickup,$59.68,$0.00,$0.00,$4.63,$0.00,$64.31,-$2.25,-$2.57
"Jul 30, 2021
Friday
6:52pm",50990738,Credit,Pickup,$18.53,$0.00,$0.00,$1.44,$0.00,$19.97,-$2.25,-$0.80
"Jul 30, 2021
Friday
7:10pm",50991750,Credit,Pickup,$34.99,$0.00,-$5.00,$2.32,$3.00,$35.31,-$2.25,-$1.41
"Jul 30, 2021
Friday
8:20pm",50994055,Credit,Delivery,$20.96,$2.99,$0.00,$1.86,$4.19,$30.00,-$2.25,-$1.20
"Jul 31, 2021
Saturday12:12pm",51006941,Credit,Delivery,$43.70,$1.99,$0.00,$3.54,$6.56,$55.79,-$2.25,-$1.63
"Jul 31, 2021
Saturday
1:53pm",51015267,Credit,Pickup,$20.98,$0.00,$0.00,$1.63,$6.00,$28.61,-$2.25,-$1.15
"Jul 31, 2021
Saturday
3:19pm",51030420,Credit,Delivery,$63.26,$4.99,$0.00,$5.29,$6.00,$79.54,-$2.25,-$3.18
"Jul 31, 2021
Saturday
5:18pm",51049890,Credit,Delivery,$36.68,$2.99,$0.00,$3.07,$7.33,$50.07,-$2.25,-$2.01
"Jul 31, 2021
Saturday
5:51pm",51053952,Credit,Pickup,$13.48,$0.00,$0.00,$1.04,$0.00,$14.52,-$2.25,-$0.58
"Jul 31, 2021
Saturday
6:20pm",51056680,Credit,Delivery,$116.91,$6.99,$0.00,$9.60,$17.54,$151.04,-$2.25,-$6.04
"Jul 31, 2021
Saturday
7:30pm",51060598,Credit,Delivery,$27.76,$2.99,$0.00,$2.38,$4.16,$37.29,-$2.25,-$1.49
"Jul 31, 2021
Saturday
7:35pm",51060787,Credit,Pickup,$38.98,$0.00,$0.00,$3.02,$0.00,$42.00,-$2.25,-$1.68
"Jul 31, 2021
Saturday
7:56pm",51061445,Credit,Pickup,$16.78,$0.00,$0.00,$1.30,$2.52,$20.60,-$2.25,-$0.83
"Jul 31, 2021
Saturday
7:57pm",51061487,Credit,Pickup,$41.19,$0.00,$0.00,$3.19,$6.18,$50.56,-$2.25,-$1.83
"Jul 31, 2021
Saturday 51062791
8:54pm
Slice Adjustments",,Credit,Delivery,$16.98,$1.99,$0.00,$1.47,$2.55,$22.99,-$2.25,-$0.92

Date & Time,ID,Adjustment Value,Description
"Jul 15, 2021
Thursday
7:01pm",50114666,$5.00,Credit Slice Promo Code
"Jul 16, 2021
Friday
4:54pm",50184938,$3.00,Credit Slice Promo Code
"Jul 20, 2021
Tuesday
5:13pm",50406984,$5.00,Credit Slice Promo Code
"Jul 22, 2021
Thursday
11:15am",50471461,$5.00,Credit Slice Promo Code
"Jul 26, 2021
Monday
11:28am",50728676,$5.00,Credit Slice Promo Code
"Jul 31, 2021
Saturday
7:57pm",51061487,$5.00,Credit Slice Promo Code
"Jul 29, 2021
Thursday
6:01pm",50904795,$14.99,Credit Loyalty Reward
"Jul 31, 2021
Saturday
12:12pm",51006941,$14.99,Credit Loyalty Reward
"Jul 23, 2021
Friday
7:12pm",50594534,$7.00,credit slicecredit amount for order #50594534

FAQ,Questions? Feedback?
How is the Slice Partnership Fee Charged?,We’re here to help! Call us at 855-237-4992 or email us at
The Slice Partnership Fee is a per order charge and is charged on the pre-tax,Partner@SliceLife.com
amount of the total product sold.,
When is payment authorized for each order?,
Payment is authorized at the time the order is accepted and set with a prep time.,
"If the order cannot be confirmed, we will not authorize payment for it.",
Have you checked your Pizzeria Score?,We got you 40% off printed menus!
"Find your Pizzeria Score, plus tips on how to improve it, in your Owner's Portal.","Want 25,000 printed menus for $897? Contact your account manager today and"
"Remember, the higher your score, the more orders you can expect.","save on professionally-designed, full-color menus."
