"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE","SUBTOTAL_FOR_TAX","DOORDASH_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT","MERCHANT_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT","CONSUMER_DELIVERY_FEE","CONSUMER_SERVICE_FEE","CONSUMER_SMALL_ORDER_FEE","CONSUMER_LEGISLATIVE_FEE","CONSUMER_TIP"
"02:56:14","2021-12-02","18:56:14","2021-12-01","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","1891ece4-bff8-4fc8-8cb9-f09ebde53c6b","=""bde53c6b""","NULL","NULL","Order Received Time: 2021-12-02 02:30:40.031526000
Order Pickup Time: 2021-12-02 02:56:14.650782000","Delivered","USD",35.97,3.24,8.99,0.00,0.00,0.00,30.22,0.00,"3330555829",187235466,0.00,0.00,35.97,NULL,NULL,"0.00","1.80","0.00","0.00","9.00"
"03:39:12","2021-12-02","19:39:12","2021-12-01","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","4009ea7d-5e02-483a-8129-367db7a2c364","=""b7a2c364""","NULL","NULL","Order Received Time: 2021-12-02 03:12:30.475989000
Order Pickup Time: 2021-12-02 03:39:12.362055000","Delivered","USD",28.44,2.56,7.11,0.00,0.00,0.00,23.89,0.00,"3330792718",187235466,0.00,0.00,28.44,NULL,NULL,"0.00","1.42","0.00","0.00","3.00"
"08:34:23","2021-12-02","00:34:23","2021-12-02","2021-12-02 08:34:23.953945000","2021-12-02",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","PAYOUT","186812478","NULL","N/A","N/A","NULL","N/A","USD",879.89,0.00,0.00,0.00,0.00,0.00,0.00,879.89,"NULL",186812478,0.00,0.00,0.00,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"19:52:57","2021-12-02","11:52:57","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","baffaab1-44e6-4e1d-8c4f-004f49dfdb93","=""49dfdb93""","NULL","NULL","Order Received Time: 2021-12-02 19:25:41.098919000
Order Pickup Time: 2021-12-02 19:52:57.936378000","Delivered","USD",19.73,1.78,4.93,0.00,0.00,0.00,16.58,0.00,"3333016816",187235466,0.00,0.00,19.73,NULL,NULL,"0.00","0.99","0.00","0.00","0.00"
"21:02:34","2021-12-02","13:02:34","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","851f0dd0-aae0-40bd-a549-3e5d0f386be8","=""0f386be8""","NULL","NULL","Order Received Time: 2021-12-02 20:47:29.795592000
Order Pickup Time: 2021-12-02 21:02:34.992597000","Delivered","USD",33.97,3.06,8.49,0.00,0.00,0.00,28.54,0.00,"3333378237",187235466,0.00,0.00,33.97,NULL,NULL,"0.00","1.70","0.00","0.00","3.00"
"22:58:06","2021-12-02","14:58:06","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","fcde64ae-cf60-429b-8372-da4167097f55","=""67097f55""","NULL","NULL","Order Received Time: 2021-12-02 22:37:13.036413000
Order Pickup Time: 2021-12-02 22:58:06.742419000","Delivered","USD",44.95,4.05,11.24,0.00,0.00,0.00,37.76,0.00,"3334017317",187235466,0.00,0.00,44.95,NULL,NULL,"0.00","2.25","0.00","0.00","7.00"
"00:15:35","2021-12-03","16:15:35","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","adaebb76-5cc4-44ec-a06d-b1fece53670f","=""ce53670f""","NULL","NULL","Order Received Time: 2021-12-02 23:57:43.186046000
Order Pickup Time: 2021-12-03 00:15:35.629052000","Delivered","USD",13.78,1.24,3.45,0.00,0.00,0.00,11.57,0.00,"3334608641",187235466,0.00,0.00,13.78,NULL,NULL,"0.00","0.69","0.00","0.00","1.72"
"00:25:48","2021-12-03","16:25:48","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","75f5bf0b-9b8e-4c5e-9c3a-f8e1c2ced98b","=""c2ced98b""","NULL","NULL","Order Received Time: 2021-12-03 00:02:02.581603000
Order Pickup Time: 2021-12-03 00:25:48.175879000","Delivered","USD",44.72,4.02,11.18,0.00,0.00,0.00,37.56,0.00,"3334692731",187235466,0.00,0.00,44.72,NULL,NULL,"6.99","6.71","0.00","0.00","11.50"
"00:59:10","2021-12-03","16:59:10","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","a1ea2f66-b199-420d-a484-f7ce8f4a2d81","=""8f4a2d81""","NULL","NULL","Order Received Time: 2021-12-03 00:27:41.320920000
Order Pickup Time: 2021-12-03 00:59:10.820379000","Delivered","USD",41.95,3.78,10.49,0.00,0.00,0.00,35.24,0.00,"3334978567",187235466,0.00,0.00,41.95,NULL,NULL,"0.99","6.29","0.00","0.00","4.00"
"00:59:16","2021-12-03","16:59:16","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","8787c034-181c-42a3-be0c-b3fdf8ae2af9","=""f8ae2af9""","NULL","NULL","Order Received Time: 2021-12-03 00:44:36.387756000
Order Pickup Time: 2021-12-03 00:59:16.213746000","Delivered","USD",26.97,2.43,6.74,0.00,0.00,0.00,22.66,0.00,"3334979331",187235466,0.00,0.00,26.97,NULL,NULL,"6.99","4.05","0.00","0.00","8.00"
"01:45:56","2021-12-03","17:45:56","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","9894e3ad-6a81-4b4b-949a-2aeeac1cf44f","=""ac1cf44f""","NULL","NULL","Order Received Time: 2021-12-03 01:19:23.583124000
Order Pickup Time: 2021-12-03 01:45:56.241697000","Delivered","USD",30.98,2.79,7.75,0.00,0.00,0.00,26.02,0.00,"3335378264",187235466,0.00,0.00,30.98,NULL,NULL,"0.00","1.55","0.00","0.00","9.50"
"01:58:48","2021-12-03","17:58:48","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","4c60df03-0fc7-416b-8911-acb147556b68","=""47556b68""","NULL","NULL","Order Received Time: 2021-12-03 01:35:55.390986000
Order Pickup Time: 2021-12-03 01:58:48.777674000","Delivered","USD",24.96,2.25,6.24,0.00,0.00,0.00,20.97,0.00,"3335481028",187235466,0.00,0.00,24.96,NULL,NULL,"0.00","1.25","0.00","0.00","6.00"
"02:03:03","2021-12-03","18:03:03","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","3ae6e6ea-5efd-4388-af85-2202cc4740cd","=""cc4740cd""","NULL","NULL","Order Received Time: 2021-12-03 01:35:05.538393000
Order Pickup Time: 2021-12-03 02:03:03.910193000","Delivered","USD",59.69,5.37,14.92,0.00,0.00,0.00,50.14,0.00,"3335517903",187235466,0.00,0.00,59.69,NULL,NULL,"5.99","8.95","0.00","0.00","10.50"
"02:13:30","2021-12-03","18:13:30","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","247bbb29-0ab9-4cf0-9b24-7f3b3ad7410a","=""3ad7410a""","NULL","NULL","Order Received Time: 2021-12-03 01:44:29.744014000
Order Pickup Time: 2021-12-03 02:13:30.889871000","Delivered","USD",38.45,3.46,9.61,0.00,0.00,0.00,32.30,0.00,"3335600905",187235466,0.00,0.00,38.45,NULL,NULL,"0.00","1.92","0.00","0.00","8.50"
"02:13:44","2021-12-03","18:13:44","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","fcf73eb2-5bc6-4a32-aa5f-afbc3fa20b74","=""3fa20b74""","NULL","NULL","Order Received Time: 2021-12-03 01:47:03.435179000
Order Pickup Time: 2021-12-03 02:13:44.546518000","Delivered","USD",35.96,3.24,8.99,0.00,0.00,0.00,30.21,0.00,"3335602628",187235466,0.00,0.00,35.96,NULL,NULL,"5.99","5.39","0.00","0.00","9.00"
"02:14:23","2021-12-03","18:14:23","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","51291697-cfa8-4ecd-9288-899892e5ef48","=""92e5ef48""","NULL","NULL","Order Received Time: 2021-12-03 01:42:37.638388000
Order Pickup Time: 2021-12-03 02:14:23.685074000","Delivered","USD",12.74,1.15,3.19,0.00,0.00,0.00,10.70,0.00,"3335607460",187235466,0.00,0.00,12.74,NULL,NULL,"0.00","0.64","0.00","0.00","5.00"
"02:28:57","2021-12-03","18:28:57","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","e2b5237d-bae7-494a-9363-e3c868f8aca5","=""68f8aca5""","NULL","NULL","Order Received Time: 2021-12-03 02:09:48.424147000
Order Pickup Time: 2021-12-03 02:28:57.660874000","Delivered","USD",11.99,1.08,3.00,0.00,0.00,0.00,10.07,0.00,"3335713592",187235466,0.00,0.00,11.99,NULL,NULL,"6.99","1.80","3.00","0.00","3.50"
"02:44:23","2021-12-03","18:44:23","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","a3512921-8c17-4fdf-90b2-bb37125ff108","=""125ff108""","NULL","NULL","Order Received Time: 2021-12-03 02:31:55.014240000
Order Pickup Time: 2021-12-03 02:44:23.208864000","Delivered","USD",12.72,1.14,3.18,0.00,0.00,0.00,10.68,0.00,"3335825068",187235466,0.00,0.00,12.72,NULL,NULL,"0.00","0.64","0.00","0.00","3.00"
"02:44:31","2021-12-03","18:44:31","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","0cd1711a-b986-4205-b77a-3ea903917d7b","=""03917d7b""","NULL","NULL","Order Received Time: 2021-12-03 02:18:52.578736000
Order Pickup Time: 2021-12-03 02:44:31.804272000","Delivered","USD",30.96,2.79,7.74,0.00,0.00,0.00,26.01,0.00,"3335826034",187235466,0.00,0.00,30.96,NULL,NULL,"0.00","1.55","0.00","0.00","5.00"
"02:48:07","2021-12-03","18:48:07","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","778d656e-095d-4c4b-ad6a-0a3314df9e51","=""14df9e51""","NULL","NULL","Order Received Time: 2021-12-03 02:23:35.133749000
Order Pickup Time: 2021-12-03 02:48:07.931333000","Delivered","USD",16.98,1.53,4.25,0.00,0.00,0.00,14.26,0.00,"3335850117",187235466,0.00,0.00,16.98,NULL,NULL,"0.00","0.85","0.00","0.00","5.00"
"03:20:20","2021-12-03","19:20:20","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","ad48a2d3-d094-4356-91b7-4a0a42c7af92","=""42c7af92""","NULL","NULL","Order Received Time: 2021-12-03 02:37:47.262978000
Order Pickup Time: 2021-12-03 03:20:20.348391000","Delivered","USD",41.25,3.71,10.31,0.00,0.00,0.00,34.65,0.00,"3336051894",187235466,0.00,0.00,41.25,NULL,NULL,"5.99","6.19","0.00","0.00","10.00"
"03:20:25","2021-12-03","19:20:25","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5eb12efe-a70e-492f-90eb-dc675b9460ec","=""5b9460ec""","NULL","NULL","Order Received Time: 2021-12-03 02:52:29.300784000
Order Pickup Time: 2021-12-03 03:20:25.410657000","Delivered","USD",29.98,2.70,7.50,0.00,0.00,0.00,25.18,0.00,"3336052325",187235466,0.00,0.00,29.98,NULL,NULL,"0.00","1.50","0.00","0.00","1.50"
"03:47:11","2021-12-03","19:47:11","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7f3535c0-869a-4669-b8fb-4c664ab7a1bc","=""4ab7a1bc""","NULL","NULL","Order Received Time: 2021-12-03 03:20:09.475910000
Order Pickup Time: 2021-12-03 03:47:11.540956000","Delivered","USD",35.97,3.24,8.99,0.00,0.00,0.00,30.22,0.00,"3336195700",187235466,0.00,0.00,35.97,NULL,NULL,"0.99","5.40","0.00","0.00","2.50"
"04:05:02","2021-12-03","20:05:02","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","635d660d-d909-46d1-a8e2-5c10f94578eb","=""f94578eb""","NULL","NULL","Order Received Time: 2021-12-03 02:14:39.690077000
Order Pickup Time: 2021-12-03 04:05:02.320000000","Picked Up","USD",9.99,0.90,0.60,0.00,0.00,1.08,11.37,0.00,"3336280354",187235466,0.00,0.00,9.99,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"04:43:15","2021-12-03","20:43:15","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","18616d17-06a9-4227-a5ef-a22b82f494b3","=""82f494b3""","NULL","NULL","Order Received Time: 2021-12-03 04:23:12.634412000
Order Pickup Time: 2021-12-03 04:43:15.034435000","Delivered","USD",41.12,3.70,10.28,0.00,0.00,0.00,34.54,0.00,"3336432270",187235466,0.00,0.00,41.12,NULL,NULL,"0.00","6.17","0.00","0.00","5.00"
"04:53:55","2021-12-03","20:53:55","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","e2c825f9-3a46-4bb4-8f35-078da5b70f16","=""a5b70f16""","NULL","NULL","Order Received Time: 2021-12-03 04:30:08.343594000
Order Pickup Time: 2021-12-03 04:53:55.231000000","Picked Up","USD",10.99,0.99,0.66,0.00,0.00,1.79,13.11,0.00,"3336466406",187235466,0.00,0.00,10.99,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"04:54:06","2021-12-03","20:54:06","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","1b40cc4a-1526-4a48-a505-3525443aeddc","=""443aeddc""","NULL","NULL","Order Received Time: 2021-12-03 04:17:11.459422000
Order Pickup Time: 2021-12-03 04:54:06.661689000","Delivered","USD",32.97,2.97,8.24,0.00,0.00,0.00,27.70,0.00,"3336466972",187235466,0.00,0.00,32.97,NULL,NULL,"0.00","1.65","0.00","0.00","5.50"
"05:06:41","2021-12-03","21:06:41","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","956f53c3-542c-4587-82be-6b53589c1804","=""589c1804""","NULL","NULL","Order Received Time: 2021-12-03 04:48:52.776850000
Order Pickup Time: 2021-12-03 05:06:41.637827000","Delivered","USD",23.97,2.16,5.99,0.00,0.00,0.00,20.14,0.00,"3336507070",187235466,0.00,0.00,23.97,NULL,NULL,"0.00","1.20","0.00","0.00","3.00"
"05:18:05","2021-12-03","21:18:05","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","24a9717e-632b-481a-bdb5-ca3dee1bdbd3","=""ee1bdbd3""","NULL","NULL","Order Received Time: 2021-12-03 05:03:21.247695000
Order Pickup Time: 2021-12-03 05:18:05.852248000","Delivered","USD",18.99,1.71,4.75,0.00,0.00,0.00,15.95,0.00,"3336539298",187235466,0.00,0.00,18.99,3.80,NULL,"0.00","0.95","0.00","0.00","2.50"
"05:31:26","2021-12-03","21:31:26","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7943eb9c-c768-40f1-a1d3-fe2df2ec5faf","=""f2ec5faf""","NULL","NULL","Order Received Time: 2021-12-03 05:15:40.029830000
Order Pickup Time: 2021-12-03 05:31:26.078986000","Delivered","USD",15.98,1.44,4.00,0.00,0.00,0.00,13.42,0.00,"3336573898",187235466,0.00,0.00,15.98,NULL,NULL,"0.00","0.80","0.00","0.00","2.00"
"05:33:11","2021-12-03","21:33:11","2021-12-02","2021-12-06 08:32:27.542961000","2021-12-06",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","3503d53a-b70c-4704-afb0-c1551782199e","=""1782199e""","NULL","NULL","Order Received Time: 2021-12-03 05:12:20.077750000
Order Pickup Time: 2021-12-03 05:33:11.912956000","Delivered","USD",13.48,1.21,3.37,0.00,0.00,0.00,11.32,0.00,"3336578979",187235466,0.00,0.00,13.48,NULL,NULL,"0.00","0.67","0.00","0.00","0.00"
"08:32:33","2021-12-03","00:32:33","2021-12-03","2021-12-03 08:32:33.209007000","2021-12-03",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","PAYOUT","187159477","NULL","N/A","N/A","NULL","N/A","USD",536.11,0.00,0.00,0.00,0.00,0.00,0.00,536.11,"NULL",187159477,0.00,0.00,0.00,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"19:57:20","2021-12-03","11:57:20","2021-12-03","2021-12-07 08:33:06.680318000","2021-12-07",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","3fec77e6-b9f9-4aa3-b3f3-0df70aca5e05","=""0aca5e05""","NULL","NULL","Order Received Time: 2021-12-03 19:36:31.228629000
Order Pickup Time: 2021-12-03 19:57:20.702886000","Delivered","USD",11.74,1.06,2.94,0.00,0.00,0.00,9.86,0.00,"3338621351",188203508,0.00,0.00,11.74,NULL,NULL,"0.00","0.59","3.00","0.00","4.50"
"20:19:23","2021-12-03","12:19:23","2021-12-03","2021-12-07 08:33:06.680318000","2021-12-07",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","6c559c71-ec29-4287-8d99-23e7101e9456","=""101e9456""","NULL","NULL","Order Received Time: 2021-12-03 19:54:45.902649000
Order Pickup Time: 2021-12-03 20:19:23.766142000","Delivered","USD",56.96,5.13,14.24,0.00,0.00,0.00,47.85,0.00,"3338750654",188203508,0.00,0.00,56.96,NULL,NULL,"1.99","8.54","0.00","0.00","5.50"
"20:32:05","2021-12-03","12:32:05","2021-12-03","2021-12-07 08:33:06.680318000","2021-12-07",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","636ba63a-17bf-47e6-b8e7-9c028545299f","=""8545299f""","NULL","NULL","Order Received Time: 2021-12-03 20:01:21.690801000
Order Pickup Time: 2021-12-03 20:32:05.824024000","Delivered","USD",12.74,1.15,3.19,0.00,0.00,0.00,10.70,0.00,"3338822012",188203508,0.00,0.00,12.74,NULL,NULL,"0.00","0.64","0.00","0.00","3.00"
"20:32:10","2021-12-03","12:32:10","2021-12-03","2021-12-07 08:33:06.680318000","2021-12-07",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","d9948a1a-d42b-4479-9776-baa42962cae6","=""2962cae6""","NULL","NULL","Order Received Time: 2021-12-03 20:14:00.028681000
Order Pickup Time: 2021-12-03 20:32:10.690343000","Delivered","USD",22.48,2.02,5.62,0.00,0.00,0.00,18.88,0.00,"3338822486",188203508,0.00,0.00,22.48,NULL,NULL,"0.00","1.12","0.00","0.00","1.00"
