"Jan 15, 2021
Friday
6:54pm",39965656,Credit,Delivery,$40.22,$1.99,$0.00,$3.34,$4.02,$49.57,-$2.25,-$1.98
"Jan 15, 2021
Friday
7:30pm",39966876,Credit,Pickup,$37.96,$0.00,$0.00,$2.94,$0.00,$40.90,-$2.25,-$1.64
"Jan 15, 2021
Friday
7:51pm",39967344,Credit,Pickup,$21.98,$0.00,$0.00,$1.78,$3.30,$27.06,-$2.25,-$1.08
"Jan 15, 2021
Friday
9:40pm",39968601,Credit,Pickup,$13.57,$0.00,$0.00,$1.05,$0.00,$14.62,-$2.25,-$0.58
"Jan 17, 2021
Sunday
2:33pm",40063664,Credit,Delivery,$35.99,$1.99,-$0.01,$2.94,$5.40,$46.31,-$2.25,-$1.85
"Jan 17, 2021
Sunday
5:05pm",40082544,Credit,Pickup,$41.95,$0.00,$0.00,$3.32,$4.20,$49.47,-$2.25,-$1.98
"Jan 17, 2021
Sunday
7:48pm",40088125,Credit,Delivery,$36.23,$2.99,$0.00,$3.11,$5.43,$47.76,-$2.25,-$1.91
"Jan 18, 2021
Monday
11:52am",40096371,Credit,Pickup,$122.14,$0.00,$0.00,$9.54,$18.32,$150.00,-$2.25,-$6.00
"Jan 18, 2021
Monday
2:21pm",40104108,Credit,Pickup,$16.56,$0.00,$0.00,$1.28,$0.00,$17.84,-$2.25,-$0.71
"Jan 18, 2021
Monday
5:27pm",40119038,Credit,Delivery,$17.58,$4.99,$0.00,$1.82,$2.64,$27.03,-$2.25,-$1.08
"Jan 19, 2021
Tuesday
11:05am",40128354,Credit,Pickup,$18.48,$0.00,$0.00,$1.51,$2.77,$22.76,-$2.25,-$0.91
"Jan 19, 2021
Tuesday
12:54pm",40131241,Credit,Delivery,$31.56,$1.99,$0.00,$2.60,$6.31,$42.46,-$2.25,-$1.70
"Jan 20, 2021
Wednesday
2:56pm",40177725,Credit,Pickup,$106.70,$0.00,$0.00,$8.34,$0.00,$115.04,-$2.25,-$4.60
"Jan 20, 2021
Wednesday
4:20pm",40187509,Credit,Delivery,$21.98,$6.99,$0.00,$2.25,$5.50,$36.72,-$2.25,-$1.47
"Jan 20, 2021
Wednesday
4:41pm",40189283,Credit,Pickup,$56.28,$0.00,$0.00,$4.44,$8.44,$69.16,-$2.25,-$2.77

"Jan 20, 2021
Wednesday
5:09pm",40191196,Credit,Delivery,$29.23,$1.99,$0.00,$2.42,$4.38,$38.02,-$2.25,-$1.52
"Jan 20, 2021
Wednesday
5:24pm",40192072,Credit,Pickup,$14.87,$0.00,$0.00,$1.23,$2.95,$19.05,-$2.25,-$0.76
"Jan 20, 2021
Wednesday
5:38pm",40192757,Credit,Pickup,$22.98,$0.00,$0.00,$1.78,$1.00,$25.76,-$2.25,-$1.03
"Jan 20, 2021
Wednesday
7:04pm",40195271,Credit,Pickup,$13.98,$0.00,$0.00,$1.16,$1.40,$16.54,-$2.25,-$0.66
"Jan 21, 2021
Thursday
5:20pm",40234295,Credit,Pickup,$47.96,$0.00,$0.00,$3.79,$7.19,$58.94,-$2.25,-$2.16
"Jan 22, 2021
Friday
5:10pm",40311859,Credit,Delivery,$30.47,$1.99,$0.00,$2.52,$4.57,$39.55,-$2.25,-$1.58
"Jan 22, 2021
Friday
6:16pm",40318785,Credit,Pickup,$51.11,$0.00,-$0.01,$3.96,$5.11,$60.17,-$2.25,-$2.01
"Jan 22, 2021
Friday
6:36pm",40320083,Credit,Delivery,$27.62,$2.99,$0.00,$2.37,$4.14,$37.12,-$2.25,-$1.48
"Jan 22, 2021
Friday
6:49pm",40320760,Credit,Pickup,$37.72,$0.00,$0.00,$3.00,$3.77,$44.49,-$2.25,-$1.78
"Jan 22, 2021
Friday
7:19pm",40321823,Credit,Pickup,$32.97,$0.00,$0.00,$2.56,$0.00,$35.53,-$2.25,-$1.22
"Jan 23, 2021
Saturday
11:51am",40333899,Credit,Delivery,$46.73,$1.99,-$0.01,$3.78,$7.01,$59.50,-$2.25,-$2.38
"Jan 23, 2021
Saturday
1:51pm",40343799,Credit,Pickup,$149.99,$0.00,$0.00,$11.70,$22.50,$184.19,-$2.25,-$7.37
"Jan 23, 2021
Saturday
3:00pm",40357961,Credit,Delivery,$51.96,$1.99,$0.00,$4.25,$12.99,$71.19,-$2.25,-$2.85
"Jan 23, 2021
Saturday
5:05pm",40380669,Credit,Pickup,$15.99,$0.00,$0.00,$1.24,$2.40,$19.63,-$2.25,-$0.79
"Jan 23, 2021
Saturday
5:52pm",40385631,Credit,Pickup,$59.44,$0.00,$0.00,$4.68,$8.92,$73.04,-$2.25,-$2.92
"Jan 23, 2021
Saturday
6:06pm",40386718,Credit,Delivery,$43.85,$2.99,$0.00,$3.63,$6.58,$57.05,-$2.25,-$2.28
"Jan 23, 2021",,,,,,,,,,,
Saturday,40391453,Credit,Pickup,$12.58,$0.00,$0.00,$1.05,$2.52,$16.15,-$2.25,-$0.65
8:03pm,,,,,,,,,,,

"Jan 23, 2021
Saturday
8:05pm",40391486,Credit,Delivery,$24.77,$2.99,$0.00,$2.15,$6.19,$36.10,-$2.25,-$1.24
"Jan 24, 2021
Sunday
2:02pm",40416457,Credit,Delivery,$61.69,$4.99,$0.00,$5.17,$20.00,$91.85,-$2.25,-$3.67
"Jan 24, 2021
Sunday
4:03pm",40434677,Credit,Pickup,$62.95,$0.00,$0.00,$4.88,$6.30,$74.13,-$2.25,-$2.97
"Jan 24, 2021
Sunday
5:14pm",40440590,Credit,Pickup,$9.99,$0.00,$0.00,$0.77,$0.00,$10.76,-$2.25,-$0.43
"Jan 24, 2021
Sunday
5:52pm",40442468,Credit,Delivery,$26.97,$1.99,$0.00,$2.32,$4.05,$35.33,-$2.25,-$1.41
"Jan 24, 2021
Sunday
7:22pm",40444556,Credit,Delivery,$20.99,$6.99,$0.00,$2.17,$3.15,$33.30,-$2.25,-$1.33
"Jan 24, 2021
Sunday
9:29pm",40445355,Credit,Pickup,$16.56,$0.00,$0.00,$1.28,$0.00,$17.84,-$2.25,-$0.71
"Jan 26, 2021
Tuesday
8:58pm",40510711,Credit,Delivery,$17.99,$1.99,$0.00,$1.55,$1.80,$23.33,-$2.25,-$0.93
"Jan 27, 2021
Wednesday
12:06pm",40519797,Credit,Pickup,$11.99,$0.00,$0.00,$1.00,$2.40,$15.39,-$2.25,-$0.62
"Jan 27, 2021
Wednesday
7:53pm",40550347,Credit,Pickup,$23.98,$0.00,$0.00,$1.93,$6.00,$31.91,-$2.25,-$1.28
"Jan 28, 2021
Thursday
3:57pm",40583565,Credit,Delivery,$19.24,$2.99,$0.00,$1.80,$0.00,$24.03,-$2.25,-$0.96
"Jan 28, 2021
Thursday
5:01pm",40589680,Credit,Delivery,$39.24,$1.99,$0.00,$3.20,$5.89,$50.32,-$2.25,-$2.01
"Jan 28, 2021
Thursday
6:09pm",40593406,Credit,Delivery,$35.65,$1.99,$0.00,$2.99,$5.35,$45.98,-$2.25,-$1.84
"Jan 28, 2021
Thursday
7:33pm",40595327,Credit,Delivery,$43.99,$2.99,-$0.01,$3.71,$6.60,$57.28,-$2.25,-$2.29
"Jan 28, 2021
Thursday
7:40pm",40595420,Credit,Delivery,$26.75,$4.99,$0.00,$2.46,$4.01,$38.21,-$2.25,-$1.53
"Jan 29, 2021
Friday
11:24am",40607133,Credit,Pickup,$30.72,$0.00,$0.00,$2.45,$0.00,$33.17,-$2.25,-$1.33
"Jan 29, 2021
Friday
11:51am",40608294,Credit,Delivery,$18.94,$1.99,$0.00,$1.62,$2.84,$25.39,-$2.25,-$1.02

"Jan 29, 2021
Friday
12:50pm",40611633,Credit,Pickup,$36.89,$0.00,$0.00,$2.93,$3.69,$43.51,-$2.25,-$1.74
"Jan 29, 2021
Friday
4:52pm",40670109,Credit,Pickup,$26.99,$0.00,-$0.01,$2.16,$0.00,$29.14,-$2.25,-$1.17
"Jan 29, 2021
Friday
5:06pm",40672365,Credit,Delivery,$35.35,$1.99,$0.00,$2.89,$5.30,$45.53,-$2.25,-$1.82
"Jan 29, 2021
Friday
5:21pm",40674474,Credit,Pickup,$23.98,$0.00,$0.00,$1.93,$2.40,$28.31,-$2.25,-$1.13
"Jan 29, 2021
Friday
5:49pm",40677671,Credit,Delivery,$18.75,$1.99,$0.00,$1.61,$2.81,$25.16,-$2.25,-$1.01
"Jan 29, 2021
Friday
5:51pm",40677869,Credit,Pickup,$20.99,$0.00,$0.00,$1.70,$0.00,$22.69,-$2.25,-$0.71
"Jan 29, 2021
Friday
5:56pm",40678305,Credit,Delivery,$18.33,$2.99,$0.00,$1.65,$3.67,$26.64,-$2.25,-$1.07
"Jan 30, 2021
Saturday
12:18pm",40697214,Credit,Pickup,$28.49,$0.00,-$0.01,$2.28,$0.00,$30.76,-$2.25,-$1.23
"Jan 30, 2021
Saturday
2:08pm",40708607,Credit,Delivery,$28.00,$1.99,-$0.01,$2.32,$2.80,$35.10,-$2.25,-$1.40
"Jan 30, 2021
Saturday
3:57pm",40731645,Credit,Delivery,$27.71,$6.99,$0.00,$2.69,$4.16,$41.55,-$2.25,-$1.66
"Jan 30, 2021
Saturday
4:49pm",40739501,Credit,Pickup,$25.14,$0.00,$0.00,$1.95,$6.29,VOIDED,$0.00,
"Jan 30, 2021
Saturday
4:50pm",40739634,Credit,Delivery,$68.67,$6.99,$0.00,$5.94,$0.00,$81.60,-$2.25,-$3.26
"Jan 30, 2021
Saturday
5:27pm",40743968,Credit,Pickup,$24.97,$0.00,$0.00,$2.01,$0.00,$26.98,-$2.25,-$1.08
"Jan 30, 2021
Saturday8:07pm",40751731,Credit,Pickup,$31.98,$0.00,$0.00,$2.48,$0.00,$34.46,-$2.25,-$1.38
"Jan 30, 2021
Saturday
9:17pm",40752559,Credit,Delivery,$20.98,$1.99,$0.00,$1.85,$3.15,$27.97,-$2.25,-$1.12
"Jan 31, 2021
Sunday
5:31pm",40793673,Credit,Pickup,$16.99,$0.00,$0.00,$1.32,$2.55,$20.86,-$2.25,-$0.83
"Jan 31, 2021
Sunday
6:20pm",40795616,Credit,Pickup,$15.00,$0.00,-$0.01,$1.16,$1.50,$17.65,-$2.25,-$0.71

"Jan 31, 2021",,,,,,,,,,,
Sunday,40796464,Credit,Delivery,$31.97,$2.99,$0.00,$2.78,$4.80,$42.54,-$2.25,-$1.70
6:58pm,,,,,,,,,,,
"Jan 31, 2021",,,,,,,,,,,
Sunday,40796801,Credit,Pickup,$10.99,$0.00,$0.00,$0.93,$0.00,$11.92,-$2.25,-$0.48
7:23pm,,,,,,,,,,,
Adjustments,,,,,,,,,,,
Date & Time,Order ID,Adjustment Value,,,Description,,,,,,
"Jan 01, 2021
Friday
6:55pm",39277779,$2.00,,,Credit Slice Promo Code,,,,,,
"Jan 11, 2021
Monday
6:05pm",39764403,$2.00,,,Credit Slice Promo Code,,,,,,
"Jan 21, 2021
Thursday
5:20pm",40234295,$5.00,,,Credit Slice Promo Code,,,,,,
"Jan 22, 2021
Friday
6:16pm",40318785,$10.00,,,Credit Slice Promo Code,,,,,,
"Jan 22, 2021
Friday
7:19pm",40321823,$5.00,,,Credit Slice Promo Code,,,,,,
"Jan 23, 2021
Saturday
8:05pm",40391486,$5.00,,,Credit Slice Promo Code,,,,,,
"Jan 29, 2021
Friday
5:51pm",40677869,$5.00,,,Credit Slice Promo Code,,,,,,
"Jan 08, 2021
Friday
4:22pm",39600835,$7.00,,,credit slicecredit amount for order #39600835,,,,,,

"902 Broadway New York, NY 10010",Aroma Pizza & Pasta
"Activity Period: Fri Jan 1, 2021 to Sun Jan","20491 Alton Pkwy, Lake Forest CA, 92630"
"31, 2021",Account ID: 15639
FAQ,Questions? Feedback?
How is the Slice Partnership Fee Charged?,We’re here to help! Call us at 855-237-4992
The Slice Partnership Fee is a per order charge and is,or email us at Partner@SliceLife.com
charged on the pre-tax amount of the total product sold.,
When is payment authorized for each order?,
Payment is authorized at the time the order is accepted,
"and set with a prep time. If the order cannot be confirmed,",
we will not authorize payment for it.,
Have you checked your Pizzeria Score?,Want an extra $250?
,Connect w ith your Account Manager today.
"Find your Pizzeria Score, plus tips on how to improve it, in",
"your Owner's Portal. Remember, the higher your score, the",Our referral program is back. Refer pizzerias to us and earn
more orders you can expect.,$250 for every shop that signs up. Email
,ShopReferrals@SliceLife.com. Together we can keep local
,pizzerias thriving.
