"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE","SUBTOTAL_FOR_TAX","DOORDASH_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT","MERCHANT_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT","CONSUMER_DELIVERY_FEE","CONSUMER_SERVICE_FEE","CONSUMER_SMALL_ORDER_FEE","CONSUMER_LEGISLATIVE_FEE","CONSUMER_TIP"
"01:44:00","2021-11-02","18:44:00","2021-11-01","2021-11-05 07:32:02.642317000","2021-11-05",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","b5d2f86b-d309-418f-92e7-cd82053d338a","=""053d338a""","NULL","NULL","Order Received Time: 2021-11-02 01:24:11.358672000
Order Pickup Time: 2021-11-02 01:44:00.698209000","Delivered","USD",34.72,3.12,8.68,0.00,0.00,0.00,29.16,0.00,"3175889952",181292822,0.00,0.00,34.72,NULL,NULL,"0.00","1.74","0.00","0.00","5.00"
"01:46:23","2021-11-02","18:46:23","2021-11-01","2021-11-05 07:32:02.642317000","2021-11-05",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","97bffd01-15a8-4e37-b4fe-14b5b8fa780c","=""b8fa780c""","NULL","NULL","Order Received Time: 2021-11-02 01:21:43.552107000
Order Pickup Time: 2021-11-02 01:46:23.364056000","Delivered","USD",58.70,5.28,14.68,0.00,0.00,0.00,49.30,0.00,"3175904039",181292822,0.00,0.00,58.70,NULL,NULL,"0.00","2.94","0.00","0.00","8.00"
"02:02:26","2021-11-02","19:02:26","2021-11-01","2021-11-05 07:32:02.642317000","2021-11-05",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","ERROR_CHARGE","312699923","=""b8fa780c""","NULL","NULL","Issue: 1 Buffalo Chicken Pizza missing","Delivered","USD",5.04,0.00,0.00,0.00,0.00,0.00,0.00,5.04,"3175995608",181292822,0.00,0.00,0.00,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"02:25:19","2021-11-02","19:25:19","2021-11-01","2021-11-05 07:32:02.642317000","2021-11-05",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","d65a7eb0-9032-40cd-85de-d442882eca57","=""882eca57""","NULL","NULL","Order Received Time: 2021-11-02 01:05:18.050513000
Order Pickup Time: 2021-11-02 02:25:19.018690000","Picked Up","USD",26.97,2.43,1.62,0.00,0.00,0.00,27.78,0.00,"3176115615",181292822,0.00,0.00,26.97,4.05,NULL,"0.00","0.00","0.00","0.00","0.00"
"02:28:49","2021-11-02","19:28:49","2021-11-01","2021-11-05 07:32:02.642317000","2021-11-05",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","aa7c0a8d-d5eb-4fe8-acdc-ee0f18113711","=""18113711""","NULL","NULL","Order Received Time: 2021-11-02 01:52:27.826172000
Order Pickup Time: 2021-11-02 02:28:49.851458000","Delivered","USD",56.95,5.13,14.24,0.00,0.00,0.00,47.84,0.00,"3176132419",181292822,0.00,0.00,56.95,NULL,NULL,"0.00","2.85","0.00","0.00","5.50"
"04:03:46","2021-11-02","21:03:46","2021-11-01","2021-11-05 07:32:02.642317000","2021-11-05",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","8d89587d-23e9-4a5d-bc14-63bc85fd2b55","=""85fd2b55""","NULL","NULL","Order Received Time: 2021-11-02 03:43:48.253738000
Order Pickup Time: 2021-11-02 04:03:46.190036000","Delivered","USD",23.48,2.11,5.87,0.00,0.00,0.00,19.72,0.00,"3176485579",181292822,0.00,0.00,23.48,NULL,NULL,"0.00","1.17","0.00","0.00","0.00"
"04:10:29","2021-11-02","21:10:29","2021-11-01","2021-11-05 07:32:02.642317000","2021-11-05",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","73589473-a677-42d8-8355-2d9b6e8fb97f","=""6e8fb97f""","NULL","NULL","Order Received Time: 2021-11-02 03:51:32.461911000
Order Pickup Time: 2021-11-02 04:10:29.296727000","Delivered","USD",32.75,2.95,8.19,0.00,0.00,0.00,27.51,0.00,"3176503117",181292822,0.00,0.00,32.75,NULL,NULL,"0.00","4.91","0.00","0.00","7.00"
"04:21:23","2021-11-02","21:21:23","2021-11-01","2021-11-05 07:32:02.642317000","2021-11-05",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","fc63b4a1-bb93-408d-af13-da35c84a3db9","=""c84a3db9""","NULL","NULL","Order Received Time: 2021-11-02 03:56:00.685105000
Order Pickup Time: 2021-11-02 04:21:23.275929000","Delivered","USD",34.47,3.10,8.62,0.00,0.00,0.00,28.95,0.00,"3176528759",181292822,0.00,0.00,34.47,NULL,NULL,"2.99","5.17","0.00","0.00","3.00"
"04:25:38","2021-11-02","21:25:38","2021-11-01","2021-11-05 07:32:02.642317000","2021-11-05",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","884d5f83-a12a-4036-a325-6f07d3217148","=""d3217148""","NULL","NULL","Order Received Time: 2021-11-02 02:39:59.004715000
Order Pickup Time: 2021-11-02 04:25:38.020399000","Picked Up","USD",11.74,1.06,0.70,0.00,0.00,0.00,12.10,0.00,"3176538182",181292822,0.00,0.00,11.74,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"04:39:11","2021-11-02","21:39:11","2021-11-01","2021-11-05 07:32:02.642317000","2021-11-05",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","ERROR_CHARGE","312770909","=""c84a3db9""","NULL","NULL","Issue: 1 Garlic Cheese Sticks missing","Delivered","USD",4.83,0.00,0.00,0.00,0.00,0.00,0.00,4.83,"3176567654",181292822,0.00,0.00,0.00,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"07:32:37","2021-11-02","00:32:37","2021-11-02","2021-11-02 07:32:37.344651000","2021-11-02",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","PAYOUT","180850956","NULL","N/A","N/A","NULL","N/A","USD",732.19,0.00,0.00,0.00,0.00,0.00,0.00,732.19,"NULL",180850956,0.00,0.00,0.00,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"18:52:10","2021-11-02","11:52:10","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","60c6771c-0264-4fb1-9adf-bbea6bc33c4d","=""6bc33c4d""","NULL","NULL","Order Received Time: 2021-11-02 18:27:20.273309000
Order Pickup Time: 2021-11-02 18:52:10.505938000","Delivered","USD",15.74,1.42,3.94,0.00,0.00,0.00,13.22,0.00,"3178193887",181368662,0.00,0.00,15.74,NULL,NULL,"0.00","0.79","0.00","0.00","3.50"
"21:25:03","2021-11-02","14:25:03","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","a3f7695c-8d03-4f0f-acd9-abdbe5d3deef","=""e5d3deef""","NULL","NULL","Order Received Time: 2021-11-02 21:09:09.445542000
Order Pickup Time: 2021-11-02 21:25:03.482452000","Delivered","USD",20.48,1.84,5.12,0.00,0.00,0.00,17.20,0.00,"3178932194",181368662,0.00,0.00,20.48,NULL,NULL,"0.00","1.02","0.00","0.00","7.00"
"23:45:38","2021-11-02","16:45:38","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","ec25d4e5-8f57-4845-8d2e-274eff747ef9","=""ff747ef9""","NULL","NULL","Order Received Time: 2021-11-02 23:24:09.133124000
Order Pickup Time: 2021-11-02 23:45:38.399690000","Delivered","USD",25.97,2.34,6.49,0.00,0.00,0.00,21.82,0.00,"3179846202",181368662,0.00,0.00,25.97,NULL,NULL,"0.00","3.90","0.00","0.00","0.00"
"00:28:18","2021-11-03","17:28:18","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","b809445a-aec0-4021-bde9-132f2795ee64","=""2795ee64""","NULL","NULL","Order Received Time: 2021-11-03 00:11:50.046414000
Order Pickup Time: 2021-11-03 00:28:18.693201000","Delivered","USD",23.46,2.11,5.87,0.00,0.00,0.00,19.70,0.00,"3180161783",181368662,0.00,0.00,23.46,NULL,NULL,"0.00","1.17","0.00","0.00","3.00"
"00:42:49","2021-11-03","17:42:49","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","74e126db-e8c3-48d7-9eb4-ccdbe800cdaf","=""e800cdaf""","NULL","NULL","Order Received Time: 2021-11-03 00:19:45.579071000
Order Pickup Time: 2021-11-03 00:42:49.302992000","Delivered","USD",18.98,1.71,4.75,0.00,0.00,0.00,15.94,0.00,"3180270561",181368662,0.00,0.00,18.98,NULL,NULL,"0.99","2.85","0.00","0.00","3.00"
"00:58:39","2021-11-03","17:58:39","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7eae4569-6a1b-45fd-af65-99b8890a0019","=""890a0019""","NULL","NULL","Order Received Time: 2021-11-03 00:40:53.816119000
Order Pickup Time: 2021-11-03 00:58:39.814506000","Delivered","USD",12.74,1.15,3.19,0.00,0.00,0.00,10.70,0.00,"3180382152",181368662,0.00,0.00,12.74,NULL,NULL,"0.00","0.64","0.00","0.00","3.00"
"01:18:41","2021-11-03","18:18:41","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7164a647-b87c-4b2b-92f2-c2f8fbec7832","=""fbec7832""","NULL","NULL","Order Received Time: 2021-11-03 00:53:05.686490000
Order Pickup Time: 2021-11-03 01:18:41.587733000","Delivered","USD",31.96,2.88,7.99,0.00,0.00,0.00,26.85,0.00,"3180520876",181368662,0.00,0.00,31.96,NULL,NULL,"1.99","4.15","0.00","0.00","8.00"
"01:21:18","2021-11-03","18:21:18","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7ea8c835-095b-4c79-bb8e-16a47c24a061","=""7c24a061""","NULL","NULL","Order Received Time: 2021-11-03 00:47:30.626541000
Order Pickup Time: 2021-11-03 01:21:18.918290000","Delivered","USD",36.96,3.33,9.24,0.00,0.00,0.00,31.05,0.00,"3180537746",181368662,0.00,0.00,36.96,NULL,NULL,"0.00","5.54","0.00","0.00","3.50"
"01:25:04","2021-11-03","18:25:04","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","77343928-5e36-49bb-8c06-701c07d570a5","=""07d570a5""","NULL","NULL","Order Received Time: 2021-11-03 01:02:44.580863000
Order Pickup Time: 2021-11-03 01:25:04.500963000","Delivered","USD",15.98,1.44,4.00,0.00,0.00,0.00,13.42,0.00,"3180562008",181368662,0.00,0.00,15.98,NULL,NULL,"3.99","2.40","0.00","0.00","2.00"
"01:54:43","2021-11-03","18:54:43","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f1795a3d-75f4-425f-a6da-1fac6a685b29","=""6a685b29""","NULL","NULL","Order Received Time: 2021-11-03 01:09:21.434383000
Order Pickup Time: 2021-11-03 01:54:43.641000000","Picked Up","USD",17.77,1.60,1.07,0.00,0.00,1.00,19.30,0.00,"3180744015",181368662,0.00,0.00,17.77,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"02:36:26","2021-11-03","19:36:26","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","5f148cfe-d5bf-47e4-be69-c2c141db0c7d","=""41db0c7d""","NULL","NULL","Order Received Time: 2021-11-03 02:11:29.587323000
Order Pickup Time: 2021-11-03 02:36:26.365461000","Delivered","USD",20.98,1.89,5.25,0.00,0.00,0.00,17.62,0.00,"3180965076",181368662,0.00,0.00,20.98,NULL,NULL,"0.00","1.05","0.00","0.00","4.00"
"02:48:23","2021-11-03","19:48:23","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","11c82698-7ab4-42e5-a1c6-2b73ad1939ff","=""ad1939ff""","NULL","NULL","Order Received Time: 2021-11-03 02:29:08.780853000
Order Pickup Time: 2021-11-03 02:48:23.489692000","Delivered","USD",23.98,2.16,6.00,0.00,0.00,0.00,20.14,0.00,"3181019358",181368662,0.00,0.00,23.98,NULL,NULL,"0.00","1.20","0.00","0.00","5.00"
"03:11:10","2021-11-03","20:11:10","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","ae9d79e9-3f53-42b6-912e-30e9eb3959cc","=""eb3959cc""","NULL","NULL","Order Received Time: 2021-11-03 02:54:32.951452000
Order Pickup Time: 2021-11-03 03:11:10.106454000","Delivered","USD",26.97,2.43,6.74,0.00,0.00,0.00,22.66,0.00,"3181114634",181368662,0.00,0.00,26.97,NULL,NULL,"0.00","1.35","0.00","0.00","0.00"
"03:13:46","2021-11-03","20:13:46","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","106f7561-4f52-4003-ac1f-c5f3782d4185","=""782d4185""","NULL","NULL","Order Received Time: 2021-11-03 02:50:29.046616000
Order Pickup Time: 2021-11-03 03:13:46.924084000","Delivered","USD",12.78,1.15,3.20,0.00,0.00,0.00,10.73,0.00,"3181124195",181368662,0.00,0.00,12.78,NULL,NULL,"1.99","1.92","0.00","0.00","4.00"
"03:22:39","2021-11-03","20:22:39","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","f7d4a5e2-43b0-43d1-b0ac-42b9a0ff5c6d","=""a0ff5c6d""","NULL","NULL","Order Received Time: 2021-11-03 03:06:49.236258000
Order Pickup Time: 2021-11-03 03:22:39.547960000","Delivered","USD",16.98,1.53,4.25,0.00,0.00,0.00,14.26,0.00,"3181155944",181368662,0.00,0.00,16.98,NULL,NULL,"0.00","0.85","0.00","0.00","0.00"
"03:38:18","2021-11-03","20:38:18","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","a9b207cb-a38c-4df2-9dda-f560f3394033","=""f3394033""","NULL","NULL","Order Received Time: 2021-11-03 03:13:33.542017000
Order Pickup Time: 2021-11-03 03:38:18.795181000","Delivered","USD",15.48,1.39,3.87,0.00,0.00,0.00,13.00,0.00,"3181209561",181368662,0.00,0.00,15.48,NULL,NULL,"1.99","2.32","0.00","0.00","4.50"
"04:21:41","2021-11-03","21:21:41","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","c6e7a56c-0046-4364-919d-08f2300e1f90","=""300e1f90""","NULL","NULL","Order Received Time: 2021-11-03 04:06:18.848119000
Order Pickup Time: 2021-11-03 04:21:41.081338000","Delivered","USD",20.48,1.84,5.12,0.00,0.00,0.00,17.20,0.00,"3181329516",181368662,0.00,0.00,20.48,NULL,NULL,"0.00","1.02","0.00","0.00","5.00"
"04:50:18","2021-11-03","21:50:18","2021-11-02","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","86b9a7eb-98d1-40f9-9383-e6ba46f9ffce","=""46f9ffce""","NULL","NULL","Order Received Time: 2021-11-03 04:24:32.956819000
Order Pickup Time: 2021-11-03 04:50:18.811463000","Delivered","USD",23.51,2.12,5.88,0.00,0.00,0.00,19.75,0.00,"3181386212",181368662,0.00,0.00,23.51,NULL,NULL,"0.00","3.53","0.00","0.00","2.50"
"07:34:17","2021-11-03","00:34:17","2021-11-03","2021-11-03 07:34:17.832490000","2021-11-03",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","PAYOUT","180890528","NULL","N/A","N/A","NULL","N/A","USD",945.99,0.00,0.00,0.00,0.00,0.00,0.00,945.99,"NULL",180890528,0.00,0.00,0.00,NULL,NULL,"0.00","0.00","0.00","0.00","0.00"
"19:22:08","2021-11-03","12:22:08","2021-11-03","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","06a5b5e8-13af-4e13-aebf-1203b068b8c4","=""b068b8c4""","NULL","NULL","Order Received Time: 2021-11-03 18:42:38.921478000
Order Pickup Time: 2021-11-03 19:22:08.789443000","Delivered","USD",11.74,1.06,2.94,0.00,0.00,0.00,9.86,0.00,"3183134340",181368662,0.00,0.00,11.74,NULL,NULL,"0.00","0.59","2.99","0.00","4.50"
"19:23:46","2021-11-03","12:23:46","2021-11-03","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","955a021b-4a81-450a-be3a-716a9a3a818f","=""9a3a818f""","NULL","NULL","Order Received Time: 2021-11-03 18:59:10.005268000
Order Pickup Time: 2021-11-03 19:23:46.613676000","Delivered","USD",22.95,2.07,5.74,0.00,0.00,0.00,19.28,0.00,"3183142041",181368662,0.00,0.00,22.95,NULL,NULL,"0.00","1.15","0.00","0.00","7.00"
"19:30:53","2021-11-03","12:30:53","2021-11-03","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","9adef2b3-a573-4570-94fa-3d0b221ae606","=""221ae606""","NULL","NULL","Order Received Time: 2021-11-03 19:02:11.516235000
Order Pickup Time: 2021-11-03 19:30:53.519611000","Delivered","USD",12.74,1.15,3.19,0.00,0.00,0.00,10.70,0.00,"3183177078",181368662,0.00,0.00,12.74,NULL,NULL,"0.00","0.64","0.00","0.00","3.00"
"20:35:34","2021-11-03","13:35:34","2021-11-03","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","68568d5d-29c7-4107-bf98-438ad4f7b6da","=""d4f7b6da""","NULL","NULL","Order Received Time: 2021-11-03 20:21:39.340173000
Order Pickup Time: 2021-11-03 20:35:34.111674000","Delivered","USD",12.78,1.15,3.20,0.00,0.00,0.00,10.73,0.00,"3183485995",181368662,0.00,0.00,12.78,NULL,NULL,"0.00","0.64","0.00","0.00","1.00"
"23:47:37","2021-11-03","16:47:37","2021-11-03","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","7231579a-9d6f-482d-8c58-b03cc777c247","=""c777c247""","NULL","NULL","Order Received Time: 2021-11-03 23:25:13.291049000
Order Pickup Time: 2021-11-03 23:47:37.093492000","Delivered","USD",22.98,2.07,5.75,0.00,0.00,0.00,19.30,0.00,"3184702192",181368662,0.00,0.00,22.98,NULL,NULL,"0.00","1.15","0.00","0.00","7.00"
"23:59:20","2021-11-03","16:59:20","2021-11-03","2021-11-08 08:33:18.410953000","2021-11-08",111737,4736,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY","a378041b-2bd0-4275-ac22-ca7ad1fc3c01","=""d1fc3c01""","NULL","NULL","Order Received Time: 2021-11-03 23:32:07.744055000
Order Pickup Time: 2021-11-03 23:59:20.420411000","Delivered","USD",31.97,2.88,7.99,0.00,0.00,0.00,26.86,0.00,"3186465410",181368662,0.00,0.00,31.97,NULL,NULL,"0.00","1.60","0.00","0.00","3.50"
