Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,6/29/21,#1dd56a68,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.49,-$8.60,$0.00,$1.67,,,$14.56,
Delivery,6/29/21,#80238714,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,6/29/21,#6d270848,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,6/29/21,#61F5A,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,,,$15.59,
Delivery,6/29/21,#267015685057544,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.97,-$12.39,$0.00,$2.40,,,$20.98,
Delivery,6/29/21,#D5778,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.72,-$12.29,$0.00,$0.00,,,$18.43,
Delivery,6/29/21,#F1DF8,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.99,-$5.60,$0.00,$0.00,,,$8.39,
Delivery,6/29/21,#daf95359,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.98,-$12.09,$0.00,$2.04,,,$20.93,
Delivery,6/29/21,#bbbb46df,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.99,-$9.20,$0.00,$1.78,,,$15.57,
Delivery,6/29/21,#4ad80bd0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$5.98,$0.00,$1.16,,,$10.13,
Delivery,6/29/21,#d44464bb,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.98,-$14.09,$0.00,$2.37,,,$24.26,
Delivery,6/29/21,#2EC38,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.98,-$9.99,$0.00,$0.00,,,$14.99,
Delivery,6/29/21,#50AE2,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.98,-$6.79,$0.00,$0.00,,,$10.19,
Delivery,6/29/21,#f857bd49,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.49,-$10.60,$0.00,$2.05,,,$17.94,
Delivery,6/29/21,#631ab9ff,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,6/29/21,#2FFC4,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$6.00,$0.00,$0.00,,,$9.00,
Delivery,6/29/21,#4f127e8e,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.00,-$7.20,$0.00,$1.40,,,$12.20,
Delivery,6/29/21,#bcecb36b,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$104.90,-$41.66,$0.00,$7.51,,,$70.75,
Delivery,6/29/21,#04166,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.99,-$8.40,$0.00,$0.00,,,$12.59,
Delivery,6/29/21,#719115672397433,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$41.38,-$16.46,$0.00,$2.97,,,$27.89,
Delivery,6/29/21,#e742598f,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,6/29/21,#2d5928c8,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$53.95,-$21.29,$0.00,$3.56,,,$36.23,
Delivery,6/29/21,#ccd6d354,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,6/29/21,#ee82dc97,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$1.39,,,$12.18,
Delivery,6/28/21,#fa060e91,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$10.76,$0.00,$2.08,,,$18.22,
Delivery,6/28/21,#e600fb70,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$6.58,$0.00,$1.27,,,$11.14,
Delivery,6/28/21,#2de56d67,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.23,-$8.49,$0.00,$1.65,,,$14.39,
Delivery,6/28/21,#77bd33df,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$44.47,-$17.49,$0.00,$2.93,,,$29.91,
Delivery,6/28/21,#CD8CA,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.47,-$12.99,$0.00,$0.00,,,$19.48,
Delivery,6/28/21,#969815676660613,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$40.99,-$16.31,$0.00,$2.94,,,$27.62,
Delivery,6/28/21,#5fcd2b23,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,6/28/21,#dc109d2e,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$1.55,,,$13.54,
Delivery,6/28/21,#1139C,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.85,-$10.74,$0.00,$0.00,,,$16.11,
Delivery,6/28/21,#f456190e,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,6/28/21,#59ec29d0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,6/28/21,#c7da58ed,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.74,-$7.89,$0.00,$1.53,,,$13.38,
Delivery,6/28/21,#18b09912,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
Delivery,6/28/21,#7fb223d5,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,6/28/21,#df52abb9,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,6/27/21,#1c5b7b1b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.90,-$12.46,$0.00,$2.10,,,$21.54,
Delivery,6/27/21,#CDC43,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$6.00,$0.00,$0.00,,,$9.00,
Delivery,6/27/21,#7992db93,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.00,-$11.60,$0.00,$2.25,,,$19.65,
Delivery,6/27/21,#3f0c9eb3,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.40,-$11.76,$0.00,$2.28,,,$19.92,
Delivery,6/27/21,#8fe21c39,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$1.55,,,$13.54,
Delivery,6/27/21,#23fedcdc,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.90,-$11.96,$0.00,$2.32,,,$20.26,
Delivery,6/27/21,#3BCA7,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.98,-$7.99,$0.00,$0.00,,,$11.99,
Delivery,6/27/21,#da6cc3df,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$40.00,-$15.70,$0.00,$2.64,,,$26.94,
Delivery,6/27/21,#6c6d2aad,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,6/27/21,#6ca6804f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,6/27/21,#ddafb43a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,6/27/21,#44a9a44f,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$55.96,-$18.03,-$10.88,$3.72,,,$30.77,
Delivery,6/27/21,#596916de,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$43.85,-$17.24,$0.00,$2.89,,,$29.50,
Delivery,6/27/21,#bd30a862,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,6/27/21,#b47f7482,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.90,-$12.46,$0.00,$2.10,,,$21.54,
Delivery,6/27/21,#597fec5c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$95.65,-$37.97,$0.00,$6.79,,,$64.48,
Delivery,6/27/21,#f1b00bd5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.99,-$14.49,$0.00,$2.44,,,$24.94,
Delivery,6/27/21,#65ee53d6,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,6/27/21,#a8625b5a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.95,-$6.78,$0.00,$1.31,,,$11.48,
Delivery,6/27/21,#e33b5185,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$6.58,$0.00,$1.27,,,$11.14,
Delivery,6/27/21,#03A55,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.99,-$5.60,$0.00,$0.00,,,$8.39,
Delivery,6/27/21,#96c4bd6c,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$113.92,-$45.27,$0.00,$8.21,,,$76.86,
Delivery,6/27/21,#94bb324f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
Delivery,6/26/21,#d1269b1a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.90,-$12.06,$0.00,$2.04,,,$20.88,
Delivery,6/26/21,#3A7D4,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$53.94,-$21.58,$0.00,$0.00,,,$32.36,
Delivery,6/26/21,#a2d1904c,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.98,-$12.09,$0.00,$2.04,,,$20.93,
Delivery,6/26/21,#89A97,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$70.21,-$28.08,$0.00,$0.00,,,$42.13,
Delivery,6/26/21,#586B8,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$42.85,-$17.14,$0.00,$0.00,,,$25.71,
Delivery,6/26/21,#f6754ac1,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,6/26/21,#31CFF,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$7.59,$0.00,$0.00,,,$11.39,
Delivery,6/26/21,#ace618bc,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.85,-$16.44,$0.00,$2.76,,,$28.17,
Delivery,6/26/21,#a793f6c5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.99,-$11.20,$0.00,$2.17,,,$18.96,
Delivery,6/26/21,#76511018,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.00,-$10.40,$0.00,$2.02,,,$17.62,
Delivery,6/26/21,#40390341,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,6/26/21,#060ca6f1,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.47,-$13.49,$0.00,$2.27,,,$23.25,
Delivery,6/26/21,#552c043d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$10.76,$0.00,$2.08,,,$18.22,
Delivery,6/26/21,#77D2A,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.49,-$8.59,$0.00,$0.00,,,$12.90,
Delivery,6/26/21,#0dadf247,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$10.76,$0.00,$2.08,,,$18.22,
Delivery,6/26/21,#E102A,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.89,-$15.55,$0.00,$0.00,,,$23.34,
Delivery,6/26/21,#C38F8,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$49.00,-$19.60,$0.00,$0.00,,,$29.40,
Delivery,6/26/21,#0b4d67e7,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,6/26/21,#5643E,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.74,-$7.90,$0.00,$0.00,,,$11.84,
Delivery,6/26/21,#684d605a,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.94,-$13.28,$0.00,$2.24,,,$22.90,
Delivery,6/26/21,#7561A,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$71.97,-$28.79,$0.00,$0.00,,,$43.18,
Delivery,6/26/21,#654615649639328,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$14.99,-$5.85,$0.00,$0.77,,,$9.91,
Delivery,6/26/21,#90B9E,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.98,-$6.39,$0.00,$0.00,,,$9.59,
Delivery,6/25/21,#53099,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.98,-$15.59,$0.00,$0.00,,,$23.39,
Delivery,6/25/21,#bcd07004,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.90,-$11.96,$0.00,$2.32,,,$20.26,
Delivery,6/25/21,#BA890,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$12.39,$0.00,$0.00,,,$18.58,
Delivery,6/25/21,#600a88be,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$1.24,,,$10.81,
Delivery,6/25/21,#c5c0f236,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$6.58,$0.00,$1.27,,,$11.14,
Delivery,6/25/21,#8DE55,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.48,-$12.99,$0.00,$0.00,,,$19.49,
Delivery,6/25/21,#FA6D7,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.99,-$8.80,$0.00,$0.00,,,$13.19,
Delivery,6/25/21,#7bb5bfd4,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$44.96,-$17.69,$0.00,$2.96,,,$30.23,
Delivery,6/25/21,#66b82fde,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
Delivery,6/25/21,#40B0A,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,,,$15.59,
Delivery,6/25/21,#993515640540857,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$16.49,-$6.50,$0.00,$1.05,,,$11.04,
Delivery,6/25/21,#85BE5,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,,,$10.79,
Delivery,6/25/21,#654615649658530,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$23.98,-$9.59,$0.00,$1.86,,,$16.25,
Delivery,6/25/21,#f7759088,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.95,-$10.38,$0.00,$2.01,,,$17.58,
Delivery,6/25/21,#bc352a1a,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,6/25/21,#caa9d9e1,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.97,-$11.99,$0.00,$2.32,,,$20.30,
Delivery,6/25/21,#716a92da,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.90,-$12.86,$0.00,$2.17,,,$22.21,
Delivery,6/25/21,#3BF50,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.48,-$8.59,$0.00,$0.00,,,$12.89,
Delivery,6/25/21,#7ac907f1,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$62.99,-$24.90,$0.00,$4.26,,,$42.35,
Delivery,6/25/21,#812015648946572,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$29.90,-$11.96,$0.00,$2.32,,,$20.26,
Delivery,6/25/21,#116eb784,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$45.85,-$18.04,$0.00,$3.02,,,$30.83,
Delivery,6/25/21,#02675063,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.40,$0.00,$1.63,,,$14.22,
Delivery,6/25/21,#7A57F,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,,,$9.57,
Delivery,6/25/21,#ca8250d6,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.74,-$7.89,$0.00,$1.53,,,$13.38,
Delivery,6/25/21,#776615634386740,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$5.04,$0.00,$0.62,,,$8.57,
Delivery,6/25/21,#953715636513956,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$43.48,-$17.39,$0.00,$3.37,,,$29.46,
Delivery,6/25/21,#3639a8a5,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.97,-$15.29,$0.00,$2.57,,,$26.25,
Delivery,6/25/21,#968EA,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.90,-$10.76,$0.00,$0.00,,,$16.14,
Delivery,6/25/21,#25E41,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.19,$0.00,$0.00,,,$9.30,
Delivery,6/25/21,#5D32F,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$56.00,-$22.40,$0.00,$0.00,,,$33.60,
Delivery,6/25/21,#1C20A,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.98,-$4.50,$0.00,$0.00,,,$20.48,
Delivery,6/24/21,#226CA,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$6.00,$0.00,$0.00,,,$9.00,
Delivery,6/24/21,#85ef8773,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.48,-$10.99,$0.00,$2.13,,,$18.62,
Delivery,6/24/21,#ebfd8b0c,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,6/24/21,#A0FE6,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$7.20,$0.00,$0.00,,,$10.79,
Delivery,6/24/21,#61E05,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$36.00,-$14.40,$0.00,$0.00,,,$21.60,
Delivery,6/24/21,#0deaffba,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$12.49,$0.00,$2.11,,,$21.59,
Delivery,6/24/21,#0d65faf6,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$68.97,-$27.29,$0.00,$4.73,,,$46.41,
Delivery,6/24/21,#9D8F5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.00,-$10.00,$0.00,$0.00,,,$15.00,
