"Apr 11, 2021
Sunday
5:59pm",44686756,Credit,Delivery,$15.23,$1.99,$0.00,$1.33,$2.28,$20.83,-$2.25,-$0.83
"Apr 11, 2021
Sunday
6:38pm",44688606,Credit,Pickup,$45.94,$0.00,$0.00,$3.56,$0.00,$49.57,-$2.25,-$1.86
"Apr 11, 2021
Sunday
7:34pm",44690194,Credit,Pickup,$44.97,$0.00,$0.00,$3.49,$6.75,$55.28,-$2.25,-$2.21
"Apr 12, 2021
Monday
9:14pm",44729625,Credit,Delivery,$28.58,$4.99,$0.00,$2.60,$4.29,$40.46,-$2.25,-$1.62
"Apr 13, 2021
Tuesday
7:31pm",44771065,Credit,Delivery,$40.00,$2.99,-$0.01,$3.33,$6.00,$52.38,-$2.25,-$2.10
"Apr 14, 2021
Wednesday
1:18pm",44785890,Credit,Pickup,$12.99,$0.00,$0.00,$1.01,$0.00,$14.07,-$2.25,-$0.56
"Apr 14, 2021
Wednesday
1:59pm",44789351,Credit,Pickup,$21.07,$0.00,$0.00,$1.63,$0.00,VOIDED,$0.00,
"Apr 14, 2021
Wednesday
4:22pm",44808039,Credit,Delivery,$24.47,$6.99,$0.00,$2.44,$3.67,$37.57,-$2.25,-$1.50
"Apr 14, 2021
Wednesday
6:13pm",44816703,Credit,Pickup,$18.51,$0.00,$0.00,$1.43,$0.00,$20.02,-$2.25,-$0.80
"Apr 14, 2021
Wednesday
6:47pm",44817872,Credit,Pickup,$34.82,$0.00,$0.00,$2.70,$0.00,$37.52,-$2.25,-$1.50
"Apr 14, 2021
Wednesday
7:36pm",44818918,Credit,Pickup,$18.99,$0.00,$0.00,$1.47,$0.00,$20.46,-$2.25,-$0.82
"Apr 15, 2021
Thursday
5:00pm",44867656,Credit,Delivery,$26.24,$4.99,-$0.01,$2.42,$3.93,$37.57,-$2.25,-$1.50
"Apr 16, 2021
Friday
4:54pm",44957154,Credit,Pickup,$13.78,$0.00,$0.00,$1.07,$1.38,$16.30,-$2.25,-$0.65
"Apr 16, 2021
Friday
5:02pm",44958855,Credit,Pickup,$31.74,$0.00,$0.00,$2.46,$6.35,$40.63,-$2.25,-$1.63
"Apr 16, 2021
Friday
5:13pm",44960862,Credit,Pickup,$44.57,$0.00,$0.00,$3.45,$0.00,$48.02,-$2.25,-$1.92

"Apr 16, 2021
Friday
6:00pm",44967729,Credit,Pickup,$37.54,$0.00,$0.00,$2.91,$5.63,$46.16,-$2.25,-$1.85
"Apr 16, 2021
Friday
6:14pm",44969277,Credit,Pickup,$16.00,$0.00,-$1.01,$1.16,$2.00,$18.23,-$2.25,-$0.61
"Apr 16, 2021
Friday
6:23pm",44970191,Credit,Pickup,$30.56,$0.00,$0.00,$2.37,$0.00,$33.01,-$2.25,-$1.32
"Apr 16, 2021
Friday
7:22pm",44973909,Credit,Delivery,$31.98,$6.99,$0.00,$3.02,$4.80,$46.87,-$2.25,-$1.67
"Apr 16, 2021
Friday
7:40pm",44974667,Credit,Pickup,$18.97,$0.00,$0.00,$1.47,$0.00,$20.44,-$2.25,-$0.82
"Apr 16, 2021
Friday
8:20pm",44975921,Credit,Pickup,$49.15,$0.00,$0.00,$3.81,$0.00,$52.96,-$2.25,-$2.12
"Apr 17, 2021
Saturday
2:20pm",45005391,Credit,Delivery,$33.98,$1.99,$0.00,$2.79,$0.00,$38.76,-$2.25,-$1.55
"Apr 17, 2021
Saturday
5:24pm",45043123,Credit,Pickup,$18.53,$0.00,$0.00,$1.44,$0.00,$19.97,-$2.25,-$0.80
"Apr 17, 2021
Saturday
5:40pm",45045249,Credit,Pickup,$27.00,$0.00,-$2.01,$1.94,$0.00,$27.00,-$2.25,-$1.08
"Apr 17, 2021
Saturday
5:58pm",45047291,Credit,Pickup,$13.97,$0.00,$0.00,$1.08,$0.00,$15.13,-$2.25,-$0.49
"Apr 17, 2021
Saturday
6:21pm",45049522,Credit,Pickup,$41.94,$0.00,$0.00,$3.25,$0.00,$45.27,-$2.25,-$1.81
"Apr 17, 2021
Saturday
7:53pm",45054528,Credit,Delivery,$46.21,$1.99,$0.00,$3.74,$6.93,$58.94,-$2.25,-$2.16
"Apr 17, 2021
Saturday
8:24pm",45055468,Credit,Pickup,$28.48,$0.00,$0.00,$2.21,$0.00,$30.69,-$2.25,-$0.83
"Apr 18, 2021
Sunday
6:24pm",45110794,Credit,Pickup,$21.98,$0.00,$0.00,$1.70,$3.30,$27.06,-$2.25,-$1.08
"Apr 18, 2021
Sunday
7:14pm",45112474,Credit,Pickup,$20.47,$0.00,$0.00,$1.59,$0.00,$22.13,-$2.25,-$0.49
"Apr 19, 2021
Monday
12:16pm",45123165,Credit,Pickup,$25.98,$0.00,$0.00,$2.01,$0.00,$28.07,-$2.25,-$1.12
"Apr 19, 2021",,,,,,,,,,,
Monday,45125342,Credit,Delivery,$42.14,$4.99,$0.00,$3.65,$6.32,$57.10,-$2.25,-$2.28
1:15pm,,,,,,,,,,,

"Apr 20, 2021
Tuesday
2:01pm",45168349,Credit,Pickup,$9.99,$0.00,$0.00,$0.77,$1.50,$12.26,-$2.25,-$0.49
"Apr 20, 2021
Tuesday
7:24pm",45196815,Credit,Delivery,$29.98,$6.99,$0.00,$2.87,$4.50,$44.34,-$2.25,-$1.77
"Apr 21, 2021
Wednesday
10:39am",45206671,Credit,Pickup,$19.98,$0.00,$0.00,$1.55,$3.00,$24.53,-$2.25,-$0.98
"Apr 21, 2021
Wednesday
5:32pm",45242486,Credit,Delivery,$18.91,$2.99,$0.00,$1.70,$2.84,$26.44,-$2.25,-$1.06
"Apr 22, 2021
Thursday
4:46pm",45293194,Credit,Delivery,$27.43,$1.99,$0.00,$2.28,$4.11,$35.81,-$2.25,-$1.43
"Apr 22, 2021
Thursday
5:46pm",45298961,Credit,Delivery,$38.42,$1.99,$0.00,$3.13,$5.76,$49.30,-$2.25,-$1.97
"Apr 22, 2021
Thursday
6:35pm",45301628,Credit,Pickup,$15.48,$0.00,$0.00,$1.20,$0.00,$16.76,-$2.25,-$0.67
"Apr 22, 2021
Thursday
6:38pm",45301727,Credit,Delivery,$26.11,$2.99,$0.00,$2.26,$3.92,$35.35,-$2.25,-$1.41
"Apr 23, 2021
Friday
12:07pm",45319092,Credit,Pickup,$18.97,$0.00,$0.00,$1.47,$3.00,$23.44,-$2.25,-$0.94
"Apr 23, 2021
Friday
6:16pm",45395270,Credit,Delivery,$27.99,$1.99,-$1.01,$2.25,$4.05,$35.27,-$2.25,-$1.41
"Apr 23, 2021
Friday
7:34pm",45400359,Credit,Pickup,$18.53,$0.00,$0.00,$1.44,$0.00,$19.97,-$2.25,-$0.80
"Apr 24, 2021
Saturday
1:19pm",45421608,Credit,Pickup,$11.99,$0.00,$0.00,$0.93,$1.80,$14.80,-$2.25,-$0.59
"Apr 24, 2021
Saturday
4:58pm",45464940,Credit,Delivery,$26.99,$2.99,$0.00,$2.32,$4.05,$36.35,-$2.25,-$1.05
"Apr 24, 2021
Saturday
5:39pm",45471079,Credit,Delivery,$35.48,$1.99,$0.00,$2.90,$5.32,$45.69,-$2.25,-$1.83
"Apr 24, 2021
Saturday
6:06pm",45474195,Credit,Pickup,$32.70,$0.00,$0.00,$2.53,$0.00,$35.23,-$2.25,-$1.41
"Apr 24, 2021
Saturday
6:55pm",45477948,Credit,Pickup,$31.58,$0.00,$0.00,$2.45,$0.00,$34.10,-$2.25,-$1.36
"Apr 24, 2021
Saturday
6:58pm",45478090,Credit,Delivery,$26.47,$2.99,$0.00,$2.28,$5.29,$37.03,-$2.25,-$1.22

"Apr 25, 2021
Sunday
1:03pm",45498568,Credit,Pickup,$41.59,$0.00,$0.00,$3.22,$0.00,$44.81,-$2.25,-$1.79
"Apr 25, 2021
Sunday
6:36pm",45539115,Credit,Pickup,$36.93,$0.00,$0.00,$2.86,$2.00,$41.87,-$2.25,-$1.67
"Apr 25, 2021
Sunday
7:43pm",45540964,Credit,Pickup,$29.94,$0.00,$0.00,$2.32,$0.00,$32.34,-$2.25,-$1.29
"Apr 26, 2021
Monday
6:50pm",45577186,Credit,Delivery,$34.27,$2.99,$0.00,$2.89,$8.57,$48.79,-$2.25,-$1.95
"Apr 27, 2021
Tuesday
1:25pm",45591648,Credit,Pickup,$18.98,$0.00,$0.00,$1.47,$0.00,$20.53,-$2.25,-$0.82
"Apr 27, 2021
Tuesday
4:54pm",45613026,Credit,Pickup,$47.09,$0.00,$0.00,$3.65,$7.06,$57.80,-$2.25,-$2.31
"Apr 27, 2021
Tuesday
7:14pm",45620102,Credit,Delivery,$43.00,$2.99,-$0.01,$3.56,$6.45,$56.07,-$2.25,-$2.24
"Apr 27, 2021
Tuesday
7:15pm",45620130,Credit,Delivery,$26.36,$6.99,$0.00,$2.58,$6.00,$41.93,-$2.25,-$1.68
"Apr 27, 2021
Tuesday
7:36pm",45620484,Credit,Delivery,$30.00,$1.99,-$0.01,$2.48,$4.50,$38.96,-$2.25,-$1.56
"Apr 28, 2021
Wednesday
5:17pm",45663504,Credit,Delivery,$50.94,$1.99,-$0.01,$4.10,$7.64,$64.66,-$2.25,-$2.59
"Apr 28, 2021
Wednesday
8:28pm",45670200,Credit,Pickup,$20.78,$0.00,$0.00,$1.61,$0.00,$22.39,-$2.25,-$0.78
"Apr 28, 2021
Wednesday
9:10pm",45670515,Credit,Pickup,$18.99,$0.00,$0.00,$1.47,$2.85,$23.39,-$2.25,-$0.94
"Apr 29, 2021
Thursday
3:05pm",45701812,Credit,Delivery,$51.73,$1.99,-$0.01,$4.16,$12.93,$70.80,-$2.25,-$2.83
"Apr 29, 2021
Thursday3:58pm",45711125,Credit,Pickup,$25.72,$0.00,$0.00,$1.99,$5.14,$32.93,-$2.25,-$1.32
"Apr 29, 2021
Thursday
5:10pm",45720796,Credit,Pickup,$34.98,$0.00,-$0.01,$2.71,$0.00,$37.76,-$2.25,-$1.11
"Apr 29, 2021
Thursday
6:04pm",45725122,Credit,Pickup,$30.00,$0.00,-$0.01,$2.32,$0.00,$32.31,-$2.25,-$1.29
"Apr 29, 2021
Thursday
6:05pm",45725169,Credit,Pickup,$23.98,$0.00,$0.00,$1.86,$0.00,$25.84,-$2.25,-$0.63

"Apr 29, 2021
Thursday
8:36pm",45729487,Credit,Pickup,$16.00,$0.00,-$0.01,$1.24,$2.40,$19.63,-$2.25,-$0.79
"Apr 29, 2021
Thursday
8:48pm",45729592,Credit,Pickup,$20.78,$0.00,$0.00,$1.61,$0.00,$22.39,-$2.25,-$0.90
"Apr 30, 2021
Friday
2:49pm",45772754,Credit,Delivery,$46.98,$4.99,$0.00,$4.03,$6.00,$62.07,-$2.25,-$2.48
"Apr 30, 2021
Friday
4:22pm",45799799,Credit,Pickup,$23.47,$0.00,$0.00,$1.82,$0.00,$25.29,-$2.25,-$1.01
"Apr 30, 2021
Friday
5:58pm",45817758,Credit,Pickup,$35.97,$0.00,$0.00,$2.79,$5.40,$44.23,-$2.25,-$1.77
"Apr 30, 2021
Friday
6:46pm",45822391,Credit,Delivery,$22.58,$1.99,$0.00,$1.90,$3.39,$29.94,-$2.25,-$1.20
"Apr 30, 2021
Friday
7:33pm",45824886,Credit,Pickup,$28.23,$0.00,$0.00,$2.19,$5.00,$35.49,-$2.25,-$1.02
"Apr 30, 2021
Friday
8:54pm",45827126,Credit,Delivery,$16.00,$4.99,-$0.01,$1.63,$2.40,$25.01,-$2.25,-$1.00
Adjustments,,,,,,,,,,,
Date & Time,Order ID,,Adjustment Value,,,Description,,,,,
"Apr 04, 2021
Sunday
7:54pm",44260400,,$15.00,,,Credit Slice Promo Code,,,,,
"Apr 05, 2021
Monday
6:48pm",44300138,,$15.00,,,Credit Slice Promo Code,,,,,
"Apr 09, 2021
Friday
4:19pm",44523439,,$3.00,,,Credit Slice Promo Code,,,,,
"Apr 11, 2021
Sunday
6:38pm",44688606,,$3.00,,,Credit Slice Promo Code,,,,,
"Apr 16, 2021
Friday
6:14pm",44969277,,$3.00,,,Credit Slice Promo Code,,,,,
"Apr 16, 2021
Friday
7:22pm",44973909,,$5.00,,,Credit Slice Promo Code,,,,,
"Apr 17, 2021
Saturday
5:58pm",45047291,,$3.00,,,Credit Slice Promo Code,,,,,
"Apr 17, 2021
Saturday
7:53pm",45054528,,$5.00,,,Credit Slice Promo Code,,,,,

"Apr 17, 2021
Saturday
8:24pm",45055468,$10.00,Credit Slice Promo Code
"Apr 18, 2021
Sunday
7:14pm",45112474,$10.00,Credit Slice Promo Code
"Apr 24, 2021
Saturday
4:58pm",45464940,$10.00,Credit Slice Promo Code
"Apr 24, 2021
Saturday
6:58pm",45478090,$6.62,Credit Slice Promo Code
"Apr 28, 2021
Wednesday
8:28pm",45670200,$3.00,Credit Slice Promo Code
"Apr 29, 2021
Thursday
5:10pm",45720796,$10.00,Credit Slice Promo Code
"Apr 29, 2021
Thursday
6:05pm",45725169,$10.00,Credit Slice Promo Code
"Apr 30, 2021
Friday
7:33pm",45824886,$10.00,Credit Slice Promo Code

"902 Broadway New York, NY 10010",Aroma Pizza & Pasta
"Activity Period: Thu Apr 1, 2021 to Fri Apr","20491 Alton Pkwy, Lake Forest CA, 92630"
"30, 2021",Account ID: 15639
FAQ,Questions? Feedback?
How is the Slice Partnership Fee Charged?,We’re here to help! Call us at 855-237-4992
The Slice Partnership Fee is a per order charge and is,or email us at Partner@SliceLife.com
charged on the pre-tax amount of the total product sold.,
When is payment authorized for each order?,
Payment is authorized at the time the order is accepted,
"and set with a prep time. If the order cannot be confirmed,",
we will not authorize payment for it.,
Have you checked your Pizzeria Score?,Want an extra $250?
,Connect w ith your Account Manager today.
"Find your Pizzeria Score, plus tips on how to improve it, in",
"your Owner's Portal. Remember, the higher your score, the",Our referral program is back. Refer pizzerias to us and earn
more orders you can expect.,$250 for every shop that signs up. Email
,ShopReferrals@SliceLife.com. Together we can keep local
,pizzerias thriving.
