Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,4/30/21,#ABE52,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$34.97,-$13.99,$0.00,$0.00,,,$20.98,
Delivery,4/30/21,#311,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$29.90,-$11.96,$0.00,$2.32,,,$20.27,
Delivery,4/30/21,#852415081298604,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$49.97,-$19.63,$0.00,$2.94,,,$33.28,
Delivery,4/30/21,#f7cae1f5,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.74,-$7.89,$0.00,$1.53,,,$13.38,
Delivery,4/30/21,#fb4f6e21,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.99,-$6.00,$0.00,$1.16,,,$10.15,
Delivery,4/30/21,#842ce2fb,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,4/30/21,#275,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$9.99,-$3.99,$0.00,$0.77,,,$6.77,
Delivery,4/30/21,#23257b18,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.40,$0.00,$1.63,,,$14.22,
Delivery,4/30/21,#efdd25c6,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.00,-$9.20,$0.00,$1.55,,,$15.35,
Delivery,4/30/21,#eea9638e,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.00,-$8.80,$0.00,$1.47,,,$14.67,
Delivery,4/30/21,#274,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$11.99,-$4.79,$0.00,$0.93,,,$8.13,
Delivery,4/30/21,#f40b1ef9,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,4/29/21,#1654402d,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.99,-$6.00,$0.00,$1.16,,,$10.15,
Delivery,4/29/21,#178,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$29.95,-$11.97,$0.00,$2.32,,,$20.30,
Delivery,4/29/21,#2b26c9d2,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.24,-$15.69,$0.00,$3.04,,,$26.59,
Delivery,4/29/21,#c69d2057,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,4/29/21,#c9c5edaf,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
Delivery,4/29/21,#29B60,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.00,-$8.40,$0.00,$0.00,,,$12.60,
Delivery,4/29/21,#188,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$20.00,-$8.00,$0.00,$1.55,,,$13.55,
Delivery,4/29/21,#9529dd7e,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.99,-$12.00,$0.00,$2.09,,,$20.08,
Delivery,4/29/21,#273,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$16.98,-$6.79,$0.00,$1.32,,,$11.51,
Delivery,4/29/21,#e31c2258,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.00,-$10.40,$0.00,$1.63,,,$17.23,
Adjustment,4/29/21,#217,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/29/21,#217,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$17.49,-$6.99,$0.00,$1.36,,,$11.86,
Delivery,4/29/21,#062cbf81,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.90,-$12.76,$0.00,$2.24,,,$21.38,
Adjustment,4/29/21,#D70F8,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/29/21,#D70F8,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$48.00,-$19.20,$0.00,$0.00,,,$28.80,
Delivery,4/29/21,#875DA,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.73,-$13.09,$0.00,$0.00,,,$19.64,
Delivery,4/29/21,#187,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$25.00,-$10.00,$0.00,$1.94,,,$16.94,
Delivery,4/29/21,#385215079397220,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$40.85,-$15.98,$0.00,$2.24,,,$27.11,
Adjustment,4/29/21,#E91D8,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.00,$0.00,-$2.09,,,-$2.09,
Delivery,4/29/21,#E91D8,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.97,-$10.79,$0.00,$2.09,,,$18.27,
Delivery,4/29/21,#186,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$42.98,-$17.19,$0.00,$3.33,,,$29.12,
Delivery,4/29/21,#03cf91ab,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,4/29/21,#216,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$35.99,-$8.44,-$14.89,$2.79,,,$15.45,
Delivery,4/29/21,#82C85,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.96,-$16.38,$0.00,$0.00,,,$24.58,
Adjustment,4/29/21,#27361b6d,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/29/21,#27361b6d,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.49,-$7.00,$0.00,$1.36,,,$11.85,
Delivery,4/29/21,#211,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,4/29/21,#FD118,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.90,-$11.16,$0.00,$0.00,,,$16.74,
Delivery,4/29/21,#385215069321372,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.00,-$11.85,$0.00,$1.94,,,$20.09,
Adjustment,4/28/21,#612085cf,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/28/21,#612085cf,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$9.60,$0.00,$1.86,,,$16.25,
Delivery,4/28/21,#F42ED,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.49,-$9.39,$0.00,$0.00,,,$14.10,
Delivery,4/28/21,#e9c78b3c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$1.24,,,$10.81,
Adjustment,4/28/21,#818a6b89,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/28/21,#818a6b89,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$1.39,,,$12.18,
Delivery,4/28/21,#41244fd2,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.00,-$6.40,$0.00,$1.24,,,$10.84,
Adjustment,4/28/21,#37180d3a,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/28/21,#37180d3a,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.49,-$8.20,$0.00,$1.59,,,$13.88,
Delivery,4/28/21,#1338ad73,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$1.63,,,$17.23,
Delivery,4/28/21,#177,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$30.95,-$12.37,$0.00,$2.40,,,$20.98,
Delivery,4/28/21,#210,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Adjustment,4/28/21,#139,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/28/21,#139,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$17.99,-$7.19,$0.00,$1.39,,,$12.19,
Delivery,4/28/21,#1b4caa11,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.73,-$15.49,$0.00,$3.00,,,$26.24,
Delivery,4/28/21,#6AEF6,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$43.23,-$17.29,$0.00,$0.00,,,$25.94,
Delivery,4/28/21,#A786E,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.98,-$8.39,$0.00,$0.00,,,$12.59,
Delivery,4/28/21,#230,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$39.97,-$15.99,$0.00,$3.10,,,$27.08,
Delivery,4/28/21,#6ffe3717,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.85,-$16.74,$0.00,$3.24,,,$28.35,
Delivery,4/28/21,#3a9d94d6,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$1.24,,,$10.81,
Adjustment,4/28/21,#F244A,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.00,$0.00,-$1.51,,,-$1.51,
Delivery,4/28/21,#F244A,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.49,-$7.80,$0.00,$1.51,,,$13.20,
Delivery,4/28/21,#215,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$34.42,-$13.76,$0.00,$2.67,,,$23.33,
Adjustment,4/28/21,#1ba91fbb,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/28/21,#1ba91fbb,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.50,-$7.00,$0.00,$1.36,,,$11.86,
Delivery,4/27/21,#7f77605d,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$1.87,-$16.33,$1.40,,,$4.20,
Delivery,4/27/21,#37171b33,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,4/27/21,#130775d9,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,4/27/21,#9a8c6059,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.98,-$6.75,$0.00,$2.09,,,$22.32,
Delivery,4/27/21,#e06f0571,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$8.00,-$3.20,$0.00,$0.62,,,$5.42,
Delivery,4/27/21,#2806c205,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.98,-$15.99,$0.00,$2.87,,,$26.87,
Delivery,4/27/21,#9dae6c9c,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$9.59,$0.00,$1.63,,,$16.03,
Delivery,4/27/21,#310,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$25.90,-$10.36,$0.00,$2.01,,,$17.56,
Delivery,4/27/21,#873515051211782,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$45.46,-$17.82,$0.00,$2.59,,,$30.23,
Delivery,4/27/21,#b63f4288,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$43.22,-$17.29,$0.00,$3.12,,,$29.05,
Delivery,4/27/21,#BD08E,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$48.95,-$19.58,$0.00,$0.00,,,$29.37,
Delivery,4/27/21,#168d2278,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,4/27/21,#248,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$24.98,-$9.99,$0.00,$1.94,,,$16.93,
Delivery,4/27/21,#0dac2246,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.98,-$6.39,$0.00,$1.24,,,$10.83,
Delivery,4/27/21,#214,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$12.94,-$5.17,$0.00,$1.00,,,$8.77,
Delivery,4/27/21,#A1728,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.45,-$9.38,$0.00,$0.00,,,$14.07,
Delivery,4/27/21,#213,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$11.00,-$4.40,$0.00,$0.85,,,$7.45,
Delivery,4/27/21,#c2266c3a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,4/27/21,#142,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,4/27/21,#b44ceb0e,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$1.55,,,$13.54,
Delivery,4/26/21,#9540ac9c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,4/26/21,#d1b49bb0,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$9.99,-$4.00,$0.00,$0.77,,,$6.76,
Delivery,4/26/21,#138,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$27.98,-$11.19,$0.00,$2.17,,,$18.96,
Delivery,4/26/21,#f0213804,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$37.00,-$14.80,$0.00,$2.87,,,$25.07,
Delivery,4/26/21,#bb009f5c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$5.98,$0.00,$1.16,,,$10.13,
Adjustment,4/26/21,#0e7a0ad7,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/26/21,#0e7a0ad7,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$1.39,,,$12.18,
Adjustment,4/26/21,#7adf5840,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/26/21,#7adf5840,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.98,-$9.19,$0.00,$1.39,,,$15.19,
Delivery,4/26/21,#c0cc94dc,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,4/26/21,#303115031999423,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$33.94,-$13.36,$0.00,$2.09,,,$22.67,
Delivery,4/26/21,#264,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$15.49,-$6.19,$0.00,$1.20,,,$10.50,
Delivery,4/26/21,#855F7,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$41.96,-$16.78,$0.00,$0.00,,,$25.18,
Delivery,4/26/21,#17e3a598,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.98,-$9.19,$0.00,$1.55,,,$15.35,
Adjustment,4/26/21,#b1a3e9f8,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/26/21,#b1a3e9f8,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$1.39,,,$12.18,
Delivery,4/26/21,#F7A11,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.48,-$4.47,$0.00,$0.00,,,$17.01,
Delivery,4/26/21,#185015039779999,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$26.95,-$10.57,$0.00,$1.55,,,$17.93,
Delivery,4/26/21,#209,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$18.99,-$7.59,$0.00,$1.47,,,$12.87,
Delivery,4/25/21,#e759e991,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.90,-$12.36,$0.00,$2.39,,,$20.93,
Delivery,4/25/21,#3d1eb8d5,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.20,-$5.68,$0.00,$1.10,,,$9.62,
Delivery,4/25/21,#5b674454,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,4/25/21,#bb77c2dc,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.00,-$11.60,$0.00,$2.02,,,$19.42,
Delivery,4/25/21,#f4d1afb8,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.99,-$2.67,-$23.32,$2.09,,,$6.09,
Delivery,4/25/21,#1ab78710,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.98,-$6.79,$0.00,$1.32,,,$11.51,
Delivery,4/25/21,#4402eeab,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.49,-$10.20,$0.00,$1.98,,,$17.27,
Adjustment,4/25/21,#212,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/25/21,#212,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$23.95,-$9.57,$0.00,$1.86,,,$16.24,
Adjustment,4/25/21,#247,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/25/21,#247,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$20.49,-$8.19,$0.00,$1.59,,,$13.89,
Delivery,4/25/21,#1dde2acc,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
Delivery,4/25/21,#bf6e8755,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$55.86,-$22.34,$0.00,$3.94,,,$37.46,
Delivery,4/25/21,#246,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$25.74,-$10.29,$0.00,$1.99,,,$17.44,
Adjustment,4/25/21,#00449,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/25/21,#00449,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.98,-$9.59,$0.00,$1.86,,,$16.25,
Delivery,4/25/21,#04f6bb18,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.98,-$15.99,$0.00,$2.87,,,$26.87,
Delivery,4/25/21,#1dff132e,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.74,-$6.29,$0.00,$1.22,,,$10.67,
Delivery,4/25/21,#c4a45746,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.00,-$13.60,$0.00,$2.25,,,$22.65,
Delivery,4/25/21,#3a898602,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.97,-$13.58,$0.00,$2.25,,,$22.64,
Delivery,4/25/21,#f362e0dc,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$11.00,-$2.75,$0.00,$0.85,,,$9.10,
Adjustment,4/25/21,#206C1,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,4/25/21,#206C1,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,,,$10.79,
Delivery,4/25/21,#176,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$21.95,-$8.77,$0.00,$1.70,,,$14.88,
Delivery,4/25/21,#124215029944789,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$40.85,-$15.98,$0.00,$2.24,,,$27.11,
Delivery,4/25/21,#185,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$11.00,-$4.40,$0.00,$0.85,,,$7.45,
Delivery,4/25/21,#838715025666304,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$47.88,-$19.15,$0.00,$3.71,,,$32.44,
Delivery,4/24/21,#25e2bf80,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.98,-$12.39,$0.00,$2.01,,,$20.61,
